	title	artist	album	likeStatus	videoId	albumId	artistId
189	Bell	Young Jesus	The Whole Thing Is Just There	LIKE	FZ1RcMzz5bM	MPREb_3aZ4mScbyqK	UCOhb9CgbrDccpZTcExg6gvA
266	Lonely Town	Vulfpeck	Hill Climber	LIKE	61dDuA2DCq4	MPREb_YEJ8n5D16QG	UCWuBpAte4YHm_oELpzoM2qg
269	Soft Parade	Vulfpeck	Hill Climber	LIKE	GJi1EmI_11E	MPREb_YEJ8n5D16QG	UCWuBpAte4YHm_oELpzoM2qg
271	Disco Ulysses (Instrumental)	Vulfpeck	Hill Climber	LIKE	Vq-_QqvrnC0	MPREb_YEJ8n5D16QG	UCWuBpAte4YHm_oELpzoM2qg
809	Come Closer (Salva Remix)	The Glitch Mob	See Without Eyes (Deluxe)	LIKE	pNoSoAIoucI	MPREb_Nm7U8t696JM	UCM1FCOiyAasueBx7hyq-71w
840	No Manners	Teyana Taylor	K.T.S.E.	LIKE	xDJQwpO2oyQ	MPREb_r8KTa6g24ih	UC94zU_UANmHcB0rk54PSfhg
841	Gonna Love Me	Teyana Taylor	K.T.S.E.	LIKE	qkDoGJxAWuc	MPREb_r8KTa6g24ih	UC94zU_UANmHcB0rk54PSfhg
842	Issues/Hold On	Teyana Taylor	K.T.S.E.	LIKE	EKQ3r5tc_oo	MPREb_r8KTa6g24ih	UC94zU_UANmHcB0rk54PSfhg
843	Hurry (feat. Kanye West)	Teyana Taylor	K.T.S.E.	LIKE	ijEe2-vt_Lo	MPREb_r8KTa6g24ih	UC94zU_UANmHcB0rk54PSfhg
1019	Rose In Harlem	Teyana Taylor	K.T.S.E.	LIKE	NTES9OCALp8	MPREb_r8KTa6g24ih	UC94zU_UANmHcB0rk54PSfhg
1093	M Path	Steve Hauschildt	Dissolvi	LIKE	ql2pQzvJgTs	MPREb_yKNobjEA8AN	UCzuhDAK_8x9YTz5P5sHUhMg
1098	Syncope	Steve Hauschildt	Dissolvi	LIKE	_WVOHLoKmuw	MPREb_yKNobjEA8AN	UCzuhDAK_8x9YTz5P5sHUhMg
596	Taste	Rhye	Blood	LIKE	GOXH80fHQ8Q	MPREb_5KzqSEoVAL2	UCO3bfi6sSorqa0p7Wu_s1DA
396	Stay	Post Malone	Beerbongs & Bentleys	LIKE	4Ukh9aQBzWc	MPREb_y5az4IA8iUz	UCyD3XWRK9ko-izf2nBSFitw
430	Keep on Mixing	Mr Twin Sister	Salt	LIKE	8shnn-eat9w	MPREb_y0DEXcJzJII	UCB318Gih6-ku_r81chnLMYg
431	Alien FM	Mr Twin Sister	Salt	LIKE	o5SEpHfzv0c	MPREb_y0DEXcJzJII	UCB318Gih6-ku_r81chnLMYg
432	Koh-I-Noor	Mr Twin Sister	Salt	LIKE	KkJ55DXU9ps	MPREb_y0DEXcJzJII	UCB318Gih6-ku_r81chnLMYg
433	Buy to Return	Mr Twin Sister	Salt	LIKE	ChAoAJ3gV6o	MPREb_y0DEXcJzJII	UCB318Gih6-ku_r81chnLMYg
