title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Coral Fumes	glue70	Coral Fumes	LIKE	Xgmbqx5oMv4	MPREb_SSAs8fM1QtH	UCB4JZ3z7NjEzy82AupEGWNg	electronic house french touch
Searching	WebQueawry	This Is Heavy Disco, Vol. 1	LIKE	Yade7brMRR4	MPREb_WOjjLzU6gK9		electronic house french touch
Do It	Tuxedo	Tuxedo	LIKE	zikd5BZycZQ	MPREb_i5mAgSWkFkS	UCQyCT4-ziPMCj-8mQ3lfMYQ	electronic house french touch
Do It	Tuxedo	Tuxedo	LIKE	zikd5BZycZQ	MPREb_i5mAgSWkFkS	UCQyCT4-ziPMCj-8mQ3lfMYQ	electronic house french touch
Golden Cage	The Whitest Boy Alive	Dreams	LIKE	xhYVn24wFN8	MPREb_9AUVcQZ1aQi	UCDoG-cyeL-Q2ISEjfnH5Y1g	electronic house french touch
There Is a Light That Never Goes Out	The Smiths	The Queen Is Dead	LIKE	3r-qDvD3F3c	MPREb_LK6XKj3XSaf	UCklWLf-5N7mE8S06rj2OrQw	electronic house french touch
The Bomb! (These Sound Fall into My Mind) [Radio Edit]	The Bucketheads	All In The Mind	LIKE	vvoUuKS6alg	MPREb_DPoE8e5UlaD	UCjz11YUEgclPqcerURxGl4g	electronic house french touch
Everybody Loves The Sunshine (feat. José James)	Takuya Kuroda	Rising Son	LIKE	lZ8zu1aRYA8	MPREb_285ghILmnxz	UCB6bsre7LNzxJo7yk1iEcOg	electronic house french touch
Magic Carpet Ride	Steppenwolf	The Second	LIKE	eGkGNCUQtWY	MPREb_WlHjkSvPEcl	UC0aR1L5OoaiiaW73-bNl_Ug	electronic house french touch
Music Sounds Better With You (Radio Edit)	Stardust	Music Sounds Better With You	LIKE	hRvrj_diWYQ	MPREb_hAQrUlKI7Vx	UCjuD2g8i12Kwl-7NUOthFgw	electronic house french touch
Music Sounds Better With You	Stardust	Music Sounds Better With You	LIKE	Hf244LCkkLc	MPREb_hAQrUlKI7Vx	UCjuD2g8i12Kwl-7NUOthFgw	electronic house french touch
Eple	Röyksopp	Melody A.M.	LIKE	KkD7a82mTvY	MPREb_kTLtO7HmJoO	UCavOXoVuq__PIq9W6E-xT6A	electronic house french touch
Happy Up Here	Röyksopp	Junior	LIKE	WiV50X8xjSM	MPREb_8VLsaAtwtR1	UCavOXoVuq__PIq9W6E-xT6A	electronic house french touch
Wildcat	Ratatat	Classics	LIKE	tArdmbr_znI	MPREb_byCLppgPeCf	UCbqBqmG-EXTUsp2v4SHGDRg	electronic house french touch
Gengis (Edit)	Polo & Pan	Gengis	LIKE	GrT18kNzOno	MPREb_6KHcbywA0kz	UC4KKov_xp4Os4PAnVr28YUQ	electronic house french touch
The Sun	Myd	Born a Loser	LIKE	puZ_eaqbcUQ	MPREb_s9UHx8KgdvV	UCpz7Gxps3NmieyoQ9FncoTA	electronic house french touch
Sugar	Moon Boots	Sugar	LIKE	54b50Z05Hmc	MPREb_JQdpgyYMOHo	UCofY9PKiEIos057qjBayKkA	electronic house french touch
Off My Mind	Moon Boots	Off My Mind	LIKE	GuIPTwmBV8A	MPREb_1mazZZoeMYj	UCofY9PKiEIos057qjBayKkA	electronic house french touch
Sex & Candy	Marcy Playground	Marcy Playground	LIKE	GNRBqNvcLt4	MPREb_ZjrluMBWtiU	UCZTORw04iacPi1e_rbUlvKg	electronic house french touch
Electric Feel (Justice Remix)	MGMT	Electric Feel (Justice Remix)	LIKE	6QL_bUCuhvo	MPREb_BkdwyzRpWDS	UCcP74mIhs125nerd5o5Dd-Q	electronic house french touch
Devil's Shoestring	MF DOOM	Special Herbs Vol. 7 & 8	LIKE	JF34HVyCeVo	MPREb_jervFGWt4oD	UCooTDYkIERWBwDC1JKyoElQ	electronic house french touch
Nightcall (Breakbot Remix)	Kavinsky	Nightcall	LIKE	qzl7ignCC50	MPREb_mEp5Ux8k1Vd	UC3V5kzHK2r4rbbXlf4OpFmw	electronic house french touch
Nevermind	Kartell	Sapphire	LIKE	yHbGq0Abg-c	MPREb_V4D9FgIWblq	UC9-G_5Fqd6mCcP1AkGluFPQ	electronic house french touch
Midnight Walk	Kartell	Sapphire	LIKE	tscSvDc5_H4	MPREb_V4D9FgIWblq	UC9-G_5Fqd6mCcP1AkGluFPQ	electronic house french touch
Two Step	Kartell	Riviera	LIKE	HPvWjAFML1c	MPREb_wRynfH52iXl	UC9-G_5Fqd6mCcP1AkGluFPQ	electronic house french touch
Riviera	Kartell	Riviera	LIKE	wq5vorNDTl0	MPREb_wRynfH52iXl	UC9-G_5Fqd6mCcP1AkGluFPQ	electronic house french touch
Pantera	Kartell	Riviera	LIKE	NozY5RHO4cI	MPREb_wRynfH52iXl	UC9-G_5Fqd6mCcP1AkGluFPQ	electronic house french touch
Cost of Love	Kartell	Riviera	LIKE	Jwm3Y_GLRMc	MPREb_wRynfH52iXl	UC9-G_5Fqd6mCcP1AkGluFPQ	electronic house french touch
5 A.M.	Kartell	Last Glow	LIKE	A_f6okm8vtY	MPREb_w0DzFnNcAsQ	UC9-G_5Fqd6mCcP1AkGluFPQ	electronic house french touch
10% (feat. Kali Uchis)	KAYTRANADA	BUBBA	LIKE	JFaNw765L2E	MPREb_2f1tBjsg3OI	UCdJvty5IClKVcrXSOyE4sOA	electronic house french touch
YOU'RE THE ONE (feat. Syd)	KAYTRANADA	99.9%	LIKE	7T9gCiENjsA	MPREb_TdR8WdcjUcG	UCdJvty5IClKVcrXSOyE4sOA	electronic house french touch
We Are Your Friends (Justice Vs Simian)	Justice	We Are Your Friends	LIKE	yYkpN9Uoaiw	MPREb_ZR3k7LhyNbu	UCcJLC91v0A0iD-CMUWdZkig	electronic house french touch
D.A.N.C.E. (MSTRKRFT Remix)	Justice	D.A.N.C.E. (Remixes Extended)	LIKE	RlwaiYKutFg	MPREb_amBrNvuY5Fc	UCcJLC91v0A0iD-CMUWdZkig	electronic house french touch
Phantom Pt. II	Justice	Cross	LIKE	Dn-WFH6tpCU	MPREb_yaHYitykXQo	UCcJLC91v0A0iD-CMUWdZkig	electronic house french touch
