	title	artist	album	likeStatus	duration	videoId	albumId	artistId
9	Little Bitty Pretty One	Thurston Harris	Thurston Harris Sings Little Bitty Pretty One	LIKE	2:22	sDChI3ulfDw	MPREb_CqZB2QeJkE0	UCjROSSeFCmUydt-HtjhmATA
1	The Lion Sleeps Tonight (Wimoweh)	The Tokens	The Lion Sleeps Tonight	LIKE	2:42	N7MYqz7KgIs	MPREb_DDTN5FgWENy	UCIFv5yoZR6SsBkRGDkM7umw
4	My Prayer	The Platters	The Magic Touch: An Anthology	LIKE	2:45	arAG17WG3ME	MPREb_jABUjQSeg8A	UC5AYr3HMVGWEselwAxdRuxA
7	Tonight, Tonight	The Mellokings	Tonight, Tonight	LIKE	2:33	tYGP-E7WgXg	MPREb_5NKzDyKFEiI	UClYbByK4s0uX3UkbtUGbYXg
5	My True Story	The Jive Five	Their Greatest Hits	LIKE	2:33	RPsx1094ax8	MPREb_h9bUra0q6D4	UCYOD62L4X2hyIPfpBx-TXgQ
3	Little Star	The Elgins	One Summer Night: Revenge Of The One-Hit Wonders	LIKE	2:41	drxe1EfdS6U	MPREb_LcyGZigNyRL	UCPWdhpPs2G85yX2zraODWZg
10	Remember Then	The Earls	Remember Then	LIKE	2:10	I9-y0crhqSM	MPREb_MsWBmRrZSLK	UCyTiQlSByBQaM7Hw0Uld4cg
0	Have You Heard	The Duprees	Hits Singles: Collectors Series	LIKE	2:31	cIJTGkwEfo0	MPREb_QE4GocM0f1y	UCB4nbcyGvyAAAv3pYVncAZg
6	My Own True Love	The Duprees	Hits Singles: Collectors Series	LIKE	2:34	gWRfHlLCOPg	MPREb_QE4GocM0f1y	UCB4nbcyGvyAAAv3pYVncAZg
11	Come Go With Me	The Del-Vikings	Highlights From The Soundtrack Of American Graffiti	LIKE	2:43	hF8URFxNx40	MPREb_f3hBSfyGOMS	UCJ2gRotmZhgK3u0mTNQJyaw
8	Devil or Angel	The Clovers	The Clovers	LIKE	2:27	QMgTmgmBGnc	MPREb_bu8GhGmq94Y	UCZa0x7mAjn3ytlZcPYjr96Q
2	Maybe	The Chantels	Doo Wop Classics Vol. 1	LIKE	2:50	3eTTwd9ncVk	MPREb_xnP7nhy7fO8	UCT22akgKCP2QVhha1nrAM7A
12	In the Still of the Night	The Five Satins	In the Still of the Night	INDIFFERENT	3:00	AdtTN51_raM	MPREb_RwW6kgtyGQT	UC5PPBX4b05gqb1g07uS3LJw
