title	artist	album	likeStatus	videoId	albumId	artistId	playlists
m o o n l i g h t	ultmt.	m o o n l i g h t	LIKE	rXz47uaHrUM	MPREb_RdxO5mgwfUB	UCg7NB0IoSTp8ZinBzMghlLg	soul instrumental grooves
Rust (feat. Tom Misch)	Yussef Dayes	Rust	LIKE	SiD0Pzf15VM	MPREb_UWYemD0nWwS	UCYcspWd3pc4eBNmUosxRz3A	soul instrumental grooves
Love Theme From Spartacus (Rudy Van Gelder Remaster / 2006)	Yusef Lateef	Some Relaxing Jazz	LIKE	BrEZTxPeI48	MPREb_lPzusZf2kaQ	UCTzvT7cM3lVEnarspxywomQ	soul instrumental grooves
Make The Man Love Me	Wynton Kelly	Wynton Kelly!	LIKE	hP7ExGR8o6k	MPREb_WmhBFhly7lo	UCknUxDrhh5RhVbnAthYi7qg	soul instrumental grooves
Morning Sunrise	Weldon Irvine	The Sisters	LIKE	QRHKBtF7C5o	MPREb_a4u69PNf5fM	UCqtKx3MFIUraxHizjFwN4nw	soul instrumental grooves
The World Is A Ghetto	War	The World is a Ghetto	LIKE	VIIbT89V7EI	MPREb_T901Dc9AI3k	UCY9rJimufdb8imofVY8taNw	soul instrumental grooves
Livin	Tripp St.	Livin	LIKE	LhHSYEo8HtA	MPREb_E9AABcIbuUa	UCXx97nJy_v2Zk2GG5LApNPw	soul instrumental grooves
Am I a Good Man (Instrumental)	Them Two	Eccentric Soul: The Deep City Label	LIKE	lKaAtRpGQVM	MPREb_NAxjGO5quyc	UCOpmqOofp_xlWRV0UZM_3bw	soul instrumental grooves
Soulful Strut	The Young-Holt Unlimited	The Definitive Young-Holt Unlimited	LIKE	Ygv4RMGwqMs	MPREb_3lwsA6jVQlV	UCTD25Heip4epnA7lTLMYHwQ	soul instrumental grooves
Softly, As In A Morning Sunrise	The Wynton Kelly Trio	Kelly Blue	LIKE	UPB9UdJ6SDA	MPREb_X1nC9LQzU74	UCknUxDrhh5RhVbnAthYi7qg	soul instrumental grooves
Sirens of Jupiter	The Olympians	The Olympians	LIKE	4c_i_JmttKg	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	soul instrumental grooves
Mercury's Odyssey	The Olympians	The Olympians	LIKE	ta4G1xOUcrE	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	soul instrumental grooves
Sugarcane (Instrumental)	The M.G.'s	The MGs	LIKE	sNeZojDLTcc	MPREb_fgPpA0hZQMx	UCMO9n4XorIRdW3GnzWHBIvA	soul instrumental grooves
Out Of The Night	The Jazztronauts	Out Of The Night	LIKE	1fqlh_1hiq8	MPREb_1Lbhto7Yk7l	UCWjr2WO48jXuydvoHcue-VA	soul instrumental grooves
Footsteps In the Dark (Pt. 1 & 2)	The Isley Brothers	It's Your Thing: The Story Of The Isley Brothers	LIKE	xn5aWxvx0dk	MPREb_s0r26hYr9Wf	UC19gd7AQcPkrcFH8w8BYO7w	soul instrumental grooves
Haunted Sea	The Budos Band	Long in the Tooth	LIKE	ceCgxReQCl0	MPREb_vW7T45ip7Jk	UCvQgxMD5WBq3JfJLHQkpcKA	soul instrumental grooves
Dreamflower	Tarika Blue	Tarika Blue	LIKE	g2dJlfuUYOQ	MPREb_vLnl82ZXP1W	UC0JQ9ORIIJ0smt36c_fzdGg	soul instrumental grooves
Too High	Stevie Wonder	Innervisions	LIKE	UvtYEdYjkJM	MPREb_HQxE96d4Cve	UCR83RRXHzXrEQbu_ZQmPMSg	soul instrumental grooves
