	title	artist	album	likeStatus	videoId	albumId	artistId
130	Why Didn't You Save Me	Nicolas Jaar	Nymphs	LIKE	sMGqRNbCvjQ	MPREb_FaD5ydRyxDe	UChW6_xMkaHkjBmQgIdiFaBw
163	The Three Sides of Audrey and Why She's All Alone Now	Nicolas Jaar	Nymphs	LIKE	ebkKomQYzEU	MPREb_FaD5ydRyxDe	UChW6_xMkaHkjBmQgIdiFaBw
165	Swim	Nicolas Jaar	Nymphs	LIKE	KP-MGv8s09c	MPREb_FaD5ydRyxDe	UChW6_xMkaHkjBmQgIdiFaBw
184	Mistress	Nicolas Jaar	Nymphs	LIKE	8XU0OibNn74	MPREb_FaD5ydRyxDe	UChW6_xMkaHkjBmQgIdiFaBw
193	Fight	Nicolas Jaar	Nymphs	LIKE	PCayw3Gvu9w	MPREb_FaD5ydRyxDe	UChW6_xMkaHkjBmQgIdiFaBw
312	Don't Break My Love	Nicolas Jaar	Nymphs	LIKE	UXoOn-THsfg	MPREb_FaD5ydRyxDe	UChW6_xMkaHkjBmQgIdiFaBw
355	No One Is Looking at U	Nicolas Jaar	Nymphs	LIKE	sd9YBIVPGdo	MPREb_FaD5ydRyxDe	UChW6_xMkaHkjBmQgIdiFaBw
66	Breathing In Three Orbits	Ariel Kalma	The Closest Thing to Silence	LIKE	5_GW4XwfY4I	MPREb_jKoey5q6piq	UCqasmG_A06rSP4NTPQG9F_w
321	Ten Hour Wave	Ariel Kalma	The Closest Thing to Silence	LIKE	wBvzDC2Hm70	MPREb_jKoey5q6piq	UCqasmG_A06rSP4NTPQG9F_w
40	DO IT	¥$	VULTURES 1	INDIFFERENT	G0hxhn7-Hps	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw
51	VULTURES	¥$	VULTURES 1	INDIFFERENT	LbgS1FZLxhY	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw
80	TALKING	¥$	VULTURES 1	INDIFFERENT	frLvyKzH1_Q	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw
85	KING	¥$	VULTURES 1	INDIFFERENT	g6vAQpxo35g	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw
86	FUK SUMN	¥$	VULTURES 1	INDIFFERENT	xd2SEKy6HIM	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw
98	BURN	¥$	VULTURES 1	INDIFFERENT	oAbX14IadBo	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw
99	KEYS TO MY LIFE	¥$	VULTURES 1	INDIFFERENT	kX3ivxNp9PY	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw
138	BEG FORGIVENESS	¥$	VULTURES 1	INDIFFERENT	EXmMiBNDVz4	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw
