	title	artist	album	likeStatus	duration	videoId	albumId	artistId
83	The Rabbit That Hunts Tigers	Yin Yin	The Rabbit That Hunts Tigers	LIKE	5:49	jGJQl-s9i9c	MPREb_Oc6dVB6reyo	UCu_LKKpSQ9PX2E0FkzutruA
11	Staring At The Sun	Wooden Shjips	V.	LIKE	7:28	6PfYo-YYVPY	MPREb_pLTBkur0fb1	UCYSZSxnAwfjJcDAjcE3Y4sQ
24	Flight	Wooden Shjips	West	LIKE	7:08	wnV3oWoE_xs	MPREb_K3oQ1ydTCDD	UCYSZSxnAwfjJcDAjcE3Y4sQ
35	Golden Flower	Wooden Shjips	V.	LIKE	6:04	BROnHYezjkk	MPREb_pLTBkur0fb1	UCYSZSxnAwfjJcDAjcE3Y4sQ
22	Lucy In The Sky With Diamonds	William Shatner	Spaced Out - The Best of Leonard Nimoy & William Shatner (U.K. Mid Price)	LIKE	2:57	E_X0NkaXSu0	MPREb_KtzMEITRTuz	UCKZjvgM4qMUKDpvXt1wpZYw
37	What Deaner Was Talkin' About	Ween	Chocolate & Cheese	LIKE	1:59	MImlxfgaVE8	MPREb_GXXcCK1w1xo	UCXWUt1Cu2hVZYTaJ44ddusA
72	Mind Flowers	Ultimate Spinach	Behold & See	LIKE	9:40	Zwuq0vPpgoM	MPREb_cgbhmR0OsML	UCBSdneSAd8cybOQPLEf9mbQ
95	YOUR HEAD IS REELING	Ultimate Spinach	Ultimate Spinach	LIKE	3:36	0GKDq0oRDy8	MPREb_qM85N2u6a4R	UCBSdneSAd8cybOQPLEf9mbQ
32	Queen Lullabye	Ty Segall	Sleeper	LIKE	4:21	BfB0Sat68vs	MPREb_7j1TXQPUgp6	UC-Z_sxJOcuEGSq822j9VqNw
4	Toumast	Tinariwen	Aman Iman: Water Is Life	LIKE	4:27	N9C7x4Ql_yo	MPREb_b9naIxSyYkN	UC8s6TihH6f3Ry2dcTcZAXyw
12	The Dream	Thee Oh Sees	Carrion Crawler / The Dream	LIKE	6:52	BOtAuwwB7ow	MPREb_xXxWFS9OZOa	UCy-Gzb-aCE1vWkbwQZaoIXQ
47	Sticky Hulks	Thee Oh Sees	Mutilator Defeated At Last	LIKE	6:50	ZAy83zi0EDA	MPREb_2cmjrfDKuxj	UCy-Gzb-aCE1vWkbwQZaoIXQ
25	I Wanna Be Adored	The Stone Roses	The Stone Roses	LIKE	4:53	aa10yl8mirk	MPREb_Xr5fImSTuRU	UCccFm9vNZz5u1deqhWhN2Yw
5	Philosophy of the World	The Shaggs	Philosophy of the World	LIKE	2:57	thHcvTDGWvg	MPREb_6bBDtVO1jsk	UCoGbJD1tl-T8KPkXLOGfrxw
16	2000 Light Years From Home	The Rolling Stones	Their Satanic Majesties Request	LIKE	4:45	ZgIvkW5sqMc	MPREb_p2LLiuQY2o6	UCNYhhkQqeFLUc-YEDcLpSYQ
68	She’s A Rainbow (Remastered 2017 / Stereo)	The Rolling Stones	Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered)	LIKE	4:34	FoPg4sxeiDU	MPREb_ChnVVlnpuiQ	UCNYhhkQqeFLUc-YEDcLpSYQ
87	Baron Saturday	The Pretty Things	S.F. Sorrow	LIKE	4:02	kAgXbnZZ4PQ	MPREb_6OMvXfUD98a	UCy_gWSTLrwaserTXU-HHh5A
20	Hungry Freaks, Daddy	The Mothers Of Invention	Freak Out!	LIKE	3:30	s0JTNVkhyS8	MPREb_6XX7haAL98I	UCo8OHSefy7bRjqzoEj2frXA
91	I Had Too Much to Dream (Last Night)	The Electric Prunes	Halloween a Go-Go	LIKE	2:56	xmhyerDCzTU	MPREb_5nC2Ko80IkI	UCSeLAkNgnJQs7RlLAfGzYRA
63	When the Music's Over	The Doors	Strange Days	LIKE	11:00	nOJSmXSFCWk	MPREb_mYiGmNGg7sp	UCdx4iSJpg33jNmd9auQT04Q
