title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Witch Hunt	Zomby	Dedication	LIKE	HAdFPYAtPSk	MPREb_CFqK65NQqHZ	UCOYlATyfI4ceyExJblL2KCw	xr theOverload
20002b	Wax	20002	LIKE	N4m3jGMc8A8	MPREb_FAzn6QgopFG	UCWB27P-B4-ZSwK7IsPa5PfQ	xr theOverload
Brace Yourself Jason	U-Ziq	Lunatic Harness	LIKE	T5ut41xU2TI	MPREb_suLHdTyws8L	UC7IoxqTlXj7Kky2eW3Hnvpg	xr theOverload
Fast Car	Tracy Chapman	Greatest Hits	LIKE	JpscHOoGIqQ	MPREb_5GikwGBg2Hk	UCndrh03uIKb9SUR7-znGZ9w	xr theOverload
The State Of The Union	Thievery Corporation	The Richest Man In Babylon	LIKE	0tF4UFkTyTI	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	xr theOverload
The Richest Man In Babylon	Thievery Corporation	The Richest Man In Babylon	LIKE	HpfhxQ8nlFE	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	xr theOverload
The Outernationalist	Thievery Corporation	The Richest Man In Babylon	LIKE	xllWn2uhhAo	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	xr theOverload
Resolution	Thievery Corporation	The Richest Man In Babylon	LIKE	3LjLGjOPhDA	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	xr theOverload
Meu Destino	Thievery Corporation	The Richest Man In Babylon	LIKE	pq694tkxNDI	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	xr theOverload
Liberation Front	Thievery Corporation	The Richest Man In Babylon	LIKE	OQzAJfZ3syE	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	xr theOverload
Heaven's Gonna Burn Your Eyes	Thievery Corporation	The Richest Man In Babylon	LIKE	TX4QoTUC43w	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	xr theOverload
From Creation	Thievery Corporation	The Richest Man In Babylon	LIKE	6mjnNkOPTt0	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	xr theOverload
All That We Perceive	Thievery Corporation	The Richest Man In Babylon	LIKE	V2riY4r0vPI	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	xr theOverload
Falling Up (Carl Craig Remix)	Theo Parrish	Detroit Beatdown, Vol. 1 - Complete Remixes	LIKE	0C5pqgUOzys	MPREb_GR2D1FIIzHQ	UCoDX5Zn109uG4-1A0t-HoyA	xr theOverload
Papua New Guinea	The Future Sound Of London	Accelerator Deluxe	LIKE	6QCXpHdW9ak	MPREb_eBRkYdfJOhl	UCq6Im_cLuw3VM1MGbS3I7_Q	xr theOverload
Higher Ground	TNGHT	TNGHT	LIKE	b0VxW5iXzb4	MPREb_JquSk6f3B1a	UCIzvaEjamDYR85oxnqAB0eQ	xr theOverload
Ardkore Dolphin	Special Request	VORTEX	LIKE	yKujW8_G1Sw	MPREb_PgXc7cMqQyA	UC-8d2lKLJGAzdDLXwDYkAgQ	xr theOverload
Headache of the Year	Shlohmo	The End	LIKE	-T2GfjbmaP0	MPREb_JHuO07YhKkh	UCnCEHQJ4sNkIkkqsPp9u-Ag	xr theOverload
Detroit Part II	Shigeto	The New Monday	LIKE	Y7l5f9mwbBQ	MPREb_om08KxCsjO3	UC9HVpucaFBCEw2C7y15v2CQ	xr theOverload
Forerunner Foray	Shabazz Palaces	Lese Majesty	LIKE	T1MjW1O1FgM	MPREb_7asxghCVGqO	UC-gsojD53RpKVFvxNVdQiWA	xr theOverload
