	title	artist	album	likeStatus	videoId	albumId	artistId
183	This Land is Your Land	Woody Guthrie	This Land is Your Land: The Asch Recordings, Vol. 1	LIKE	AePCvFrggZM	MPREb_TFcxd6qtcQq	UCgbCJIqwRQbo8xuVWvQFqYg
249	If You Need Me	Wilson Pickett	The Soul Of Wilson Pickett	LIKE	3gtetOgb-Q8	MPREb_KDBY3MxsrXb	UC_nBrnmRNUgbvTbsr20gssQ
242	Hound Dog	Willie Mae Thornton	Rock 'n' Roll & the City	LIKE	Q25PAh-p9lo	MPREb_GigLdu1NjQr	UC_8NmTaQn8Uy-Hz_jKoCOcA
1	Chug a Lug	The Viscounts	Harlem Nocturne	LIKE	qDL75PIUQag	MPREb_3lK1UVVX2GI	UCqH9KbZvBW5Q3555lzRkr7Q
93	Harlem Nocturne (Single Version)	The Viscounts	Harlem Nocturne	LIKE	X29Y7YjXKBI	MPREb_3lK1UVVX2GI	UCqH9KbZvBW5Q3555lzRkr7Q
156	Viscount Rock	The Viscounts	Harlem Nocturne	LIKE	avZOnJu-L28	MPREb_3lK1UVVX2GI	UCqH9KbZvBW5Q3555lzRkr7Q
117	Telstar	The Ventures	Gold	LIKE	-Ko-mf0038A	MPREb_4SKSi0m2J36	UCBTyn_Hs6HQQ6poBYsiQiVw
144	Walk, Don't Run	The Ventures	Walk - Don't Run: The Best Of The Ventures	LIKE	dzL3jvnmqPM	MPREb_jmI40k1che7	UCBTyn_Hs6HQQ6poBYsiQiVw
150	Road Runner	The Ventures	Twist With The Ventures	LIKE	R4EsSI_mjGs	MPREb_3GHWuYkBiF4	UCBTyn_Hs6HQQ6poBYsiQiVw
4	Point Panic	The Surfaris	Play	LIKE	qzY4sHA-AQA	MPREb_Pt0eekyHoLE	UCNxuPP8T5zM9bpCRcfpEwWg
52	Wipe Out (Hit Version  / Extended Ending)	The Surfaris	The Best Of The Surfaris	LIKE	a9alKoLrgEc	MPREb_Nc23iYIl6oo	UCNxuPP8T5zM9bpCRcfpEwWg
78	Will You Love Me Tomorrow (Rerecorded)	The Shirelles	Golden Years - 1960	LIKE	HXakVizYgC8	MPREb_1zAmpRzemrl	UC5mRtMvmUCwSGLQK4A8lSyg
341	Mama Said (Rerecorded Version)	The Shirelles	Songs For Mother	LIKE	s74fpI-T_MI	MPREb_AzMfwiY4C2p	UC5mRtMvmUCwSGLQK4A8lSyg
7	The Stranger	The Shadows	The Shadows in the 60s	LIKE	9TikhUzKmTk	MPREb_z9LVGyTYCBO	UCcjz131E-j2SQhQ_mO8eY5w
8	Apache	The Shadows	20 Golden Greats	LIKE	-ss22jmrs_E	MPREb_msQoW7kYEeD	UCcjz131E-j2SQhQ_mO8eY5w
146	Shazam	The Shadows	The Shadows in the 60s	LIKE	DWc0Dbc9c14	MPREb_z9LVGyTYCBO	UCcjz131E-j2SQhQ_mO8eY5w
331	Atlantis (2004 Remaster)	The Shadows	More Hits!	LIKE	g1nX8viKjNQ	MPREb_hCX42Zkk6YE	UCcjz131E-j2SQhQ_mO8eY5w
282	Our Faded Love	The Royaltones	The Royaltones	LIKE	wDhwXFrayMA	MPREb_gnJMAdFwag7	UC2OfqSGkvPMGgKfyIYbMhXg
50	Let's Go (Pony)	The Routers	Let's Go! With The Routers	LIKE	_lF0_VSg2fk	MPREb_yfZGESzTe3I	UCgdMPSSj0k40Ow9Qsbuz01w
84	Watermelon Man (2006 Remaster)	The Routers	1963 Great Instrumental Hits	LIKE	7IMCnLSt2A4	MPREb_xiRj0lzONgL	UCgdMPSSj0k40Ow9Qsbuz01w
224	Washington Square (2006 Remaster)	The Routers	1963 Great Instrumental Hits	LIKE	X5SvqxE_bBQ	MPREb_xiRj0lzONgL	UCgdMPSSj0k40Ow9Qsbuz01w
182	Walk Right In	The Rooftop Singers	Vanguard Folk Sampler	LIKE	yDUMImLjYss	MPREb_LS4tZ8aiCqO	UCC1cy7ZVAU9VY9WCZHa_pnQ
321	Be My Baby	The Ronettes	Presenting the Fabulous Ronettes Featuring Veronica	LIKE	QBDem6bffyo	MPREb_18EEQCkwn2d	UCJGP43sKxv1SaS2CugSkBWQ
204	Barbara Ann	The Regents	Barbara-Ann	LIKE	EDpQY3UW8D4	MPREb_9nZHoDozADu	UC7nOlKRKv3eea5gka2i02cA
295	Dead	The Poets	The Flash Records Story	LIKE	EbLh-Dq7fBo	MPREb_Qwqu3EbNFcy	UC0tfFP26H5oUUHT54YI5k1A
294	Twilight Time (Single Version)	The Platters	The Flying Platters Around The World	LIKE	d0nxki7eGg8	MPREb_wH1BRHyRqff	UC5AYr3HMVGWEselwAxdRuxA
339	Earth Angel (Will You Be Mine)	The Penguins	The Best Of The Penguins	LIKE	-j6OAEOcNCE	MPREb_2T12GMHgbZF	UC9No4FSLGRc1OiLVxVnq1bg
141	You've Really Got A Hold On Me (Single Version / Mono)	The Miracles	Best Of	LIKE	_QDhw0rh7I8	MPREb_lohrXevgzw4	UC19EAE9HP6ECxNiMctMSvrg
89	Please Mr. Postman (Single Version / Mono)	The Marvelettes	16 #1 Hits From The Early 1960's	LIKE	XSm3ViCVtpo	MPREb_Oh8Ee6TxZmt	UCGN3uYjaqF3jGIrGwfDFBxQ
185	Please Mr. Postman (Single Version / Mono)	The Marvelettes	Every Great Motown Song - The First 25 Years Vol. 1:The 1960's	LIKE	fS-uHHuuebQ	MPREb_83yNbsejXGr	UCGN3uYjaqF3jGIrGwfDFBxQ
157	Louie Louie	The Kingsmen	The Best of The Kingsmen	LIKE	xKt75jUuKJY	MPREb_BoJn3vdR6Z5	UC7ZaHjIdla_rghXPKy12Alw
114	Willie And The Hand Jive	The Johnny Otis Show	The Capitol Years	LIKE	rD5gVhI69c0	MPREb_TWvcb9FT08X	UC3Tf0zEZAwzKsAX85pcUEqw
90	Shout, Pts. 1 & 2	The Isley Brothers	Shout!	LIKE	8jrQ_3AR_IY	MPREb_oU43yrkaLkp	UC19gd7AQcPkrcFH8w8BYO7w
222	Twist And Shout (Original Wand Records Recording)	The Isley Brothers	The Isley Brothers - A Tribute To Rudolph (Original Wand Records Recordings)	LIKE	-bqIbfABI1E	MPREb_tgkv7GME0Q9	UC19gd7AQcPkrcFH8w8BYO7w
5	That's When Your Heartaches Begin	The Ink Spots	The Anthology	LIKE	w9mUNxGGd8U	MPREb_mD16h60HRM6	UCjwc5NbNyVoXeQ6NTfHbR9g
15	It's All Right (Single Version)	The Impressions	The Greatest Hits	LIKE	A3Qh9w9Yg8A	MPREb_e6YdsYDjFtO	UCgJJ73fwENw_NILc9pYHYOA
172	It's All Right (Single Version)	The Impressions	Greatest Hits	LIKE	KJthE2042yU	MPREb_GZMhJrlE5P3	UCgJJ73fwENw_NILc9pYHYOA
260	Istanbul (Not Constantinople)	The Four Lads	16 Most Requested Songs	LIKE	Uqnb_nU7RBE	MPREb_mO1ojNmN5rm	UCQlgZ25UHGeyWnTPzLbP3nA
340	The Spur	The Fireballs	Here Are the Fireballs	LIKE	QORKT5TcYOQ	MPREb_EohysHye2Oe	UCMjYgTzmxt162I4kx_UesWg
53	Bye Bye Love (1957 Recording Remastered)	The Everly Brothers	A Golden Hour Of The Everly Brothers	LIKE	itexUgv0Yfk	MPREb_l4fLnC0vaVV	UC6HvsRZWT4Z_T-mJmYxKmLg
179	All I Have To Do Is Dream	The Everly Brothers	The Everly Brothers	LIKE	tiDzTqmgdsY	MPREb_w3VwfBysngA	UC6HvsRZWT4Z_T-mJmYxKmLg
143	There Goes My Baby	The Drifters	The Great Drifters	LIKE	L7JLGLREY8w	MPREb_BCA2PyTvEp2	UCo55cRv8wdnMdwWFMgnDYpA
337	Bristol Stomp	The Dovells	The Best Of The Dovells 1961-1965	LIKE	Bs4HWnQFDjk	MPREb_EAd6Jx633WJ	UC-WSY9ANOCJTyzoZv5m_IJw
67	Oh What A Nite	The Dells	Dreams Of Contentment (Special Deluxe Collection)	LIKE	mAO_dd_zslo	MPREb_rs2uguy9lgc	UCS7anK7CzAq7FN4wOiJ99oA
32	Fiberglass Jungle	The Crossfires	Out of Control	LIKE	XYQ5pJpUlPo	MPREb_K5pHCZqDFlq	UCrg-QllFQktFyJq2sMBiMGg
196	Three Cool Cats (2007 Remaster) (2007 Remaster; Remastered)	The Coasters	Music From The House That Ahmet Built	LIKE	pZEMXwKYPDE	MPREb_HRl5lBU5AC8	UCpgE45UhoSDJ6na4UP4KEQw
69	Sh-Boom	The Chords	Atlantic 60th: At The Hop	LIKE	a13Th081-uY	MPREb_0maz3yVpgld	UCYxRupdKp0R4lNmwEzFwLFA
285	The - Maybe	The Chantels	"""Maybe"": The Best of the Chantels"	LIKE	xBfV4QABdEA	MPREb_YFsrUT9ySLL	UCT22akgKCP2QVhha1nrAM7A
61	Pipeline	The Chantays	Pipeline	LIKE	4fc57tYou4U	MPREb_MnUxcae31uc	UC01zVDdkNcCHyAL7wIHB7tg
305	Limbo Rock	The Champs	The Champs' Limbo Rock	LIKE	-G_-wfKhcgc	MPREb_XxAxydsbXBP	UCc47Uy2mCfkT1GoWT-Lp-3w
55	K-39	The Challengers	K-39	LIKE	9TsicOeFgus	MPREb_GGlZqgWvsob	UCm3Ah1N5nqS56PtAmVHprdg
137	Tidal Wave	The Challengers	Lloyd Thaxton Goes Surfing with the Challengers	LIKE	HghDiAEgYC0	MPREb_RNeZDGqlUp8	UCm3Ah1N5nqS56PtAmVHprdg
197	Mr. Moto	The Challengers	Surfbeat	LIKE	AaxMFv7Fgvk	MPREb_y4pRoqPMVbe	UCm3Ah1N5nqS56PtAmVHprdg
