	title	artist	album	likeStatus	videoId	albumId	artistId
1031	Ataypura!	Yma Sumac	Voice Of The Xtaby	LIKE	VTb8gho_Qg4	MPREb_swCXujvTO5m	UCN8eW97N-nItc3OUf4CPnqw
1034	Wayra	Yma Sumac	Voice Of The Xtaby	LIKE	W0Dg_qOkaEE	MPREb_swCXujvTO5m	UCN8eW97N-nItc3OUf4CPnqw
1012	Pannonica (feat. Sonny Rollins, Ernie Henry & Clark Terry)	Thelonious Monk	Brilliant Corners	LIKE	uM8WvPHBNos	MPREb_8ZUQe8tWB9I	UCyCL_gVNVoWZTjkw-KnuIDg
1013	I Surrender, Dear	Thelonious Monk	Brilliant Corners	LIKE	-7LAlSEwRgI	MPREb_8ZUQe8tWB9I	UCyCL_gVNVoWZTjkw-KnuIDg
1014	Bemsha Swing (feat. Sonny Rollins & Clark Terry)	Thelonious Monk	Brilliant Corners	LIKE	VdjUDsjRxak	MPREb_8ZUQe8tWB9I	UCyCL_gVNVoWZTjkw-KnuIDg
1015	Blue Monk	Thelonious Monk	Thelonious Alone In San Francisco	LIKE	SthFDEE3zKQ	MPREb_0IrqcLz4kKW	UCyCL_gVNVoWZTjkw-KnuIDg
1016	Ruby, My Dear	Thelonious Monk	Thelonious Alone In San Francisco	LIKE	OPRU3XSyqeo	MPREb_0IrqcLz4kKW	UCyCL_gVNVoWZTjkw-KnuIDg
1021	Pannonica	Thelonious Monk	Thelonious Alone In San Francisco	LIKE	kWEfQo6hECY	MPREb_0IrqcLz4kKW	UCyCL_gVNVoWZTjkw-KnuIDg
1002	Django	The Modern Jazz Quartet	Django (Rudy Van Gelder Remaster)	LIKE	wXnkD7_5vqM	MPREb_m0c353GbSEs	UCQjf61NuHvxHrm4gkdx0ZaQ
1003	ワン・ベース・ヒット - One Bass Hit	The Modern Jazz Quartet	Django (Rudy Van Gelder Remaster)	LIKE	zPNTcE9j-Go	MPREb_m0c353GbSEs	UCQjf61NuHvxHrm4gkdx0ZaQ
1009	Milano	The Modern Jazz Quartet	Django (Rudy Van Gelder Remaster)	LIKE	XwxwGROwbI8	MPREb_m0c353GbSEs	UCQjf61NuHvxHrm4gkdx0ZaQ
982	Southern Scene (Live)	The Dave Brubeck Quartet	At Carnegie Hall	LIKE	cVrVVvO9AH0	MPREb_oqvNo5GeVi7	UCMBevFAp40kVlvIcOvzv5Bw
983	Three To Get Ready (Live)	The Dave Brubeck Quartet	At Carnegie Hall	LIKE	k4GgnzbgmMI	MPREb_oqvNo5GeVi7	UCMBevFAp40kVlvIcOvzv5Bw
989	Take Five (Live)	The Dave Brubeck Quartet	At Carnegie Hall	LIKE	sy77iur-4_s	MPREb_oqvNo5GeVi7	UCMBevFAp40kVlvIcOvzv5Bw
996	Strange Meadow Lark	The Dave Brubeck Quartet	Time Out	LIKE	XJ5FMEjWr5Q	MPREb_3wnWlcId2hc	UCMBevFAp40kVlvIcOvzv5Bw
997	Take Five	The Dave Brubeck Quartet	Time Out	LIKE	ryA6eHZNnXY	MPREb_3wnWlcId2hc	UCMBevFAp40kVlvIcOvzv5Bw
998	Three to Get Ready	The Dave Brubeck Quartet	Time Out	LIKE	EZLMHglUTaI	MPREb_3wnWlcId2hc	UCMBevFAp40kVlvIcOvzv5Bw
