title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Dirty Epic	Underworld	Dubnobasswithmyheadman (20th Anniversary Remaster)	LIKE	qxkrgDoRW0o	MPREb_fFeZTuMOL20	UCahiOREGlmLx7vi-35NbdBg	xr ElectronicMusic radio
Unreal	UNKLE	Psyence Fiction	LIKE	wk-6vC7-Vyc	MPREb_kMhbArpolxr	UCjXr3YQrOJoqRuSXMdU2eww	xr ElectronicMusic radio
Rabbit in Your Headlights (feat. Thom Yorke)	UNKLE	Psyence Fiction	LIKE	7gj6t4CTiCI	MPREb_kMhbArpolxr	UCjXr3YQrOJoqRuSXMdU2eww	xr ElectronicMusic radio
Lonely Soul (feat. Richard Ashcroft)	UNKLE	Psyence Fiction	LIKE	XrFECnl3vno	MPREb_kMhbArpolxr	UCjXr3YQrOJoqRuSXMdU2eww	xr ElectronicMusic radio
Celestial Annihilation	UNKLE	Psyence Fiction	LIKE	ZNU1OFTRS_g	MPREb_kMhbArpolxr	UCjXr3YQrOJoqRuSXMdU2eww	xr ElectronicMusic radio
Be There (feat. Ian Brown)	UNKLE	Psyence Fiction	LIKE	9Dn3NqYCoOo	MPREb_kMhbArpolxr	UCjXr3YQrOJoqRuSXMdU2eww	xr ElectronicMusic radio
Sunrise Projector (Nautilis Remix)	Tycho	Past Is Prologue	LIKE	VdZi-0rkRB0	MPREb_eR1mXvdlHTI	UC6M6DgivBo3VHTYDa9BblqQ	xr ElectronicMusic radio
Postman	Toro y Moi	MAHAL	LIKE	Hf1zS6-Eyow	MPREb_E7OcSdUc56L	UCJikOjbf3VffCdLXTsbxfxg	xr ElectronicMusic radio
Out of Space	The Prodigy	Experience	LIKE	4EJAqv623zg	MPREb_3XPpMD63Bu8	UCOEO40PfRXSKhslXNgS0H8Q	xr ElectronicMusic radio
Papua New Guinea	The Future Sound Of London	Accelerator Deluxe	LIKE	6QCXpHdW9ak	MPREb_eBRkYdfJOhl	UCq6Im_cLuw3VM1MGbS3I7_Q	xr ElectronicMusic radio
Says	Nils Frahm	Spaces	LIKE	luXZuPTJ3f8	MPREb_00DnPWqG6G4	UCHUlZT-VoVWIID4xcJZ5s6g	xr ElectronicMusic radio
Valentine	Justice	Cross	LIKE	MWoe2wgYidg	MPREb_yaHYitykXQo	UCcJLC91v0A0iD-CMUWdZkig	xr ElectronicMusic radio
TTHHEE PPAARRTTYY	Justice	Cross	LIKE	I8vwpbonhMU	MPREb_yaHYitykXQo	UCcJLC91v0A0iD-CMUWdZkig	xr ElectronicMusic radio
Phantom Pt. II	Justice	Cross	LIKE	Dn-WFH6tpCU	MPREb_yaHYitykXQo	UCcJLC91v0A0iD-CMUWdZkig	xr ElectronicMusic radio
One Minute to Midnight	Justice	Cross	LIKE	THxpq8YC6Cs	MPREb_yaHYitykXQo	UCcJLC91v0A0iD-CMUWdZkig	xr ElectronicMusic radio
Let There Be Light	Justice	Cross	LIKE	86QWdIDubKc	MPREb_yaHYitykXQo	UCcJLC91v0A0iD-CMUWdZkig	xr ElectronicMusic radio
Genesis	Justice	Cross	LIKE	pf7uueiK8ec	MPREb_yaHYitykXQo	UCcJLC91v0A0iD-CMUWdZkig	xr ElectronicMusic radio
D.A.N.C.E.	Justice	Cross	LIKE	P0Nryn0YZ-A	MPREb_yaHYitykXQo	UCcJLC91v0A0iD-CMUWdZkig	xr ElectronicMusic radio
Left Hand Suzuki Method	Gorillaz	Gorillaz	LIKE	tlL69V7MoyU	MPREb_4bUnq6rWRE7	UCNIV5B_aJnLrKDSnW_MOmcQ	xr ElectronicMusic radio
Clara (the night is dark)	Fred again..	Actual Life 3 (January 1 - September 9 2022)	LIKE	rBO7VKSPhAc	MPREb_tP5IEEe12bp	UCvA7ExlBsBUb5XQEYzJC1ww	xr ElectronicMusic radio
A Hero's Death (Soulwax Remix)	Fontaines D.C.	A Hero's Death (Soulwax Remix)	LIKE	7k1c0PYh-Do	MPREb_u6087CK6DxT	UC0nEcTGDKDsdF4KcCh3-NUQ	xr ElectronicMusic radio
Your Screams	Flying Lotus	Yasuke	LIKE	YS1_n_jc-uA	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Your Lord	Flying Lotus	Yasuke	LIKE	WDUQjSjll3g	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Your Head // We Won	Flying Lotus	Yasuke	LIKE	k3rDK-9b7cY	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Your Day Off	Flying Lotus	Yasuke	LIKE	1JvJKGlKMko	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
This Cursed Life	Flying Lotus	Yasuke	LIKE	Of4QMgyLAek	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Survivors	Flying Lotus	Yasuke	LIKE	2Njuaqj6h74	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Shoreline Sus	Flying Lotus	Yasuke	LIKE	PtV4UlHkTPs	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Sachi	Flying Lotus	Yasuke	LIKE	XZSE1xTGPjo	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Pain and Blood	Flying Lotus	Yasuke	LIKE	cS1rLDBeDz0	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Mind Flight	Flying Lotus	Yasuke	LIKE	WhmC3XzWZrE	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Hiding in the Shadows (feat. Niki Randa)	Flying Lotus	Yasuke	LIKE	inxJfA15GmY	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Fighting Without Honor	Flying Lotus	Yasuke	LIKE	viNEZq3Rb_8	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Enchanted	Flying Lotus	Yasuke	LIKE	GKugCo_eeks	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Crust	Flying Lotus	Yasuke	LIKE	cfhN0dgU3ag	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Black Gold (feat. Thundercat)	Flying Lotus	Yasuke	LIKE	rGa0JbAZtTE	MPREb_N3vCMImc4Q8	UCJvOvKwxPEL-4RtSvu_nWhQ	xr ElectronicMusic radio
Never Be Like You (feat. Kai)	Flume	Skin	LIKE	JiB8i2GA_l8	MPREb_KlNEqsfbcoP	UCEdhHl4ZB0JXIinqZ367F6w	xr ElectronicMusic radio
Human After All / Together / One More Time / Music Sounds Better with You	Daft Punk - Stardust	Alive 2007	LIKE	6u9xMu1Jqs4	MPREb_CtOaObihCXA	UCRr1xG_2WIDs18a6cIiCxeA	xr ElectronicMusic radio
Too Long / Steam Machine	Daft Punk	Alive 2007	LIKE	ifJxwoDmQqY	MPREb_CtOaObihCXA	UCRr1xG_2WIDs18a6cIiCxeA	xr ElectronicMusic radio
Television Rules the Nation / Crescendolls	Daft Punk	Alive 2007	LIKE	F6e2rM2-oLY	MPREb_CtOaObihCXA	UCRr1xG_2WIDs18a6cIiCxeA	xr ElectronicMusic radio
One More Time / Aerodynamic	Daft Punk	Alive 2007	LIKE	MNVcs2RSG60	MPREb_CtOaObihCXA	UCRr1xG_2WIDs18a6cIiCxeA	xr ElectronicMusic radio
Face to Face / Short Circuit	Daft Punk	Alive 2007	LIKE	CIUzGxMkVDQ	MPREb_CtOaObihCXA	UCRr1xG_2WIDs18a6cIiCxeA	xr ElectronicMusic radio
Da Funk / Daftendirekt	Daft Punk	Alive 2007	LIKE	uaumM3VcjoA	MPREb_CtOaObihCXA	UCRr1xG_2WIDs18a6cIiCxeA	xr ElectronicMusic radio
Around the World / Harder, Better, Faster, Stronger	Daft Punk	Alive 2007	LIKE	kcxK1Tnwy5M	MPREb_CtOaObihCXA	UCRr1xG_2WIDs18a6cIiCxeA	xr ElectronicMusic radio
Klymaxx	Com Truise	In Decay	LIKE	shvTwms3Fio	MPREb_xQiVi5QKB47	UC3G1cV92stSGOy4cLgXmgJQ	xr ElectronicMusic radio
Dreambender	Com Truise	In Decay	LIKE	sPV0g2R-kp8	MPREb_xQiVi5QKB47	UC3G1cV92stSGOy4cLgXmgJQ	xr ElectronicMusic radio
Data Kiss	Com Truise	In Decay	LIKE	nLXRnepR8GM	MPREb_xQiVi5QKB47	UC3G1cV92stSGOy4cLgXmgJQ	xr ElectronicMusic radio
Controlpop	Com Truise	In Decay	LIKE	2SdoaDEJVuE	MPREb_xQiVi5QKB47	UC3G1cV92stSGOy4cLgXmgJQ	xr ElectronicMusic radio
