title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Bust A Move	Young MC	Stone Cold Rhymin'	LIKE	6rM8ksGHnFc	MPREb_8xG5Nmi1vsk	UCFvVXmHUxvaePjU6HZFjk5A	xr 80sHipHop
Beverly Hills	Weezer	Make Believe	LIKE	BBZrELBT8sI	MPREb_HyzmsqhmxWW	UCtHZHneyvFGwxg6MHcbMLAw	xr 80sHipHop
Ego Trippin'	Ultramagnetic Mcs	Critical Beatdown (Re-Issue)	LIKE	Gnb9vljBLTg	MPREb_i4QyTOGhKrR	UChcsb4Q_om49QRzmcsKwOHQ	xr 80sHipHop
Funky Cold Medina	Tone-Loc	Loc-ed After Dark (Expanded Edition)	LIKE	WOkn90h_VWg	MPREb_t0Gyl2P1yZi	UCByTu-eVh85UNLURn0oVIYA	xr 80sHipHop
The Ruler's Back	Slick Rick	The Great Adventures Of Slick Rick	LIKE	W71AB3DuKaA	MPREb_F7JeF36HARR	UCib_EXltOfVOg-mk0-naNEA	xr 80sHipHop
Children's Story	Slick Rick	The Great Adventures Of Slick Rick	LIKE	DA2ZoFZza5A	MPREb_F7JeF36HARR	UCib_EXltOfVOg-mk0-naNEA	xr 80sHipHop
Push It (Re-Recorded)	Salt-N-Pepa	Greatest Hits	LIKE	0TauO1z4hrc	MPREb_M5QH3I7LkRA	UChG4UYfQHHCXbKHA4XAhiew	xr 80sHipHop
It Takes Two	Rob Base & DJ EZ Rock	It Takes Two	LIKE	wPUQvSk44Rc	MPREb_nZADuPUhlB0	UC_rH_T3b2S6puPgxHpA3Cgw	xr 80sHipHop
Walk This Way (feat. Aerosmith)	RUN DMC	Raising Hell	LIKE	dLB0P8nT2w8	MPREb_HbeH5LTrSUU	UCZ1zPzqwelYI7RpNPf68zqA	xr 80sHipHop
It's Tricky	RUN DMC	Raising Hell	LIKE	KB6SILem5Xs	MPREb_HbeH5LTrSUU	UCZ1zPzqwelYI7RpNPf68zqA	xr 80sHipHop
Jam-Master Jay	RUN DMC	RUN-DMC (Expanded Edition)	LIKE	fAYuH3vGU94	MPREb_rHi9kbPuJNW	UCZ1zPzqwelYI7RpNPf68zqA	xr 80sHipHop
Hard Times	RUN DMC	RUN-DMC (Expanded Edition)	LIKE	XpRETAR2sfY	MPREb_rHi9kbPuJNW	UCZ1zPzqwelYI7RpNPf68zqA	xr 80sHipHop
Don't Believe The Hype	Public Enemy	It Takes A Nation Of Millions To Hold Us Back	LIKE	MENy-JhbWqE	MPREb_AM60uGib8Dx	UCWnh1TnJ-3_6XAFIXqYsVIg	xr 80sHipHop
Straight Outta Compton	N.W.A.	Straight Outta Compton	LIKE	9OJStAZz1bc	MPREb_shdy7WCXeqz	UCZ4DZXWEzXbeUgHv1-MTvEg	xr 80sHipHop
Straight out the Jungle	Jungle Brothers	Straight out the Jungle	LIKE	WU_BF4QVG4s	MPREb_9giTPkM5nzM	UCY7l6AYta8QTBf26NQ-smjA	xr 80sHipHop
6 'N the Mornin'	Ice-T	Rhyme Pays	LIKE	pzCGPlDgbgU	MPREb_pP8OCD5oUbL	UCELz72oaR3X80wNYt2JcNpA	xr 80sHipHop
I'm Your Pusher / Pusherman	Ice T	Power	LIKE	00NSUzNqhQY	MPREb_wvaeOAqeVBl	UCELz72oaR3X80wNYt2JcNpA	xr 80sHipHop
Move The Crowd	Eric B. & Rakim	Paid In Full (Deluxe Edition)	LIKE	3bSU0UikY2E	MPREb_HsVPHUkE4k4	UC7V9Yyvznn-CEO6t7mz_H7g	xr 80sHipHop
Paid In Full	Eric B. & Rakim	Paid In Full	LIKE	o-Uk-i85LbM	MPREb_m7VCIorUStO	UC7V9Yyvznn-CEO6t7mz_H7g	xr 80sHipHop
Microphone Fiend	Eric B. & Rakim	Follow The Leader	LIKE	COruH4Tmqvw	MPREb_oTZztS3J5S9	UC7V9Yyvznn-CEO6t7mz_H7g	xr 80sHipHop
So Wat Cha Sayin'	EPMD	Unfinished Business	LIKE	HfVJEDYb9Ec	MPREb_k8BQurGNFm7	UCFXOZv-hMaWMFRR4uUj_ZYQ	xr 80sHipHop
Hip-Hop Doll (Instrumental Mix)	Digital Underground	Hip-Hop Doll	LIKE	179oP_K0yY8	MPREb_g9cwfvvzITL	UC2zhu4b3mtXerP35kHwWY1A	xr 80sHipHop
Let the Bass Go	D.O.C.	No One Can Do It Better	LIKE	wWRUk-iPpd0	MPREb_5Usya6xPq6W	UCnPsRGchjeTYhYztOFpYRUA	xr 80sHipHop
Illegal Business	Boogie Down Productions	By All Means Necessary (Expanded Edition)	LIKE	yHeBotnrwEI	MPREb_ArPlXlJXcCI	UCAdeA8wHp2-09EYtu4V3nsg	xr 80sHipHop
Just a Friend	Biz Markie	Biz's Baddest Beats: The Best of Biz Markie	LIKE	PGpgdQc4e0c	MPREb_7Jbr30sJ0Hr	UCsPSdIIOkgk9XejtBtm3HMA	xr 80sHipHop
Ain't No Half-Steppin'	Big Daddy Kane	Long Live The Kane	LIKE	nqPlF5Mn32M	MPREb_9nyDvzHY7Kx	UCeR5Sk6GC45f2XV3Z9RD2Iw	xr 80sHipHop
Young, Gifted and Black	Big Daddy Kane	It's A Big Daddy Thing	LIKE	_D3dOORekLQ	MPREb_NB4xCOfwXca	UCeR5Sk6GC45f2XV3Z9RD2Iw	xr 80sHipHop
Hey Ladies	Beastie Boys	Paul's Boutique (20th Anniversary Edition / Remastered)	LIKE	XTUbZx31_SA	MPREb_w6GEKHLZ5jd	UCe6E2f1FNQZ0XuCJ4GlONwQ	xr 80sHipHop
