	title	artist	album	likeStatus	duration	videoId	albumId	artistId
686	Galaxies (DROELOE Remix)	WRLD	Galaxies (DROELOE Remix)	LIKE	3:14	SJb6I8XUjT4	MPREb_2lYvew5gDvY	UCruRFRc5zEII5oquq6DtB7g
821	The Sun Is Near Me	SLNTNT	The Sun Is Near Me	LIKE	3:46	3PZLvfRl3BI	MPREb_Go0G9GebvWZ	UClipY1y7_P24hr1oW9bW3Hg
345	U Betta	Machinedrum	U Betta	LIKE	3:41	6rBg8bqpIZI	MPREb_ujCi8UcKeiy	UCTg_z3wQqVStOgAuFC-a1gQ
103	Gravity (feat. Daisy)	yetep	Gravity	INDIFFERENT	3:28	EludZd6lfts	MPREb_D6bICFcuuRY	UCSW0r7dClqCoCvQeqXiZBlg
582	LIGHTSPEED	yerbby	LIGHTSPEED	INDIFFERENT	3:04	WCg5tyfgZFc	MPREb_nJxgJWSR6o6	UCKRBPrVad8MNhiI3qotFuig
30	Ultraviolet	vide & FLY	Ultraviolet	INDIFFERENT	3:47	yzguU3r5m3A	MPREb_fIG4UdVic1E	
486	i am the tide	vbnd	things change	INDIFFERENT	2:37	5CdU_zmvtdQ	MPREb_z4Qgyo9LX1Z	UCKLobWfH4mwTUAkc0LZDNQw
769	Toxic (feat. Thahomey & Yesok)	ultradieu	Séraph	INDIFFERENT	2:12	l4LhFjCdGJY	MPREb_ZKWEB7qCb0g	UC6Bi9CXqX3dHdJw4j-arLEg
308	Please Stay	tyDi	Please Stay	INDIFFERENT	3:38	crlim9JFrFA	MPREb_ZMxTpuUsEUj	UCUxsBKUHH0K8eyTLQVJlfgw
156	CAND\\\LAND feat. LIZ - CANDYYYLAND feat. LIZ (feat. LIZ)	tofubeats	First Album	INDIFFERENT	3:30	8tdLS2gV-ac	MPREb_hgUb5516f9e	UCDsYyiCcQPwmgkDiHsaGB2A
100	breathe	temur	breathe	INDIFFERENT	2:04	nG9uZmNYSSc	MPREb_eZfTrIYu5iO	UCTsg2we3_4srTl1jwt6bquQ
47	Artificial Sunshine (feat. Carson Layne)	synapse cadet	Artificial Sunshine	INDIFFERENT	3:03	H2Jp3biSQ94	MPREb_2QKtEWOfHJj	UCDR5Q2xjx8jMZiHz_LApS4A
