	title	artist	album	likeStatus	duration	videoId	albumId	artistId
101	More Human Than Human	White Zombie	Past, Present & Future	LIKE	4:29	OyO18QrJ3zw	MPREb_FESFqIoi057	UChSu4bOA2ZCxGwG9g2-uYlg
34	Only In Dreams	Weezer	Weezer (Blue Album)	LIKE	7:59	ha3QivnjbIU	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
74	The World Has Turned And Left Me Here	Weezer	Weezer (Blue Album)	LIKE	4:19	sRfu94lOEPo	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
87	Undone - The Sweater Song	Weezer	Weezer (Blue Album)	LIKE	5:05	ONhfmrKJ5kE	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
105	My Name Is Jonas	Weezer	Weezer (Blue Album)	LIKE	3:24	wxlfkFMjLZc	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
108	Tired Of Sex	Weezer	Pinkerton	LIKE	3:01	THDc2MAMwok	MPREb_nrpUXJsZqQ5	UCtHZHneyvFGwxg6MHcbMLAw
151	American Music	Violent Femmes	Why Do Birds Sing?	LIKE	3:51	mryMZZnf5nk	MPREb_48xeDBWwmyX	UCoPPSCV914UPLHG-LoKBDQw
144	Seether	Veruca Salt	American Thighs	LIKE	3:16	PzrWPdQ3VYo	MPREb_zIYN42iUQsg	UCyiGBqAtZHRaqdSBgoYro5w
150	Volcano Girls	Veruca Salt	Eight Arms To Hold You	LIKE	3:18	cTXJxoa10Tc	MPREb_7gVum6OnIv1	UCyiGBqAtZHRaqdSBgoYro5w
51	Mysterious Ways	U2	Achtung Baby	LIKE	4:03	LZegcL_zQSs	MPREb_2Jq60bAnmqb	UCqIQRxCUGi7hyJisyzv9zYQ
80	Possum Kingdom	Toadies	Rubberneck	LIKE	5:09	zm-QI2_i2oQ	MPREb_Cz3sIsiDAyf	UCIm5pgtqD7m5gmwvuuklvdA
147	All I Want	Toad The Wet Sprocket	Fear	LIKE	3:17	braLp970GIo	MPREb_Q3ZIX1pmMPK	UCtAE324W6BsNA8UQUtapXFw
35	Birdhouse in Your Soul	They Might Be Giants	Flood	LIKE	3:18	9zOKBvHNWus	MPREb_wnz6V1UbCW3	UCuVDbfvBzNkyCUuKNVHDeNw
12	6th Avenue Heartache	The Wallflowers	6th Avenue Heartache	LIKE	5:37	WxHpuzTkX2w	MPREb_ZH821C0Y4sr	UCo5omxucc1GfxRRwisE1QJw
152	Photograph	The Verve Pipe	Villains	LIKE	4:56	cPVv_bYtIS0	MPREb_SV2d3yUxDlC	UCPxPCiS8DmHSQ_DZJ9On_uw
143	Bitter Sweet Symphony	The Verve	Urban Hymns (Super Deluxe / Remastered 2016)	LIKE	5:57	JnRw8bXVbPI	MPREb_KOt6PrA0bWj	UCt2KxZpY5D__kapeQ8cauQw
153	Slide Away (2016 Remastered)	The Verve	A Storm In Heaven	LIKE	4:03	TEqHAc1Y0NY	MPREb_wC7jmKXAMhf	UCt2KxZpY5D__kapeQ8cauQw
3	Thru The Eyes Of Ruby	The Smashing Pumpkins	Mellon Collie and the Infinite Sadness (Deluxe Edition)	LIKE	7:39	kx-D8_gn5O4	MPREb_4ZhfDV3ZMNG	UCZM3bF24BS-qDMe0OigpeZw
76	Bullet With Butterfly Wings	The Smashing Pumpkins	Mellon Collie and the Infinite Sadness (Deluxe Edition)	LIKE	4:19	xCmA1uC0r9A	MPREb_4ZhfDV3ZMNG	UCZM3bF24BS-qDMe0OigpeZw
81	Tonight, Tonight	The Smashing Pumpkins	Mellon Collie and the Infinite Sadness (Deluxe Edition)	LIKE	4:15	JzSeC5sFyT8	MPREb_4ZhfDV3ZMNG	UCZM3bF24BS-qDMe0OigpeZw
82	1979	The Smashing Pumpkins	Mellon Collie and the Infinite Sadness (Deluxe Edition)	LIKE	4:27	A6M0yLxLCNA	MPREb_4ZhfDV3ZMNG	UCZM3bF24BS-qDMe0OigpeZw
88	Friends Of P.	The Rentals	Return Of The Rentals	LIKE	3:32	Dj2WQudTtso	MPREb_v6nuNHsrqBf	UC8kUE9LlbvexhM-myD7ZYyg
0	Nitro (Youth Energy)	The Offspring	Smash	LIKE	2:27	Z4V0HpfinOs	MPREb_87HJirZa1Nw	UCQVUXQu8RpxhihAMla6ke5A
102	Self Esteem	The Offspring	Smash (2008 Remaster)	LIKE	4:17	7ifeDVAE_Zg	MPREb_cC2PAhajwkN	UCQVUXQu8RpxhihAMla6ke5A
99	The Impression That I Get	The Mighty Mighty Bosstones	Let's Face It	LIKE	3:14	EZpcUK6Kxo8	MPREb_KhR4B0RRNhr	UCjECIF-t448obIfqSUjK-OQ
62	There She Goes	The La's	The La's (Deluxe Edition)	LIKE	2:42	-CCfIJgVM6M	MPREb_vQKhGl3yUJr	UCb3W8Vtown7Y7n5pf5JxBwA
78	She Don't Use Jelly	The Flaming Lips	She Don't Use Jelly (Internet Maxi Single)	LIKE	3:40	7AQbltAVfws	MPREb_braa7SojgBQ	UCPxZkX90JURVTyWW0caNnGg
124	Turn It On	The Flaming Lips	Transmissions From The Satellite Heart	LIKE	4:41	g1tXKgj8BSg	MPREb_eUK2xIwhVf5	UCPxZkX90JURVTyWW0caNnGg
92	Friday I'm in Love	The Cure	Wish	LIKE	3:34	Dt7oMSOB7nw	MPREb_lt98Tek2jN5	UCKuG9-MGolUuWbEcoz5qijw
18	Zombie	The Cranberries	No Need To Argue	LIKE	5:06	yGxHDmHoqXc	MPREb_6ydEdre7lFP	UCE5eDJ9T05bGzDvJ5QYsdJQ
13	Safari	The Breeders	Safari	LIKE	3:30	9Hfh02IXez8	MPREb_ku4HdQx2eBU	UCauJZDRVzqj1QdLAQkUuq5w
100	Cannonball	The Breeders	Last Splash	LIKE	3:36	ljQprvTZtJQ	MPREb_h65VhMR7Q8w	UCauJZDRVzqj1QdLAQkUuq5w
5	Sober	TOOL	Undertow	LIKE	5:07	DhMv5WVOli4	MPREb_Eya18F2W3ob	UCW6FSIkA04g7pBvMXlnaKqg
30	Interstate Love Song	Stone Temple Pilots	Purple	LIKE	3:14	BsdXUx61un8	MPREb_0HWdkKQ3Ngq	UCg26QwzVApb014fbJF-dptQ
103	Plush (Live) [MTV Unplugged, 11/17/93]	Stone Temple Pilots	Core (Super Deluxe Edition)	LIKE	5:47	0CohN7t9BLU	MPREb_Aj8JFeKqtVB	UCg26QwzVApb014fbJF-dptQ
111	Big Empty	Stone Temple Pilots	Purple	LIKE	4:54	fPUrl_Ov5rw	MPREb_0HWdkKQ3Ngq	UCg26QwzVApb014fbJF-dptQ
126	Plowed	Sponge	Rotting Pinata	LIKE	3:17	OGKRr0NmgFM	MPREb_IUz1Pjsd5BQ	UCaTL0zdYLO3zRLbrIv72m1w
118	Little Miss Can't Be Wrong	Spin Doctors	Pocket Full Of Kryptonite	LIKE	3:54	wGtyyLgmaIQ	MPREb_ApBspXQQZkW	UCBher5_IvSnvgbTpAKo7Iyg
16	My Wave	Soundgarden	Superunknown (Deluxe Edition)	LIKE	5:12	UA7QL8cLydw	MPREb_nbiCFWcFGBK	UCfTh3k6OyoUutinINQJiIHA
90	The Day I Tried To Live	Soundgarden	Superunknown (20th Anniversary)	LIKE	5:20	iUhoOQdNAKQ	MPREb_ksuqePp6VUG	UCfTh3k6OyoUutinINQJiIHA
114	Blow Up The Outside World	Soundgarden	Down On The Upside	LIKE	5:45	PTxGaE1T1PI	MPREb_zqv8rcL4YET	UCfTh3k6OyoUutinINQJiIHA
128	Burden In My Hand	Soundgarden	Down On The Upside	LIKE	4:50	k0JTyheCkAo	MPREb_zqv8rcL4YET	UCfTh3k6OyoUutinINQJiIHA
19	Circles	Soul Coughing	El Oso	LIKE	3:06	oNdv70QHEkE	MPREb_G8QJM02BVEK	UC72o75dCRSDrhAkDvyrSlzQ
21	Super Bon Bon	Soul Coughing	Irresistible Bliss (US Version)	LIKE	3:31	80O6qCCr9Xc	MPREb_XI4J56ezNS3	UC72o75dCRSDrhAkDvyrSlzQ
20	Runaway Train	Soul Asylum	Grave Dancers Union	LIKE	4:27	5cRopUrDgRQ	MPREb_gJPILAANMwM	UCBrz057oZZSd-a6TJx1lE8w
4	Dirty Boots	Sonic Youth	Goo	LIKE	5:28	k_1rqDKM_0E	MPREb_3BLM1zBwq7G	UC7Ot1CZwD2fBUgP7YncvpLQ
14	Youth Against Fascism	Sonic Youth	Dirty	LIKE	3:36	nRvp6GA6pSA	MPREb_fmbFB9fOdd3	UC7Ot1CZwD2fBUgP7YncvpLQ
38	100%	Sonic Youth	Dirty	LIKE	2:29	D7oURG_TPl0	MPREb_fmbFB9fOdd3	UC7Ot1CZwD2fBUgP7YncvpLQ
45	Kool Thing	Sonic Youth	Goo	LIKE	4:06	WxfkPdxP-Po	MPREb_3BLM1zBwq7G	UC7Ot1CZwD2fBUgP7YncvpLQ
47	Sugar Kane	Sonic Youth	Dirty	LIKE	5:57	osPFNs9xkU8	MPREb_fmbFB9fOdd3	UC7Ot1CZwD2fBUgP7YncvpLQ
50	Sunday	Sonic Youth	A Thousand Leaves	LIKE	4:52	cLy14c0IA7M	MPREb_qHah9jAj69n	UC7Ot1CZwD2fBUgP7YncvpLQ
122	The Diamond Sea (Radio Edit)	Sonic Youth	The Diamond Sea	LIKE	5:28	XuYzovmIFH0	MPREb_mXP84cd65Mn	UC7Ot1CZwD2fBUgP7YncvpLQ
37	Rocket	Smashing Pumpkins	Siamese Dream (Deluxe Edition)	LIKE	4:07	q9wzR-Ww1wQ	MPREb_ag4IulWrDJa	UCZM3bF24BS-qDMe0OigpeZw
40	Hummer	Smashing Pumpkins	Siamese Dream (Deluxe Edition)	LIKE	6:57	Zxo_MYrADmY	MPREb_ag4IulWrDJa	UCZM3bF24BS-qDMe0OigpeZw
123	Flame	Sebadoh	The Sebadoh	LIKE	4:54	Nzw3_LBUXhU	MPREb_T6cfreVaSlJ	UCju-EvozsD8gGa6ggnmwbkg
125	Ocean	Sebadoh	Harmacy	LIKE	2:46	RZcoT_FX6LU	MPREb_OREoVZ1Wnu9	UCju-EvozsD8gGa6ggnmwbkg
