	title	artist	album	likeStatus	videoId	albumId	artistId
87	Detroit State Of Mind	Will Sessions	The Elmatic Instrumentals	INDIFFERENT	v7eVtgh61uc	MPREb_8Zinfm9kFk3	UCXaDA8J3vQlzk8oT4jwMUWw
8	Buster	Whitefield Brothers	In The Raw	INDIFFERENT	vELJtIVKB7A	MPREb_VM0zxGfegNz	UCXWAfYnHSsWUEMLiUgEbTMw
17	In The Raw	Whitefield Brothers	In The Raw	INDIFFERENT	LNpMxguU3vQ	MPREb_VM0zxGfegNz	UCXWAfYnHSsWUEMLiUgEbTMw
49	Chokin'	Whitefield Brothers	In The Raw	INDIFFERENT	FpuuxCZuTL4	MPREb_VM0zxGfegNz	UCXWAfYnHSsWUEMLiUgEbTMw
64	Thunderbird	Whitefield Brothers	In The Raw	INDIFFERENT	XihMdm6veM8	MPREb_VM0zxGfegNz	UCXWAfYnHSsWUEMLiUgEbTMw
11	High Tide	Thes One	Where the Piecelock Ends	INDIFFERENT	mmwTvYaBqtE	MPREb_RmGpZSKlJDl	UCS0mbP95xOs-ifvKH3ui60w
14	Gate City Saving and Loan	Thes One	Lifestyle Marketing	INDIFFERENT	QDfja4pjDzs	MPREb_EiwQNxkUdGp	UCS0mbP95xOs-ifvKH3ui60w
27	Hy-Vee	Thes One	Lifestyle Marketing	INDIFFERENT	BOG225LmWxU	MPREb_EiwQNxkUdGp	UCS0mbP95xOs-ifvKH3ui60w
84	Hard Times	Thes One	Where the Piecelock Ends	INDIFFERENT	NJvjeO5yyjo	MPREb_RmGpZSKlJDl	UCS0mbP95xOs-ifvKH3ui60w
1	Down to It	The Sugarman 3	Sugarman 3 & Co: Pure Cane Sugar	INDIFFERENT	4345DVJKkxk	MPREb_aKQ8Qk8z9hc	UCS-dGZbnHvabhBlvRzKIUgQ
78	Ya Basta	The Souljazz Orchestra	Solidarity	INDIFFERENT	wnekcdXL7YE	MPREb_gHMSh8CW4Hr	UCw-Ke2v-tkGuf2ZK8LOcksA
82	Lotus Flower	The Souljazz Orchestra	Rising Sun	INDIFFERENT	aTt-LwEkDo0	MPREb_ysefp8gN4Jz	UCw-Ke2v-tkGuf2ZK8LOcksA
48	Pushin' On (feat. Alice Russell)	The Quantic Soul Orchestra	The Best of Quantic	INDIFFERENT	6oRPIGCo3dY	MPREb_NWBwGHfaCs2	UCJRtNmHnL1PnW96Q7_2Fl0A
28	Santa's Got a Bag of Soul	The Poets of Rhythm	The Anthology 1992-2003	INDIFFERENT	Sv6xNkIVy1E	MPREb_QOxO4tQOgIl	UCdFEpyvXo2A4iwpXsrpPCRQ
33	Practice What You Preach	The Poets of Rhythm	Practice What You Preach	INDIFFERENT	nS4ubjKkZAQ	MPREb_y2TLEyXBr0G	UCdFEpyvXo2A4iwpXsrpPCRQ
38	The Plan	The Poets of Rhythm	Practice What You Preach	INDIFFERENT	FAaS3RhS0NY	MPREb_y2TLEyXBr0G	UCdFEpyvXo2A4iwpXsrpPCRQ
22	Amaman (Instrumental)	The Large Professor	AMAMAN & BOWNE	INDIFFERENT	O1azwOAgJ1A	MPREb_9r7h5akB6Ek	UC7cimmKGcW0cJ8F8EOaHcbQ
31	Winter Song	The Heliocentrics	Out There	INDIFFERENT	XZKCSeDFv-o	MPREb_8GtT72Ak0jz	UCG9HCBeZT6cAHXpa0pTr9KQ
60	Sounds Of The East	The Heliocentrics	Out There	INDIFFERENT	gukt3FbeVjY	MPREb_8GtT72Ak0jz	UCG9HCBeZT6cAHXpa0pTr9KQ
42	419	The Funk Ark	High Noon	INDIFFERENT	Hn8oCAohsAs	MPREb_ZMVBoHfzSOJ	UCBK9UpG_kP5OF0fSAW1Z07A
59	High Noon	The Funk Ark	High Noon	INDIFFERENT	JwA2L6amjmw	MPREb_ZMVBoHfzSOJ	UCBK9UpG_kP5OF0fSAW1Z07A
61	Sing a Simple Song	The Budos Band	The Budos Band	INDIFFERENT	a9eYA4udgj4	MPREb_a18sRKA9XRK	UCvQgxMD5WBq3JfJLHQkpcKA
77	Trail Of Tears	The Budos Band	Burnt Offering	INDIFFERENT	Avu-cOBXEv0	MPREb_a6iJh8VDizG	UCvQgxMD5WBq3JfJLHQkpcKA
70	Slingshot, Pt. 2	The Broken Keys	Gravity	INDIFFERENT	s8gs7hd2zLs	MPREb_Zi007kFAQz3	UCoXY8_dACOR1EsI9JWi1BqQ
88	Burnt Popcorn	The Broken Keys	Tru Thoughts Funk	INDIFFERENT	9xqupKIPu6k	MPREb_miljeaPdXRC	UCoXY8_dACOR1EsI9JWi1BqQ
34	The Bamboos Theme	The Bamboos	Rawville	INDIFFERENT	eh1W8Oboxds	MPREb_45urAoZhLQS	UCwmqDDP0_tAjb5Z6jw-OYWg
45	Fortune Favours the Bold	TM Juke	Boto and the Second Liners	INDIFFERENT	GHIwMSckDnI	MPREb_jF9vccQ74cG	UCmm4AgXM11mFMwJuQy_EyIw
55	Form to Follow (feat. Kelster)	TM Juke	Maps from the Wilderness	INDIFFERENT	-srr-om7O8c	MPREb_aIXMRCO9CYE	UCrvWVB7uWgCDlO7I56tnXgw
58	Fast Asleep	TM Juke	Maps from the Wilderness	INDIFFERENT	LNGfP4oq18U	MPREb_aIXMRCO9CYE	UCrvWVB7uWgCDlO7I56tnXgw
72	Echoes from the Surface	TM Juke	Boto and the Second Liners	INDIFFERENT	KzmXD4Tz8To	MPREb_jF9vccQ74cG	UCmm4AgXM11mFMwJuQy_EyIw
15	I'm Thankful, Pt. 1	Spanky Wilson	I'm Thankful	INDIFFERENT	udIzv-qkq1s	MPREb_pGMS8smC67G	UC_gCQbgziErBzv0oH9i9IqA
86	Big Balls	Smoove	Dead Men's Shirts (Special Edition)	INDIFFERENT	CHg2yXsgyPI	MPREb_kRa4AYbcgl7	UCGoQ3it9o6YYjuGoh3kSWlg
3	Summer Joyride	Singularis	The Mood Section	INDIFFERENT	7eh9P9aGMdg	MPREb_9VYXqxImI2r	UCOz7E8AjyOnRzrLp5XYifqA
30	Hey Ya	Shawn Lee's Ping Pong Orchestra	Rewind, Vol. 6	INDIFFERENT	T62NxaYngaU	MPREb_MhTLLzUm0LA	UCwL-J4e0Lu18UlwWtFhWQqQ
91	The Dreaming Mind, Pt. 1	Quantic and his Combo Bárbaro	Tru Thoughts in Brazil Compiled By Robert Luis (From Samba to Sambass to Bossa Nova to Funk Carioca: Music from the South American Country of Brazil)	INDIFFERENT	90TNTDB_vFQ	MPREb_h5Vm7YdJdvU	UCJRtNmHnL1PnW96Q7_2Fl0A
