title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Зачарованная Моя	Песняры	Late Night Tales: Khruangbin	LIKE	uxLpZuqeTto	MPREb_8tJqjbUrc8h	UC4qZ3jk4dNROOWsWTtXpN5g	y 2020s early top
Loom	Ólafur Arnalds	some kind of peace	LIKE	nEpj5OCoGy4	MPREb_3l6EXJ9JS8G	UCDQlvsMEM5j0k5cqmfHBzVA	y 2020s early top
With You	nthng	Hypnotherapy	LIKE	IltimbIFVT8	MPREb_z5aRpG5wLoN	UCkPQVXC3kEjLp2TBVezhzuA	y 2020s early top
Beautiful Love	nthng	Hypnotherapy	LIKE	CQCteGTyPNU	MPREb_z5aRpG5wLoN	UCkPQVXC3kEjLp2TBVezhzuA	y 2020s early top
And Then There Was Light	nthng	Hypnotherapy	LIKE	QJuPxLwsDyQ	MPREb_z5aRpG5wLoN	UCkPQVXC3kEjLp2TBVezhzuA	y 2020s early top
50 Flower	nthng	Hypnotherapy	LIKE	2Og5ldUhNGQ	MPREb_z5aRpG5wLoN	UCkPQVXC3kEjLp2TBVezhzuA	y 2020s early top
messen #7	caroline	caroline	LIKE	OLMlumDEcRs	MPREb_aCDDe8Ny7aE	UCAvv22ayB6QMIzbBpq1teEw	y 2020s early top
Natural death	caroline	caroline	LIKE	bN_-M04ULpA	MPREb_aCDDe8Ny7aE	UCAvv22ayB6QMIzbBpq1teEw	y 2020s early top
Good morning (red)	caroline	caroline	LIKE	g3OS5s3RniY	MPREb_aCDDe8Ny7aE	UCAvv22ayB6QMIzbBpq1teEw	y 2020s early top
Dark blue	caroline	caroline	LIKE	pvhlANBGrwI	MPREb_aCDDe8Ny7aE	UCAvv22ayB6QMIzbBpq1teEw	y 2020s early top
Welcome to Hell	black midi	Hellfire	LIKE	6hfhUl777xs	MPREb_P1zOM7JIJZx	UCQH1ZFu68tIio4QFDP0TErQ	y 2020s early top
Hellfire	black midi	Hellfire	LIKE	QfAOFyhfZJU	MPREb_P1zOM7JIJZx	UCQH1ZFu68tIio4QFDP0TErQ	y 2020s early top
Versailles (feat. Despot)	billy woods	Aethiopes	LIKE	DVwIsnV-m-E	MPREb_bI2ElCWWVfz	UC-ila4F7VDattJX8rRh4zIA	y 2020s early top
Smith + Cross	billy woods	Aethiopes	LIKE	t-vyY_0df0A	MPREb_bI2ElCWWVfz	UC-ila4F7VDattJX8rRh4zIA	y 2020s early top
Sauvage (feat. Boldy James & Gabe 'Nandez)	billy woods	Aethiopes	LIKE	u-qpOpi1ky0	MPREb_bI2ElCWWVfz	UC-ila4F7VDattJX8rRh4zIA	y 2020s early top
No Hard Feelings	billy woods	Aethiopes	LIKE	6Hx7yMDrK8g	MPREb_bI2ElCWWVfz	UC-ila4F7VDattJX8rRh4zIA	y 2020s early top
Heavy Water (feat. Breeze Brewin & EL-P)	billy woods	Aethiopes	LIKE	dQGdggbglME	MPREb_bI2ElCWWVfz	UC-ila4F7VDattJX8rRh4zIA	y 2020s early top
Asylum	billy woods	Aethiopes	LIKE	Ff3NN2B_A0U	MPREb_bI2ElCWWVfz	UC-ila4F7VDattJX8rRh4zIA	y 2020s early top
A Reason to Celebrate	bdrmm	A Reason to Celebrate	LIKE	hJnuvDKCKKw	MPREb_aIR207u7WR8	UC1cS2C5jCNn4cEtLcfHjolg	y 2020s early top
Medicine Burn	Yves Tumor	Heaven To A Tortured Mind	LIKE	KMLk3NGwmbs	MPREb_XKroFqPcbNl	UC42tK0ySS5GfdaN-c6acQcA	y 2020s early top
Gospel For A New Century	Yves Tumor	Heaven To A Tortured Mind	LIKE	F1XiABcV9uc	MPREb_XKroFqPcbNl	UC42tK0ySS5GfdaN-c6acQcA	y 2020s early top
Folie Imposée	Yves Tumor	Heaven To A Tortured Mind	LIKE	hgbrFYis8hM	MPREb_XKroFqPcbNl	UC42tK0ySS5GfdaN-c6acQcA	y 2020s early top
Dream Palette	Yves Tumor	Heaven To A Tortured Mind	LIKE	BDNFFU1iVeg	MPREb_XKroFqPcbNl	UC42tK0ySS5GfdaN-c6acQcA	y 2020s early top
Woman's Touch (feat. Jamilah Barry)	Yussef Dayes	Black Classical Music	LIKE	i_0D5GeB7n0	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Turquoise Galaxy	Yussef Dayes	Black Classical Music	LIKE	a9ImOdvh7LE	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Tioga Pass (feat. Rocco Palladino)	Yussef Dayes	Black Classical Music	LIKE	7fYAGmkK9DM	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
The Light (feat. Bahia Dayes)	Yussef Dayes	Black Classical Music	LIKE	vNftKQik94Q	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Rust (feat. Tom Misch)	Yussef Dayes	Black Classical Music	LIKE	J4dM_wxrxq4	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Raisins Under the Sun (feat. Shabaka Hutchings)	Yussef Dayes	Black Classical Music	LIKE	7HREgOIzwpc	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Presidential (feat. Jahaan Sweet)	Yussef Dayes	Black Classical Music	LIKE	77ctwRp6X4g	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Magnolia Symphony	Yussef Dayes	Black Classical Music	LIKE	-NbE2__joD0	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Jukebox	Yussef Dayes	Black Classical Music	LIKE	31T_nkx_WZk	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Gelato	Yussef Dayes	Black Classical Music	LIKE	REJgGOZqEnk	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Crystal Palace Park (feat. Elijah Fox)	Yussef Dayes	Black Classical Music	LIKE	5D3PvdK8S3U	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Birds of Paradise	Yussef Dayes	Black Classical Music	LIKE	CvfgdL_uDQs	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
Afro Cubanism	Yussef Dayes	Black Classical Music	LIKE	qyB6AKqc200	MPREb_6zRd8eCqtlq	UCYcspWd3pc4eBNmUosxRz3A	y 2020s early top
I Saw	Young Fathers	Heavy Heavy	LIKE	xSnIzUWsr8w	MPREb_OSWEWgcsemT	UCsw1eYgQHQnndIoGX7RbYWg	y 2020s early top
This Stupid World	Yo La Tengo	This Stupid World	LIKE	KAdmTpGihDI	MPREb_IA8nOHbttnM	UCz5bvM-t9ynI48T0u195y2A	y 2020s early top
Sinatra Drive Breakdown	Yo La Tengo	This Stupid World	LIKE	9RRBjyuitKw	MPREb_IA8nOHbttnM	UCz5bvM-t9ynI48T0u195y2A	y 2020s early top
Fallout	Yo La Tengo	This Stupid World	LIKE	bTqwPXV7aCQ	MPREb_IA8nOHbttnM	UCz5bvM-t9ynI48T0u195y2A	y 2020s early top
Spitting Off the Edge of the World (feat. Perfume Genius)	Yeah Yeah Yeahs	Cool It Down	LIKE	15m_iQaKHVg	MPREb_v9eNQBbORPA	UCK49WVAaBRnVci8fmM4NiLQ	y 2020s early top
Lovebomb	Yeah Yeah Yeahs	Cool It Down	LIKE	HiyzJdoRT-8	MPREb_v9eNQBbORPA	UCK49WVAaBRnVci8fmM4NiLQ	y 2020s early top
Fleez	Yeah Yeah Yeahs	Cool It Down	LIKE	TZ1cBI9VcI4	MPREb_v9eNQBbORPA	UCK49WVAaBRnVci8fmM4NiLQ	y 2020s early top
Different Today	Yeah Yeah Yeahs	Cool It Down	LIKE	zt0EP-KtbHw	MPREb_v9eNQBbORPA	UCK49WVAaBRnVci8fmM4NiLQ	y 2020s early top
Tall Poppies	Yard Act	The Overload	LIKE	7sEZX05DfVk	MPREb_wmYbXhR7eBE	UCnUp_V64VRLQ0Yrvi5JYR2w	y 2020s early top
Payday	Yard Act	The Overload	LIKE	42ChuYSgx2M	MPREb_wmYbXhR7eBE	UCnUp_V64VRLQ0Yrvi5JYR2w	y 2020s early top
