	title	artist	album	likeStatus	videoId	albumId	artistId
454	Loom	Ólafur Arnalds	some kind of peace	LIKE	nEpj5OCoGy4	MPREb_3l6EXJ9JS8G	UCDQlvsMEM5j0k5cqmfHBzVA
379	Eaten Alive (feat. Jeff Parker & Ted Byrnes)	clipping.	Visions of Bodies Being Burned	LIKE	fZJmCBwyltI	MPREb_6b0ribtqTtJ	UCIahymQzVz4bXn1DrDB3gtg
1291	Say the Name	clipping.	Visions of Bodies Being Burned	LIKE	qRSuJh8azms	MPREb_6b0ribtqTtJ	UCIahymQzVz4bXn1DrDB3gtg
965	A Reason to Celebrate	bdrmm	Bedroom	LIKE	FyxYZY4RNGQ	MPREb_1LuEeejy0rC	UC1cS2C5jCNn4cEtLcfHjolg
1444	Smile (feat. H.E.R.)	Wizkid	Made In Lagos	LIKE	qlqXhhQ0_0I	MPREb_eZTfpYU8O3j	UC25DGtgYk5TwdksvtpeWYvA
817	327 (feat. Tyler, The Creator, Billie Essco, Tyler & The Creator)	Westside Gunn	Pray for Paris	LIKE	zOHzvvTroXQ	MPREb_HSYOKi9iKwu	UCybsc9LmsG3dhOf4_Q4i4lA
444	Into The Woods	Tycho	Simulcast	LIKE	49UqnB5ELOY	MPREb_akuoir5mj63	UC6M6DgivBo3VHTYDa9BblqQ
262	Chem Farmer / Nite Expo (Live)	Thee Oh Sees	Levitation Sessions (Live)	LIKE	r-_Cz9TKCa0	MPREb_A0WNACsAYPt	UCy-Gzb-aCE1vWkbwQZaoIXQ
46	Gun Metal Grey	The Budos Band	Long in the Tooth	LIKE	kS_NQ7Y5TE8	MPREb_vW7T45ip7Jk	UCvQgxMD5WBq3JfJLHQkpcKA
264	Long in the Tooth	The Budos Band	Long in the Tooth	LIKE	US3eV4E8o2k	MPREb_vW7T45ip7Jk	UCvQgxMD5WBq3JfJLHQkpcKA
372	Haunted Sea	The Budos Band	Long in the Tooth	LIKE	ceCgxReQCl0	MPREb_vW7T45ip7Jk	UCvQgxMD5WBq3JfJLHQkpcKA
865	Dusterado	The Budos Band	Long in the Tooth	LIKE	eXshYvb1-jg	MPREb_vW7T45ip7Jk	UCvQgxMD5WBq3JfJLHQkpcKA
980	Sixth Hammer	The Budos Band	Long in the Tooth	LIKE	T2hHCsh5vQQ	MPREb_vW7T45ip7Jk	UCvQgxMD5WBq3JfJLHQkpcKA
1307	Silver Stallion	The Budos Band	Long in the Tooth	LIKE	O-7DwDEETX8	MPREb_vW7T45ip7Jk	UCvQgxMD5WBq3JfJLHQkpcKA
1254	Need Your Love	Tennis	Swimmer	LIKE	cVsKkTxL00o	MPREb_w8jLVbMbU2M	UCEv91IRGs8ETIcUOEI8UOIA
1370	Runner	Tennis	Swimmer	LIKE	agJn4cLd800	MPREb_w8jLVbMbU2M	UCEv91IRGs8ETIcUOEI8UOIA
609	Teach Me How To Be Vulnerable	Shabaka And The Ancestors	We Are Sent Here By History	LIKE	zBMUnmZRa1A	MPREb_8iFL6UF0T4F	UCGzO43G7oit5wcWV9vBBD2A
973	Hometown	Sarah Jarosz	World On The Ground	LIKE	E4B6moXAGa8	MPREb_ToNrzDLNKkI	UCvLVNNpdgaqiSZyVb0y-Isg
1149	Only Lonely	Rose City Band	Summerlong	LIKE	xtLo_xuUqV0	MPREb_X5rsdRBIkvD	UCgaqlX44NcptUigTwALP12A
211	Vibrations on a String	Rival Consoles	Articulation	LIKE	YFeQ_ksk4fY	MPREb_XsGDxZeQQn8	UC2WctdCmq8m617GDyuynG0w
1157	Sudden Awareness of Now	Rival Consoles	Articulation	LIKE	RomajRZ4DEI	MPREb_XsGDxZeQQn8	UC2WctdCmq8m617GDyuynG0w
1468	Forwardism	Rival Consoles	Articulation	LIKE	1d6EBsa9nho	MPREb_XsGDxZeQQn8	UC2WctdCmq8m617GDyuynG0w
107	Famine Asylum	Nothing	The Great Dismal	LIKE	ixoqSm28wUg	MPREb_qhRik653L8Y	UCJkch0w_oUIYJaWTZM1rrNw
248	Say Less	Nothing	The Great Dismal	LIKE	Wjo1OOUCc70	MPREb_qhRik653L8Y	UCJkch0w_oUIYJaWTZM1rrNw
561	April Ha Ha	Nothing	The Great Dismal	LIKE	Dl_R_5X99r8	MPREb_qhRik653L8Y	UCJkch0w_oUIYJaWTZM1rrNw
1203	Shots Fired	Megan Thee Stallion	Good News	LIKE	siQfg-ABIp0	MPREb_DwnbIth2sXE	UCZBf6sY19D8pN4JIxP9PE3Q
1353	learn	Knxwledge	1988	LIKE	nLXfiEZDAGY	MPREb_a9GgMAhRfZz	UCzabATJlYqdlFue-_QptQVQ
667	Grieving (feat. James Blake)	Kehlani	It Was Good Until It Wasn't	LIKE	RBHdDCJE1kM	MPREb_3Yk9s68h7vU	UCONwFIjhxe4MR2sY3Cv0adA
784	Understanding Body Messages	Kaitlyn Aurelia Smith	The Mosaic of Transformation	LIKE	U7DxFqxlyfI	MPREb_Ca57sK7J87x	UCgBYrIICTQWy3e731ZOdW6Q
116	Lick in Heaven	Jessy Lanza	Lick In Heaven	LIKE	nP5xbl7dgko	MPREb_rsPzrHYxIwA	UCbt-qlNbbay2cfbLAghJACA
1425	Dreamsicle	Jason Isbell and the 400 Unit	Reunions	LIKE	Yg0YGb4-wXc	MPREb_MCQHCJe3avD	UCC382Qu-K5nKUFsbBzbjyMg
447	Am I Missing Something?	JARV IS...	Beyond the Pale	LIKE	RNFPFXAxhhw	MPREb_CtjaXUAQhth	UCboA_lieEhJ-EoLJMZn3cTA
974	Triumph	J Hus	Big Conspiracy	LIKE	t1En3bW_iJQ	MPREb_U1405vZrWr0	UCKacngDrA2gReTn0FrQSeYg
1436	Big Conspiracy (feat. iceè tgm)	J Hus	Big Conspiracy	LIKE	FhezsLz5SHw	MPREb_U1405vZrWr0	UCKacngDrA2gReTn0FrQSeYg
382	Parallel 4	Four Tet	Parallel	LIKE	5aSNc3eWs5c	MPREb_hjHG6wGi3b9	UCd6q-S_HAePombe72bczCkA
117	Slingshot	Cornershop	England is a Garden	LIKE	Du3JaMpWzN8	MPREb_pEOKRCr6LzY	UC1gtYwNtvygcHZ6xDIlIXyw
210	When I'm in Your Arms	Cleo Sol	Rose in the Dark	LIKE	hp0KiJs0S5g	MPREb_vFH1pbeS4TG	UCw5j4m9SCsNNlY3srtac_KQ
348	One Second to Toe the Line	Cindy Lee	What's Tonight to Eternity	LIKE	IbhSO3vUqUM	MPREb_2NMiQK1ynYo	UCTrSie87ePxmytGzfCicibg
569	I Want You to Suffer	Cindy Lee	What's Tonight to Eternity	LIKE	BpLX54nhd-c	MPREb_2NMiQK1ynYo	UCTrSie87ePxmytGzfCicibg
640	Heavy Metal	Cindy Lee	What's Tonight to Eternity	LIKE	ZUarQxGypmc	MPREb_2NMiQK1ynYo	UCTrSie87ePxmytGzfCicibg
1016	The Limit	Cindy Lee	What's Tonight to Eternity	LIKE	usGRrmk3uJ0	MPREb_2NMiQK1ynYo	UCTrSie87ePxmytGzfCicibg
634	Starting Over	Chris Stapleton	Starting Over	LIKE	WbNy0GQTomk	MPREb_P6pMAcxdfOX	UCEBTD8bc2J7wG7Fqhss7Jow
896	Nothing’s Impossible	Caroline Rose	Superstar	LIKE	Cx2gRXgkKEU	MPREb_LLv28RNiJpp	UCfmtGrbjtodRee4cL6Uz2mg
442	Still / Sound	Ólafur Arnalds	some kind of peace	INDIFFERENT	3CKQ5mD9peI	MPREb_3l6EXJ9JS8G	UCDQlvsMEM5j0k5cqmfHBzVA
517	Undone	Ólafur Arnalds	some kind of peace	INDIFFERENT	Famgo3hw53k	MPREb_3l6EXJ9JS8G	UCDQlvsMEM5j0k5cqmfHBzVA
716	Spiral	Ólafur Arnalds	some kind of peace	INDIFFERENT	i1OatmatkMs	MPREb_3l6EXJ9JS8G	UCDQlvsMEM5j0k5cqmfHBzVA
886	Back To The Sky	Ólafur Arnalds	some kind of peace	INDIFFERENT	_S6sk6yznC4	MPREb_3l6EXJ9JS8G	UCDQlvsMEM5j0k5cqmfHBzVA
976	New Grass	Ólafur Arnalds	some kind of peace	INDIFFERENT	f-6WSrgr2xI	MPREb_3l6EXJ9JS8G	UCDQlvsMEM5j0k5cqmfHBzVA
