	title	artist	album	likeStatus	videoId	albumId	artistId
89	Ordinary Things	xxxy	You Always Start It / Ordinary Things	LIKE	Hba3vPlPIS0	MPREb_e5J4d4vYN5f	UCB0po_qWwDGDqPYbeqfRP8Q
100	Break Yr Heartt	oOoOO	Our Loving Is Hurting Us	LIKE	0piqEKrNhg4	MPREb_8sgoz8WpJla	UCdTMMegAh48Awz6QuL-T1HA
70	5 Days	inc.	no world	LIKE	w-xehQuEKtA	MPREb_ImSke4hns4A	UCvtLWgzxZdWKfLaHaWFFm3Q
93	Mindgames (Kiri Remix) (feat. Riya)	iO Sounds	Mindgames	LIKE	6cNYbrQ10AM	MPREb_yi0pmfWn8Um	UCJlXhkgts6JqkyR9zVEAThw
86	we fell in love in october	girl in red	we fell in love in october / forget her	LIKE	FJX0JPXD2nM	MPREb_xqqsLAkNmAY	UCmNtyqQl03eWyvikCMbO3fA
2	Witch Hunt	Zomby	Dedication	LIKE	HAdFPYAtPSk	MPREb_CFqK65NQqHZ	UCOYlATyfI4ceyExJblL2KCw
114	Blood Sugar	Young Echo	Blood Sugar	LIKE	pYsmEg1Lg2k	MPREb_5vDE89dmHko	UCIIhDvLXQx1wnUZTcyZA1LA
135	Love Isn't Made	Xxyyxx	XXYYXX	LIKE	Lo7orhT65I4	MPREb_xqxz87ZIhzx	UC5jSTBqIIHPHiS9TJkZvvOQ
98	Got Me So	XXXY	Got Me So	LIKE	IwwGCiwiXBE	MPREb_KZSqAV5HkYH	UCB0po_qWwDGDqPYbeqfRP8Q
42	Hipbone	Vondelpark	NYC Stuff and NYC Bags - EP	LIKE	rB07Zw6g9p4	MPREb_CcMEqUmwlUS	UCyN0KFQw2s3ylsW1-SY-SYQ
122	Careless Woman (Lapalux Remix)	Tythe	Careless Woman	LIKE	JcFlV52JOCg	MPREb_KhIZkBWb9gM	UCkQ-9I6cyIM3L5XYBAHeFPQ
59	Paint It Red (feat. Mikky Ekko)	Two Inch Punch	Saturn: The Slow Jams EP	LIKE	6biBN7XYo3Q	MPREb_WzRkWKlJ1Ui	UCIR_TrTahQOrS88b-lscVsA
105	Wake (Pale Remix)	Tuesday Born	Wake	LIKE	TnLE60Iv-LI	MPREb_f425zuOT6WK	UCGbmxix2D3ZdeUTjYbXRVNw
143	Jaded	Toyboy & Robin	Jaded	LIKE	eEy9wX-PMxM	MPREb_MMrMXGPO4k6	UCtx84-v5HodFmVnVjiym3Vw
53	I Have No Fear	Tourist	Tonight	LIKE	aMz2eNE_9Wc	MPREb_LbpLXu6WkJR	UCP-mlMKCt28XuYwWvECgtAw
11	Garden	Totally Enormous Extinct Dinosaurs	Trouble	LIKE	_lln7Vi2fr8	MPREb_0miEKQ1zCSh	UCIzUuNT1-rqqfJCdRRVGBBA
20	Closer	Totally Enormous Extinct Dinosaurs	Trouble	LIKE	hRnNq8iOwmc	MPREb_0miEKQ1zCSh	UCIzUuNT1-rqqfJCdRRVGBBA
108	How Far	Totally Enormous Extinct Dinosaurs	Prehistory II	LIKE	wv4jZMCqB9k	MPREb_JVcIRIGPjMi	UCIzUuNT1-rqqfJCdRRVGBBA
56	Say That	Toro y Moi	Anything in Return	LIKE	7WMP7rQbuW4	MPREb_Ws8ystnFNy4	UCJikOjbf3VffCdLXTsbxfxg
149	Touch	Toro y Moi	Anything in Return	LIKE	bE4EdTaWU2w	MPREb_Ws8ystnFNy4	UCJikOjbf3VffCdLXTsbxfxg
95	Sim Stem A	The-Drum	Contact	LIKE	ufsX6EdHTZs	MPREb_FvmfMRqglYZ	UCNyVDzm-eoCADd4RUDvpbTQ
55	Angels	The xx	Coexist	LIKE	GiNR187EMd4	MPREb_WrbwUL6Qk5p	UCQ1Xqlk89CLZ9aAFyo-1THg
35	My Girl	The Temptations	Songs Of Love 60's	LIKE	szbI1vu-cCc	MPREb_eLn1W2KiRhJ	UCwWtKZD4xNVpEHndNxYu51g
111	Makin' a Living	The African Dream	Late Night Tales: Groove Armada	LIKE	oOKUplT5Y8Y	MPREb_FuZzQbjxsMq	UCFc07F9JUyRcH9mUQEWr2Lg
13	Cook, Clean, Pay The Rent (New House Version)	Teebs	Collections 01	LIKE	vsILDMyy0rY	MPREb_OahPDUQBpbh	UC_ioFVKCiroFVULYhOBfZvg
116	86 Carot Gold	Teams	Teams vs. Star Slinger	LIKE	utZnaPxJUgE	MPREb_F2Snsyf3xER	UC5ggd-4MYYk0XFn86kEoW8g
17	Mahal (feat. Chet Faker)	Ta-ku	Latenyc	LIKE	loe_doHxNsE	MPREb_WOoBO4SVMjy	UCoEatCmNiM2XV-OVxle0RpQ
19	Little Pleasures (feat. Gavin Turek)	TOKiMONSTA	Creature Dreams	LIKE	ErTjFm1VIHI	MPREb_DIVwmn0yeLo	UCg-MiMmT50XZnbSCllzhyuA
113	Green	TOKiMONSTA	Half Shadows	LIKE	-0Mrz_tBkO8	MPREb_Q0sqz91q9Mb	UCg-MiMmT50XZnbSCllzhyuA
83	Spirals	Synkro	Acceptance	LIKE	s7Kni4YnADg	MPREb_okC0Mkpf3T5	UCftWY9HJZtBEBd0Y9ftDPxQ
136	Acceptance	Synkro	Acceptance	LIKE	6nRbjOHe-HU	MPREb_okC0Mkpf3T5	UCftWY9HJZtBEBd0Y9ftDPxQ
50	Algorithms and Ghosts	Submerse	Algorithms and Ghosts	LIKE	OfqMHSgS-PI	MPREb_S6F0F15vAps	UCjtvC7kQZTtmJ9Y00cfMqLg
87	Walkin' On The Sun	Smash Mouth	Fush Yu Mang (20th Anniversary Edition)	LIKE	v-4pqHjpguE	MPREb_3aF0nNJghzX	UCV35yz91pIrWhHYkfmf4ocg
97	I Waited For You	Simian Mobile Disco	Unpatterns	LIKE	wUZyPb8gh-0	MPREb_WGWKsUBMVuQ	UC7doggXUE866tNaZaJlBxXg
99	Your Love / Run Theme (Live)	Simian Mobile Disco	Live	LIKE	LtSuCy7jCbM	MPREb_WN1fpHuVm0M	UC7doggXUE866tNaZaJlBxXg
74	On the Way	Short Stories	On the Way / Let It Go	LIKE	19A_1EVOvbc	MPREb_qa8FXhfiFO0	UC9hQh5LihvhnzzAsITi-9yQ
3	Rained the Whole Time (Nicolas Jaar Remix)	Shlohmo	Vacation - EP (Remixes)	LIKE	4or_kF-SKa8	MPREb_vuuRP30z4jM	UCnCEHQJ4sNkIkkqsPp9u-Ag
22	Antigravity (Low Limit Remix)	Shlohmo	Shlomoshun Deluxe	LIKE	FpluVLV31MA	MPREb_HBYuNeYycj7	UCnCEHQJ4sNkIkkqsPp9u-Ag
61	The Way U Do (D33J Remix)	Shlohmo	Vacation - EP (Remixes)	LIKE	FuyHFiyRocg	MPREb_vuuRP30z4jM	UCnCEHQJ4sNkIkkqsPp9u-Ag
62	The Way U Do	Shlohmo	Vacation	LIKE	XLQ7zw2hDgA	MPREb_8845GDPscJ1	UCnCEHQJ4sNkIkkqsPp9u-Ag
90	23 (feat. Tymer)	Shadow Child	23 - EP	LIKE	E61XE9uqeew	MPREb_8iPl1pQND2C	UCRTJPdQcG_RMfMj1mTgrnDA
148	23	Shadow Child	23 VIP	LIKE	zwIe6JirjIU	MPREb_90tjYMLICSC	UCRTJPdQcG_RMfMj1mTgrnDA
37	Rather Not	Sekuoia	Finest Ego | Faces Series, Vol. 3	LIKE	Nyrmzb8Gu9Y	MPREb_avGjh1V4MLR	UC2vDs6QPNkCwmtY_lviQopQ
110	Bloodbank	Seekae	+DOME	LIKE	SfRcj8pEwdo	MPREb_UmbXTMI9uph	UC6YK7HPg10vrdjz-_cfCxzg
118	Dreams (Green Feelings)	Samiyam	Wish You Were Here	LIKE	mVIcGSDy-_o	MPREb_tpMgacHUNM0	UC48WBBdci_jryqrlu_aU-Mw
46	Your Love (You Give Me Fever)	Romare	Love Songs, Pt. 1	LIKE	foYRAxD3riA	MPREb_nPaN0EHDx8w	UC858JZWXNKcfag4hQt8cvyQ
52	Open	Rhye	Woman	LIKE	CZBjAplQWQE	MPREb_RX9uCJ3m5eF	UCO3bfi6sSorqa0p7Wu_s1DA
58	Verse	Rhye	Woman	LIKE	0X2AQ2H3Klg	MPREb_RX9uCJ3m5eF	UCO3bfi6sSorqa0p7Wu_s1DA
96	Machines Do Care	Phonat	Identity Theft EP	LIKE	nNwvq_TsoRw	MPREb_hfglqY02mtR	UC-E_fElrtIH0aERdRspc6Vg
112	All This Time	Phonat	Identity Theft EP	LIKE	RM1Voa5A4ZU	MPREb_hfglqY02mtR	UC-E_fElrtIH0aERdRspc6Vg
144	Blood Spirit I	Phaseone	Blood Spirit I	LIKE	k6U-XBly4u8	MPREb_rZY8xBQMhWn	UCEWHkF-97WmuVwBhVefP3yg
0	Afterglow (feat. Soundmouse)	Phaeleh	Fallen Light	LIKE	W-24zytNRbc	MPREb_I05Fj7qGK06	UCV3rFgKeOAkg3ikpHE8HsZQ
101	Hafiza [INNOCENCE]	Olugbenga	Hafiza [INNOCENCE]	LIKE	TQngK9WZqRU	MPREb_eRyLFUMgStp	UCO7X11raJ7U2ue5_5I3HvRg
5	Coat of Arms	Nosaj Thing	Drift	LIKE	VRzMyF7PHmE	MPREb_qUYwb06oNd8	UCg-Tm8zz9_VME3VvV9mVN0Q
57	Try (feat. Toro Y Moi)	Nosaj Thing	Home	LIKE	zb2OQSuy0NE	MPREb_rNmu9osxi6a	UCg-Tm8zz9_VME3VvV9mVN0Q
81	Eclipse/Blue (feat. Kazu Makino)	Nosaj Thing	Home	LIKE	wu__MnZwVkg	MPREb_rNmu9osxi6a	UCg-Tm8zz9_VME3VvV9mVN0Q
23	Field	Mount Kimbie	Crooks & Lovers	LIKE	sK5AFpdoT5w	MPREb_wxLn0fzrPcR	UCr10ZmksmCibKV5GzPjHdaw
34	Blood and Form	Mount Kimbie	Blood and Form	LIKE	m_OIBtNzTKM	MPREb_GVkpvCdt5sD	UCr10ZmksmCibKV5GzPjHdaw
51	Made To Stray	Mount Kimbie	Cold Spring Fault Less Youth	LIKE	A95hmkBdgW8	MPREb_vjT83dUDJ7b	UCr10ZmksmCibKV5GzPjHdaw
