title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Club Soda (feat. Action Bronson)	Flatbush Zombies	BetterOffDead	LIKE	YBYcJGPPiX4	MPREb_aPdKmuVJHD9	UCeHJJ-gjQ6vki2H0ZCvuovw	xr dubtechno radio
Do The Strand	burger/ink	[las vegas]	INDIFFERENT	bxptphMWcyw	MPREb_0GiccPwm6aG	UC1xddm35LtQi__rPCHuFJsQ	xr dubtechno radio
ReSound	Yozora Mel	ReSound	INDIFFERENT	TzODxKiBY3g	MPREb_D8svp5kuoEx	UCbg76STDxV0QwlvKfrMLFbg	xr dubtechno radio
The Last Realm	WIM	The White Peak	INDIFFERENT	RD6Sp3eG2lo	MPREb_9XRNUSfoRBl	UCMr8fkJ_QvuAsxW1q4HSkaw	xr dubtechno radio
Ranges (Expanded)	Vainqueur	Ranges	INDIFFERENT	gSV2Pg99KjY	MPREb_iv1oFXjXEIM	UCkeZCy_Cd4Y6G2C1VNvbGtA	xr dubtechno radio
Gargantua	Ummet Ozcan	Gargantua	INDIFFERENT	_djOBQmq4p8	MPREb_27LJEI6qOtj	UCiEcXaxTBoB_KE_WlXwPppA	xr dubtechno radio
Window	Thomas Fehlmann	Window	INDIFFERENT	DRLTwzDY5LY	MPREb_9xXF3yfj18c	UCnf2YDDBkvBq-pQ2ixI7zmw	xr dubtechno radio
Relief	Stereo_IMG & Liam Killen	Dub Biopsy	INDIFFERENT	1x2fv3X_Hzs	MPREb_wVHZhewtz4p		xr dubtechno radio
Scuba's Motion Dub	STL	At Disconnected Moments	INDIFFERENT	G9EWy7PzAjY	MPREb_4wwjIdnbg2N	UCb_W8VP7N2Ql4mloIGLVBkA	xr dubtechno radio
New Day Dub	Round Two	1993-99 Main Street Records	INDIFFERENT	N9j1XFzsYyk	MPREb_76Rh9fsBFAs		xr dubtechno radio
Memory Defrost	Rolando Simmons	Animatronics	INDIFFERENT	qnMMv-bgHz8	MPREb_LgaGEt0JPw2	UCV5k9akx3JZE-pl5c4xQ60w	xr dubtechno radio
Smile	Rhythm & Sound	Smile	INDIFFERENT	o0knTCaPszs	MPREb_QXpQSRPk9dl	UCPZ9HRQija-DHcnB0AaV4TQ	xr dubtechno radio
Roll Off / B	Rhythm & Sound	Roll Off	INDIFFERENT	UUdCnbdK9xw	MPREb_0BLR6TlDjKG	UCPZ9HRQija-DHcnB0AaV4TQ	xr dubtechno radio
Ventris	Parallel 9	Dominus	INDIFFERENT	k49ds9OWPxM	MPREb_aK7vGhtDiA5	UCfd3ZElaYmS-WuRH1MDQvaA	xr dubtechno radio
Big Baby Jesus	No Fit Self	Rappcatt	INDIFFERENT	2o90HjS7I4I	MPREb_qvaBJglFCnJ	UCNHkVEMdzIKwrSupdxjkFjQ	xr dubtechno radio
The Return of a Butterfly	Martin Schulte	MONAZITE	INDIFFERENT	G-PMLkNozsg	MPREb_o5N88taeyd3	UC6iIVQ-Ks63388KaH5SdENw	xr dubtechno radio
Because Of This	Mark Lanegan	Scraps at Midnight	INDIFFERENT	VftX3CeSGts	MPREb_yn8BUC9I73O	UC-nID-8mQeIhtAZH7h_gYeA	xr dubtechno radio
Kollegium	Li	Landing	INDIFFERENT	96dlrVfoq-Y	MPREb_PT2kMp9lhvc	UCx7YNbdTdS_om9nqA4hdnOw	xr dubtechno radio
Cenote	Leafar Legov	Avocado Dreams	INDIFFERENT	ZnWdq50I2DA	MPREb_nbCyk0IkrLc	UCME7Uy6D4xyQoF9gLExfRCg	xr dubtechno radio
JS-02	JS aka J.S.Zeiter	JS-02	INDIFFERENT	6JvUY2b1RGs	MPREb_HzC3m0W5ULp		xr dubtechno radio
Walking on Water / Rain Drops (Thomas Fehlmann's Rain On Water Mix)	Infiniti, Juan Atkins	The Remixes, Pt. 1	INDIFFERENT	ZdokDCDdZSI	MPREb_8IbIujCAS2Q	UCkQpYWNbaEKYgvg9OmjViAw	xr dubtechno radio
Reel Phase (Radio Version)	Federsen	Reel Phase	INDIFFERENT	PaVh4uo4YOU	MPREb_fhwliljaGhE	UC8IRG-iPP4zKv_r6qYcRLWQ	xr dubtechno radio
St Martin	DjRUM	St Martin	INDIFFERENT	5teJZ4MlKno	MPREb_k7KdDYqdttB	UC-gNRMqAmhHUUkzCIkHzpxQ	xr dubtechno radio
Prana	DeepChord	Prana / Tantra	INDIFFERENT	LabLErdrW6A	MPREb_chLbNauvhCI	UC7NE9SbV8b9zNfTkHxAoxjw	xr dubtechno radio
Luxury 1	DeepChord	Luxury	INDIFFERENT	f8z8eQYSzDk	MPREb_lYRmraf2LJ1	UC7NE9SbV8b9zNfTkHxAoxjw	xr dubtechno radio
