	title	artist	album	likeStatus	videoId	albumId	artistId
101	distorted memories (Sped Up)	Øneheart	distorted memories (Remixes)	INDIFFERENT	-bdBJUAoYUQ	MPREb_HjJDAQIBlRc	UCauF-wg16i1xhWIoJONstBw
97	sleepless (Super Slowed)	Ødyzon	sleepless (Remixes)	INDIFFERENT	fONi6j_pvWA	MPREb_ED64iZCkGA4	UCysohn3wlVXDv7jyPMdgk1A
67	Why are you crying lain? X limerence	yoursxm	Why are you crying lain? X limerence	INDIFFERENT	sxWpilx4rkc	MPREb_omhTQFOIg6C	UC6dCwrZ4aQKkJAukyZm3sMQ
46	taiyla	vowl.	taiyla	INDIFFERENT	l50M4LCQQ9s	MPREb_8kzqJUHzXK4	UCQ1AiNdf_Djm2hvIfe11mVA
37	you not the same - slowed down version	tilekid	you not the same (slowed down version)	INDIFFERENT	0G6q5i2mQek	MPREb_u3nL0Spi6Vy	UCYUuaxrT3K86-85gNNPjlUw
89	you left me on suicide sunday	thenian	you left me on suicide sunday	INDIFFERENT	LXXjRwRgMHI	MPREb_xdDSbwEP6uV	UCtCrCtKBonLip0eM3jiLg6Q
109	river's end	thenian	river's end	INDIFFERENT	USxOnBSg3gw	MPREb_ZwsUm455XNC	UCtCrCtKBonLip0eM3jiLg6Q
39	I'm Always Here	sign crushes motorist	Hurting	INDIFFERENT	nQT4mg3zE4A	MPREb_HHyK6ivdecb	UCnNmcon9mASI46u_2ECHypA
107	theres this girl	sign crushes motorist	i'll be okay	INDIFFERENT	LmRjmrP5dFw	MPREb_cFme1WMKXF0	UCnNmcon9mASI46u_2ECHypA
60	New Dawn Fades	shibíre	New Dawn Fades	INDIFFERENT	fc_BYIr0iH8	MPREb_Be6JRdOwBtZ	UCW16KYuDnFY0X0mD6WHiQlg
10	fading over time	scapes	fading over time	INDIFFERENT	QZnOWiXryao	MPREb_PudbW5TSJMA	UCPnLrs4xxHYXHZbdfORiKxw
143	melanchole	salvia palth	melanchole	INDIFFERENT	FSmHOjN7fbY	MPREb_UC59EI0laYi	UC3U8r4lO8vWZNi9MCbgXM6g
117	a walk through a snowstorm	peachgf	a walk through a snowstorm	INDIFFERENT	gurGOrrFJyU	MPREb_gmzzxNFaZUr	UCSxe_VpSL1t1FZwPCzIabVg
52	a way out	my head is empty	a way out	INDIFFERENT	k1oFLm902wM	MPREb_8uXNmS0FXpf	UCZA5sj-b4cC65YbIcRaT2mg
72	snow dream	lmnl	snow dream	INDIFFERENT	GWmjyMo9Pm8	MPREb_juARfnh8d0l	UCeQwynIb6moziR0I2xnKwYw
85	you don't even smile anymore	jakub.	you don't even smile anymore	INDIFFERENT	Ms_jv92xugk	MPREb_BcwwsTp5N3l	UCV_DLfV3S6GQTrR-aVEyH5w
118	no pulse.	jakub.	no pulse.	INDIFFERENT	wp76-lYOGmg	MPREb_ZM6SJ0XoPRZ	UCV_DLfV3S6GQTrR-aVEyH5w
32	wishing	i don't like mirrors	this was everything for me	INDIFFERENT	Bqt_Mg7j-z4	MPREb_Wt7OJQqD0oK	UCejfGNydTizDNrNBf1z5A3g
138	i miss your warm hands	i don't like mirrors	Not How it's Supposed to be	INDIFFERENT	NmyNFaLKQJc	MPREb_z5MDPHquXhl	UCejfGNydTizDNrNBf1z5A3g
28	death is tired of waiting	hozuki	death is tired of waiting	INDIFFERENT	yA_oraj9Ejo	MPREb_6O1dzup1xZU	UCI7WA5LTyycLBy4YEidjs0w
71	snowfield	hozuki	snowfield	INDIFFERENT	leQuveQJ6wQ	MPREb_N0Wr1CUTIf4	UCI7WA5LTyycLBy4YEidjs0w
26	lifeline	hiræth	ad astra	INDIFFERENT	4TP94vOl9Nw	MPREb_4WLglAPUJBD	UCSw3vljgYTACsFGvv-0nBHA
23	No Tomorrow	hardknock.	No Tomorrow	INDIFFERENT	ECwi-aENnC8	MPREb_8pZOQvq0svJ	UCLfM8b3JCIYpk30RNVWgytQ
4	the void	frontrooms	The Sounds of The Backrooms	INDIFFERENT	3lhGMrb6Mmc	MPREb_3eF6hfzq5Ep	UCk2vHgMeFpUbxrjKDj14-lA
20	nvm	daniel.mp3	Backroom	INDIFFERENT	kiEiGdwkD9Q	MPREb_3heSRgY1ZXd	UCsQZL5_9O2LxJEqVJRrhy3g
57	might be	daniel.mp3	Backroom	INDIFFERENT	m2fcw_u_aF0	MPREb_3heSRgY1ZXd	UCsQZL5_9O2LxJEqVJRrhy3g
100	3 am walk	daniel.mp3	3 am empty	INDIFFERENT	UDvfDy_I4vM	MPREb_JKUKOZCOh58	UCsQZL5_9O2LxJEqVJRrhy3g
119	idk	daniel.mp3	Backroom	INDIFFERENT	5nEI7f487ro	MPREb_3heSRgY1ZXd	UCsQZL5_9O2LxJEqVJRrhy3g
47	memories i hold onto	alixe. & Kirxto	memories i hold onto	INDIFFERENT	lY_noqtSt18	MPREb_cTwcLwoCnnB	
62	a familiar feeling	alixe.	a familiar feeling	INDIFFERENT	Aupt2_jyW9w	MPREb_MlvDpRZGYOm	UCYUg7EvBQAf0rLyijE6H3DQ
83	lost together	alixe.	lost together	INDIFFERENT	glxnTVg4gj0	MPREb_anxRAaWOWNj	UCYUg7EvBQAf0rLyijE6H3DQ
132	Trasgender (Slowed)	Wrld2Luis	Trasgender (Slowed)	INDIFFERENT	DrSkuXR8DbE	MPREb_eWkqo5VBbiN	UC0pUtEWVgj5K83Gmwg5BkRA
5	until december	Willix	until december	INDIFFERENT	lLydiRXxAv0	MPREb_6OlYUBdjx8R	UC_0jFUjGlg1iZcWBFMa3VzQ
50	Reflections	Willix	Reflections	INDIFFERENT	WXbrgqQU0Rg	MPREb_WZGkVAHta2f	UC_0jFUjGlg1iZcWBFMa3VzQ
78	analogue nostalgia	Willix	nostalgia	INDIFFERENT	V28o5Or95rg	MPREb_sjkKO98Sr99	UC_0jFUjGlg1iZcWBFMa3VzQ
102	death in inertia	Willix	death in inertia	INDIFFERENT	ruKyhbTlQsc	MPREb_VUPeKEkld8J	UC_0jFUjGlg1iZcWBFMa3VzQ
