	title	artist	album	likeStatus	videoId	albumId	artistId
4	Shy	Leon Bridges	Good Thing	LIKE	giyJRviHzNE	MPREb_sJYHOWuxDGq	UCnqQ2w8U9bqdEkGKSiBVkRA
5	Provider	Frank Ocean	Provider	LIKE	OxsE5F-Qq_Q	MPREb_eOY3RqJur1Q	UCETYiBLjt2v-pcKSgf8pe6g
16	After Laughter (Comes Tears)	Wendy Rene	After Laughter (Comes Tears)	INDIFFERENT	aGTj0eO40UU	MPREb_rJyDfuFcS6D	UCZeTfZH8ALYJ_WySaFumg0Q
19	Beauty In The Dark (Groove With You) (Mos Def)	The Isley Brothers	The Isley Brothers: Taken To The Next Phase (Reconstructions)	INDIFFERENT	mAOWnZpRW-s	MPREb_z4KyEEI3IHb	UC19gd7AQcPkrcFH8w8BYO7w
11	I Want You Around	Snoh Aalegra	- Ugh, those feels again	INDIFFERENT	WdyPcNEA27M	MPREb_KpRTECqrt5K	UC-30WnrKJbIedeH_ephNPCw
3	D'Evils	SiR	November	INDIFFERENT	jExSYnebbG0	MPREb_7HkIm2OEFMb	UC235cHmkGCJilUv4hqgi3bw
14	You Can Do It Too (feat. Jamie Cullum)	Pharrell	In My Mind	INDIFFERENT	8B0R2sDJlL4	MPREb_lM5dGYDb4t1	UCJw8VyO6e3v6S0327AsgwcQ
2	Desoleil (Brilliant Corners)	Loyle Carner	Not Waving, But Drowning	INDIFFERENT	X5GdvOL6ox8	MPREb_UsiTJZ4Qc1x	UC-pW_2ayTyOJbqVOXNWE9jw
18	Just One Step	Latimore	Latimore III	INDIFFERENT	D95CIg6GPH8	MPREb_zF19o3ADwhB	UCAVEkl-4H8Uz0EjCDA7v8vw
20	I Can See Clearly Now (Edit)	Johnny Nash	I Can See Clearly Now	INDIFFERENT	Qr2WF8dvjnY	MPREb_iBNDMF6UqNA	UCJ860xq_39gDvZAs16f9DAw
10	Gettin' In the Way	Jill Scott	Who Is Jill Scott? - Words and Sounds, Vol. 1	INDIFFERENT	cTq4fPIFWUw	MPREb_yypGkaxffbQ	UCYAoAgoEY3HPmybt1JxsT9Q
13	Esperanza	Hermanos Gutiérrez	Eternamente	INDIFFERENT	mjpJiuV4Xto	MPREb_G3oS2ijla8Z	UC80iwcArxltADbfXSS9oGCQ
7	Cheer Up, My Brother	HNNY	Sunday	INDIFFERENT	L7l80vlLeKs	MPREb_5SqMgsCOx5U	UC4DKHX9ZgQI-taK1AbXdZgg
9	Gone Baby, Don't Be Long	Erykah Badu	New Amerykah Part Two: Return Of The Ankh	INDIFFERENT	Vnt9XZjqxsc	MPREb_VZKVqGawZzY	UCxUb-_eniV4jqmipDxroS9g
0	Summer Lovin'	Cold Callers	As The Sun Sets	INDIFFERENT	3kmpLqqb0vI	MPREb_JqdaUfukheE	UCsLDJ0o7pB759GjbZlnqrJw
12	Why Don't You	Cleo Sol	Winter Songs	INDIFFERENT	IyjTou7Fbls	MPREb_nKNUbA509v4	UCw5j4m9SCsNNlY3srtac_KQ
6	Still Standing	Children of Zeus	Still Standing	INDIFFERENT	kld6nxeH208	MPREb_gs9u4JmfGpZ	UCNB_BHXbLvxjNwFPYkpgpfQ
1	Day by Day (feat. Sam Hudgens & Omar Apollo)	Burns Twins	Day by Day	INDIFFERENT	6z_C8-KWd9Y	MPREb_5u8De9XIMUn	UCeAIwhE7WSmj6Fr8vhAiwPg
21	Can We Pretend	Bill Withers	'Justments	INDIFFERENT	qiSmeCIi3Lo	MPREb_KG9OgmyztRW	UCDjpW6k2Sfg_FTr1toLvffQ
17	One Step Ahead	Aretha Franklin	A Bit Of Soul	INDIFFERENT	J2XiS6EFwPE	MPREb_XMedeBySDQv	UCW02f_MjH8n1uMZhSds4mQQ
15	I'm Glad You're Mine	Al Green	I'm Still In Love With You	INDIFFERENT	0mH8qZp7xpw	MPREb_yh9b2dUThjA	UC7tb2Of68kIlrtj2qUnJtbQ
8	Justine's Interlude - A COLORS SHOW	GoldLink	Justine's Interlude - A COLORS SHOW		7ArN0jDoRxs		
