	title	artist	album	likeStatus	duration	videoId	albumId	artistId
128	Ghostwriter	RJD2	Deadringer: Deluxe	LIKE	5:17	hY08FkhpPjk	MPREb_F2JjMWcK2CZ	UCi4oHqkqejwf7RWmHKaKKkA
23	Origami Space Ship	Neat Beats	Cosmic Surgery	LIKE	2:52	X4HlELvaBrQ	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
55	Space Secretary	Neat Beats	Cosmic Surgery	LIKE	0:53	5nUe1wmY888	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
71	I Love You, Vashti...	Neat Beats	Cosmic Surgery	LIKE	1:43	t4Wfb3riv8U	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
82	Science Is My Girlfriend	Neat Beats	Cosmic Surgery	LIKE	3:35	m-DhTOmg1bY	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
122	Turning on the Large Hadron Collider	Neat Beats	Cosmic Surgery	LIKE	3:55	XKhanji2M9A	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
135	I Hope I Think of Bike Riding When I'm Dying	Neat Beats	Cosmic Surgery	LIKE	2:43	7qtXnnf_CRo	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
160	This Machine Destroys Everything	Neat Beats	Cosmic Surgery	LIKE	3:24	Ziv5Fn6GZak	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
165	Graffiti on a Tuesday Night	Neat Beats	Cosmic Surgery	LIKE	4:21	5WK5uR9pWoU	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
89	Soon It Will Be Cold Enough to Build Fires	Emancipator	Soon It Will Be Cold Enough	LIKE	3:00	XvG7Iukpq78	MPREb_1Eejvi2xh4U	UChNB35QmqX81vSbDXDR3i4w
123	Wolf Drawn	Emancipator	Soon It Will Be Cold Enough	LIKE	3:20	lEi-anyhrLE	MPREb_1Eejvi2xh4U	UChNB35QmqX81vSbDXDR3i4w
80	Building Steam With A Grain Of Salt	DJ Shadow	Endtroducing.....	LIKE	6:40	dt-EhEsdbEQ	MPREb_EHShW2T1Tl8	UCtTuSKgCdeTyxBGPCD3TgxQ
95	Midnight In A Perfect World	DJ Shadow	Endtroducing.....	LIKE	4:59	AtVNn63FfaI	MPREb_EHShW2T1Tl8	UCtTuSKgCdeTyxBGPCD3TgxQ
111	What Does Your Soul Look Like (Pt. 1 / Blue Sky Revisit)	DJ Shadow	Endtroducing.....	LIKE	6:18	09d2G-cXqqE	MPREb_EHShW2T1Tl8	UCtTuSKgCdeTyxBGPCD3TgxQ
137	Napalm Brain / Scatter Brain (Medley)	DJ Shadow	Endtroducing.....	LIKE	9:22	_Z7O575ykKI	MPREb_EHShW2T1Tl8	UCtTuSKgCdeTyxBGPCD3TgxQ
164	Untitled	DJ Shadow	Endtroducing.....	LIKE	0:25	lu3PCDhS-xg	MPREb_EHShW2T1Tl8	UCtTuSKgCdeTyxBGPCD3TgxQ
167	Nobody Speak (feat. Run The Jewels)	DJ Shadow	The Mountain Will Fall	LIKE	3:16	FX0ol1zksD4	MPREb_ZOtp1Svx5iX	UCtTuSKgCdeTyxBGPCD3TgxQ
168	Transmission 1	DJ Shadow	Endtroducing.....	LIKE	0:36	k7Rr-O9tiOk	MPREb_EHShW2T1Tl8	UCtTuSKgCdeTyxBGPCD3TgxQ
