	title	artist	album	likeStatus	videoId	albumId	artistId
23	Lost My Mind	Will Van Horn	Pedal Steel Guitar	LIKE	zrLXBIc6F8E	MPREb_BA3zYDQ48np	UC6luo6X9j7QhQh2eoH9vHCA
25	White Sands	Tommy Guerrero	Road to Knowhere	LIKE	AAHjDgtYTiI	MPREb_YiGAksT8rwH	UCsZx_92ubPsc-kgCWxkQ0xw
17	Stay a While	The Cactus Channel	Stay a While	LIKE	nntDONIfIjA	MPREb_4m4lIhUuX5b	UCxNZED9ZGW58mdS1QshBaJQ
6	T.I.B.W.F.	The Budos Band	The Budos Band	LIKE	WSVvMdfcp7I	MPREb_a18sRKA9XRK	UCvQgxMD5WBq3JfJLHQkpcKA
9	Have You Fed Baby Huey Today	Surprise Chef	All News Is Good News	LIKE	FHcRhSKZJkI	MPREb_PgeRmKu0vST	UC0rKR2aFuadeb12z5TV5vLA
28	After Midnight	Skinshape	Filoxiny	LIKE	ykLDsIWMZ8g	MPREb_GYNubkM2YyW	UCil1XLYzKqVoM_2C_4tyOLA
24	Hey Now (When I Give You All My Lovin')	Romare	Love Songs, Pt. 1	LIKE	WYryCLdJhIc	MPREb_nPaN0EHDx8w	UC858JZWXNKcfag4hQt8cvyQ
22	Bummin' (Ain't No Sunshine)	Mother Funk	Eternal	LIKE	Mpjw8joWii4	MPREb_lXtwA60g4F3	UCrI0l45ClO5N6zb-gyDOtxA
29	So We Won't Forget	Khruangbin	Mordechai	LIKE	H3Mv_A8szqk	MPREb_FmGuTRuIC4I	UCW2SLxltqPa553qretr4KzQ
12	Road Song	Ikebe Shakedown	The Beast / Road Song	LIKE	oUqknxyD8k4	MPREb_NgTXdIav9Li	UC20CZIzh2uR71kH3eapYPPw
27	Tearz	El Michels Affair	Return To The 37th Chamber	LIKE	1O4KN3U9XaM	MPREb_qkbubO5m0SN	UCkT-SJm24vsK5gGcYzg8MRQ
21	Sincerely Yours, The D.A.C.	Dirty Art Club	Heavy Starch	LIKE	YCQXNWdAsJ8	MPREb_QKl6weTe5uo	UCYZf0tcEjjeABH2QVXd_AKg
19	Dope Vhs Master	Desmond Cheese	Fame & Fortune	LIKE	e6mXZ5Oo3mw	MPREb_vXQvu6mHFAX	UCd_NIHBFvOmAC05PrNxathQ
2	Charlotte's Thong	Connan Mockasin	Jassbusters	LIKE	uPM-JvWUQWQ	MPREb_IlMIMbYhnpm	UC5l6nJsuOYfRKrRmVsOHRKA
18	Breezin	Boris Garbiner Happening	Beach Diggin', Vol. 4	LIKE	XMfwG_BfafA	MPREb_CRe0xRb7A8L	UCDYkd3qHbwYY4jRogXkN1XQ
26	Ela Navega	Allah-Las	Allah-Las	LIKE	Vqm3iHX8LFY	MPREb_L5xPQdFUNtc	UCRg0dGQ51ZX7b3SF-6HkMDA
1	I'm Still a Man (Lord Have Mercy) (Instrumental)	Willie West	I'm Still A Man (Lord Have Mercy)	INDIFFERENT	9rMW987KGBE	MPREb_pAXYCzFuuxL	UCiUkS6opGvzql7QlvjlcNNQ
20	Mama Lion (feat. Shawn Lee & Adrian Quesada)	The Electric Peanut Butter Company	Trans-Atlantic Psych Classics, Vol.2	INDIFFERENT	HVEA5zF12qE	MPREb_lRxaRqNM9Lx	UCoMR2-mz-9BEK8ukntCnIoA
11	I'm the Moon	Spooky Mansion	I'm the Moon, You're the Wave	INDIFFERENT	IZUVjjCBV1U	MPREb_cs8fDaUH8Mi	UCSDoYYvNC7olpBXYPpa4mnA
16	Shooting Star	Richard In Your Mind	Ponderosa	INDIFFERENT	klY66gBnHIM	MPREb_VVlIp7euzrp	UCCdvrRmvdQZpcflNL2bRYsQ
3	Untitled 1	Ocelote Rojo	Digging the Blogosphere	INDIFFERENT	pk0NlIRYyws	MPREb_YxZArBmOwEh	UC57PSVaX9EOBIdKOdzFFoFA
13	Trouble Sleep Yanga Wake Am	My Morning Jacket, Brittany Howard, & Merrill Garbus	Red Hot + Fela	INDIFFERENT	tYwz5Zhb4KQ	MPREb_f3BCWJvRgrK	
5	Sunny Sloth	Monster Rally	Flowering Jungle	INDIFFERENT	B4dWO8f3vrI	MPREb_ay3CEmVo7wV	UC2TxhQE4pieLiovUee7bkrA
15	Fazon	Jonathan Wilson	Fanfare	INDIFFERENT	mo9hJqStAd8	MPREb_5QIq3zZJTK4	UCoJ1Tl7xMNA5FfpTWd_OYBw
10	"Love Theme from ""Romeo and Juliet"" (A Time for Us)"	Johnny Mathis	Love Theme from Romeo & Juliet	INDIFFERENT	jh9YoMbS02s	MPREb_Mzl0p0haRdn	UCeiIptSgXN8lMHHrEKDy48g
14	Everybody Loves the Sunshine	Flo Morrissey	Gentlewoman, Ruby Man	INDIFFERENT	8k0_ciU_oW4	MPREb_Zfo8ul7gR3D	UC-GN2GDFM2ssvqdEwbdmOVQ
7	Falling off a Horse	Felix Laband	Dark Days Exit	INDIFFERENT	W463SS6ijB0	MPREb_eyDXeQURfFv	UCejaGKicwxhZMnWGx-F5yxQ
4	It's Not Easy	Extra Golden	Ok-Oyot System	INDIFFERENT	0o6JgRNd_Lc	MPREb_38gFW6sLFT9	UCqo_aVFwfbvBFCVC-Q670Fg
0	Chewing Gum (Concrete Tooth Mix)	Cotton Jones	The River Strumming	INDIFFERENT	ZrgEvEWxgJc	MPREb_IV0Qgu6FZ0o	UC7NdFPR8UpFH4t2oAdGJq3g
8	Tropical Suite: São Paulo	Poni Hoax	Tropical Suite		G6vUqvOAJkE		
