	title	artist	album	likeStatus	videoId	albumId	artistId
103	More Human Than Human	White Zombie	Past, Present & Future	LIKE	OyO18QrJ3zw	MPREb_FESFqIoi057	UChSu4bOA2ZCxGwG9g2-uYlg
10	My Name Is Jonas	Weezer	Weezer (Blue Album)	LIKE	wxlfkFMjLZc	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
33	Only In Dreams	Weezer	Weezer (Blue Album)	LIKE	ha3QivnjbIU	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
72	The World Has Turned And Left Me Here	Weezer	Weezer (Blue Album)	LIKE	sRfu94lOEPo	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
98	Tired Of Sex	Weezer	Pinkerton	LIKE	THDc2MAMwok	MPREb_nrpUXJsZqQ5	UCtHZHneyvFGwxg6MHcbMLAw
123	Undone - The Sweater Song	Weezer	Weezer (Blue Album)	LIKE	ONhfmrKJ5kE	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
89	American Music	Violent Femmes	Why Do Birds Sing?	LIKE	mryMZZnf5nk	MPREb_48xeDBWwmyX	UCoPPSCV914UPLHG-LoKBDQw
113	Seether	Veruca Salt	American Thighs	LIKE	PzrWPdQ3VYo	MPREb_zIYN42iUQsg	UCyiGBqAtZHRaqdSBgoYro5w
121	Volcano Girls	Veruca Salt	Eight Arms To Hold You	LIKE	cTXJxoa10Tc	MPREb_7gVum6OnIv1	UCyiGBqAtZHRaqdSBgoYro5w
1	Mysterious Ways	U2	Achtung Baby	LIKE	LZegcL_zQSs	MPREb_2Jq60bAnmqb	UCqIQRxCUGi7hyJisyzv9zYQ
85	Birdhouse in Your Soul	They Might Be Giants	Flood	LIKE	9zOKBvHNWus	MPREb_wnz6V1UbCW3	UCuVDbfvBzNkyCUuKNVHDeNw
14	6th Avenue Heartache	The Wallflowers	6th Avenue Heartache	LIKE	WxHpuzTkX2w	MPREb_ZH821C0Y4sr	UCo5omxucc1GfxRRwisE1QJw
