	title	artist	album	likeStatus	videoId	albumId	artistId
0	A Message from the Meters	The Sure Fire Soul Ensemble	Jeannie's Getdown	LIKE	91a9Zvb1IB4	MPREb_cC1tsWGcbdy	UCNELuapWwEPmiGP1gwpqQPA
21	Ib Struttin'	The Sure Fire Soul Ensemble	The Sure Fire Soul Ensemble	LIKE	iBy29BMMX6g	MPREb_uBq9MuxXnia	UCNELuapWwEPmiGP1gwpqQPA
3	Do You Wanna Get Down	The Soul Snatchers	Scratch My Itch	LIKE	GhjfjfPNdGs	MPREb_iQGzlA3lPFk	UCnRmNlOM9Zysyh5B5SUd7xA
10	Fast Man	The PC's LTD	QUANTIC presents... The World's Rarest Funk 45s	LIKE	RQ5hSsDIA2M	MPREb_4bkgNrF6HgI	
9	Fool Am I	The Montiques	Soul Heart Transplant: The Lamp Sessions	LIKE	8tX5Rr8OIk4	MPREb_qcDepkFgeRW	
14	Huffalump	The Haggis Horns	Hot Damn!	LIKE	mnz8yYOJoUA	MPREb_JS3kOPabqiN	UCaQXaqvk_MK2ys5aJWVb1Cw
11	Down Frenchmen St	The Filthy Six	The Fox	LIKE	Z8m5yhmFYBM	MPREb_QQh3mOfIZ58	UCizE_Y9RwZsekaIj4q5Vlng
1	Look How Far We've Come	Soul Scratch	Pacified	LIKE	zXvd-fz7kwo	MPREb_cHrxJJqVEpS	UC5rUk7Y_LZQk32zdy69EEyg
13	No Names Will Be Called	Road Runners	Quantic Presents: Worlds Rarest Funk 45s, Vol. 2	LIKE	Kbgb4Htf2cQ	MPREb_49KdeYYsXPX	UChlH9HUezANm5i0h3s4Gt0w
12	The Cleaner	Orgone	Cali Fever	LIKE	-kjAq0JxVtA	MPREb_IXq6EZgXO5z	UCu5oslYw4y81kM4Ssp8SZ-Q
15	Open Season	Orgone	Bacano	LIKE	xO1AKZScgzk	MPREb_pbAfINIHUOM	UCu5oslYw4y81kM4Ssp8SZ-Q
20	Soul Strut	Orgone	Orgone	LIKE	mqtysc2vdaw	MPREb_lU78K4ZMyOR	UCu5oslYw4y81kM4Ssp8SZ-Q
24	Be Thankful For What You've Got (Live)	Orgone	Raw & Direct	LIKE	m-BEAKGllM0	MPREb_GRnlykyqOVw	UCu5oslYw4y81kM4Ssp8SZ-Q
4	Last One Standing	Monophonics	It's Only Us	LIKE	42WH73b5jBI	MPREb_hBxHNp7zhMb	UCzl0S12LiAj0NDaKYQvYAwQ
5	Special Night (Instrumental)	Lee Fields & The Expressions	Special Night (Instrumentals)	LIKE	UBrCkvuR6_Q	MPREb_0HHEW5W4tH6	UCHpBOdDgNkQK2HK22WMffqw
6	Next to You	Gene Washington	Next to You	LIKE	V0s2FdeQk6s	MPREb_QfdmiXaWFHy	UCvWeF8iL5auL0b8KRTpD9Aw
2	Things You Do	Fat Night	Things You Do	LIKE	aIYVWKOWDfw	MPREb_BP25cRHL8hd	UC4P-7cLMND12P5uzYrRkxVg
8	Soul Heart Transplant	Ebony Rhythm Band	Soul Heart Transplant: The Lamp Sessions	LIKE	hCaKNhQU9r8	MPREb_qcDepkFgeRW	UCy3eJAEYc3tG6KR5tiTGyEg
17	Al Greenery	Delvon Lamarr Organ Trio	Close but No Cigar	LIKE	542Tw8iTUdk	MPREb_ySwkygXga9L	UCu8aRlBsg9w4L9Vx0Yhkddw
18	Top Going Down, Bottom Going Up (Live)	Delvon Lamarr Organ Trio	Live at KEXP!	LIKE	ZhTLWL9HplM	MPREb_XTJSHO5RcEG	UCu8aRlBsg9w4L9Vx0Yhkddw
19	Raymond Brings the Greens	Delvon Lamarr Organ Trio	Close but No Cigar	LIKE	yINcpuhmpHM	MPREb_ySwkygXga9L	UCu8aRlBsg9w4L9Vx0Yhkddw
22	Jimmy's Groove	Delvon Lamarr Organ Trio	Jimmy's Groove	LIKE	X08lwt0ZzIY	MPREb_L65AOIweBfY	UCu8aRlBsg9w4L9Vx0Yhkddw
23	Call Your Mom	Delvon Lamarr Organ Trio	I Told You So	LIKE	eAKMuxB1ynU	MPREb_skpjHgsqBbE	UCu8aRlBsg9w4L9Vx0Yhkddw
25	Careless Whisper	Delvon Lamarr Organ Trio	I Told You So	LIKE	ZfrHLWhzmlI	MPREb_skpjHgsqBbE	UCu8aRlBsg9w4L9Vx0Yhkddw
16	Hiding	Breakestra	Hit the Floor	LIKE	V5ioWipRd4A	MPREb_DofJ1RemUgR	UC-h8i3AlwjAjUfKca9Z9blQ
7	Escape from the Catacombs	The Sorcerers	In Search of the Lost City of the Monkey God	INDIFFERENT	RV0NBxUDnz0	MPREb_RNCyIexx9wF	UCQuiemurq-5lSvpxkuL9w7A
