title	artist	album	likeStatus	videoId	albumId	artistId	playlists
exile (feat. Bon Iver)	Taylor Swift	folklore	LIKE	Nm08yUg38tE	MPREb_VLEl8SjepHO	UCPC0L1d253x-KuMNwa05TpA	xr metal radio
Pneuma	TOOL	Fear Inoculum	LIKE	FRURmhFE6BI	MPREb_KKzZ6VJpArQ	UCW6FSIkA04g7pBvMXlnaKqg	xr metal radio
Invincible	TOOL	Fear Inoculum	LIKE	CtiuMnhP3Qk	MPREb_KKzZ6VJpArQ	UCW6FSIkA04g7pBvMXlnaKqg	xr metal radio
Fear Inoculum	TOOL	Fear Inoculum	LIKE	QjHNHonuCQU	MPREb_KKzZ6VJpArQ	UCW6FSIkA04g7pBvMXlnaKqg	xr metal radio
Incidental I	Deafheaven	Lonely People With Power	LIKE	-YEYD4bW1yA	MPREb_B3Inw3sN8Ga	UCpJAUou7A5TOpQEoYSVP_zQ	xr metal radio
The Urge To Prey	we.own.the.sky	The Urge To Prey	INDIFFERENT	Ezdd7uagM60	MPREb_JyKcCeZVrNL	UCfH6al-Cyj3qldi3VyFonDg	xr metal radio
Restless	untitled	Restless	INDIFFERENT	sOr70cra9Q4	MPREb_lkUEuVWDZp8	UCFvE6Nq5L2g3yv_0TlxlarA	xr metal radio
Memento	nonoc	TVアニメ「Re:ゼロから始める異世界生活」第2シーズンEDテーマソングシングル	INDIFFERENT	s1x5RmADjRQ	MPREb_C6ojdlF9YuK	UCLOfnHmW0L2bX8jILdoOoMw	xr metal radio
6:00	grandson	a modern tragedy vol. 1	INDIFFERENT	KLtz5e3ugjE	MPREb_rZZMFQ8Al0O	UCvVLbhrgq8TS_Yw3gkFIZUg	xr metal radio
HEAT DEATH	cleopatrick	FAKE MOON	INDIFFERENT	7Ff7XOeGBfU	MPREb_z34ZfcXvrQx	UCzw07_JWbwMSxhuLjRo7EzA	xr metal radio
Dethroned	black midi	Cavalcade	INDIFFERENT	nPquyDbdXWw	MPREb_Hwdr7Q9S1fd	UCQH1ZFu68tIio4QFDP0TErQ	xr metal radio
psycho path (full version)	anXist	psycho path	INDIFFERENT	xkqdadFeQUE	MPREb_21Uxgh4nVDz	UCflio1HgG2TD9VHykSe5JgA	xr metal radio
Warfare	Zyklon-B	Blood Must Be Shed	INDIFFERENT	8Zrbn1IggPo	MPREb_tXySdmCgTGv	UC9Jzi-HV_GIFrMRDTj5-2hg	xr metal radio
Clarity (feat. Foxes)	Zedd	Clarity	INDIFFERENT	Lur-rvf6A1c	MPREb_KRDbvxor1uN	UCGVGIqHPzwLhZg8KQNVaRbA	xr metal radio
The Screen	Yob	Our Raw Heart	INDIFFERENT	KOwrZQ1UOK8	MPREb_XZzOfDEHcbX	UCsEbjClLo57ZV18bGgobi7w	xr metal radio
Les Mains De L'empereur	Year of no light	Nord	INDIFFERENT	uXJaUkxrGhQ	MPREb_Cp9hhtFp1hl	UCyyR47vivEdHwCwUUTLRoLg	xr metal radio
Les Maîtres Fous, Pt. 1	Year Of No Light	Les Maîtres Fous, Pt. 1	INDIFFERENT	D0dPKqIJuco	MPREb_FxEmUoepkCR	UCyyR47vivEdHwCwUUTLRoLg	xr metal radio
Mountain Machines	Xoth	Interdimensional Invocations	INDIFFERENT	ur3vdYRGiY8	MPREb_4VY7p6jG65y	UCuYOCOZUvneTrsq8pcM9aTg	xr metal radio
Live The Tale	Xandria	Universal Tales	INDIFFERENT	3JNUDhQL_fI	MPREb_InXdSNDnQvF	UCIhbtL1WkYSBCPpV8taCIXA	xr metal radio
Queen of Hearts Reborn	Xandria	Theater of Dimensions (Deluxe Edition)	INDIFFERENT	kqK34otnj_s	MPREb_zIaKalE5lX1	UCIhbtL1WkYSBCPpV8taCIXA	xr metal radio
Save My Life	Xandria	Salomé - The Seventh Veil	INDIFFERENT	V0zyJnyOszo	MPREb_R78LigRnszA	UCIhbtL1WkYSBCPpV8taCIXA	xr metal radio
