	title	artist	album	likeStatus	videoId	albumId	artistId
46	Caroline	Wolfmother	Cosmic Egg (Deluxe)	LIKE	oCSpeF6XE-A	MPREb_zMMVlyv3BDF	UCledROUfeP9bglqpKqeUgwQ
52	The Fear	Travis	The Man Who	LIKE	YAxan5KP-yo	MPREb_aLVZJaO9f7b	UCowh5WX6b70SpXxZvfMQE7Q
50	Pearly Queen	Traffic	Traffic	LIKE	lvMZ-0RTgeg	MPREb_dqxZs9cBREZ	UCFh-Yyaep1Gl5c0O1JTvEBQ
10	Love Reign O'er Me	The Who	Quadrophenia (Super Deluxe Edition)	LIKE	9PnXts0Ni8I	MPREb_wg8wJZqxeUA	UCpxn_sVrLQWNGFK1eulpYgw
38	You're Pretty Good Looking (For a Girl)	The White Stripes	De Stijl	LIKE	WkTOp0m6Uis	MPREb_YV4JdB6oLrR	UCD0Wge1UpszMtqK3P9x50vA
39	Hand Springs	The White Stripes	Hand Springs	LIKE	1qs96fNex7s	MPREb_3n1ORh9kjPI	UCD0Wge1UpszMtqK3P9x50vA
4	Go On	The Waitresses	Wasn't Tomorrow Wonderful?	LIKE	ggSb9aU62xc	MPREb_xqsQDfdv2fT	UCn0GZ96Qvq8yPKB_KicJvFg
48	Heroin (Demo)	The Velvet Underground	Peel Slowly And See 1965-1969	LIKE	7SXo1LCaVT0	MPREb_xAJj6w7Jjgm	UCXNWrugB_J3sRBYR9idQWzg
6	Secret Journey	The Police	Ghost In The Machine (Remastered 2003)	LIKE	Lotcmk3NAYI	MPREb_dgXO6idIrNG	UCbsRGw640UF_F7AIwHW-zmg
66	Darkness	The Police	Ghost In The Machine (Remastered 2003)	LIKE	uYpF3DhT8y4	MPREb_dgXO6idIrNG	UCbsRGw640UF_F7AIwHW-zmg
68	Assasination of the Sun	The Flaming Lips	Ego Tripping at the Gates of Hell	LIKE	JhgbVWrY36s	MPREb_IAX8MPBGxRx	UCPxZkX90JURVTyWW0caNnGg
