	title	artist	album	likeStatus	duration	videoId	albumId	artistId
110	Planet Caravan (2012 - Remaster)	Black Sabbath	Complete Studio Albums (1970-1978)	LIKE	4:28	bTwT3tKPuMY	MPREb_pToPfdUEQCw	UCLCELUuoHbkUxZ9EMHTYebg
179	hear.	yeyts.	seat back	INDIFFERENT	1:27	m9x1cIAVbjo	MPREb_jbYWpEO75qX	UCbuDJxdxdRAbxr0huKO1DuQ
148	Anxious	teddybear	Anxious	INDIFFERENT	3:17	31y8rCgWcxo	MPREb_7XxZS9sWgyZ	UCkP5--pjc4N7zxF5VFkMyPQ
156	Warm Thoughts (feat. Slipfunc)	omarr	Desire	INDIFFERENT	2:51	79C-z_JIGPc	MPREb_8EuvG1mQBrj	UCeDJ34erwZPBSzqMwyMXpuQ
207	secret.universe	ocha	home.	INDIFFERENT	2:34	5wVphEcnJEs	MPREb_bguxKbA5qfH	UCrS3_IgRQANuE9HxW9T_Acg
189	dawn of the dozen	mota	Cardinal-one	INDIFFERENT	3:55	wVbbpFPWdjg	MPREb_v7by8s8ui7v	UCh3lB85Lqn_vUOB4ET9yCFg
36	Blue Velvet	josh pan	Pandora's Box	INDIFFERENT	3:11	NBwtVr7OP50	MPREb_uDcXSIW2mH0	UC_JFBJ1nNbSL5NmJ_PJ6Kjw
104	let go (feat. Nujabes)	haruka nakamura	MELODICA	INDIFFERENT	5:13	9grgdU-NZiw	MPREb_gXHjZUBrh19	UC19WaC2NQZ7C65SZ58sjtTA
232	all night (feat. Chevy)	fcj	all night	INDIFFERENT	3:51	PWPgYXqMfBY	MPREb_aELveP4XgSk	UCCqKcIqj0fpP-18s9J32IOg
229	lone wanderer	cormac	cloud bumps, vol. 1	INDIFFERENT	2:06	HEbwIrG5VRQ	MPREb_5VJHQNZPkZW	UC_C5C5Csey8rHwnpN2tzB1w
198	balloons	clumby	a puddle of emotions	INDIFFERENT	1:09	IRKdmycsG8o	MPREb_FLLJdiFP40J	UCC3B-Xaazr0Hc6ahMiqjwqQ
200	Palm City	aiwake	Palm City	INDIFFERENT	3:46	ptIsIs94GqE	MPREb_UhK7wkJO6bF	UCv8m3TzDu2TMlHrYHCPWvBQ
165	JazzDoIt	Zmeyev	LittleVenice	INDIFFERENT	2:16	BZvOZAPkM2o	MPREb_AXW6Pmui1yY	UCAJAtsjU81gnPvy8QExAoGQ
114	Like Water	Zilla.Zill	Like Water	INDIFFERENT	2:45	j9VDNgtZZd0	MPREb_ebeoipJeAnc	UCigOkGydlNacyySBapnf1-Q
5	Destiny	Zero 7	Simple Things	INDIFFERENT	5:38	GXZwfYMSjL0	MPREb_q4hrh9IVUYE	UCEIRECr4BQQ6blwSi9ogZvA
250	Never Ending Sunset	You	Never Ending Sunset	INDIFFERENT	4:15	zsLA9DJNWcw	MPREb_shX65F0UcRs	UCUm9JoeJKu7vsp3dKeg309w
0	C.R.E.A.M.	Wu-Tang Clan	The Essential Wu-Tang Clan	INDIFFERENT	4:07	ecRs1sWZIL4	MPREb_eq3hDzpZilA	UCdQKMtGgbbahJWE3rkPaGoA
178	Floating Ruin	Wizard Death	Floating Ruin	INDIFFERENT	1:35	bdSUHXNktsQ	MPREb_1udMFi3i7F6	UCkSqZrtOsJh2A6b4DM_MbWA
46	Que Sera	Wax Tailor	Tales of the Forgotten Melodies	INDIFFERENT	2:45	TTLat9iFRp8	MPREb_HxtejbjHh7c	UC6-3Uf3SgBam_m-D0sU1SLg
226	The Monkey King	WUKONG	The Almighty EP	INDIFFERENT	3:04	MB2Xq979k0o	MPREb_mYYAYI7fmJv	UC3z5baY-KoiJv2K3ZM1DgNQ
7	Wait for the Moment	Vulfpeck	My First Car	INDIFFERENT	3:51	B8CD4sW26Dg	MPREb_aWcgVW9hFsq	UCWuBpAte4YHm_oELpzoM2qg
194	Muddy Waters	Vem	Nostalgia '19	INDIFFERENT	2:52	4W0mmzkZ5dM	MPREb_Cx5mFP2KdAX	UCfziEAVW0swLjPSdf2GrmzA
196	Blade Runner Blues	Vangelis	Blade Runner (Music From The Original Soundtrack)	INDIFFERENT	8:55	ECYLHiXvrBQ	MPREb_4P1fGvnKhOU	UCNms80n59AltHVQuPgGrKkg
105	Early	Vanderway	Early	INDIFFERENT	3:56	z7mzRxSkXzo	MPREb_x1dVN1tkl67	UCgcVd1-a5vBp75hzdYXeSHA
213	Can't Stand It Alone	V.X.D	Can't Stand It Alone	INDIFFERENT	3:12	iy2rjWZxVYo	MPREb_OQkvGROj0Ek	UChIa-AEnbj3_xfTcIWaayTQ
107	Suddenly the Trees Are Giving Way (2019 remaster)	Ulrich Schnauss	Now Is A Timeless Present - A Retrospective	INDIFFERENT	6:22	xBJvnZD6Wpk	MPREb_fnwnSNUCH4R	UCaZQcxructg1phwkcJpiIzg
32	Apogee (RJD2 Remix)	Tycho	Awake Remixes	INDIFFERENT	4:40	Sentl_hXngI	MPREb_htH1WTTOFBM	UC6M6DgivBo3VHTYDa9BblqQ
43	Adrift	Tycho	Adrift / From Home	INDIFFERENT	6:00	Wt3tAr1J1rI	MPREb_4mUSd7JBdIj	UC6M6DgivBo3VHTYDa9BblqQ
44	Past Is Prologue	Tycho	Past Is Prologue	INDIFFERENT	5:50	ikpJH_FHLZs	MPREb_AoNB7m1wX96	UC6M6DgivBo3VHTYDa9BblqQ
56	Division	Tycho	Epoch	INDIFFERENT	3:58	iqe_3zbWakA	MPREb_wnQ3HWTzITq	UC6M6DgivBo3VHTYDa9BblqQ
167	Easy	Tycho	Weather	INDIFFERENT	3:27	xMzpFTcT4eg	MPREb_XUB5xxzy6tE	UC6M6DgivBo3VHTYDa9BblqQ
184	take me back (feat. Thomas Reid & SadBoyProlific)	Tomcbumpz	GLOFI	INDIFFERENT	2:37	i7XbzflYS2s	MPREb_03szQG0NnNk	UCzhXgLXul1mJ24uIB6ymOqw
183	Life & Times	Tom English	Life & Times	INDIFFERENT	3:52	LoWhxYWX12g	MPREb_Pf33BFfaaYX	UCCQP3j2VyZUcBqX101f-t4Q
266	Apologize (feat. OneRepublic)	Timbaland	Shock Value	INDIFFERENT	3:04	RObFa5oJAYU	MPREb_LGtkEyweTj1	UCStR3TnjvL7CL8ZNFPKmRXw
57	The Eraser	Thom Yorke	The Eraser	INDIFFERENT	4:56	e97tkGJ28yU	MPREb_ZsQ7oGjHkP8	UCgXVrNtoMd3CusXrRMX3Tqg
130	Quiet	This Will Destroy You	Young Mountain	INDIFFERENT	4:53	mWRa3-3UM0o	MPREb_j48YxzcCJQs	UCkQijoKtzS4B9IsXJUCcQow
13	Saudade	Thievery Corporation	Saudade	INDIFFERENT	2:09	lAWZ7Pp-ZOQ	MPREb_svDLq96uVpn	UCqx8axYJOduerya_chK-8Ag
129	Until The Morning	Thievery Corporation	The Richest Man In Babylon	INDIFFERENT	3:57	lsAmTcxdLdE	MPREb_pbCGE3P3zBm	UCqx8axYJOduerya_chK-8Ag
79	Angels	The xx	Angels	INDIFFERENT	2:52	4hpx6WuIbYI	MPREb_dgOTdvvIjjK	UCQ1Xqlk89CLZ9aAFyo-1THg
119	Try	The xx	Coexist	INDIFFERENT	3:16	-i-SA_mHcgE	MPREb_WrbwUL6Qk5p	UCQ1Xqlk89CLZ9aAFyo-1THg
108	Bobcaygeon	The Tragically Hip	Phantom Power	INDIFFERENT	4:55	1IacgK8lJYY	MPREb_hZnoYwVq2tF	UC_P1f9k1v3aBxQdBiD6p1Jw
20	Chasing the Light	The Same	Chasing the Light	INDIFFERENT	4:00	R7sBbltr8SA	MPREb_USNjeKSOSDe	UCWtNQOtRm5dVc6xo647YPcg
83	Exile Vilify (From the Game Portal 2)	The National	Exile Vilify (From the Game Portal 2)	INDIFFERENT	4:45	LLSkIwdjHCk	MPREb_mcHBAxvy1T4	UC1bWXfKY5YoBduVCcSP8SGQ
21	Starve The Ego, Feed The Soul	The Glitch Mob	Drink The Sea	INDIFFERENT	5:46	w5tGsqWqb8s	MPREb_FSl653B15xQ	UCM1FCOiyAasueBx7hyq-71w
24	To Build A Home (feat. Patrick Watson)	The Cinematic Orchestra	Ma Fleur	INDIFFERENT	6:10	z_ICgbOVD10	MPREb_LypMVp6PhCd	UCIzsJBIyo8hhpFm1NK0uLgw
50	Sleepwalking	The Chain Gang of 1974	Daydream Forever	INDIFFERENT	3:37	tuhfkDfmIPk	MPREb_zC6SluOJow0	UCaO_dVMlUWJ3P7_zrnqdRRg
12	Since I Left You	The Avalanches	Since I Left You (20th Anniversary Deluxe Edition)	INDIFFERENT	4:23	TyOfYE5cqNk	MPREb_cNK9GhEZbWX	UCLXF7R57nHd3Q2PcAAtdPcA
124	The Birds	Telefon Tel Aviv	Immolate Yourself	INDIFFERENT	6:38	eqtd3MzT9Jo	MPREb_JnZbmhe982D	UCcBHW4E1Tb97HsMvV2z8pig
40	Will Do	TV On The Radio	Nine Types Of Light	INDIFFERENT	3:44	X4JcsSGOZc4	MPREb_jxoh6EDJo3s	UCyRprZQCBFlc-lMRR2uQq-Q
260	Rooms	TGC	Rooms	INDIFFERENT	3:00	7q8vabBKDiE	MPREb_scLIGdW6Zgk	UCvY_Wt4Q02mEXqEOVEUR8HA
95	I'll Drown	Sóley	We Sink	INDIFFERENT	3:32	PFxr5Ie3z_E	MPREb_tPdlOyWoTje	UCg3Ls_NPzDdOrng-lTsg_kA
203	blue lotus	Sweeps	city nights	INDIFFERENT	2:42	tG87b76Y05U	MPREb_W5wqICCbAAE	UCH-HWMp3np-eWfybK03BZ8g
96	White Foxes	Susanne Sundfør	White Foxes	INDIFFERENT	4:16	HkFfmJ9dfSY	MPREb_mJTNtsQofGX	UCLjHHvEq3r1A1Hwsk5xjyKQ
94	I Wanna Go	Summer Heart	About A Feeling	INDIFFERENT	4:07	o9ORCM2dWg8	MPREb_sFRpV2okIsu	UCNwTPvDYWGRG_Sp2rt0-UuQ
117	Fourth of July	Sufjan Stevens	Carrie & Lowell	INDIFFERENT	4:39	nLnDm8t9Mng	MPREb_vE3G9VUP9FJ	UC5sOhxfts379lOCXaIAinyw
206	Needless to Say	Subjazz	11.1	INDIFFERENT	4:03	v9z7XY3FqvI	MPREb_q4COlRy2XNS	UC8yBucZjzC_5ZgYPAn5NN7Q
29	Hungry Ghost	Starfucker	Reptilians	INDIFFERENT	2:10	RSqYOE8ahck	MPREb_EID98oD1iO0	UCL6qpCZZBTfp1MtI3bmL7jw
134	He^Rt (Album Mix)	Starcadian	Sunset Blood	INDIFFERENT	5:37	17_A5q0ZWIs	MPREb_p4JavcVezGX	UCCR-xO8gL5Z7bqbL17LKfWw
120	Inside Out (Tycho Remix)	Spoon	Inside Out (Remixes)	INDIFFERENT	5:19	AKV-Q9373ms	MPREb_A1caWUBGKnI	UC4zxbn4wRucKR-IArNkBtEw
180	Chasing Cars	Snow Patrol	Eyes Open	INDIFFERENT	4:28	sgj04v5sDm4	MPREb_FGyz2nfUKjQ	UCqJPacofwGc9243bYPVyTcw
47	That Tree (feat. Kid Cudi)	Snoop Dogg	More Malice	INDIFFERENT	4:32	0dcg7S8iJPc	MPREb_aS78eIO6Sbt	UC7xz_YipuZtypOuVALNzeog
66	Girls	Slow Magic	How To Run Away	INDIFFERENT	4:31	y26nH7h5rNw	MPREb_bvgkNZ3NsRF	UCmUORL97OeG5TxWhVAsB40Q
169	Sorry Safari	Slow Magic	Triangle	INDIFFERENT	2:45	xXQgDYcI_1U	MPREb_D91w7kV2wH2	UCmUORL97OeG5TxWhVAsB40Q
202	So Into You	Slipfunc	So Into You	INDIFFERENT	3:00	rfdUeRH7ZBU	MPREb_PEFYVDrkPZi	UCRn5OvK5e36qB9lUAYYNrtA
261	Amid the Flowers	Slipfunc	Ep Embrace	INDIFFERENT	2:30	2MIZRSQIVG4	MPREb_5gNL6DUeW8z	UCRn5OvK5e36qB9lUAYYNrtA
242	Flies & Light	Skyence	Dub Is Eternal	INDIFFERENT	7:21	xlOAitjOpJc	MPREb_Hrf84hRuiVE	UCBtzrEfXhGZ6R1eBh-a21Lw
74	Sæglópur	Sigur Rós	Takk...	INDIFFERENT	7:38	IP4kUjIXOMk	MPREb_FThXBePgw7c	UCgI0KusPV2kAfsflrsAunUw
217	Goth	Sidewalks and Skeletons	White Light	INDIFFERENT	3:27	yMiIrAxQhFA	MPREb_64E4LrLOKyp	UCOp1D_vNAgfGxXOOyYT33uw
145	Only Silk 01 (Continuous DJ Mix)	Shingo Nakamura	Only Silk 01	INDIFFERENT	1:14:02	I4ZzwKKe_6s	MPREb_ikB6LG6B3mz	UCE7he6yuT7NoNM-qV010AEg
49	Kiss the Sky	Shawn Lee's Ping Pong Orchestra	Voices and Choices	INDIFFERENT	3:39	jKQYxV6PCaI	MPREb_VpYl6FVX2Jo	UCwL-J4e0Lu18UlwWtFhWQqQ
106	Summer Haze	Shapeshifter	Soulstice	INDIFFERENT	6:58	f7ouya_zQCU	MPREb_Jvsq26udrLM	UCWX7DUeWc1rQMJeBmWAwlZw
147	New York	Sam Maher	Instrmntls	INDIFFERENT	6:10	w-WWs3MFJ1I	MPREb_hqJOSlZ5DKJ	UC_eh_LhnWyNCJKt1zFqkJIg
73	Smooth Operator (Single Version)	Sade	The Best of Sade	INDIFFERENT	4:19	mRNcPbCJNJ8	MPREb_6mgYXAVHMgn	UCgxBu-PnULL4WRG7HcNpRvg
259	WDWGILY	SYML	SYML	INDIFFERENT	3:39	ip6u5gA8PKA	MPREb_UHO0F7fSi99	UCikqEzbWCBRKj00F_L3EFfg
39	Vow	SALES	Vow	INDIFFERENT	3:05	EBMc3GcaKjo	MPREb_wEAyUACppzE	UCBMWt1VFr9su8Cx4TjSXklQ
23	Monument	Röyksopp	Do It Again	INDIFFERENT	9:57	gHtkntf0BBA	MPREb_tC8g96GTMln	UCavOXoVuq__PIq9W6E-xT6A
141	The Drug	Röyksopp	Senior	INDIFFERENT	5:58	Tpz5-tLoTaI	MPREb_UnilhnV4AAu	UCavOXoVuq__PIq9W6E-xT6A
155	Beautiful Day Without You	Röyksopp	The Understanding	INDIFFERENT	5:19	XrDGJmheIJ0	MPREb_IDjDqhiFzMq	UCavOXoVuq__PIq9W6E-xT6A
55	Everybody Loves The Sunshine	Roy Ayers Ubiquity	Evolution: The Polydor Anthology	INDIFFERENT	3:54	qlO4XWWTONM	MPREb_EpKnRrEGFeC	UC68FwSK1xYU8kG4YJkXbFSw
241	Chemicals	Rosemary Fairweather	Chemicals	INDIFFERENT	3:52	Jow4MnAAdek	MPREb_sOZwSqfWpCP	UC1EbYEb5zAHs4L5UQ-kSs8Q
51	Clutter	Ronald Jenkees	Ronald Jenkees	INDIFFERENT	4:13	w9sBepZFtQs	MPREb_TlVJ9SThVca	UCefdAZQ_YiDq6YSgjrM7zYA
209	Traveling to the Unknown	Rodrigo Landa-Romero	Tales of the Imagination	INDIFFERENT	4:16	_IFV0iBgF1o	MPREb_25aAqGtaffR	UCJvWyHRtaozIjweV7HVRTkQ
34	Open	Rhye	Woman	INDIFFERENT	3:37	CZBjAplQWQE	MPREb_RX9uCJ3m5eF	UCO3bfi6sSorqa0p7Wu_s1DA
59	The Fall	Rhye	The Fall	INDIFFERENT	3:44	K4TbO2UQxdQ	MPREb_V7Hrqg0j67R	UCO3bfi6sSorqa0p7Wu_s1DA
118	Navigator	Real Estate	Atlas	INDIFFERENT	3:35	VFIoY8KkXN4	MPREb_zgMy5D3yEQS	UCTGjXChUUJcFlj_MotDrg1w
109	Johnny It's the Last Time	Raveena	Johnny It's the Last Time	INDIFFERENT	3:13	rQfR68lZNlE	MPREb_rvwAKcC6ebx	UCjHR_nohTZDURBR9KUqKQcQ
125	Pure	Rameses B	Pure - EP	INDIFFERENT	5:20	9AtRGYMhnTA	MPREb_lsU7urqMHO1	UCoTYRAaP79kdmymQBRyGa9g
154	evening vibes	Rainy Jasper	gentle rain at night, Vol. 3	INDIFFERENT	1:56	XxRkm6FAWJM	MPREb_9nzpukULRfa	UClQUS5RsCVNMwv-mmEyW8VA
166	tokyo	RM	mono.	INDIFFERENT	3:28	fXVUTAOravs	MPREb_NsMFUijcJix	UCobdGaP9wpoF4Pp_sWAEWXw
89	We Belong (Odesza Remix) (feat. Katie Herzig)	RAC	We Belong (Odesza Remix)	INDIFFERENT	5:18	S3_-65whXdw	MPREb_P5PBn2mYKXV	UCBPZWPYu8DiFdPWc9dGlh4w
225	Walkin' N Vibin'	R.E.G!	Walkin' N Vibin'	INDIFFERENT	2:12	nSMh4n6TCI0	MPREb_oTJqNr74J9p	UCWgePeUlxrY4adzJ1d8C7rg
85	Time Is the Enemy	Quantic	Life in the Rain	INDIFFERENT	3:44	4W9iWpxLpOA	MPREb_BSQPyPT22qX	UC_j35mQpFL45P91fXNVNtwg
257	Cold & Rainy	Purrple Cat	Up All Night	INDIFFERENT	2:43	dLPGBw8fKiw	MPREb_8Q6UdDMQ420	UClhY3ayYTw_qd9AyY1aKqaA
45	Understand Me Now	Pretty Lights	Making up a Changing Mind	INDIFFERENT	5:39	_xqXbbzH-Ns	MPREb_jCSquIhEuHE	UCuHE6eYVXY4r9ojLNyqvuOw
101	Sea Of Voices	Porter Robinson	Worlds	INDIFFERENT	4:58	8046bq4q1pY	MPREb_MUMGxJfU0BL	UCUt2uP6O_UBJp4aBx5KjQjA
122	Glass Arm Shattering	Porcupine Tree	Deadwing	INDIFFERENT	6:13	HwgLkvHM6js	MPREb_jw17WGkNjyC	UCc3TEf15ldupda3ifbVzNMA
52	Boy & Bear	Pogo	Ascend	INDIFFERENT	3:22	Y3SYAmxcmGI	MPREb_7IJd1vE6dYl	UCH0_ywht5OYCdRYWZUjBQwQ
212	Find Your Cloud	Papadosio	T.E.T.I.O.S	INDIFFERENT	8:36	OWr_zcSoTF8	MPREb_R7By8kFsO0q	UCKcmesxpm-pYxbBOfSRWkdQ
234	Thinking (Instrumental)	P E B	Thinking	INDIFFERENT	2:08	y_YaRU1cgyM	MPREb_RHXLUdBYQul	UCtIpPT69b6Auv5YVSKaJnDw
252	Coming Home	Oui Lele	Dozing Off	INDIFFERENT	1:59	nB-ezSYzx_M	MPREb_7kg81NizmMO	UCWPFr_VfJBmarIHOhGUJQrg
