	title	artist	album	likeStatus	videoId	albumId	artistId
27	Scratch My Back	The Fabulous Thunderbirds	The Fabulous Thunderbirds	LIKE	fB1GTL04_W8	MPREb_2l24h7XAxpj	UCT7yD7EC8WUTM0GmrCW09dA
33	She's Tuff	The Fabulous Thunderbirds	The Fabulous Thunderbirds	LIKE	ywzPSNHqCTM	MPREb_2l24h7XAxpj	UCT7yD7EC8WUTM0GmrCW09dA
48	Last Call For Alcohol	The Fabulous Thunderbirds	What's The Word?	LIKE	0W6n0jLbQhI	MPREb_iks9leAbndI	UCT7yD7EC8WUTM0GmrCW09dA
18	Buck Dancer's Choice	Taj Mahal	In Progress & In Motion (1965-1998)	LIKE	Z7lzglsrgSc	MPREb_MSwF4hmvfWJ	UCylg6tzCZVAJrq5z4i1bgpg
8	Somebody's Knockin'	T-Model Ford	Bad Man	LIKE	Nw_y-pyxa6M	MPREb_G0eZfqh9RUX	UCnDzoM-YVxXjFR-IpTnt_Lg
41	Everything's Gonna Be Alright	T-Model Ford	Bad Man	LIKE	6qTFB6rnyxE	MPREb_G0eZfqh9RUX	UCnDzoM-YVxXjFR-IpTnt_Lg
13	Little Wing	Stevie Ray Vaughan & Double Trouble	Couldn't Stand The Weather (Legacy Edition)	LIKE	Rj_NUS9hwxA	MPREb_EkWi0ymkLW8	UCG47N6MrGcPaJpVRgBoAVAQ
24	Pride and Joy	Stevie Ray Vaughan & Double Trouble	Folk, Gospel & Blues: Will The Circle Be Unbroken	LIKE	hDlSI_-z8Tc	MPREb_Z7aufkTeGcf	UCG47N6MrGcPaJpVRgBoAVAQ
26	Crossfire	Stevie Ray Vaughan & Double Trouble	In Step	LIKE	cwrcx7sJoow	MPREb_v8PWAd4HtbF	UCG47N6MrGcPaJpVRgBoAVAQ
22	You and Me	Snooks Eaglin	Soul's Edge	LIKE	9UvtEoOzm_I	MPREb_omezWjBlwKd	UCirj8GmVSuYpR1jBnotPTdg
5	Goin' Down South	R.L. Burnside	A Ass Pocket of Whiskey	LIKE	KIfB4WrGXEE	MPREb_SkTfj8SGfOJ	UCknf9wZF2_lNW40-uMMcNYA
21	Blues After Hours (Instrumental)	Pee Wee Crayton	Early Hour Blues	LIKE	gs1Gv6GFAqE	MPREb_Y6VfxYRnfdA	UCYiBv7tOQmDmKziKsfGvx4g
14	Otis In The Dark	Otis Spann	Otis Spann Is The Blues	LIKE	lavqwuPSScU	MPREb_DtQ6RkEay6Q	UCN4OvaM2J5NtZM5jDPgYxCw
23	Great Northern Stomp	Otis Spann	Chicago Piano	LIKE	5zNJ_-tWj5k	MPREb_4sNLg6AtXlY	UCN4OvaM2J5NtZM5jDPgYxCw
29	All Your Love (I Miss Loving)	Otis Rush & His Band	All Your Love (I Miss Loving) / My Baby's a Good'un	LIKE	3-drRnX4sig	MPREb_z42zgtrDrdH	UCdvF5EIHby6RGdZwcY7_hlA
11	I Can't Quit You Baby	Otis Rush	I Can't Quit You Baby	LIKE	3r-2G45ECSw	MPREb_r5mhxwkFxco	UC9_Ic6yumZhlfxY2sCjwKSw
49	You Been An Angel	Otis Rush	The Sonet Blues Story	LIKE	30jmt78rwSk	MPREb_dkIXvFhX23d	UC9_Ic6yumZhlfxY2sCjwKSw
0	Mannish Boy	Muddy Waters	Hard Again	LIKE	_9IIDE_45Pc	MPREb_AxpVLBzaPEj	UCZ5YpKcmxGptLgRRW8ujxHA
37	33 Years	Muddy Waters	I'm Ready	LIKE	aaSxQaE4axA	MPREb_YiozuGdG0ru	UCZ5YpKcmxGptLgRRW8ujxHA
16	"""Big D"" Shuffle (feat. Lee McBee)"	Mike Morgan and the Crawl	Blues Harmonica Spotlight	LIKE	a-cpQdi_XoA	MPREb_Zekl40KBkux	UCUV2-EVTmv7VxpWByk58-9Q
17	Blues for Nothing	Michael Bloomfield	Super Session	LIKE	dXhAi12168o	MPREb_PFgohMzV9fY	UCodlvSNYX6lQI53D6kOE2VA
