title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Your Woman	White Town	Women in Technology	LIKE	3NoIusrv9OA	MPREb_C6F61sWYai3	UCjct1Am9Wi9tB076rIBrlMg	xr 90sMusic
Say It Ain't So	Weezer	Weezer (Blue Album)	LIKE	LQcMOI8dMas	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw	xr 90sMusic
Buddy Holly	Weezer	Weezer (Blue Album)	LIKE	cQzMHhRCTYw	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw	xr 90sMusic
Volcano Girls	Veruca Salt	Eight Arms To Hold You	LIKE	cTXJxoa10Tc	MPREb_7gVum6OnIv1	UCyiGBqAtZHRaqdSBgoYro5w	xr 90sMusic
Seether	Veruca Salt	American Thighs	LIKE	PzrWPdQ3VYo	MPREb_zIYN42iUQsg	UCyiGBqAtZHRaqdSBgoYro5w	xr 90sMusic
Everything You Want	Vertical Horizon	Everything You Want	LIKE	FwTQOPZvY3s	MPREb_eoVLJQ6Vmcb	UCYd242FdB1ySolITCzjnLiQ	xr 90sMusic
We Like To Party! (The Vengabus)	Vengaboys	The Party Album!	LIKE	KRQPDlKoaWk	MPREb_NgyaCCCvpG4	UCNWAmP-mfHA_D6fdZglPa2g	xr 90sMusic
Girl, You'll Be a Woman Soon	Urge Overkill	Stull	LIKE	bTVRXByWyPo	MPREb_BwWnMQ8CLUv	UCjeBabBiU1VrsBkmDFQzB5Q	xr 90sMusic
Why Does It Always Rain On Me?	Travis	Why Does It Always Rain On Me?	LIKE	dTJZmQj2yeI	MPREb_YZaB3bzj65s	UCowh5WX6b70SpXxZvfMQE7Q	xr 90sMusic
Give Me One Reason	Tracy Chapman	New Beginning	LIKE	BL1NNW5RWWw	MPREb_4Hlpl9bIS3q	UCndrh03uIKb9SUR7-znGZ9w	xr 90sMusic
Mother Mother	Tracy Bonham	The Burdens Of Being Upright	LIKE	A7dlWLd6KS0	MPREb_BZBGxEQYXUv	UCtlZqLvZ55HclyVsBHvaiGg	xr 90sMusic
Cornflake Girl	Tori Amos	Under the Pink	LIKE	Gv-G6rAxX6w	MPREb_9Dlg7pupcbX	UCIgQ_8rulGwokbAu6QOxCGQ	xr 90sMusic
If You Could Only See	Tonic	Lemon Parade	LIKE	IRSSW7bDWBA	MPREb_vuaccpIctUY	UC8rJoKEevJ8yrVq6WX-RGJg	xr 90sMusic
Mary Jane's Last Dance	Tom Petty And The Heartbreakers	Greatest Hits	LIKE	M8XaGxvuFOU	MPREb_WjrFxbRUSY4	UC6hGusDLTI8bW-P4pMYdIqA	xr 90sMusic
You Don't Know How It Feels	Tom Petty	Wildflowers	LIKE	zJTZxrx-CUE	MPREb_pDSuDPaPRBG	UC6hGusDLTI8bW-P4pMYdIqA	xr 90sMusic
Wildflowers	Tom Petty	Wildflowers	LIKE	AldoDm2bV04	MPREb_pDSuDPaPRBG	UC6hGusDLTI8bW-P4pMYdIqA	xr 90sMusic
Walk On the Ocean (Single Version)	Toad The Wet Sprocket	Walk On The Ocean EP	LIKE	ehIMGsS0FXY	MPREb_FlM0zBRsmwq	UCtAE324W6BsNA8UQUtapXFw	xr 90sMusic
Semi-Charmed Life	Third Eye Blind	Third Eye Blind	LIKE	gjdLAsnR_Ws	MPREb_U4IU2tONKDR	UCBgOvSeegP11m_MIZab9oMg	xr 90sMusic
