title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Plateau Phase/No Careerism No Corruption	of Montreal	White Is Relic/Irrealis Mood	LIKE	ggGi-QSREj0	MPREb_cJOwi5F5oFv	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Paranoiac Intervals/Body Dysmorphia	of Montreal	White Is Relic/Irrealis Mood	LIKE	XGyF1MEhJj8	MPREb_cJOwi5F5oFv	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Wraith Pinned to the Mist and Other Games	of Montreal	The Sunlandic Twins	LIKE	qVX9cjXxOv0	MPREb_Av2Tw1YZrim	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Requiem for O.M.M.2	of Montreal	The Sunlandic Twins	LIKE	Q9ZCurLUyTs	MPREb_Av2Tw1YZrim	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Oslo in the Summertime	of Montreal	The Sunlandic Twins	LIKE	zsZY8N6Xn5A	MPREb_Av2Tw1YZrim	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Knight Rider	of Montreal	The Sunlandic Twins	LIKE	z-bho1nbDDk	MPREb_Av2Tw1YZrim	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Death of a Shade of a Hue	of Montreal	The Sunlandic Twins	LIKE	GoawkuFJYTU	MPREb_Av2Tw1YZrim	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Id Engager	of Montreal	Skeletal Lamping	LIKE	lO3PoF2U8oo	MPREb_AWuBkMtpY1y	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Gallery Piece	of Montreal	Skeletal Lamping	LIKE	MwtM9VsslBY	MPREb_AWuBkMtpY1y	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
For Our Elegant Caste	of Montreal	Skeletal Lamping	LIKE	2m7AVwNDVAM	MPREb_AWuBkMtpY1y	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
An Eluardian Instance	of Montreal	Skeletal Lamping	LIKE	n3uVrxJ_dok	MPREb_AWuBkMtpY1y	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Your Magic Is Working	of Montreal	Satanic Panic In The Attic	LIKE	OI6ahVc4aIE	MPREb_ZVfYsZxwvlO	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Will You Come and Fetch Me	of Montreal	Satanic Panic In The Attic	LIKE	1JXyLpHFuUw	MPREb_ZVfYsZxwvlO	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Spike the Senses	of Montreal	Satanic Panic In The Attic	LIKE	aQ_ST2wtQ2k	MPREb_ZVfYsZxwvlO	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Rapture Rapes the Muses	of Montreal	Satanic Panic In The Attic	LIKE	VZMCJX4r5tY	MPREb_ZVfYsZxwvlO	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Lysergic Bliss	of Montreal	Satanic Panic In The Attic	LIKE	RYb76H2au_Y	MPREb_ZVfYsZxwvlO	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Eros' Entropic Tundra	of Montreal	Satanic Panic In The Attic	LIKE	ECTvlyKuEaM	MPREb_ZVfYsZxwvlO	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Disconnect the Dots	of Montreal	Satanic Panic In The Attic	LIKE	fZAhoEkhNKs	MPREb_ZVfYsZxwvlO	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Spiteful Intervention	of Montreal	Paralytic Stalks	LIKE	Lkap-Bl2wbc	MPREb_bjp7ngU7QVO	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
The Past Is A Grotesque Animal	of Montreal	Hissing Fauna, Are You The Destroyer?	LIKE	U8Lxjcuty_g	MPREb_koEflO4QOMl	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Gronlandic Edit	of Montreal	Hissing Fauna, Are You The Destroyer?	LIKE	wq7epvTOSQs	MPREb_koEflO4QOMl	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Everything Disappears When You Come Around	of Montreal	Cherry Peel	LIKE	f1hnv8k5A7I	MPREb_0njyrQUij8q	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
Bassem Sabry	of Montreal	Aureate Gloom	LIKE	8HnytTg0JuA	MPREb_e8dQgmAWSPB	UCTc-gLB4Gy6BxJhMAYZ6m4A	Modern Psychedelic Grooves
My Life (feat. Tame Impala)	ZHU	RINGOS DESERT	LIKE	psA3ZubwXD0	MPREb_NbPEt6cZzjr	UCSw_oqIGG4dIo1GmnqUYdUA	Modern Psychedelic Grooves
Daydreaming	Young Franco	Daydreaming	LIKE	ut2nwntC-34	MPREb_QOVsL6KtCJI	UCvOSkOoJ_5NHQE0XE9HhpZw	Modern Psychedelic Grooves
Hard To Say Goodbye	Washed Out	Mister Mellow	LIKE	sOYkEY4DqU8	MPREb_Z2mc3IZrnkw	UC1rCT_Cy1pP1wnRcEUV3nPA	Modern Psychedelic Grooves
Feel It All Around	Washed Out	Life of Leisure	LIKE	3Pt0V6K7WpM	MPREb_bLTiKGI4leg	UC1rCT_Cy1pP1wnRcEUV3nPA	Modern Psychedelic Grooves
A-Punk	Vampire Weekend	Vampire Weekend	LIKE	BBpzg38GIXU	MPREb_zXcVFdJ9Uu1	UCWy-MPuAh_GH8YwXxtq3gcA	Modern Psychedelic Grooves
Giving Up the Gun	Vampire Weekend	Contra	LIKE	yui3NMu7Ivc	MPREb_YprPlte5BVM	UCWy-MPuAh_GH8YwXxtq3gcA	Modern Psychedelic Grooves
Young	Vacations	Vibes	LIKE	oAur1xQx-sc	MPREb_L5tPfv8GTjN	UCYAl-dohfZKC_ucdTj1CdRA	Modern Psychedelic Grooves
Telephones	Vacations	Changes	LIKE	vdB3E5cRdTk	MPREb_mRZiIVO7kkS	UCYAl-dohfZKC_ucdTj1CdRA	Modern Psychedelic Grooves
That Life	Unknown Mortal Orchestra	V	LIKE	wF12S8N-kSg	MPREb_tlev4kiSiVm	UCXMAKzy9duqBltrR8TrHmpQ	Modern Psychedelic Grooves
Shin Ramyun	Unknown Mortal Orchestra	V	LIKE	YAd41bHdegw	MPREb_tlev4kiSiVm	UCXMAKzy9duqBltrR8TrHmpQ	Modern Psychedelic Grooves
Nadja	Unknown Mortal Orchestra	V	LIKE	ASr_r6iqqf4	MPREb_tlev4kiSiVm	UCXMAKzy9duqBltrR8TrHmpQ	Modern Psychedelic Grooves
Ffunny Ffrends	Unknown Mortal Orchestra	Unknown Mortal Orchestra	LIKE	kCgZXZU8TQk	MPREb_wcB0floICi1	UCXMAKzy9duqBltrR8TrHmpQ	Modern Psychedelic Grooves
Hunnybee	Unknown Mortal Orchestra	Sex & Food	LIKE	KT06acweumY	MPREb_YQbpvbqFahL	UCXMAKzy9duqBltrR8TrHmpQ	Modern Psychedelic Grooves
Necessary Evil	Unknown Mortal Orchestra	Multi-Love	LIKE	KltoVVu5a00	MPREb_mp9jw5n9JDa	UCXMAKzy9duqBltrR8TrHmpQ	Modern Psychedelic Grooves
