title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Perfidia (Rerecorded)	The Ventures	Instrumental Gold	LIKE	cOOQE66lVzk	MPREb_s6kqnqZf7bX	UCBTyn_Hs6HQQ6poBYsiQiVw	rock surf
Bumble Bee Rock	The Ventures	Gold	LIKE	2VZl7Ljjlv8	MPREb_4SKSi0m2J36	UCBTyn_Hs6HQQ6poBYsiQiVw	rock surf
Hawaii Five O	The Ventures	100 Years of Surfing	LIKE	_grUeOM_cYs	MPREb_DJFWNBT2PDp	UCBTyn_Hs6HQQ6poBYsiQiVw	rock surf
Pipeline	The Ventures	'Surfing'	LIKE	EEoN64xoihM	MPREb_wzYvbBCAONy	UCBTyn_Hs6HQQ6poBYsiQiVw	rock surf
King of the Surf	The Trashmen	Tube City! Best of The Trashmen	LIKE	DJZGlxVQf-4	MPREb_oD5eiNPkAsI	UCKA351cmhCe3QBKk73X1xMw	rock surf
Walk, Don't Run	The Trashmen	Bird Call! Twin City Stomp	LIKE	KOGL_Wslxiw	MPREb_RTxOI0CHhcD	UCKA351cmhCe3QBKk73X1xMw	rock surf
Hava Nagila	The Trashmen	Bird Call! Twin City Stomp	LIKE	2bw-7WQDChY	MPREb_RTxOI0CHhcD	UCKA351cmhCe3QBKk73X1xMw	rock surf
Rescue At Mavericks	The Torquays	Somewhere in California	LIKE	z0zkSTxkBVw	MPREb_dkYejGYpuj6	UCx5KI6mSrTlyOh7QQ3ISDrA	rock surf
Phantom Surfer	The Tornadoes	Presenting The Tornadoes	LIKE	TPfj69z2ryk	MPREb_OTBMo20VHeZ	UCAZTX6Ze--vRihi1OUKcKHw	rock surf
Bustin' Surfboards	The Tornadoes	Bustin' Surfboards / Phantom Surfer	LIKE	OwoAtsj6JXM	MPREb_W55303vXtYE	UCAZTX6Ze--vRihi1OUKcKHw	rock surf
Surfer Stomp	The Surft Stompers (Bruce Johnston)	Surfers Pajama Party	LIKE	BB32FLQ49ms	MPREb_wNl8fi85bRt	UC7btm3ZVzROvWv-hdxXTp_A	rock surf
Green Onions	The Surft Stompers (Bruce Johnston)	Surfers Pajama Party	LIKE	NXABxxBc40s	MPREb_wNl8fi85bRt	UC7btm3ZVzROvWv-hdxXTp_A	rock surf
Wipe Out (Hit Version)	The Surfaris	Wipe Out	LIKE	0hLeQCnTGq8	MPREb_xqiv0V2ArEz	UCNxuPP8T5zM9bpCRcfpEwWg	rock surf
