	title	artist	album	likeStatus	videoId	albumId	artistId
26	As the Crow Flies (feat. E L U C I D)	billy woods	Maps	LIKE	R6eUF4J2QEM	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
174	Waiting Around (feat. Aesop Rock)	billy woods	Maps	LIKE	H9zURZ2KsmU	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
356	Soundcheck (feat. Quelle Chris)	billy woods	Maps	LIKE	2Xyj1JXavug	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
413	Babylon By Bus (feat. ShrapKnel)	billy woods	Maps	LIKE	b1SKvSa_w5o	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
448	Year Zero (feat. Danny Brown)	billy woods	Maps	LIKE	zEQ8B-Kr8cc	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
517	Soft Landing	billy woods	Maps	LIKE	GBRImzElIdA	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
575	Bad Dreams Are Only Dreams	billy woods	Maps	LIKE	qslaGSqISxg	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
313	Star Strangled Banner	The Gaslamp Killer	Legna	LIKE	QnoaHRAwdwQ	MPREb_C0gii1vzyvM	UCuvoqnctKBbiatTnb_RUNrA
516	5 Boroughs	The Gaslamp Killer	Legna	LIKE	Z4wA7iIBlvI	MPREb_C0gii1vzyvM	UCuvoqnctKBbiatTnb_RUNrA
647	Machine Dub	The Gaslamp Killer	Legna	LIKE	hgK6BTSeHAE	MPREb_C0gii1vzyvM	UCuvoqnctKBbiatTnb_RUNrA
29	The Weather	El Michels Affair	Glorious Game	LIKE	hVBhV-oJIzg	MPREb_gTUXrjV3tCa	UCkT-SJm24vsK5gGcYzg8MRQ
58	Alone	El Michels Affair	Glorious Game	LIKE	l5yKS8S2UEU	MPREb_gTUXrjV3tCa	UCkT-SJm24vsK5gGcYzg8MRQ
392	Grateful	El Michels Affair	Glorious Game	LIKE	R2GL9wurCTQ	MPREb_gTUXrjV3tCa	UCkT-SJm24vsK5gGcYzg8MRQ
586	Glorious Game	El Michels Affair	Glorious Game	LIKE	rAQ72hV5uzA	MPREb_gTUXrjV3tCa	UCkT-SJm24vsK5gGcYzg8MRQ
659	I Would Never	El Michels Affair	Glorious Game	LIKE	PzpE9xOBH48	MPREb_gTUXrjV3tCa	UCkT-SJm24vsK5gGcYzg8MRQ
901	Miracle	El Michels Affair	Glorious Game	LIKE	edbQLet7UvQ	MPREb_gTUXrjV3tCa	UCkT-SJm24vsK5gGcYzg8MRQ
620	Nirgends	Ümit Han	Pop Ambient 2024	INDIFFERENT	Pt970lnZnbw	MPREb_JuqP0LncT01	UCfUGcvmmRL0EuzL_pvJyfGg
69	ghosts	yeule	softscars	INDIFFERENT	ayHSPfwNzAo	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
229	softscars	yeule	softscars	INDIFFERENT	3ZSmGkri6g4	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
252	cyber meat	yeule	softscars	INDIFFERENT	Xr68pOVTK8Q	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
307	4ui12	yeule	softscars	INDIFFERENT	MiExcyAMhYY	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
412	dazies	yeule	softscars	INDIFFERENT	hhBKuQqRibU	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
450	aphex twin flame	yeule	softscars	INDIFFERENT	2GRSkLaWJcM	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
479	sulky baby	yeule	softscars	INDIFFERENT	kfGEWuIXf8A	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
679	fish in the pool	yeule	softscars	INDIFFERENT	7JA9rXloUJI	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
725	x w x	yeule	softscars	INDIFFERENT	NIZgD8R3H5k	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
755	inferno	yeule	softscars	INDIFFERENT	Nu78YtIOCXU	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
780	bloodbunny	yeule	softscars	INDIFFERENT	4_-d9QOxTMk	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
968	software update	yeule	softscars	INDIFFERENT	HEkwl7yOfIk	MPREb_TfYi1CCf5vq	UCINnTJcNT6MQaU-jYNoXhbA
57	Tin Man	feeble little horse	Girl with Fish	INDIFFERENT	Q3CL9mICqpg	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
65	Pocket	feeble little horse	Girl with Fish	INDIFFERENT	1pmU40JtHVU	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
125	Steamroller	feeble little horse	Girl with Fish	INDIFFERENT	Ow6j07kwdRc	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
143	Paces	feeble little horse	Girl with Fish	INDIFFERENT	w7A3hStabkE	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
544	Station	feeble little horse	Girl with Fish	INDIFFERENT	P0EKHvJC2Rc	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
565	Freak	feeble little horse	Girl with Fish	INDIFFERENT	0NeUO6nDtqU	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
652	Healing	feeble little horse	Girl with Fish	INDIFFERENT	IXbPoITcogY	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
703	Slide	feeble little horse	Girl with Fish	INDIFFERENT	aZ_uZsPfK0c	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
719	Heavy Water	feeble little horse	Girl with Fish	INDIFFERENT	B8mlQd1lV3U	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
758	Heaven	feeble little horse	Girl with Fish	INDIFFERENT	ZqhCPJBdTu4	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
980	Sweet	feeble little horse	Girl with Fish	INDIFFERENT	h9BU3IFigvc	MPREb_sq3zTYBnfJw	UC1YZSvN6lTuz4H0-RLSlYAQ
24	Not Strong Enough	boygenius	the record	INDIFFERENT	RV1-GJJf2Pg	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
67	$20	boygenius	the record	INDIFFERENT	t1FQ912ySZk	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
182	True Blue	boygenius	the record	INDIFFERENT	B8LjIQLSC-c	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
240	Leonard Cohen	boygenius	the record	INDIFFERENT	1xvEate6Lec	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
244	Without You Without Them	boygenius	the record	INDIFFERENT	S6YTFPejueU	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
368	Letter To An Old Poet	boygenius	the record	INDIFFERENT	SQKLg9Qc3A4	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
569	Emily I'm Sorry	boygenius	the record	INDIFFERENT	R1Ri1iuE2yM	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
576	Revolution 0	boygenius	the record	INDIFFERENT	LorJaLwI_XA	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
598	We're In Love	boygenius	the record	INDIFFERENT	68vm8NXXdHI	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
871	Satanist	boygenius	the record	INDIFFERENT	t4cwjmtqnGY	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
891	Anti-Curse	boygenius	the record	INDIFFERENT	JGc9UsFzB38	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
961	Cool About It	boygenius	the record	INDIFFERENT	k6zyR1kX1gU	MPREb_vZwO7BcRm3w	UCxMaQtHvN4Jw5kYfo8Bi5fw
109	Houdini	billy woods	Maps	INDIFFERENT	QTsSX0IK1ww	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
160	FaceTime (feat. Samuel T. Herring)	billy woods	Maps	INDIFFERENT	Dp0342uB0AM	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
424	Baby Steps (feat. E L U C I D & Benjamin Booker)	billy woods	Maps	INDIFFERENT	A6YngDIgoBI	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
481	The Layover	billy woods	Maps	INDIFFERENT	in8sTS-XXMs	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
487	Rapper Weed	billy woods	Maps	INDIFFERENT	O9DB3rYfktk	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
493	Agriculture	billy woods	Maps	INDIFFERENT	02Ci4yHxWZQ	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
607	Kenwood Speakers	billy woods	Maps	INDIFFERENT	OHsLDU6tFJY	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
615	Hangman	billy woods	Maps	INDIFFERENT	LADMPkxQLe8	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
867	NYC Tapwater	billy woods	Maps	INDIFFERENT	hScLKoJGm5s	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
970	Blue Smoke	billy woods	Maps	INDIFFERENT	f-J6hboghlU	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
152	Cromo 7	Yui Onodera	Pop Ambient 2024	INDIFFERENT	nwgaIkpKfIY	MPREb_JuqP0LncT01	UCElZm8o4KsD2xRuTNPrl6Sw
64	Deep Red Sea	Youth Lagoon	Heaven Is a Junkyard	INDIFFERENT	XX06AlZAPEk	MPREb_pWqHEoqS155	UCi_nCAELoYM2E1jsQ29XZog
147	Rabbit	Youth Lagoon	Heaven Is a Junkyard	INDIFFERENT	NtYr9_hvEJU	MPREb_pWqHEoqS155	UCi_nCAELoYM2E1jsQ29XZog
157	Mercury	Youth Lagoon	Heaven Is a Junkyard	INDIFFERENT	vDZRTPG766E	MPREb_pWqHEoqS155	UCi_nCAELoYM2E1jsQ29XZog
223	Idaho Alien	Youth Lagoon	Heaven Is a Junkyard	INDIFFERENT	5jzXLv_zdH4	MPREb_pWqHEoqS155	UCi_nCAELoYM2E1jsQ29XZog
351	The Sling	Youth Lagoon	Heaven Is a Junkyard	INDIFFERENT	izw-iyd0mQo	MPREb_pWqHEoqS155	UCi_nCAELoYM2E1jsQ29XZog
459	Little Devil from the Country	Youth Lagoon	Heaven Is a Junkyard	INDIFFERENT	nvJE1a4TfiU	MPREb_pWqHEoqS155	UCi_nCAELoYM2E1jsQ29XZog
