	title	artist	album	likeStatus	videoId	albumId	artistId
4	Mo Money Mo Problems [Radio Mix] (Radio Mix; 2014 Remaster) (feat. Mase & Puff Daddy)	The Notorious B.I.G.	Mo Money Mo Problems (feat. Puff Daddy & Mase)	LIKE	djOIoau2nLM	MPREb_d5dVtz04iTe	UCczXQ2ehGOS2U2UnR8rY3Hg
36	Boss' Life (feat. Akon)	Snoop Dogg	Tha Blue Carpet Treatment	LIKE	14wpML-oVng	MPREb_IfQlayh4QVe	UC7xz_YipuZtypOuVALNzeog
2	Dear Summer (feat. JAY-Z)	Memphis Bleek	534	LIKE	LBOmocitDfA	MPREb_Iid6XxyIM11	UCaT130ZHSbYN3Zd4qnqkz9w
47	In My Mind	Lyn Lapid	In My Mind	LIKE	hXu8vo_ebZo	MPREb_qTCmdqMM0VR	UCtgtcek5bHP9qhiPvXLS0qw
35	All Falls Down (feat. Syleena Johnson)	Kanye West	The College Dropout	LIKE	uHcP8XX5IJA	MPREb_DycSiwjOPMo	UCRY5dYsbIN5TylSbd7gVnZg
0	Chicago Freestyle	Drake	Dark Lane Demo Tapes	LIKE	qHNcZ-nCOJo	MPREb_HchGTNlXVW6	UCU6cE7pdJPc6DU2jSrKEsdQ
14	Free Trial	theMIND	Free Trial (feat. Qari & Phoelix)	INDIFFERENT	mADnifWXn3Q	MPREb_tYtTr2Inb5A	UCRVLtJOZ-YmzdyVS7yW5mAA
85	Some of Y'all (feat. Jontha Links & King Sis)	Work from Home	Some of Y’all	INDIFFERENT	KRyFuSSz-x0	MPREb_5EtRBZxXWhK	UC55B8w8FwGRCLauWNw4E-FA
67	Sue Me (feat. Kelly Price)	Wale	Wow... That's Crazy	INDIFFERENT	wQl2S3DBlEE	MPREb_TWJLs4CCm1p	UC-ZdvsS3ZOVkyKpDXUavCcg
70	MOVIN' DIFFERENT (feat. McClenney)	Wale	The Imperfect Storm	INDIFFERENT	MjxfEXhSUHk	MPREb_9UPZSR1h3Sn	UC-ZdvsS3ZOVkyKpDXUavCcg
52	Letter To The King (feat. Nas)	The Game	LAX	INDIFFERENT	Elk7dpE5v48	MPREb_q4B6qGDufbB	UC5zGDJcAF5VkW70c8raD-Lw
33	I'm Ready	The Diplomats	Diplomatic Immunity	INDIFFERENT	qUY6KC6C4Dg	MPREb_rMcNJOtC37v	UCt8EZKb2XDNJod0Btg77vUg
41	Dipset Anthem	The Diplomats	Diplomatic Immunity	INDIFFERENT	C20NbxvbZfY	MPREb_rMcNJOtC37v	UCt8EZKb2XDNJod0Btg77vUg
54	I Really Mean It (Skit 1)	The Diplomats	Diplomatic Immunity	INDIFFERENT	skOMEXsSxVg	MPREb_rMcNJOtC37v	UCt8EZKb2XDNJod0Btg77vUg
48	Lossless (feat. MIKE)	The Alchemist	This Thing of Ours 2	INDIFFERENT	LdGPhq2xIUo	MPREb_GeJ7W35IFOh	UCk1i5sYwUIEAvaq2R77Tb3Q
18	Made Me Everything	TOBi	ELEMENTS, Vol. 1	INDIFFERENT	o3G55tlBEO4	MPREb_ihOUzADMqDd	UC-iwvCfPv9bIY63jxOP7VDg
24	Brand New	Styles P	Brand New	INDIFFERENT	GTqiRiqG0pU	MPREb_oCQSdcPubHs	UCZRQXSrycxt4fSS2JoLzDHQ
15	Anita (Remix) (feat. T-Pain)	Smino	Anita (Remix)	INDIFFERENT	O33HCgsWX34	MPREb_OU1DuSQQZpD	UC-WtTTC0yT2H-dRtyRrvS4w
30	Selfish	Slum Village	Detroit Deli (A Taste Of Detroit)	INDIFFERENT	NocLscKRd88	MPREb_DGbQV5HL5IS	UChjec6PW8WND5h9qjdRBKyQ
28	Make Me Feel (feat. Rick Ross & Ari Lennox)	Skip Marley	Make Me Feel	INDIFFERENT	uAqcw2tAayg	MPREb_DTsekYd78xQ	UCbirzceWLSDTTZ5Fd-mZRMg
16	Why	Russ	Why	INDIFFERENT	Lzsfz6FYZdU	MPREb_5J1ID4rZWhJ	UCtObclET6c_Zard7xE1wV5Q
8	Never Fold	Ricky Lake	Never Fold	INDIFFERENT	JPsqbXoOVBo	MPREb_VtbU6JBX08e	UChX6DprhG0xdOnrLzyCu8pQ
3	Disco Pantz	Rejjie Snow	Baw Baw Black Sheep	INDIFFERENT	cdR82KAsQls	MPREb_9PvW2bpBoy5	UClXdzSbRm5VBHgSeWO4_4FA
51	Stuck On You	Prodigy	Return Of The Mac	INDIFFERENT	nb0-2yfHVuI	MPREb_zUBtKaDwEEN	UCAGT-XuvPHbmJ-R0UxIZ17Q
72	Whisper (Want My Luv) (feat. Steve Lacy)	Patrick Paige II	Whisper (Want My Luv)	INDIFFERENT	hlNPcZUXavc	MPREb_k7IEoItim4O	UCUxogqu9wbEC8HFAC0AHo8w
