	title	artist	album	likeStatus	videoId	albumId	artistId
1	Tango N'Vectif	µ-Ziq	Tango N'Vectif	LIKE	BDu6nBNTy9U	MPREb_Z9iu9tLCUiJ	UC7IoxqTlXj7Kky2eW3Hnvpg
414	Vibes	µ-Ziq	Tango N'Vectif	LIKE	zn8ncbMepJc	MPREb_Z9iu9tLCUiJ	UC7IoxqTlXj7Kky2eW3Hnvpg
456	µ-Ziq Theme	µ-Ziq	Tango N'Vectif	LIKE	D3BIprGyK0A	MPREb_Z9iu9tLCUiJ	UC7IoxqTlXj7Kky2eW3Hnvpg
1012	Beatnik #2	µ-Ziq	Tango N'Vectif	LIKE	06CeaOa_ku8	MPREb_Z9iu9tLCUiJ	UC7IoxqTlXj7Kky2eW3Hnvpg
1140	Iesope	µ-Ziq	Tango N'Vectif	LIKE	yop3ZM4WOWM	MPREb_Z9iu9tLCUiJ	UC7IoxqTlXj7Kky2eW3Hnvpg
1180	Glink	µ-Ziq	Tango N'Vectif	LIKE	jSe_N3zv2fs	MPREb_Z9iu9tLCUiJ	UC7IoxqTlXj7Kky2eW3Hnvpg
28	The Autobiographical Grandpa	of Montreal	The Gay Parade	LIKE	RgohL8sjolk	MPREb_7t8SFl0i3qw	UCTc-gLB4Gy6BxJhMAYZ6m4A
184	A Collection of Poems About Water	of Montreal	The Gay Parade	LIKE	Hl8uNpmB2hE	MPREb_7t8SFl0i3qw	UCTc-gLB4Gy6BxJhMAYZ6m4A
346	My Friend Will Be Me	of Montreal	The Gay Parade	LIKE	njjYiKfjF_w	MPREb_7t8SFl0i3qw	UCTc-gLB4Gy6BxJhMAYZ6m4A
715	Neat Little Domestic Life	of Montreal	The Gay Parade	LIKE	c-d8Q4PcLUQ	MPREb_7t8SFl0i3qw	UCTc-gLB4Gy6BxJhMAYZ6m4A
788	A Man's Life Flashing Before His Eyes While He and His Wife Drive Off a Cliff into the Ocean	of Montreal	The Gay Parade	LIKE	omWtX-T5iQ4	MPREb_7t8SFl0i3qw	UCTc-gLB4Gy6BxJhMAYZ6m4A
941	Everything Disappears When You Come Around	of Montreal	Cherry Peel	LIKE	f1hnv8k5A7I	MPREb_0njyrQUij8q	UCTc-gLB4Gy6BxJhMAYZ6m4A
1237	Y the Quale and Vaguely Bird Noisily Enjoying Their Forbidden Tryst/I'd Be a Yellow Feathered Loon	of Montreal	The Gay Parade	LIKE	ASAuDDd5q28	MPREb_7t8SFl0i3qw	UCTc-gLB4Gy6BxJhMAYZ6m4A
1244	Tulip Baroo	of Montreal	The Gay Parade	LIKE	zGoXTt5z7VU	MPREb_7t8SFl0i3qw	UCTc-gLB4Gy6BxJhMAYZ6m4A
1658	Advice From a Divorced Gentleman to His Bachelor Friend Considering Marriage	of Montreal	The Gay Parade	LIKE	wzt3Ae0Uy_8	MPREb_7t8SFl0i3qw	UCTc-gLB4Gy6BxJhMAYZ6m4A
1398	Moya	godspeed you black emperor!	Slow Riot for New Zero Kanada	LIKE	7cnyGScs0Ho	MPREb_NxAVRhjVsxx	UCDhKhucVT-9sNQExgHPcabg
829	O'er the Town Of Pedro	fIREHOSE	Flyin' The Flannel	LIKE	6iplK5zj8Vo	MPREb_mRuYHLfoBpO	UC5XqUm-1DdC0f-epfb7stVQ
1662	Anti-Misogyny Maneuver	fIREHOSE	Flyin' The Flannel	LIKE	yTU-0vXMyqk	MPREb_mRuYHLfoBpO	UC5XqUm-1DdC0f-epfb7stVQ
6	Superstar-Watcher	Yo La Tengo	Painful	LIKE	jryq9gGEKQQ	MPREb_oWNKR8ayCQi	UCz5bvM-t9ynI48T0u195y2A
63	Return to Hot Chicken	Yo La Tengo	I Can Hear The Heart Beating As One	LIKE	Jp1MDdMDCno	MPREb_pjgfqa6nbLu	UCz5bvM-t9ynI48T0u195y2A
304	From a Motel 6	Yo La Tengo	Painful	LIKE	APA1BoURy8A	MPREb_oWNKR8ayCQi	UCz5bvM-t9ynI48T0u195y2A
773	Green Arrow	Yo La Tengo	I Can Hear The Heart Beating As One	LIKE	829Lks-mD-c	MPREb_pjgfqa6nbLu	UCz5bvM-t9ynI48T0u195y2A
842	Autumn Sweater	Yo La Tengo	I Can Hear The Heart Beating As One	LIKE	jTI5dX83NZc	MPREb_pjgfqa6nbLu	UCz5bvM-t9ynI48T0u195y2A
982	Center of Gravity	Yo La Tengo	I Can Hear The Heart Beating As One	LIKE	mg3MUFWccTU	MPREb_pjgfqa6nbLu	UCz5bvM-t9ynI48T0u195y2A
996	Damage	Yo La Tengo	I Can Hear The Heart Beating As One	LIKE	ELtqe1HAlk0	MPREb_pjgfqa6nbLu	UCz5bvM-t9ynI48T0u195y2A
1139	We're an American Band	Yo La Tengo	I Can Hear The Heart Beating As One	LIKE	ZCIVAbMw_Ds	MPREb_pjgfqa6nbLu	UCz5bvM-t9ynI48T0u195y2A
1190	Sudden Organ	Yo La Tengo	Painful	LIKE	wlhg3iY1IUw	MPREb_oWNKR8ayCQi	UCz5bvM-t9ynI48T0u195y2A
1517	Stockholm Syndrome	Yo La Tengo	I Can Hear The Heart Beating As One	LIKE	n1Ee8wLFX0g	MPREb_pjgfqa6nbLu	UCz5bvM-t9ynI48T0u195y2A
118	Shame On a Nigga	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	zpTXVP2LXq8	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
334	Protect Ya Neck (Shao Lin Version)	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	iEWnv4cQBKA	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
355	Wu-Tang Clan Ain't Nuthing ta F' Wit	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	G1GdDt5mrqo	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
366	Tearz	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	B0KLqZP1UFs	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
385	Protect Ya Neck (The Jump Off) (feat. Inspectah Deck, Raekwon, Method Man & Masta Killa)	Wu-Tang Clan	The W	LIKE	cEKJUwrWNGE	MPREb_OveZeAsb6q3	UCdQKMtGgbbahJWE3rkPaGoA
599	Method Man (feat. Method Man, Raekwon, GZA & RZA)	Wu-Tang Clan	Wu: The Story Of The Wu-Tang Clan	LIKE	Av_AYwR0EAE	MPREb_H4dUf8fmQdA	UCdQKMtGgbbahJWE3rkPaGoA
719	C.R.E.A.M. (Cash Rules Everything Around Me) (A Cappella)	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	UwlJvOdyJjE	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
790	Bring Da Ruckus	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	ni8JeRpSTYA	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
825	Protect Ya Neck	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	Xvbb7F2CCOU	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
