	title	artist	album	likeStatus	videoId	albumId	artistId
19	Blue Eyes Crying In the Rain	Willie Nelson	Red Headed Stranger	LIKE	2_I6gG2e4_A	MPREb_jjR1POVMzoc	UCPmpbAuktEPbIVpwGrY_c4g
23	Shotgun Willie	Willie Nelson	Shotgun Willie	LIKE	CHob34QxEXQ	MPREb_LLb75mreknT	UCPmpbAuktEPbIVpwGrY_c4g
12	Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)	Waylon Jennings	Ol' Waylon	LIKE	3EKHUA1aBLA	MPREb_Th9cCP4rUFc	UCOayq7etITYmC6TlZReZSrw
13	My Shit's Fucked Up	Warren Zevon	Life'll Kill Ya	LIKE	Efl0G4SUdiM	MPREb_qEJsxZAaJj8	UChDuOKD_xJJqrHcwGtfch8g
14	Dead Flowers	Townes Van Zandt	Roadsongs	LIKE	xRc_MIntiFg	MPREb_vXfa1I3FLHK	UC0nXgIL3q7dp3-QRNDYkdFg
16	Big Country Blues	Townes Van Zandt	In the Beginning	LIKE	ZXAk5AFwntQ	MPREb_bFdOpnbkv2V	UC0nXgIL3q7dp3-QRNDYkdFg
18	If I Needed You	Townes Van Zandt	The Late Great Townes Van Zandt	LIKE	CDCaflb6-Yk	MPREb_3Vp1rj5hIQy	UC0nXgIL3q7dp3-QRNDYkdFg
5	Smoking is Cool	Tejon Street Corner Thieves	Juxtaposition	LIKE	_M6uhjX0-po	MPREb_XVQ8AIjvHTz	UC6LWk2XgBqpU39aldTldCEg
22	Big Iron	Marty Robbins	Gunfighter Ballads And Trail Songs	LIKE	zzICMIu5zFY	MPREb_BulkEIpIn7k	UCFDd_TP4pGLPxdqLTqLtqtg
17	The Mountain	Lost Dog Street Band	The Magnolia Sessions	LIKE	kco5h9UDleU	MPREb_FaWXjBWPASv	UCWsDX-bKdgOwTvEIsGMiijA
11	Sunday Mornin' Comin' Down	Kris Kristofferson	The Essential Kris Kristofferson	LIKE	TXSl-cuv_iE	MPREb_T9p2gdY4uET	UCqvZ_tHW8lg7MQPleCtxZnQ
20	I'm the Only Hell (Mama Ever Raised)	Johnny Paycheck	The Soul & The Edge: The Best Of Johnny Paycheck	LIKE	4Krx12xV6ik	MPREb_x15AFkt83fd	UCEBg-pKbMZ6FFdq8NciPz-A
4	God Bless Robert E. Lee	Johnny Cash	Johnny 99	LIKE	bJ9H57dJujg	MPREb_ybQtZdcmc6K	UCiGs21G3KeE2tpbbMPzn9Qg
8	That Old Wheel (feat. Hank Williams Jr.)	Johnny Cash	Water From The Wells Of Home	LIKE	2XYUmy-UnWM	MPREb_p1qsxcbhPea	UCiGs21G3KeE2tpbbMPzn9Qg
24	Big River	Johnny Cash	I Walk the Line	LIKE	p1rniDzuCSY	MPREb_BQMotS9pSSn	UCiGs21G3KeE2tpbbMPzn9Qg
1	The Torch Singer	John Prine	Diamonds in the Rough	LIKE	YkJykGDSzpM	MPREb_dILGW1iA4eD	UClIcMOmbAI3puJ0jb37UbHw
6	Angel from Montgomery	John Prine	John Prine	LIKE	U6cagWYTGCY	MPREb_mIL8AouLBZl	UClIcMOmbAI3puJ0jb37UbHw
10	Illegal Smile (2020 Remaster)	John Prine	Crooked Piece of Time: The Atlantic & Asylum Albums (1971-1980)  [2020 Remaster]	LIKE	hxwWkjiq9fE	MPREb_0WMktL4Bhhp	UClIcMOmbAI3puJ0jb37UbHw
21	Please Don't Bury Me	John Prine	Sweet Revenge	LIKE	nmgYCI3OWw4	MPREb_Fteyxz1oMr8	UClIcMOmbAI3puJ0jb37UbHw
7	Country Heroes	Hank Williams III	Straight To Hell (Clean Version)	LIKE	2uJWSWw7XA0	MPREb_IdKMFP7yikk	UC0YPAb4zDpZRTH2cNja1RbA
15	Lost Highway	Hank Williams	Health & Happiness Shows	LIKE	92dezZCxer8	MPREb_SPPKQtyYJxy	UCQPzXuO5tZ5mJUFzCER_IGg
0	Three Great Alabama Icons	Drive-By Truckers	Southern Rock Opera	LIKE	nESCmTUJPdQ	MPREb_yMUR7l5Rblh	UCxNEsZqcVCAd5yWmoMi5N3w
2	Hot Rod Lincoln	Commander Cody And His Lost Planet Airmen	Lost In The Ozone	LIKE	868DSi85odQ	MPREb_G6TU0421d8A	UCkuJGiTD5vJMZO18-cw39RQ
9	Kate McCannon	Colter Wall	Colter Wall	LIKE	PLC-LHhHdNs	MPREb_bXYWUOsgMMR	UCDv9wpsEskQ7jVXbTLxkT1Q
3	You Never Can Tell (1964 Single Version)	Chuck Berry	The Chess Box	LIKE	ULVrZrj_veo	MPREb_s2eiMJ29LkZ	UCUfKmP9mv1yUkxlE5DDX5Zg
