	title	artist	album	likeStatus	duration	videoId	albumId	artistId
5	You and I	Washed Out	Within And Without	LIKE	5:13	FBbp7QGaPHA	MPREb_gLsLobPcMRj	UC1rCT_Cy1pP1wnRcEUV3nPA
1	Stars	The xx	xx	LIKE	4:23	2VX_ywejU5Y	MPREb_Q6bqk6BLU6O	UCQ1Xqlk89CLZ9aAFyo-1THg
6	Infinity	The xx	xx	LIKE	5:14	Rpkyqff_pLo	MPREb_Q6bqk6BLU6O	UCQ1Xqlk89CLZ9aAFyo-1THg
0	Idioteque	Radiohead	Kid A	LIKE	5:10	svwJTnZOaco	MPREb_ob5cslgCNc0	UCr_iyUANcn9OX_yy9piYoLw
4	Treefingers	Radiohead	Kid A	LIKE	3:43	L7p47zYKJoM	MPREb_ob5cslgCNc0	UCr_iyUANcn9OX_yy9piYoLw
12	History Lesson	Nicolas Jaar	Sirens	LIKE	3:44	EEhQkYCwjW8	MPREb_foQ4Gv7TH9t	UChW6_xMkaHkjBmQgIdiFaBw
15	Adriatic	Mount Kimbie	Crooks & Lovers	LIKE	1:26	t5MK-bxUx4c	MPREb_wxLn0fzrPcR	UCr10ZmksmCibKV5GzPjHdaw
7	Unluck	James Blake	James Blake	LIKE	3:00	buHJNloNa7Q	MPREb_LXwcJ1OBT14	UCx90L12QXzc18AGYFRof-EA
9	I Mind	James Blake	James Blake	LIKE	3:31	mD4cAPxFwpQ	MPREb_LXwcJ1OBT14	UCx90L12QXzc18AGYFRof-EA
17	Fin De Siécle	Daedelus	Righteous Fists of Harmony	LIKE	2:49	W1T3pAAOAmI	MPREb_ifPh07xXn9V	UCip_SyCPAcNxdrh3q0_97_g
13	Irene	Caribou	Andorra	LIKE	3:37	vaYUnjDeWbE	MPREb_GeSw5E4w62J	UC0Y8iKYiei1z6jPHHvZ6dQw
14	Fostercare	Burial	5 Years Of Hyperdub, Vol. 1	LIKE	5:33	yauQM7LLGe4	MPREb_sH5jc8AGSKd	UCQcNEJM-RtTiomfm8Avt5UQ
2	22 (OVER S∞∞N)	Bon Iver	22, A Million	LIKE	2:47	JTeZuIbj1y0	MPREb_DiHCb2BAmKz	UCx-cwf1tCXoZr0KtnpaDwyA
3	An Eagle In Your Mind	Boards Of Canada	Music Has The Right To Children	LIKE	6:26	VCcU-vg-woY	MPREb_MEQIpurhIQN	UCidyEq0ZC6rcqZmwKt_g_2g
8	Rue The Whirl	Boards Of Canada	Music Has The Right To Children	LIKE	6:40	8Kban1IOQ4M	MPREb_MEQIpurhIQN	UCidyEq0ZC6rcqZmwKt_g_2g
10	Open The Light	Boards Of Canada	Music Has The Right To Children	LIKE	4:26	WZDbGTNvOoU	MPREb_MEQIpurhIQN	UCidyEq0ZC6rcqZmwKt_g_2g
16	Harrier ATTK (Original Mix)	Actress	Harrier ATTK / Gershwin	LIKE	4:01	i3faYvHTRNY	MPREb_AKQBRXii5LI	UCgzkJkxVFn03DlVTyft-Fxw
18	Holy Water	Actress	R.I.P.	LIKE	1:39	r_mza17MJo0	MPREb_tRvkJhfR87U	UCgzkJkxVFn03DlVTyft-Fxw
11	Near Dark	Burial	Untrue		3:57	_Fw-HI-WfmM		
