title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Faraway Swimming Pool	múm	Finally We Are No One	LIKE	AUZWcvJcKIo	MPREb_NU8wLUghKuh	UC3fHor1Rfy3i7tZ-DygPaeA	ambient Indie Synths
My Life	jj	jj nº 3	LIKE	REq-wonTZt0	MPREb_57purAnwPew	UCm7OsMfjSwVp0MUnJvdOnqw	ambient Indie Synths
Digital Rain	Zomby	Dedication	LIKE	swCqGEwLO4Y	MPREb_CFqK65NQqHZ	UCOYlATyfI4ceyExJblL2KCw	ambient Indie Synths
Drifter	Wild Nothing	Gemini	LIKE	bhLlpa65Vn0	MPREb_jsFGot6MMrD	UCbaJZUVqfEZPtwaUzGgdZ8A	ambient Indie Synths
You and I	Washed Out	Within and Without	LIKE	FBbp7QGaPHA	MPREb_gLsLobPcMRj	UC1rCT_Cy1pP1wnRcEUV3nPA	ambient Indie Synths
A Dedication	Washed Out	Within and Without	LIKE	QCQPjhc1_8A	MPREb_gLsLobPcMRj	UC1rCT_Cy1pP1wnRcEUV3nPA	ambient Indie Synths
Stars	The xx	xx (Deluxe)	LIKE	PiXx6TNsUmw	MPREb_swbn7e26yzq	UCQ1Xqlk89CLZ9aAFyo-1THg	ambient Indie Synths
Infinity	The xx	xx (Deluxe)	LIKE	Cm_WJfINRJQ	MPREb_swbn7e26yzq	UCQ1Xqlk89CLZ9aAFyo-1THg	ambient Indie Synths
Angels (Four Tet Remix)	The xx	Angels (Four Tet Remix)	LIKE	z7lczBI1mxo	MPREb_cxvvxS7p8Jt	UCQ1Xqlk89CLZ9aAFyo-1THg	ambient Indie Synths
Heavy Eyes	The Depreciation Guild	In Her Gentle Jaws	LIKE	x6i9fvB7iI8	MPREb_EsCGx4rGF4d	UCutdRP9z4ApxEDeh4OMTxeA	ambient Indie Synths
Prologue	The Antlers	Hospice	LIKE	kUN9gYgZGHE	MPREb_DRfo0lAf0xW	UCVgMbI755lXVZobPCQgl2rg	ambient Indie Synths
Portofino	Teengirl Fantasy	Portofino	LIKE	1qtDUKXRZFM	MPREb_kgC4LXm7VfM	UCXshFAZOr3vcY2Whd0gT8GQ	ambient Indie Synths
Splash	Teebs & Jackhigh	The Tropics	LIKE	9zWhXoxRpkQ	MPREb_ZJGLvE4KLED		ambient Indie Synths
The Mouthchew	Stars of the Lid	And Their Refinement of the Decline	LIKE	oSR9gCFKHNE	MPREb_MuYPqTSGEVB	UCkMYV7hVzSgOako9Vo584-Q	ambient Indie Synths
Articulate Silences, Pt. 1	Stars of the Lid	And Their Refinement of the Decline	LIKE	LUYvhXkj1QA	MPREb_MuYPqTSGEVB	UCkMYV7hVzSgOako9Vo584-Q	ambient Indie Synths
Where the Light Comes In (Loscil Remix)	Sarah Neufeld	Where the Light Comes In (Loscil Remix)	LIKE	Wq4xxI9UNlY	MPREb_UeJDgubpvsG	UChskf5BThcn8yr6Dg8R2RtA	ambient Indie Synths
Everest	Ratatat	Ratatat	LIKE	BG0Avdrv_A0	MPREb_7ZJqMXYBWlX	UCbqBqmG-EXTUsp2v4SHGDRg	ambient Indie Synths
Cherry	Ratatat	Ratatat	LIKE	GNO7jTa--io	MPREb_7ZJqMXYBWlX	UCbqBqmG-EXTUsp2v4SHGDRg	ambient Indie Synths
Treefingers	Radiohead	Kid A	LIKE	L7p47zYKJoM	MPREb_ob5cslgCNc0	UCr_iyUANcn9OX_yy9piYoLw	ambient Indie Synths
Idioteque	Radiohead	Kid A	LIKE	svwJTnZOaco	MPREb_ob5cslgCNc0	UCr_iyUANcn9OX_yy9piYoLw	ambient Indie Synths
Lonely Wanderer	Panda Bear	Panda Bear Meets The Grim Reaper	LIKE	dBK-aZ96geY	MPREb_sDDb8LHnCCo	UCB2qO9T8dkxOhIvZVqVkVcg	ambient Indie Synths
Kind	Nils Frahm	Felt	LIKE	6jObAQQaKiY	MPREb_i3Pi4k5GTeP	UCHUlZT-VoVWIID4xcJZ5s6g	ambient Indie Synths
Être	Nicolas Jaar	Space Is Only Noise	LIKE	kcWAU6I0VeU	MPREb_N0f2XBFC8pv	UChW6_xMkaHkjBmQgIdiFaBw	ambient Indie Synths
Balance Her In Between Your Eyes	Nicolas Jaar	Space Is Only Noise	LIKE	vCjwzHPc9ZU	MPREb_N0f2XBFC8pv	UChW6_xMkaHkjBmQgIdiFaBw	ambient Indie Synths
History Lesson	Nicolas Jaar	Sirens	LIKE	RJ79ztmd9R0	MPREb_ZrZxQdl8UtS	UChW6_xMkaHkjBmQgIdiFaBw	ambient Indie Synths
Asleep On A Train	Múm	Yesterday Was Dramatic – Today Is OK (20th Anniversary Edition)	LIKE	1wqIFrbKVIw	MPREb_fq8cADEZiNQ	UC3fHor1Rfy3i7tZ-DygPaeA	ambient Indie Synths
Adriatic	Mount Kimbie	Crooks & Lovers	LIKE	t5MK-bxUx4c	MPREb_wxLn0fzrPcR	UCr10ZmksmCibKV5GzPjHdaw	ambient Indie Synths
My Weakness	Moby	Play & Play: B Sides	LIKE	72lsEZ-Q-Y4	MPREb_FCtGx1wteYN	UC35GdXKfexT9GAZv3SJq0uA	ambient Indie Synths
Before	Miracle Fortress	Was I the Wave?	LIKE	Zpgoqsti-Vo	MPREb_JVAmODEX0tD	UCjVoAfORWmEqfxwf-11p02g	ambient Indie Synths
To The Lighthouse	Memoryhouse	The Years	LIKE	mpqbk20cxWs	MPREb_V8gc1NDjPqF	UCitpAM9VON-2Q60XUj947FA	ambient Indie Synths
Splendor	M83	Hurry Up We're Dreaming	LIKE	nXRqLJv4Uc8	MPREb_EMwa8nVu7TX	UC0UUzwcmD3s1S7NYAxHfs1w	ambient Indie Synths
Outro	M83	Hurry Up We're Dreaming	LIKE	kEOKb1lHNQE	MPREb_EMwa8nVu7TX	UC0UUzwcmD3s1S7NYAxHfs1w	ambient Indie Synths
Another Wave from You	M83	Hurry Up We're Dreaming	LIKE	ql_Uw2mvs7I	MPREb_EMwa8nVu7TX	UC0UUzwcmD3s1S7NYAxHfs1w	ambient Indie Synths
Shutter Light Girl	Kuedo	Dream Sequence EP	LIKE	Eo0TWBtsR4o	MPREb_XP0Gpt3l3WZ	UCvf13pF7j6vWyzaikLW5D7g	ambient Indie Synths
Stokkseyri	Jónsi	Riceboy Sleeps	LIKE	1Mn1DCsp54M	MPREb_jlD89Ls9qKg	UCl85PDMjryL3JNEQmO2zHPw	ambient Indie Synths
Unluck	James Blake	James Blake	LIKE	buHJNloNa7Q	MPREb_LXwcJ1OBT14	UCx90L12QXzc18AGYFRof-EA	ambient Indie Synths
The Wilhelm Scream	James Blake	James Blake	LIKE	F98lMA1p_IE	MPREb_LXwcJ1OBT14	UCx90L12QXzc18AGYFRof-EA	ambient Indie Synths
Lindisfarne II	James Blake	James Blake	LIKE	qizKSsfwots	MPREb_LXwcJ1OBT14	UCx90L12QXzc18AGYFRof-EA	ambient Indie Synths
I Mind	James Blake	James Blake	LIKE	mD4cAPxFwpQ	MPREb_LXwcJ1OBT14	UCx90L12QXzc18AGYFRof-EA	ambient Indie Synths
Ocean Floor For Everything	How To Dress Well	Total Loss	LIKE	Sn5zGpKQ4gY	MPREb_wDBfDbOlQqK	UC6SED43eUJ_FZ7hEwkjrvxQ	ambient Indie Synths
Suicide Dream 1	How To Dress Well	Love Remains	LIKE	HEi-dVNHURg	MPREb_Ca3gpxZPFGr	UC6SED43eUJ_FZ7hEwkjrvxQ	ambient Indie Synths
Skin	Grimes	Visions	LIKE	yS2H0OHNOsI	MPREb_yC4awaI50HN	UCzVh-F-RZdTHGV3S1o4KBWQ	ambient Indie Synths
Know the Way	Grimes	Visions	LIKE	u05yBBUOdQE	MPREb_yC4awaI50HN	UCzVh-F-RZdTHGV3S1o4KBWQ	ambient Indie Synths
So You'll Aim Toward the Sky	Grandaddy	The Sophtware Slump (Deluxe Edition)	LIKE	1_Zyf2w9AbA	MPREb_u1Ya7Uo8aza	UChD7NBi0bhr9ixPYk_Uk3sA	ambient Indie Synths
Until The Colours Come	Flying Lotus	Until The Quiet Comes	LIKE	_SZb3T6rjJk	MPREb_hs0ez4UsN20	UCJvOvKwxPEL-4RtSvu_nWhQ	ambient Indie Synths
Only If You Wanna	Flying Lotus	Until The Quiet Comes	LIKE	iBfh_M8vPV0	MPREb_hs0ez4UsN20	UCJvOvKwxPEL-4RtSvu_nWhQ	ambient Indie Synths
When I Live By The Garden And The Sea	Eluvium	When I Live by the Garden and the Sea	LIKE	-LqxoBhZgPE	MPREb_RLT1XLAihzY	UCOMTkV8emKhP3QUy8c_SJkA	ambient Indie Synths
Everything To Come	Eluvium	Talk Amongst the Trees	LIKE	wAAuSSfQc9Q	MPREb_l34Tu1Z30r3	UCOMTkV8emKhP3QUy8c_SJkA	ambient Indie Synths
Reciting The Airships	Eluvium	Copia	LIKE	mjrQCVUq2r8	MPREb_2Jm7Zkh0pdN	UCOMTkV8emKhP3QUy8c_SJkA	ambient Indie Synths
Amreik	Eluvium	Copia	LIKE	0Tue2zPAXMY	MPREb_2Jm7Zkh0pdN	UCOMTkV8emKhP3QUy8c_SJkA	ambient Indie Synths
Think	Do Make Say Think	Other Truths	LIKE	BKTmEEdiZA4	MPREb_fkVqh0Fn3e6	UCLDToVvx8ox0Km1Vix33-Xw	ambient Indie Synths
Why I'm So Unhappy	Dntel	Life Is Full Of Possibilities (Deluxe)	LIKE	tPohl9rsVxU	MPREb_Sln0yQupdXC	UCkqF3toyFnjsGhqYN1AixXQ	ambient Indie Synths
Soft Alarm	Dntel	After Parties 1	LIKE	k8Ik10987_g	MPREb_Od9QFZLmYeg	UCkqF3toyFnjsGhqYN1AixXQ	ambient Indie Synths
Therapy Car Noise	Department Of Eagles	In Ear Park	LIKE	ga3_qnquMh4	MPREb_qvo4bzQ3AvS	UCM3kGxgJ0Z-UXKmcdBPO_ng	ambient Indie Synths
Activa	Deerhunter	Microcastle	LIKE	CiyMBe5Fuew	MPREb_0TIjVMFnCN2	UCYvqcYNDW5Ebw6nnq-mYN4Q	ambient Indie Synths
Earthquake	Deerhunter	Halcyon Digest	LIKE	mzqboCim3ds	MPREb_xCq8EH5YEYK	UCYvqcYNDW5Ebw6nnq-mYN4Q	ambient Indie Synths
Dark Night of the Soul (feat. David Lynch)	Danger Mouse	Dark Night of The Soul	LIKE	-o1lqkhhFl8	MPREb_9zxn4fexam0	UC5174GK88E8jwZC_TDIKJGQ	ambient Indie Synths
Big Milk	Dan Deacon	Spiderman of the Rings	LIKE	lKews8e92n8	MPREb_cCIKAFslojx	UCsP4bZFWXJO75ECgoFnbYMA	ambient Indie Synths
Prettyboy	Dan Deacon	America	LIKE	WDLQWtQf_cQ	MPREb_SpkELT3z0nR	UCsP4bZFWXJO75ECgoFnbYMA	ambient Indie Synths
Fin De Siécle	Daedelus	Righteous Fists of Harmony	LIKE	W1T3pAAOAmI	MPREb_ifPh07xXn9V	UCip_SyCPAcNxdrh3q0_97_g	ambient Indie Synths
Eternity One Night Only	Cut Copy	In Ghost Colours (Deluxe)	LIKE	gX8DNTHU5Rk	MPREb_jMAMePtIvqm	UClL93XdC3tpplPnpwhL0cfQ	ambient Indie Synths
DD-5	Cut Copy	Bright Like Neon Love	LIKE	nwEn2jEGY7U	MPREb_hBTsepyuJbY	UClL93XdC3tpplPnpwhL0cfQ	ambient Indie Synths
Tell Me What To Swallow	Crystal Castles	Crystal Castles	LIKE	fvGtmx3Hyx4	MPREb_rshkVgUDyUe	UCWXtOmLntYej6FJH8Co7j6w	ambient Indie Synths
Lalibela	Caribou	Swim	LIKE	juWSXN1A4nk	MPREb_5ckRvFIw1p0	UCec42nujWCAHuGcNrekNdbg	ambient Indie Synths
Niobe	Caribou	Andorra	LIKE	iUGkCbFvpZ4	MPREb_GeSw5E4w62J	UCec42nujWCAHuGcNrekNdbg	ambient Indie Synths
Irene	Caribou	Andorra	LIKE	vaYUnjDeWbE	MPREb_GeSw5E4w62J	UCec42nujWCAHuGcNrekNdbg	ambient Indie Synths
