	title	artist	album	likeStatus	duration	videoId	albumId	artistId
67	Red Roses For A Blue Lady	Wayne Newton	Capitol Collectors Series	INDIFFERENT	2:24	fZw-uNTeRSQ	MPREb_NO3siAQYT9d	UCCaQ2OaruIocI5Ey-cyH-cQ
185	I'll Be With You In Apple Blossom Time	Wayne Newton	Capitol Collectors Series	INDIFFERENT	2:29	K0VWOSCmjNo	MPREb_NO3siAQYT9d	UCCaQ2OaruIocI5Ey-cyH-cQ
397	Danke Schoen	Wayne Newton	Ultra-Lounge: Wild, Cool & Swingin' Volume Five	INDIFFERENT	2:37	xvo9C3jsb8A	MPREb_ud8a3QhoLgf	UCCaQ2OaruIocI5Ey-cyH-cQ
7	Honey Don't	Wanda Jackson	Two Sides Of Wanda	INDIFFERENT	2:17	gKnCRuz8_SQ	MPREb_WmsxyPYGFyd	UCSL4p-2ochWDDOjCWOoeSvw
63	Wise Guy	Vicki Sayers	Rolling Stone	INDIFFERENT	3:33	ZlL2kS0wucg	MPREb_iaGRdGcp80w	UCT1A1O8mfQ3PjOZIhw7DIKw
278	Red Roses For A Blue Lady	Vic Dana	The Complete Hits Of Vic Dana	INDIFFERENT	2:51	LZ0EzFoKPXU	MPREb_0Djn91aYPYk	UCiu7cMCgF5a2ni2tMb66lbA
324	This Time	Troy Shondell	The Many Sides Of Troy Shondell	INDIFFERENT	2:35	usJoXn3KWXI	MPREb_BZB33OKODEr	UCo1ivyjJ32pABX2mRtdJNpQ
217	Kansas City	Trini Lopez	Greatest Hits	INDIFFERENT	3:21	uVmMTYvW-h4	MPREb_2Kjt9cC5QaX	UC5cjm_srUZbO2J3mg7evRGQ
263	Lemon Tree	Trini Lopez	La Bamba	INDIFFERENT	2:47	1Gjrer1d75w	MPREb_NlcYVgQy0SV	UC5cjm_srUZbO2J3mg7evRGQ
345	If I Had a Hammer	Trini Lopez	Quando Calienda el Sol	INDIFFERENT	3:02	z960b14Jlh8	MPREb_teaAxiJcMPo	UC5cjm_srUZbO2J3mg7evRGQ
476	Hole In My Shoe	Traffic	Mr. Fantasy	INDIFFERENT	3:02	MPPe8-1G2s0	MPREb_1bPf5nFPDJo	UCFh-Yyaep1Gl5c0O1JTvEBQ
251	Telstar	Tornados	British Hit Parade 1959-62	INDIFFERENT	3:13	YgT1eV1maGo	MPREb_fn7nXGzRauI	UCZ8uIc587jYQxxEm-bs_T2w
122	I Left My Heart in San Francisco	Tony Bennett	60 Years: The Artistry of Tony Bennett	INDIFFERENT	2:52	Ysw4svDmcxc	MPREb_qBHAvBnXDu2	UCQgu2j5deAy_cJfByew18qg
378	Hi-Heel Sneakers	Tommy Tucker	Hi-Heel Sneakers	INDIFFERENT	2:49	K9lIEyWYwvo	MPREb_IUA0nK3eUyl	UCuATzf9rfiFWwCWo2gQNqEg
112	Everybody	Tommy Roe	Everybody Likes Tommy Roe	INDIFFERENT	2:00	WkOyTewypAo	MPREb_A6IhwTuH7tJ	UCIvw0l9rNXUoxu6Mxh77Qiw
205	Sheila	Tommy Roe	Sheila	INDIFFERENT	2:08	__Yw1xH1Wxs	MPREb_MjQ0poiptlz	UCIvw0l9rNXUoxu6Mxh77Qiw
464	Sheila	Tommy Roe	Greatest Hits - The Original ABC Hit Recordings	INDIFFERENT	2:06	U8-HxFr_Rmk	MPREb_If2NETR4TP7	UCIvw0l9rNXUoxu6Mxh77Qiw
410	Hurt	Timi Yuro	Always Popular Hits, Vol. 3	INDIFFERENT	2:32	mCaVWVql1W4	MPREb_EBv3Vn6qdCA	UCc-Iig8a1SptL-Qrz2frV2Q
292	442 Glenwood Avenue (feat. The Pixies Three)	Those East Coast Girls	Compilation CD	INDIFFERENT	2:13	rAqiMKGyBLc	MPREb_CQFXWFYsiz7	UCFEYoG3NK3vcTKpuLNcqPCQ
465	I'm A Man (feat. Eric Clapton & Jeff Beck)	The Yardbirds	The Ultimate Collection CD1	INDIFFERENT	2:39	Ab4QR2KAyKA	MPREb_373Pwk0k2CO	UC--CUY9RbIaFjKM3wZkIEOA
196	Caravan	The Ventures	A Pop Night with The Ventures, Vol. 3	INDIFFERENT	6:50	DrecW7S1U3Y	MPREb_BxBHGinD5k0	UCBTyn_Hs6HQQ6poBYsiQiVw
473	Anyway That You Want Me	The Troggs	Hit Single Anthology	INDIFFERENT	2:55	eBlec1PChNI	MPREb_mBrOYTV33SU	UCHN3v9j_PgirkSPp9nFUcpg
475	Even the Bad Times Are Good (Stereo Version)	The Tremeloes	Good Times : The Ultimate Collection	INDIFFERENT	2:36	qjWDFVtIK0s	MPREb_NKjUaxYN1iB	UCWIjj2R1CqChRfUEhxyvJCA
34	Surfin' Bird	The Trashmen	Bird Call! Twin City Stomp	INDIFFERENT	2:24	Qgmh0BjLKVM	MPREb_RTxOI0CHhcD	UCKA351cmhCe3QBKk73X1xMw
294	The Dawn of Correction	The Spokesmen	The Dawn of Correction	INDIFFERENT	3:22	UF7BS1BqG_Y	MPREb_4yvLmEKPYzs	UCK2-PW7C4_Ix_G1nbrHJ5TA
440	Itchycoo Park	The Small Faces	The Immediate Years - Volume Two	INDIFFERENT	2:47	LEGO-10bdnw	MPREb_6fh45ojGAWM	UCqmvlahzkVOFPipBAotsQ7w
388	Mama Said	The Shirelles	Twist And Shout	INDIFFERENT	2:09	HNKxS70iJnw	MPREb_L7OVqExeglp	UC5mRtMvmUCwSGLQK4A8lSyg
408	Give Him A Great Big Kiss	The Shangri-Las	Leader Of The Pack	INDIFFERENT	2:14	YeueJa6EWkw	MPREb_nulwCdV58gU	UCOQZHdy6mFgXNOaZhvCsceA
72	Don't Let The Rain Come Down (Crooked Little Man)	The Serendipity Singers	Don't Let The Rain Come Down: The Best Of The Serendipity Singers	INDIFFERENT	2:47	lDnDVlTtP6Y	MPREb_gfcgUslfS9W	UCy9_gxAIZWtO8Z2lhzMzUog
474	Georgy Girl (Stereo; 1999 Remaster)	The Seekers	Come The Day	INDIFFERENT	2:22	bGyixX7QJVE	MPREb_ZRvfQhg6Ekb	UCcj48pxM96D8MyCL0slr8JA
424	Sweet Nothin's (Live at the Star Club, 1963)	The Searchers	Hearts In Their Eyes	INDIFFERENT	2:20	k67pKdiQwS0	MPREb_F2yA6q0s14n	UCDCnk3Qj_Dgexq8EErav5Sg
286	The Kind of Boy You Can't Forget	The Raindrops	The Raindrops [Digital Version]	INDIFFERENT	2:10	pFa_ZYcLHB4	MPREb_FZIuFb89x6h	UCVxpcG3kjdP5Rdl_6zUmU6Q
344	What a Guy	The Raindrops	The Raindrops [Digital Version]	INDIFFERENT	2:22	EfwK2LHbP6U	MPREb_FZIuFb89x6h	UCVxpcG3kjdP5Rdl_6zUmU6Q
466	L.S.D.	The Pretty Things	Get The Picture?	INDIFFERENT	2:25	0g5_JkeYIY4	MPREb_7rrQHhGLVkT	UCy_gWSTLrwaserTXU-HHh5A
213	Come Be My Love	The Poni-Tails	Born Too Late	INDIFFERENT	2:21	Q29bHk8LOu0	MPREb_NXBCYda4dm4	UCAzMbiFXNKCBfEfcwCO51XQ
396	Before We Say Goodnight	The Poni-Tails	Born Too Late	INDIFFERENT	2:32	D4jjV5Nrt1s	MPREb_NXBCYda4dm4	UCAzMbiFXNKCBfEfcwCO51XQ
23	Red Sails In The Sunset	The Platters	The Magic Touch: An Anthology	INDIFFERENT	2:22	4m3zBl8cTtA	MPREb_jABUjQSeg8A	UC5AYr3HMVGWEselwAxdRuxA
266	Sentimental Journey	The Platters	The Platters, Vintage Collection	INDIFFERENT	2:51	MGBmOOWa278	MPREb_683dbSxqCOs	UC5AYr3HMVGWEselwAxdRuxA
288	On A Slow Boat To China	The Platters	Reflections	INDIFFERENT	1:56	CSGmlFl3n-0	MPREb_rkp5OjmNXBV	UC5AYr3HMVGWEselwAxdRuxA
220	Birthday Party	The Pixies Three	The Best of That Philly Sound	INDIFFERENT	2:10	oRNCF69I8kI	MPREb_Y5Sq8Gex29K	UC4MhONU2iKXSqbyn_C4MyCw
276	Piltdown Rides Again	The Piltdown Men	McDonald's Cave	INDIFFERENT	2:28	gwsEN1zx_5o	MPREb_VN8ssXqqR81	UCHEhulrXj1nROguOvcnK8Yw
287	The Great Impostor	The Piltdown Men	Hillbilly Rock, Vol. 2	INDIFFERENT	1:59	ZgEF8Gsj0-0	MPREb_RfN7Secf8LG	UCHEhulrXj1nROguOvcnK8Yw
147	Popsicles And Icicles	The Murmaids	The Murmaids	INDIFFERENT	2:32	kq7hMHdUvUw	MPREb_H3ZlKpgz1ks	UCtmSnCB1BidgqUu57NLmOVw
467	Tonight	The Move	Hits & Rarities - Singles a’s & B’s - The Move	INDIFFERENT	3:20	wiipwSLpxNc	MPREb_xUdI9RbkSVm	UCtbCrMJTL8j407hGEIHAq7g
51	Blue Velvet	The Moonglows	Their Greatest Hits: The Chess 50th Anniversary Collection	INDIFFERENT	3:04	emg2viExgiY	MPREb_2EU6y0ntpp7	UCfpKxRFdJKowke3x5uaSUfg
190	Miserlou	The Lively Ones	American 60's	INDIFFERENT	2:35	wXTQq5X7pcY	MPREb_DI8k0j33aQe	UC_wxVQWyw9WF3nVBmcUd7jA
95	"Theme From ""A Summer Place"""	The Lettermen	All Time Greatest Hits	INDIFFERENT	2:06	nbNbSarwmp8	MPREb_o1zFxcQeUnO	UCjoQpdoclQJ6gG2VGB0to8w
139	Secretly	The Lettermen	Capitol Collectors Series	INDIFFERENT	2:19	wm46sRNPDGg	MPREb_cq3rXnbNEgm	UCjoQpdoclQJ6gG2VGB0to8w
233	When I Fall In Love	The Lettermen	Capitol Collectors Series	INDIFFERENT	2:29	RGWJ3lFvSaY	MPREb_cq3rXnbNEgm	UCjoQpdoclQJ6gG2VGB0to8w
115	Seasons In The Sun	The Kingston Trio	The Capitol Collector's Series	INDIFFERENT	2:54	3Tyhv_rh6Ko	MPREb_R1FbtgFP02v	UC-hN1E13BXX05U7Z3ReN54g
206	Greenback Dollar	The Kingston Trio	The Capitol Collector's Series	INDIFFERENT	2:52	YvGxZD-HNCM	MPREb_R1FbtgFP02v	UC-hN1E13BXX05U7Z3ReN54g
414	Surfin' Down the Swannee River	The Honeys	Saturday Pop Night, Vol. 4 	INDIFFERENT	2:20	s9USjXcTDqs	MPREb_K0f0wjSDlda	UCoLclnDtG0OKW7slqa6IgYA
361	Alley Oop	The Hollywood Argyles featuring Gary S. Paxton	Grandpa Rock & Friends, Vol. 1	INDIFFERENT	2:37	Nc06BFh2gY8	MPREb_roThbbiKVGv	UCtTPk17nynKYYPtOpSydqcg
468	I Can't Let Go	The Hollies	20 Golden Greats	INDIFFERENT	2:28	nyEy13xwyY4	MPREb_iCECe9z7Ui6	UC4lSAGYiQVrDIqE_cQf6GQQ
152	Michael (Row The Boat Ashore)	The Highwaymen	The Folk Hits Collection	INDIFFERENT	2:46	Gb_rdc0gR5M	MPREb_4iEMvUU6I1J	UCZZ6mEgkU7cx6hGI3eNOGsw
454	Bus Rider	The Guess Who	Share The Land	INDIFFERENT	2:58	sydRLhuexYg	MPREb_ZUwCajP9rty	UCeJzOtrRt4ToYZj336gNElg
455	Star Baby (2003 Remastered)	The Guess Who	Road Food	INDIFFERENT	2:41	I8sRNMjDCaU	MPREb_4Dk36GpIVut	UCeJzOtrRt4ToYZj336gNElg
456	8:15	The Guess Who	American Woman	INDIFFERENT	3:31	AuzsLhL4l0I	MPREb_UD7BMC1Hso8	UCeJzOtrRt4ToYZj336gNElg
446	Midnight Confessions	The Grass Roots	The Best Of Grass Roots 20th Century Masters The Millennium Collection	INDIFFERENT	2:45	ehX656V3pYM	MPREb_Hr8TH5Jjzs0	UCLEbAV4KupKJ9wJHT2M9tYw
164	A Little Loving	The Fourmost	The Best Of The Fourmost	INDIFFERENT	2:08	VJZojNRaz1U	MPREb_iNa2fY2p53a	UC3vFynrTRCm3bFnCI9X5tqw
118	Before And After (Losing You)	The Fleetwoods	Come Softly To Me: The Very Best Of The Fleetwoods	INDIFFERENT	2:31	_extSP3DKm8	MPREb_Z4WZbab0Nzd	UCzyuXqlK3fdSOR3qCtd9LEQ
242	Mule Skinner Blues	The Fendermen	Take Me Back To The Sixties	INDIFFERENT	2:25	r_ync-O_RdQ	MPREb_WtnJZM9K5ke	UCSTrYh-yB4dv_40oxm_6kbg
98	Tell 'Em I'm Surfin'	The Fantastic Baggys	Ultra-Surf Presents: Hit The Surf!	INDIFFERENT	2:10	ynlAtH-811c	MPREb_ilUTLS6W4ZP	UC6QyAN7DVEbZFVZdJl5QgwQ
169	Tell Him	The Exciters	Tell Him - The Best Of	INDIFFERENT	2:34	6ajcWXyDv6A	MPREb_vwBe9sD0vqq	UCJ9EjFMQSTCPeRiv2CA2oJQ
50	Lucille	The Everly Brothers	The Very Best of The Everly Brothers	INDIFFERENT	2:33	u_TrYK88PHg	MPREb_JQq1Hq9MubJ	UC6HvsRZWT4Z_T-mJmYxKmLg
78	So Sad (To Watch Good Love Go Bad) [Single Version]	The Everly Brothers	All I Have to Do Is Dream	INDIFFERENT	2:35	DabZy-sKI8k	MPREb_N8ywXjbdrz7	UC6HvsRZWT4Z_T-mJmYxKmLg
200	Gone, Gone, Gone (Remastered Version)	The Everly Brothers	Gone Gone Gone	INDIFFERENT	2:03	qaDKv5iIe_I	MPREb_CRnVUbou5AM	UC6HvsRZWT4Z_T-mJmYxKmLg
210	Walk Right Back	The Everly Brothers	The Very Best of The Everly Brothers	INDIFFERENT	2:20	F3K07_rT6nw	MPREb_JQq1Hq9MubJ	UC6HvsRZWT4Z_T-mJmYxKmLg
330	That's Old Fashioned (That's the Way Love Should Be) [Single Version]	The Everly Brothers	All I Have to Do Is Dream	INDIFFERENT	2:25	EwK8qGffBAY	MPREb_N8ywXjbdrz7	UC6HvsRZWT4Z_T-mJmYxKmLg
71	When My Little Girl Is Smiling (Single Version)	The Drifters	All-Time Greatest Hits & More 1959-1965	INDIFFERENT	2:34	BtuTjdTZ1X8	MPREb_K8VtQlOWy2T	UCo55cRv8wdnMdwWFMgnDYpA
76	On Broadway	The Drifters	Under the Boardwalk	INDIFFERENT	3:02	5XtYvR8ryj8	MPREb_QnTii9Z2SsZ	UCo55cRv8wdnMdwWFMgnDYpA
140	At the Club (Single Version)	The Drifters	All-Time Greatest Hits & More 1959-1965	INDIFFERENT	3:00	iJgWKwHEJm4	MPREb_K8VtQlOWy2T	UCo55cRv8wdnMdwWFMgnDYpA
234	I'll Take You Home (Single Version)	The Drifters	Under the Boardwalk	INDIFFERENT	2:37	WLgj9pDGjwI	MPREb_QnTii9Z2SsZ	UCo55cRv8wdnMdwWFMgnDYpA
