title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Thunderstorms and Neon Signs	Wayne Hancock	Thunderstorms and Neon Signs	LIKE	4Sx2PtajajU	MPREb_MWh7QuaimBJ	UCm6h2NV-mCG-qQA6A1NCqPQ	xr altcountry
Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)	Waylon Jennings	Ol' Waylon	LIKE	3EKHUA1aBLA	MPREb_Th9cCP4rUFc	UCOayq7etITYmC6TlZReZSrw	xr altcountry
Waiting Around to Die	Townes Van Zandt	Townes Van Zandt	LIKE	NqX6FE0xIJg	MPREb_9jiO7CIjG9T	UC0nXgIL3q7dp3-QRNDYkdFg	xr altcountry
Buckskin Stallion Blues	Townes Van Zandt	At My Window	LIKE	S06yk8IVnsE	MPREb_w3xFkPpLfn1	UC0nXgIL3q7dp3-QRNDYkdFg	xr altcountry
6th Avenue Heartache	The Wallflowers	6th Avenue Heartache	LIKE	WxHpuzTkX2w	MPREb_ZH821C0Y4sr	UCo5omxucc1GfxRRwisE1QJw	xr altcountry
Country Honk	The Rolling Stones	Let It Bleed (50th Anniversary Edition / Remastered 2019)	LIKE	AmCjpY4hqKE	MPREb_ujpJYUiBsJQ	UCNYhhkQqeFLUc-YEDcLpSYQ	xr altcountry
Desperados Waiting for a Train	The Highwaymen	Highwayman	LIKE	ajsJkILkKVg	MPREb_3xoWyi9FSFV	UCuDH2oxmERsYDlEzoj6NJdQ	xr altcountry
In Hell I'll Be in Good Company	The Dead South	Good Company	LIKE	4MSufMK1lvs	MPREb_2ocnaSjH49i	UCdjP-gQY5u002PhCJroUxfQ	xr altcountry
Jealous Again	The Black Crowes	Shake Your Money Maker	LIKE	p0J4hxqiiho	MPREb_1cAhUWPgj1v	UCGqNQHzM7ZDQ0psEJegykpA	xr altcountry
This Land Is Your Land	The Avett Brothers	This Land Is Your Land	LIKE	o2bcYbSfKxA	MPREb_6CcRq3asJNW	UC4gVpVxWJmpR3dNZxzyKkrA	xr altcountry
Make Art Not Friends	Sturgill Simpson	SOUND & FURY	LIKE	RfV9JmLytXI	MPREb_eWTmqmkjXXT	UCzjqoh1AgMqICw3JKaAj6sw	xr altcountry
Life of Sin	Sturgill Simpson	Cuttin' Grass - Vol. 1 (Butcher Shoppe Sessions)	LIKE	ExmLcWjtick	MPREb_0YqjufReEg8	UCzjqoh1AgMqICw3JKaAj6sw	xr altcountry
Just Let Go	Sturgill Simpson	Cuttin' Grass - Vol. 1 (Butcher Shoppe Sessions)	LIKE	613WjEPEXTI	MPREb_0YqjufReEg8	UCzjqoh1AgMqICw3JKaAj6sw	xr altcountry
In Bloom	Sturgill Simpson	A Sailor's Guide to Earth	LIKE	koVdCNAJC24	MPREb_ywMHY6eaDWm	UCzjqoh1AgMqICw3JKaAj6sw	xr altcountry
All Around You	Sturgill Simpson	A Sailor's Guide to Earth	LIKE	JnhvXIV-gug	MPREb_ywMHY6eaDWm	UCzjqoh1AgMqICw3JKaAj6sw	xr altcountry
Just Be Simple	Songs: Ohia	The Magnolia Electric Co.	LIKE	9oLEI3Byt3c	MPREb_xq2GrUallD1	UCPzBN5vAJbDQ_2R59IcNNfQ	xr altcountry
