	title	artist	album	likeStatus	videoId	albumId	artistId
28	Still Life With Avalanche	eighth blackbird	eighth blackbird meanwhile	INDIFFERENT	WikE0_lEJqY	MPREb_oDj05zu9yzw	UC730-yhkiZQzMf7LEXKeKNA
63	The Cherry Blossoms (Sakura Sakura)	Toshiko Yonekawa	Popular Koto Melodies Of Japan	INDIFFERENT	ytljFNBWjO4	MPREb_P71fOv1cLmq	UCyhQyHMXpfD6uhpLNfuabNg
40	Techno Etudes	Tomoko Mukaiyama	Amsterdam x Tokyo	INDIFFERENT	wJPupWSTrMw	MPREb_eoNwTQqStXM	UCGavn-N69DXGRHjVKLKI8Vg
42	"Polaris ""Voyage for Orchestra"""	Thomas Ades	Adès: Asyla, Tevot, Polaris	INDIFFERENT	6l6zdvLY7yM	MPREb_PKa4EwWu5C0	UCvyku0HXwayG6fYOmEWmcEA
2	Offering	The Visit	Through Darkness Into Light	INDIFFERENT	nRssYhxv4ok	MPREb_GZg5i4f9AG3	UCnwB9rZJDarSQfHt02_od2w
0	Strange Nest	That Moon	Bird Attack!	INDIFFERENT	6GvOxL1I5rI	MPREb_6FTLzxgoReG	UClDSr_7hMF3r3C4D0Rlz5hQ
3	Soleil de feu	Tagada Jones	Le feu aux poudres	INDIFFERENT	G3kviY2-Dls	MPREb_gN9qvkCVWLw	UCVpasJKqBYR8Q2pwrD9cGDg
14	Reich: Music for 18 Musicians	Steve Reich Ensemble	Reich: Music for 18 Musicians	INDIFFERENT	1oOmUi4HGt0	MPREb_CcoqwIZmdqN	UCvwN2S1mJsUkUi_Oea-5lFA
55	Different Trains: After the war	Steve Reich	25 Years	INDIFFERENT	aTSzyjhn33U	MPREb_AboGYWdsjZi	UCvwN2S1mJsUkUi_Oea-5lFA
65	Black	Sqwonk	Black	INDIFFERENT	k2vq9kDPEsQ	MPREb_wrRiHYI3co9	UCurabQMNqfg-4C2M81GwJyA
43	It Is Time: I. Metronome	So Percussion	Mackey: It Is Time	INDIFFERENT	rxAoPey1TQw	MPREb_P7V1vuXcdo8	UC0RDAciQLBtW0rWg60qOJwA
41	Short Ride in a Fast Machine	San Francisco Symphony	Adams: Harmonielehre & Short Ride in a Fast Machine	INDIFFERENT	3Cziq3jEY4g	MPREb_Yw9C9xrbQYM	UCxleVYUZPyrp_QheZRJnzCQ
60	Piano Quartet in A Minor	Sachiko Kayahara, Vlastimil Holek, ‎Josef Klusoň, Michal Kaňka, and Gustav Mahler	Arnold Schönberg: String Quartet in D Major, String Trio, Op. 45 & Phantasy for Violin, Op. 47 - Gustav Mahler: Piano Quartet	INDIFFERENT	QYyXDS9ZaDg	MPREb_WD6fHIx2JAt	
24	Home Burial	Sabine Liebner	Brown: Abstract Sound Objects	INDIFFERENT	ruypiav1EaQ	MPREb_pERY7j6FbyH	UCqjp1RvtjBdlGNB5HTDqitA
66	Talking Down the Tiger	Ryan Scott & Andrew Staniland	Andrew Staniland: Talking Down the Tiger	INDIFFERENT	M3orI-V_zpE	MPREb_CTnwZmMoU7D	
7	High Done No Why To	Roomful of Teeth	Render	INDIFFERENT	20aeIZymYBI	MPREb_TVEouiN9ntl	UC_fnLkYMtnPPYYueExE2V6A
15	Partita for 8 Singers: 4. Passacaglia	Roomful of Teeth	Roomful of Teeth	INDIFFERENT	GFk7wFkG79w	MPREb_8Tx9Y73dEu3	UC_fnLkYMtnPPYYueExE2V6A
29	Winnsboro Cotton Mill Blues - Frederic Rzewski	Roger Wright	Roger Wright In Concert	INDIFFERENT	O4a1RBHapnk	MPREb_cnt8llBJgYN	UCPRVHdhwIBdAHhOFnCT7gzg
50	City Life	Redlight King	Something For The Pain	INDIFFERENT	GIMFdeFKPgc	MPREb_jKh1JNJ9J4Y	UCzNKZ4PD2dhUrtR3Nn0WuPw
67	Clamour - Terzo quartetto per archi	Quatuor Diotima	Gervasoni, Pesson, Poppe	INDIFFERENT	Zy2oO3VVZsg	MPREb_bXXsTpnVI7M	UCCmVGi7CRX_Ei_Uz3CHyVGA
57	Jesus is coming	Prism Quartet	Prism Quartet: Pitch Black	INDIFFERENT	ZFN09GU8xiU	MPREb_CFBhxLGdDMf	UCTHkdEhAkCKpqIgyMamwxXg
35	Ligeti: Piano Concerto: I. Vivace molto ritmico e preciso –	Pierre-Laurent Aimard	Ligeti: Cello Concerto; Violin Concerto; Piano Concerto	INDIFFERENT	1RfY_f60MBA	MPREb_I5qJ8EwlaSu	UC-shc83jUqanTsId7vRIpNQ
37	Passacaglia (Piano Version)	Pianovus	Passacaglia (Piano Version)	INDIFFERENT	I3-r11YeKAk	MPREb_1Z9h5zYx0RY	UCoMa8jmZm1CPHpfci54XbWg
64	The Strategem	Philip Glass	A Descent Into the Maelström	INDIFFERENT	JCg_SOTFqzM	MPREb_5CzTI5eiwTh	UCEBgE26BBZk7jnXKzcmVs0A
52	CARNAL	Peso Pluma	GÉNESIS	INDIFFERENT	FdkzW-7DK9E	MPREb_QLZVGVnY25E	UCzmabbKsmXlWnI9N2kKQ4lA
5	Bye Bye Butterfly	Pauline Oliveros	New Music for Electronic and Recorded Media: Women In Electronic Music - 1977	INDIFFERENT	2Y_TyjMMbpc	MPREb_c80FqjpFv9W	UC2JCFsHdOpUX7qAQ6ictAOA
