title	artist	album	likeStatus	videoId	albumId	artistId	playlists
STARS	¥$	VULTURES 1	LIKE	j1BkA7KXV3c	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw	y 2024 top
PAID	¥$	VULTURES 1	LIKE	oG1xb5KOcN4	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw	y 2024 top
KEYS TO MY LIFE	¥$	VULTURES 1	LIKE	kX3ivxNp9PY	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw	y 2024 top
DO IT	¥$	VULTURES 1	LIKE	G0hxhn7-Hps	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw	y 2024 top
CARNIVAL	¥$	VULTURES 1	LIKE	2VPAdf9dkmQ	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw	y 2024 top
BURN	¥$	VULTURES 1	LIKE	oAbX14IadBo	MPREb_rkYlVlbTZ69	UCI-4sezWoZmtJXoW7E5k7Zw	y 2024 top
Babydaddy	Toro y Moi	Hole Erth	LIKE	n6ROSAj9KnI	MPREb_ccOXi3N3cih	UCJikOjbf3VffCdLXTsbxfxg	y 2024 top
Read The Room	The Smile	Wall Of Eyes	LIKE	LY_HiQyDCIA	MPREb_cEt7rJ8KhNQ	UChy8y7EpURH4K_LXIHENROA	y 2024 top
Bending Hectic	The Smile	Wall Of Eyes	LIKE	C4OAm_a_Q5I	MPREb_cEt7rJ8KhNQ	UChy8y7EpURH4K_LXIHENROA	y 2024 top
Tiptoe	The Smile	Cutouts	LIKE	jKF9lQ-8HnQ	MPREb_GHqjMkNsYFr	UChy8y7EpURH4K_LXIHENROA	y 2024 top
Instant Psalm	The Smile	Cutouts	LIKE	ZGBXJtiIQdM	MPREb_GHqjMkNsYFr	UChy8y7EpURH4K_LXIHENROA	y 2024 top
Colours Fly	The Smile	Cutouts	LIKE	4h-I7siClOI	MPREb_GHqjMkNsYFr	UChy8y7EpURH4K_LXIHENROA	y 2024 top
Bodies Laughing	The Smile	Cutouts	LIKE	05OcmEA-Asg	MPREb_GHqjMkNsYFr	UChy8y7EpURH4K_LXIHENROA	y 2024 top
Stornoway	Skinshape	Another Side Of Skinshape	LIKE	U5AKEM5Qq1s	MPREb_6lCSaM0G0xs	UCil1XLYzKqVoM_2C_4tyOLA	y 2024 top
Mulatu of Ethiopia	Skinshape	Another Side Of Skinshape	LIKE	Tvr4dwRBuEw	MPREb_6lCSaM0G0xs	UCil1XLYzKqVoM_2C_4tyOLA	y 2024 top
How Can It Be?	Skinshape	Another Side Of Skinshape	LIKE	DSQ_qY-j_50	MPREb_6lCSaM0G0xs	UCil1XLYzKqVoM_2C_4tyOLA	y 2024 top
Ananda	Skinshape	Another Side Of Skinshape	LIKE	iAlnk-WA0ak	MPREb_6lCSaM0G0xs	UCil1XLYzKqVoM_2C_4tyOLA	y 2024 top
Terminal Z	Skee Mask	Resort	LIKE	A_wmGAyUpSg	MPREb_6WWoyVbyU98	UChdVRR6TIZYHZk9lNkqIoJw	y 2024 top
Hedwig Transformation Group	Skee Mask	Resort	LIKE	2hlj4unbRzU	MPREb_6WWoyVbyU98	UChdVRR6TIZYHZk9lNkqIoJw	y 2024 top
Element	Skee Mask	Resort	LIKE	hcJI2ywmbTw	MPREb_6WWoyVbyU98	UChdVRR6TIZYHZk9lNkqIoJw	y 2024 top
Daytime Gamer	Skee Mask	Resort	LIKE	vjI3s7N0uHs	MPREb_6WWoyVbyU98	UChdVRR6TIZYHZk9lNkqIoJw	y 2024 top
RAWWWWWW	SOPHIE & Jozzy	SOPHIE	LIKE	SQJUE95tXJU	MPREb_vPXMt56gjxi		y 2024 top
Intro (The Full Horror)	SOPHIE	SOPHIE	LIKE	_5iYOdET55Q	MPREb_vPXMt56gjxi	UCCdS019SDLmqebaiu2OpwGA	y 2024 top
You Are Here	Real Estate	Daniel	LIKE	tgme3Kf97mQ	MPREb_L3jOFSuQuYV	UCTGjXChUUJcFlj_MotDrg1w	y 2024 top
Somebody New	Real Estate	Daniel	LIKE	aK41IkMz3rk	MPREb_L3jOFSuQuYV	UCTGjXChUUJcFlj_MotDrg1w	y 2024 top
Haunted World	Real Estate	Daniel	LIKE	HIZngOe2aZ0	MPREb_L3jOFSuQuYV	UCTGjXChUUJcFlj_MotDrg1w	y 2024 top
Freeze Brain	Real Estate	Daniel	LIKE	U9YUEGmzSfM	MPREb_L3jOFSuQuYV	UCTGjXChUUJcFlj_MotDrg1w	y 2024 top
WalkOnBy (feat. Earl Sweatshirt & Rae Khalil)	NxWorries	Why Lawd?	LIKE	JvXX20Jsvs0	MPREb_CJS3WkpC9h5	UCxECDWaXlusip8MvkQQok7w	y 2024 top
