title	artist	album	likeStatus	videoId	albumId	artistId	playlists
This World	Zero 7	Simple Things	LIKE	odRZ6eRobiQ	MPREb_JWsluFwhL5w	UCEIRECr4BQQ6blwSi9ogZvA	ym 2000s early mb albums p2
Polaris	Zero 7	Simple Things	LIKE	VMECfXOoNI8	MPREb_JWsluFwhL5w	UCEIRECr4BQQ6blwSi9ogZvA	ym 2000s early mb albums p2
Out Of Town	Zero 7	Simple Things	LIKE	zro5w2HDCnQ	MPREb_JWsluFwhL5w	UCEIRECr4BQQ6blwSi9ogZvA	ym 2000s early mb albums p2
Our Way to Fall	Yo La Tengo	And Then Nothing Turned Itself Inside-Out	LIKE	85543eJkbHE	MPREb_eWxGYCt0ihX	UCz5bvM-t9ynI48T0u195y2A	ym 2000s early mb albums p2
Night Falls on Hoboken	Yo La Tengo	And Then Nothing Turned Itself Inside-Out	LIKE	6kQaghZZEzI	MPREb_eWxGYCt0ihX	UCz5bvM-t9ynI48T0u195y2A	ym 2000s early mb albums p2
Cherry Chapstick	Yo La Tengo	And Then Nothing Turned Itself Inside-Out	LIKE	uSov0dYA2ho	MPREb_eWxGYCt0ihX	UCz5bvM-t9ynI48T0u195y2A	ym 2000s early mb albums p2
Y Control	Yeah Yeah Yeahs	Fever To Tell	LIKE	FsKUStA6kiw	MPREb_uB1JXGhBc0t	UCK49WVAaBRnVci8fmM4NiLQ	ym 2000s early mb albums p2
Poor Song	Yeah Yeah Yeahs	Fever To Tell	LIKE	AQUYSVIGvck	MPREb_uB1JXGhBc0t	UCK49WVAaBRnVci8fmM4NiLQ	ym 2000s early mb albums p2
Modern Romance	Yeah Yeah Yeahs	Fever To Tell	LIKE	YBrRwmYMl0g	MPREb_uB1JXGhBc0t	UCK49WVAaBRnVci8fmM4NiLQ	ym 2000s early mb albums p2
Maps	Yeah Yeah Yeahs	Fever To Tell	LIKE	GiDzLVJ-Gdk	MPREb_uB1JXGhBc0t	UCK49WVAaBRnVci8fmM4NiLQ	ym 2000s early mb albums p2
Les jours tristes (Instrumental)	Yann Tiersen	Le Fabuleux destin d'Amélie Poulain (Bande originale du film)	LIKE	AA4deEZjnBA	MPREb_38q9jhEinFI	UCli1g9p40EDKDs1DyqYFxUQ	ym 2000s early mb albums p2
Comptine d'un autre été, l'après-midi	Yann Tiersen	Le Fabuleux destin d'Amélie Poulain (Bande originale du film)	LIKE	znfYwABeSZ0	MPREb_38q9jhEinFI	UCli1g9p40EDKDs1DyqYFxUQ	ym 2000s early mb albums p2
Support Our Troops OH!	Xiu Xiu	Fabulous Muscles	LIKE	eaCEfAMdgU8	MPREb_N6pUnkkqEky	UCPtysC104h087M9BhYwXF9Q	ym 2000s early mb albums p2
I Luv the Valley OH!	Xiu Xiu	Fabulous Muscles	LIKE	aNrB3aGOq7U	MPREb_N6pUnkkqEky	UCPtysC104h087M9BhYwXF9Q	ym 2000s early mb albums p2
Bunny Gamer	Xiu Xiu	Fabulous Muscles	LIKE	GaVw0QTLw6g	MPREb_N6pUnkkqEky	UCPtysC104h087M9BhYwXF9Q	ym 2000s early mb albums p2
Protect Ya Neck (The Jump Off) (feat. Inspectah Deck, Raekwon, Method Man & Masta Killa)	Wu-Tang Clan	The W	LIKE	cEKJUwrWNGE	MPREb_OveZeAsb6q3	UCdQKMtGgbbahJWE3rkPaGoA	ym 2000s early mb albums p2
Let My Niggas Live (feat. Raekwon, Inspectah Deck & Nas)	Wu-Tang Clan	The W	LIKE	0prxjXxZ9P0	MPREb_OveZeAsb6q3	UCdQKMtGgbbahJWE3rkPaGoA	ym 2000s early mb albums p2
Hollow Bones (feat. Raekwon, Inspectah Deck & Ghostface Killah)	Wu-Tang Clan	The W	LIKE	EstPl84qZ5c	MPREb_OveZeAsb6q3	UCdQKMtGgbbahJWE3rkPaGoA	ym 2000s early mb albums p2
The Sun	Windy & Carl	Consciousness	LIKE	wBbSRImrS9I	MPREb_9VdzIDaW2qR	UCqqydonLVxBvkMRPq33RapA	ym 2000s early mb albums p2
The Llama's Dream	Windy & Carl	Consciousness	LIKE	5RWdBUr8Pzo	MPREb_9VdzIDaW2qR	UCqqydonLVxBvkMRPq33RapA	ym 2000s early mb albums p2
Resolution	Windy & Carl	Consciousness	LIKE	pgHu6Vvuav0	MPREb_9VdzIDaW2qR	UCqqydonLVxBvkMRPq33RapA	ym 2000s early mb albums p2
Elevation	Windy & Carl	Consciousness	LIKE	C0tEYvNDN7M	MPREb_9VdzIDaW2qR	UCqqydonLVxBvkMRPq33RapA	ym 2000s early mb albums p2
War on War	Wilco	Yankee Hotel Foxtrot	LIKE	lFy_ayCoB6k	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Radio Cure	Wilco	Yankee Hotel Foxtrot	LIKE	Tr5C1egVhGg	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Pot Kettle Black	Wilco	Yankee Hotel Foxtrot	LIKE	nP_yyfcm8hg	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Kamera	Wilco	Yankee Hotel Foxtrot	LIKE	ZkkNds6iqog	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Jesus, Etc.	Wilco	Yankee Hotel Foxtrot	LIKE	USMsgVbf8Us	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
I'm the Man Who Loves You	Wilco	Yankee Hotel Foxtrot	LIKE	JAExt898J5A	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
I Am Trying to Break Your Heart	Wilco	Yankee Hotel Foxtrot	LIKE	3RQcPC8KY_g	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Heavy Metal Drummer	Wilco	Yankee Hotel Foxtrot	LIKE	yeuIQFF7z6E	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Ashes of American Flags	Wilco	Yankee Hotel Foxtrot	LIKE	-IKQkxnHp9U	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Wishful Thinking	Wilco	A Ghost Is Born	LIKE	dbfz8uE0i_8	MPREb_hUGabGQCw2k	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Theologians	Wilco	A Ghost Is Born	LIKE	tnjPYB-Zi04	MPREb_hUGabGQCw2k	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Spiders (Kidsmoke)	Wilco	A Ghost Is Born	LIKE	Yk541WmcoSg	MPREb_hUGabGQCw2k	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Hummingbird	Wilco	A Ghost Is Born	LIKE	uUDyxQ5k8SY	MPREb_hUGabGQCw2k	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Handshake Drugs	Wilco	A Ghost Is Born	LIKE	1WdaqKmvW54	MPREb_hUGabGQCw2k	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
At Least That's What You Said	Wilco	A Ghost Is Born	LIKE	kWMT4WRd4pQ	MPREb_hUGabGQCw2k	UCb5aNlKdWOySR6Z-CnQieFQ	ym 2000s early mb albums p2
Undone - The Sweater Song	Weezer	Weezer (Blue Album)	LIKE	ONhfmrKJ5kE	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw	ym 2000s early mb albums p2
The World Has Turned And Left Me Here	Weezer	Weezer (Blue Album)	LIKE	sRfu94lOEPo	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw	ym 2000s early mb albums p2
Say It Ain't So	Weezer	Weezer (Blue Album)	LIKE	LQcMOI8dMas	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw	ym 2000s early mb albums p2
Only In Dreams	Weezer	Weezer (Blue Album)	LIKE	ha3QivnjbIU	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw	ym 2000s early mb albums p2
No One Else	Weezer	Weezer (Blue Album)	LIKE	LtHtJKnd-zs	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw	ym 2000s early mb albums p2
My Name Is Jonas	Weezer	Weezer (Blue Album)	LIKE	wxlfkFMjLZc	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw	ym 2000s early mb albums p2
Buddy Holly	Weezer	Weezer (Blue Album)	LIKE	cQzMHhRCTYw	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw	ym 2000s early mb albums p2
Zoloft	Ween	Quebec	LIKE	U_DoihMFTzM	MPREb_RJvqcj8jU7G	UCXWUt1Cu2hVZYTaJ44ddusA	ym 2000s early mb albums p2
If You Could Save Yourself (You'd Save Us All)	Ween	Quebec	LIKE	vU3U178nSN0	MPREb_RJvqcj8jU7G	UCXWUt1Cu2hVZYTaJ44ddusA	ym 2000s early mb albums p2
Among His Tribe	Ween	Quebec	LIKE	eZFeIQjfXBU	MPREb_RJvqcj8jU7G	UCXWUt1Cu2hVZYTaJ44ddusA	ym 2000s early mb albums p2
Alcan Road	Ween	Quebec	LIKE	o0UDjTXMnCM	MPREb_RJvqcj8jU7G	UCXWUt1Cu2hVZYTaJ44ddusA	ym 2000s early mb albums p2
Vaudeville Villain	Viktor Vaughn	Vaudeville Villain	LIKE	pCRjJxYSPRc	MPREb_qbMAIGJh1Vv	UCooTDYkIERWBwDC1JKyoElQ	ym 2000s early mb albums p2
Saliva	Viktor Vaughn	Vaudeville Villain	LIKE	K9mbSTB06jM	MPREb_qbMAIGJh1Vv	UCooTDYkIERWBwDC1JKyoElQ	ym 2000s early mb albums p2
Raedawn	Viktor Vaughn	Vaudeville Villain	LIKE	y6GXOD1I6iY	MPREb_qbMAIGJh1Vv	UCooTDYkIERWBwDC1JKyoElQ	ym 2000s early mb albums p2
Lickupon	Viktor Vaughn	Vaudeville Villain	LIKE	yuugh5dWYUE	MPREb_qbMAIGJh1Vv	UCooTDYkIERWBwDC1JKyoElQ	ym 2000s early mb albums p2
Can I Watch? (feat. Apani B & Apani B as Nikki)	Viktor Vaughn	Vaudeville Villain	LIKE	fHHvgxax8AY	MPREb_qbMAIGJh1Vv	UCooTDYkIERWBwDC1JKyoElQ	ym 2000s early mb albums p2
A Modern Day Mugging	Viktor Vaughn	Vaudeville Villain	LIKE	I9SrC5_CkHs	MPREb_qbMAIGJh1Vv	UCooTDYkIERWBwDC1JKyoElQ	ym 2000s early mb albums p2
A Dead Mouse	Viktor Vaughn	Vaudeville Villain	LIKE	leVETb-XagQ	MPREb_qbMAIGJh1Vv	UCooTDYkIERWBwDC1JKyoElQ	ym 2000s early mb albums p2
Reign (feat. Ian Brown)	UNKLE	Never, Never, Land	LIKE	Sy76j2tXr1w	MPREb_3bbvrjCnTgq	UCjXr3YQrOJoqRuSXMdU2eww	ym 2000s early mb albums p2
I Need Something Stronger	UNKLE	Never, Never, Land	LIKE	BLMqtgXOZC0	MPREb_3bbvrjCnTgq	UCjXr3YQrOJoqRuSXMdU2eww	ym 2000s early mb albums p2
Money, H*** & Power	UGK (Underground Kingz)	Dirty Money	LIKE	B6rs6o9DPDg	MPREb_ivIoOpUQhsw	UCx99x_CxsKt_z_qS4CoSRiA	ym 2000s early mb albums p2
Like A Pimp (feat. Juicy J & DJ Paul)	UGK (Underground Kingz)	Dirty Money	LIKE	BiDqsf5CEWw	MPREb_ivIoOpUQhsw	UCx99x_CxsKt_z_qS4CoSRiA	ym 2000s early mb albums p2
Dirty Money	UGK (Underground Kingz)	Dirty Money	LIKE	DIab0ppi308	MPREb_ivIoOpUQhsw	UCx99x_CxsKt_z_qS4CoSRiA	ym 2000s early mb albums p2
Sunshine (feat. Anthony Hamilton)	Twista	Kamikaze	LIKE	JFpDK4JPtEk	MPREb_FWVqnY53HVZ	UC1GtH-7UdrHhYqU2bjIPovQ	ym 2000s early mb albums p2
Still Feels so Good (feat. Jazze Pha)	Twista	Kamikaze	LIKE	07sfQUDud08	MPREb_FWVqnY53HVZ	UC1GtH-7UdrHhYqU2bjIPovQ	ym 2000s early mb albums p2
So Sexy (feat. R. Kelly)	Twista	Kamikaze	LIKE	Mra9gbY-yRE	MPREb_FWVqnY53HVZ	UC1GtH-7UdrHhYqU2bjIPovQ	ym 2000s early mb albums p2
Snoopin'	Twista	Kamikaze	LIKE	S6CgWYQ6N58	MPREb_FWVqnY53HVZ	UC1GtH-7UdrHhYqU2bjIPovQ	ym 2000s early mb albums p2
Slow Jamz (feat. Kanye West & Jamie Foxx)	Twista	Kamikaze	LIKE	-QSgUfphaTI	MPREb_FWVqnY53HVZ	UC1GtH-7UdrHhYqU2bjIPovQ	ym 2000s early mb albums p2
Pimp On (feat. 8 Ball & Too Short)	Twista	Kamikaze	LIKE	Qj8R5ISRQw8	MPREb_FWVqnY53HVZ	UC1GtH-7UdrHhYqU2bjIPovQ	ym 2000s early mb albums p2
Overnight Celebrity (feat. Miri Ben-Ari)	Twista	Kamikaze	LIKE	e2aHiRAf37Y	MPREb_FWVqnY53HVZ	UC1GtH-7UdrHhYqU2bjIPovQ	ym 2000s early mb albums p2
Hope (feat. CeeLo)	Twista	Kamikaze	LIKE	W4ylVYKKI8E	MPREb_FWVqnY53HVZ	UC1GtH-7UdrHhYqU2bjIPovQ	ym 2000s early mb albums p2
Top Of The Hill	Tom Waits	Real Gone	LIKE	EXt-yNRRpls	MPREb_6GM2fPZeahP	UC39N3pyt2Z15oOMjouokl8A	ym 2000s early mb albums p2
Make It Rain	Tom Waits	Real Gone	LIKE	reXxq42TZQI	MPREb_6GM2fPZeahP	UC39N3pyt2Z15oOMjouokl8A	ym 2000s early mb albums p2
How's It Gonna End	Tom Waits	Real Gone	LIKE	qoixuOr4L4Y	MPREb_6GM2fPZeahP	UC39N3pyt2Z15oOMjouokl8A	ym 2000s early mb albums p2
Dead And Lovely	Tom Waits	Real Gone	LIKE	iXZNhKkLkzU	MPREb_6GM2fPZeahP	UC39N3pyt2Z15oOMjouokl8A	ym 2000s early mb albums p2
Alice	Tom Waits	Alice	LIKE	SsgDQniTY10	MPREb_fMf9nJZZ2mW	UC39N3pyt2Z15oOMjouokl8A	ym 2000s early mb albums p2
Big Dumb Animal	Thingy	To The Innocent	LIKE	kF8MpjLH0Cs	MPREb_zQkvcXgnsoA	UCxyWs928Hy-Kpd_omHxfOaw	ym 2000s early mb albums p2
Ballpoint Pen	Thingy	To The Innocent	LIKE	vhadWFd24zM	MPREb_zQkvcXgnsoA	UCxyWs928Hy-Kpd_omHxfOaw	ym 2000s early mb albums p2
The State Of The Union	Thievery Corporation	The Richest Man In Babylon	LIKE	0tF4UFkTyTI	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	ym 2000s early mb albums p2
The Richest Man In Babylon	Thievery Corporation	The Richest Man In Babylon	LIKE	HpfhxQ8nlFE	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	ym 2000s early mb albums p2
The Outernationalist	Thievery Corporation	The Richest Man In Babylon	LIKE	xllWn2uhhAo	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	ym 2000s early mb albums p2
Resolution	Thievery Corporation	The Richest Man In Babylon	LIKE	3LjLGjOPhDA	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	ym 2000s early mb albums p2
Meu Destino	Thievery Corporation	The Richest Man In Babylon	LIKE	pq694tkxNDI	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	ym 2000s early mb albums p2
Liberation Front	Thievery Corporation	The Richest Man In Babylon	LIKE	OQzAJfZ3syE	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	ym 2000s early mb albums p2
Heaven's Gonna Burn Your Eyes	Thievery Corporation	The Richest Man In Babylon	LIKE	TX4QoTUC43w	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	ym 2000s early mb albums p2
From Creation	Thievery Corporation	The Richest Man In Babylon	LIKE	6mjnNkOPTt0	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	ym 2000s early mb albums p2
All That We Perceive	Thievery Corporation	The Richest Man In Babylon	LIKE	V2riY4r0vPI	MPREb_Bw5eDUoltvG	UCqx8axYJOduerya_chK-8Ag	ym 2000s early mb albums p2
We're Going to Be Friends	The White Stripes	White Blood Cells	LIKE	fPhxPJJumxY	MPREb_wSaXWn6Z3ay	UCD0Wge1UpszMtqK3P9x50vA	ym 2000s early mb albums p2
This Protector	The White Stripes	White Blood Cells	LIKE	2r01mq-loCE	MPREb_wSaXWn6Z3ay	UCD0Wge1UpszMtqK3P9x50vA	ym 2000s early mb albums p2
The Union Forever	The White Stripes	White Blood Cells	LIKE	6YgOXHA6Gic	MPREb_wSaXWn6Z3ay	UCD0Wge1UpszMtqK3P9x50vA	ym 2000s early mb albums p2
Offend In Every Way	The White Stripes	White Blood Cells	LIKE	mUwsrxFisTs	MPREb_wSaXWn6Z3ay	UCD0Wge1UpszMtqK3P9x50vA	ym 2000s early mb albums p2
I Can Learn	The White Stripes	White Blood Cells	LIKE	jsFl7_zDgdk	MPREb_wSaXWn6Z3ay	UCD0Wge1UpszMtqK3P9x50vA	ym 2000s early mb albums p2
Fell In Love With a Girl	The White Stripes	White Blood Cells	LIKE	Q2kVgBegKL4	MPREb_wSaXWn6Z3ay	UCD0Wge1UpszMtqK3P9x50vA	ym 2000s early mb albums p2
