	title	artist	album	likeStatus	duration	videoId	albumId	artistId
88	Wormhole	wAFF	Wormhole EP	INDIFFERENT	8:00	8g-dXqXZMWI	MPREb_wuyqJPsKyZc	UCYi5FngZ2GUNnjGcEvpxwCA
32	XYZ	deadmau5	XYZ	INDIFFERENT	9:36	qY15crbvCs8	MPREb_3Ih2Kf2Xff4	UCL44WZGVf-BU5N0ymCXrpBg
5	Saul Good	Yonatan Rukhman	Saul Good	INDIFFERENT	5:52	MN1Gwl4uNno	MPREb_jv74RgJwmwn	UCGESy_OXJilzusYi9olQzGA
10	Faded	Xix99	Faded	INDIFFERENT	3:42	81_C_sTDI0w	MPREb_Af362M60xL5	UC0KN1c9nXyR28EElP7emS4w
11	Pallene	Uner	Palua	INDIFFERENT	10:32	SnCVjaCT7x0	MPREb_KW61gHSj2bd	UC4QD3ycGbyxnKPS4RDSJ4uw
78	Follow Me Into The Void	Umami	In Exchange For Everything	INDIFFERENT	6:35	OgxSQlrDQ6s	MPREb_fhtgDxRs7CK	UCgf-jKUHGZRG3rDVAokseZA
21	Wonderland (Lower Remix)	UNER	Wonderland	INDIFFERENT	7:30	YYJYR9TuR4Q	MPREb_D6Y16pIj3cP	UC4QD3ycGbyxnKPS4RDSJ4uw
38	Elevant (Moritz Hofbauer Remix)	Township Rebellion	Elevant	INDIFFERENT	5:57	Jsn3qS076dA	MPREb_BC1mrmSZ2fZ	UCvJo33sU4yXVw61B5rMuSCQ
51	Hypnotised	Tinlicker	Hypnotised / I Can Feel	INDIFFERENT	5:41	miNnvazPsf0	MPREb_aFtkhWSDVlc	UCK3eSB48zl-wIT0wODaGMtA
73	Your Words Keep Me Safe	Tim Engelhardt	Your Words Keep Me Safe EP	INDIFFERENT	8:27	nRmGiD4mfqo	MPREb_jms4hrIIWAI	UCnRbG-Hb9uJ0QoYaHLtKu9w
0	Rhapsody	Ten Walls	Queen	INDIFFERENT	6:56	OEEaPazL4_A	MPREb_49m9UaPhaXN	UCr1BboZlAathnEm_ypvpGyQ
59	Notte senza fine (Kiasmos Remix)	Tale Of Us	Endless (Remixes)	INDIFFERENT	6:28	RMJ5HrRMf7M	MPREb_apecojE8b5Y	UC3qOWAkHB6LYoEv-xVnnnag
58	Customer Is King	Solomun	Customer Is King EP	INDIFFERENT	7:57	PxYiZRJtPxc	MPREb_4CDOoFZ39TG	UCMeAN48dnhN1POGIhjtN_bQ
