	title	artist	album	likeStatus	duration	videoId	albumId	artistId
31	Friday Evening	Israel Vibration	Unconquered People	LIKE	3:31	5YvlVKIM03Y	MPREb_KD5hzGc3nGp	UC4mYMwvXkhU4J2_rjMRyZ6Q
18	Warning Warning	Toots and The Maytals	Got To Be Tough	INDIFFERENT	3:55	_U69InVJL7k	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
48	Drop Off Head	Toots and The Maytals	Got To Be Tough	INDIFFERENT	3:53	wDmHT1YLOPY	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
51	Three Little Birds (feat. Ziggy Marley)	Toots and The Maytals	Got To Be Tough	INDIFFERENT	3:22	DFhvgPCR3U0	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
57	Got To Be Tough	Toots and The Maytals	Got To Be Tough	INDIFFERENT	4:07	oK_YfLvJc-E	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
62	Good Thing That You Call	Toots and The Maytals	Got To Be Tough	INDIFFERENT	3:03	hM64lwKR6Gs	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
71	Freedom Train	Toots and The Maytals	Got To Be Tough	INDIFFERENT	3:42	4KehGnepMcQ	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
78	Having a Party	Toots and The Maytals	Got To Be Tough	INDIFFERENT	5:22	HTiT-1Q-r5A	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
88	Just Brutal	Toots and The Maytals	Got To Be Tough	INDIFFERENT	3:36	-X7PPzS81Qc	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
89	Struggle	Toots and The Maytals	Got To Be Tough	INDIFFERENT	5:13	Dn5HgqZQ5Go	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
90	Stand Accused	Toots and The Maytals	Got To Be Tough	INDIFFERENT	3:24	-f6E3-bmbqE	MPREb_GGsaRkw9W8S	UC2863SnaB0ZHk7G9KwjGvMA
0	Year 9999	Scientist	The Scientist Rids The World Of The Intergalactic Vampires	INDIFFERENT	3:27	lLEp4kPQwAg	MPREb_iXs2ESrDfP9	UCyfqbpHwrH68qmeLatv1NmA
1	A New Day	Scientist	The Scientist Rids The World Of The Intergalactic Vampires	INDIFFERENT	3:01	8-d7nqjX9GQ	MPREb_iXs2ESrDfP9	UCyfqbpHwrH68qmeLatv1NmA
