	title	artist	album	likeStatus	duration	videoId	albumId	artistId
26	Cannons	Youth Lagoon	The Year of Hibernation	LIKE	3:45	nbHCM3dUcQo	MPREb_suvkzQIGnuB	UCi_nCAELoYM2E1jsQ29XZog
80	Bizness	Tune-Yards	W H O K I L L	LIKE	4:24	AbgoT8VicNI	MPREb_rGtiHpydOFW	UCtPTLKDh21P9EHTU6oRae0g
21	Drift Dive	The Antlers	Undersea	LIKE	4:50	GxeehX0rCJQ	MPREb_gQ6UPEYSWia	UCVgMbI755lXVZobPCQgl2rg
201	Fred Astaire	San Cisco	San Cisco	LIKE	2:55	q22sw-Ym-cM	MPREb_lpy5z4wUFv7	UC6-C-X7PclphUFrfl3h_z9w
90	Abrasive	Ratatat	Magnifique	LIKE	4:17	YCnzInuu-Lo	MPREb_rGahgjJXEfs	UCbqBqmG-EXTUsp2v4SHGDRg
448	B-Side	Khruangbin	Texas Moon	LIKE	4:35	XBrglpStGbI	MPREb_uxsMek3FUn0	UCW2SLxltqPa553qretr4KzQ
453	Late Night	Foals	Holy Fire	LIKE	5:28	gY5pCvBZ2J8	MPREb_wsyLVbdm7oe	UCKbSM-2Qu8hCdLDdzpFa0eQ
450	Misfit	Elefant	Sunlight Makes Me Paranoid	LIKE	3:14	zzG1Ck8wUP0	MPREb_OElEFcXUpac	UCbpOb3G-4vn0XSWlS6CUaPQ
371	The Skin of My Yellow Country Teeth	Clap Your Hands Say Yeah	Clap Your Hands Say Yeah	LIKE	5:44	pCKWeOrP_yc	MPREb_5osv15hY0JB	UCiMuxxhA2MJ62U6VPqpjfoA
315	You're Not Good Enough	Blood Orange	Cupid Deluxe	LIKE	4:22	WKO2miOFFuc	MPREb_KgbC6i6elpV	UCwItHQ6AZ1ZH4SVNUCrpSPw
209	Banquet	Bloc Party	Silent Alarm	LIKE	3:17	P-i0jw61niE	MPREb_iUKPNsVzICW	UC8WZEmES6UN3w_J2XQQVm-w
207	Druganaut	Black Mountain	Black Mountain (10th Anniversary Deluxe Edition)	LIKE	3:48	jxhMzUxgPgw	MPREb_fqLkOl6zafC	UCJFCokdXU7fjHFjk6SzkLuA
377	hello there	yeah, sure	hello there	INDIFFERENT	3:14	e-0-52NB1_8	MPREb_OQQmL9HsHJL	UCO4QayF7GZKG_JoOgl31_4A
379	king	slenderbodies	soraya	INDIFFERENT	3:12	8EVE3eWyVHA	MPREb_5k8OncDDBLD	UC4CG_fvRrMeB3T79fIVjL1g
