title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Summer Samba (So Nice)	Walter Wanderley	Rain Forest	LIKE	Dorvncp9W1Q	MPREb_oolskH36E7d	UCB79AWhoDtjmNmIz1gCnN2w	jazz library background radio
Moonbird	Roger Webb	Vocal Patterns	LIKE	GufeQcffBuo	MPREb_zG1wHti76lt	UCdjRHAr1G1M9y3cm2hQ1lsA	jazz library background radio
Easy Lovers	Piero Piccioni	Camille 2000 (Tape Remasters)	LIKE	pWI0Hi8q1II	MPREb_sLHKc6gTKAq	UCyw19kBs3zznpurEFBBLfZA	jazz library background radio
Life of Leisure	Keith Mansfield	Kpm 1000 Series: The Big Screen	LIKE	Y9JDSppA8ZA	MPREb_3Y2eeWuYXIj	UCIciJeFKxF70YQQeOZzwf8A	jazz library background radio
Piece of Mind	Idris Muhammad	Power Of Soul	LIKE	rI7yrHXQ_S8	MPREb_CAAceXSXSsM	UCRwpLHeyBtqeFRV44VlsD1Q	jazz library background radio
Brown Sugar (Instrumental)	D'Angelo	Brown Sugar (Deluxe Edition)	LIKE	4axJv_5j3e0	MPREb_TLLe3DPkQr5	UClNtwl7d6s42-L8yRG6VEgg	jazz library background radio
Image	Brian Bennett	Kpm 1000 Series: Image	LIKE	fTri9q7YW74	MPREb_8Ezr3z7chgT	UCHj5_hc6Qjp60kOD8qiDP4g	jazz library background radio
Snug	softy	Sometimes I Wait for You	INDIFFERENT	YvF-MbFhH8o	MPREb_gxC6BT3ZNHR	UCtjbjXoaBzpZhprRKI-7r7A	jazz library background radio
Goodbye	Wojciech Karolak	Easy!	INDIFFERENT	-Vaacnhj7IY	MPREb_MMR2xCU1N6x	UCiD0R-fvTtswwhfYYLwBO0A	jazz library background radio
Summer Samba	Walter Wanderley	Brazil's Greatest Hits	INDIFFERENT	jJtK9YoaPwQ	MPREb_zaQmmzGIFma	UCB79AWhoDtjmNmIz1gCnN2w	jazz library background radio
