	title	artist	album	likeStatus	duration	videoId	albumId	artistId
184	The Sun Always Shines on TV	a-ha	Time and Again: The Ultimate a-ha	INDIFFERENT	5:07	LwUEb8Q-qAA	MPREb_OUl8FaluP4R	UCx00XxqRCfPS6zaTzRm3H2A
113	Legs (Remix)	ZZ Top	Greatest Hits	INDIFFERENT	4:32	EypcvW64VcI	MPREb_3rzgMTZqyzo	UC_Us2Zqt4ovGtdXKmws60mw
143	Self Control	YoungBoy Never Broke Again	AI YoungBoy 2	INDIFFERENT	3:06	KVOTvkP-03E	MPREb_iCghr3nFk8h	UCR28YDxjDE3ogQROaNdnRbQ
44	Situation	Yaz	Upstairs At Eric's	INDIFFERENT	5:47	6wgdqEHD1Y0	MPREb_gW1gxBJSiGU	UCGzAsl2oMcCZX5Xq_q5dI1w
63	How Will I Know	Whitney Houston	Whitney Houston	INDIFFERENT	4:36	2Z_CtXKwoW4	MPREb_VlQY0urvXRU	UCcoxwwIh_afLwJHVBEQw62Q
224	I Wanna Dance with Somebody (Who Loves Me)	Whitney Houston	Whitney	INDIFFERENT	4:52	6xzN8Nt0Pok	MPREb_ryh4jqKR3tj	UCcoxwwIh_afLwJHVBEQw62Q
235	Is This Love	Whitesnake	Whitesnake	INDIFFERENT	4:45	S3hCzq1rb-Q	MPREb_WdKqY21CRWv	UCVOHyO39P5Y_GxjzhwaSmLg
53	Last Christmas	Wham!	LAST CHRISTMAS	INDIFFERENT	4:23	GJvGf_ifiKw	MPREb_K99Lwuu94yM	UCpVKXA1YEpLtD_keJogkCwg
79	Everything She Wants	Wham!	LAST CHRISTMAS	INDIFFERENT	5:29	vDYw__at664	MPREb_K99Lwuu94yM	UCpVKXA1YEpLtD_keJogkCwg
271	Everybody Have Fun Tonight	Wang Chung	Mosaic	INDIFFERENT	4:48	5c3g7a85400	MPREb_UfzVD9DHlqF	UCgcNUmH9rqiSKaMBe-TsSlQ
207	Mexican Radio	Wall Of Voodoo	Retro Mania 8	INDIFFERENT	4:09	2NkStI1oJDk	MPREb_7YR2zGLJofZ	UCWp4b0EOhOcuKUtHwVSIJyg
292	Why Can't This Be Love	Van Halen	5150	INDIFFERENT	3:48	ybbfEzKfpts	MPREb_WcQUvFfUqEi	UCPi7wU0ppI6ad7EEpHs7lHg
144	Dancing with Tears in My Eyes (2009 Remaster)	Ultravox	Lament (2009 Remaster)	INDIFFERENT	4:41	2gZjqNRnk4w	MPREb_Ix7h8kGGsxe	UCSIg6FvJsNtFJVuOY0cjc5A
324	Red Red Wine	UB40	Labour Of Love	INDIFFERENT	5:21	2DTrMa-r56Y	MPREb_oVW93t4BaHQ	UCtx8buz3a1fSA4D3acd2gcg
104	Pride (In The Name Of Love)	U2	The Unforgettable Fire	INDIFFERENT	3:48	nIPJ0TPf3sQ	MPREb_LZjhflLaYA9	UCqIQRxCUGi7hyJisyzv9zYQ
26	We're Not Gonna Take It	Twisted Sister	Stay Hungry	INDIFFERENT	3:40	ZqOp76R12DM	MPREb_tgWH4qbrNsC	UC8-GQfF2Xod92t8kiUe2ajA
219	They Don't Know	Tracey Ullman	You Broke My Heart In Seventeen Places	INDIFFERENT	3:00	DJyvjyHJpwc	MPREb_14JcLXuFfDJ	UCpu45ZnPq7vnBd45Jk-zsfw
15	Rosanna (Single Version)	Toto	Pop Music: The Modern Era 1976-1999	INDIFFERENT	4:03	1j_YC8OpSr4	MPREb_Di2j29KLrwt	UCewH1MBbYlEZMWx3ZUNywyg
253	Hey Mickey	Toni Basil	Hey Mickey	INDIFFERENT	4:12	F8j1KVppRtc	MPREb_8YDNp5Xojps	UClBio757eFBeSeDYGnFYUiQ
