title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Time to Let the Love Back In	dave borins	The Room Lights Up	LIKE	hpS_-zWhWoY	MPREb_CtcVVJYtYbR	UCwQxQQD-QGJQPN_4YqYZeXg	xr RootsMusic
The Rain Is Falling	Warsaw Village Band	People's Spring	LIKE	6Zps9Q9lyds	MPREb_s0oorbdNhtw	UCATWvjjBcsgH5W4uEbE_51w	xr RootsMusic
Bonaparte's Retreat	W.M. Stepp	The Music Of Kentucky: Early American Rural Classics 1927-37, Vol. 1	LIKE	nMEfyacuRnU	MPREb_dGSq4OGKl9G	UC4vzGmn4jvXgebwHDcXhYpg	xr RootsMusic
Help Me Push My Blue Days Away	Union Duke	Bandits & Bridges	LIKE	exaEZnl5IWY	MPREb_rwev3J8ddT0	UCotbQhToBy5rLXmsNByRyCA	xr RootsMusic
Lungs	Townes Van Zandt	Townes Van Zandt	LIKE	jmBiNrOeMlQ	MPREb_9jiO7CIjG9T	UC0nXgIL3q7dp3-QRNDYkdFg	xr RootsMusic
Cantelowes	Toumani Diabaté	The Mandé Variations	LIKE	Gf3ghnHUtuQ	MPREb_BUFMPgY5nLm	UCFY7zTFetDMBdsdFI5duJEg	xr RootsMusic
Hicks' Farewell	Tim Eriksen	Tim Eriksen	LIKE	lPKLWkAfYZ0	MPREb_xCYapUjKRZB	UCmQYRF2EcssrhF33yavHoVg	xr RootsMusic
I Wish My Baby Was Born	Tim Eriksen	Cold Mountain (Music From the Miramax Motion Picture)	LIKE	tDJN01XdN9A	MPREb_hdDp8trl4Ck	UCJ1xNU0VWpk1_ZPQA_KZ10A	xr RootsMusic
The River	The Modern Grass	High On the Mountain	LIKE	qAikvBSraOw	MPREb_NVxx9IDYAzh	UCgTWVDWo7vJAHgIvbQQtqbg	xr RootsMusic
Ramble On Rose	The Mighty Pines	Ramble On Rose	LIKE	cHiI4zIZ-A0	MPREb_Bo2hgoppMRG	UCitKk4IibX9nD4hQz4WxyYQ	xr RootsMusic
Black Rock	The Infamous Stringdusters	The Infamous Stringdusters	LIKE	kQUvdEQav4U	MPREb_qk84RbvODNK	UCKQ0rm0YnZ-9TrzATsy7zWA	xr RootsMusic
All Hail	The Devil Makes Three	Do Wrong Right	LIKE	4_bjSdl85gU	MPREb_vLctQAmVC6B	UCnn1sMDX4eg4CcH8LhuAzrg	xr RootsMusic
Lonesome for You	The Carter Family	The Essential Carter Family	LIKE	AUBKuALHlQg	MPREb_K7lajakC1uN	UCv_9IkaKaqx0JiGT4AhUc7Q	xr RootsMusic
I Never Will Marry	The Carter Family	The Essential Carter Family	LIKE	ftm1wM-AOro	MPREb_K7lajakC1uN	UCv_9IkaKaqx0JiGT4AhUc7Q	xr RootsMusic
My Clinch Mountain Home	The Carter Family	RCA Country Legends	LIKE	hGwQETqVZCI	MPREb_ShYj0pwbH3R	UCv_9IkaKaqx0JiGT4AhUc7Q	xr RootsMusic
Kentucky (feat. Bill Bolick & Earl Bolick)	The Blue Sky Boys	1939-1949 Radio Broadcasts	LIKE	EQNxCPFIfOY	MPREb_lSHcnjWBYyQ	UCz59qHnINhPtv75p7Ul7hWg	xr RootsMusic
These Walls	Tedeschi Trucks Band	Revelator	LIKE	Pj3KWSJwU_U	MPREb_1FsX6GsxA1L	UCpShvKHfjSUx1cLpH2wlHGA	xr RootsMusic
Half Past Four	Steve Cantrell & Dawn Cantrell	Five Tunes from Down Shady Grove	LIKE	XgTeKCZWIqU	MPREb_cI5l6nFLDVg		xr RootsMusic
Snoopin' Around	Slim Harpo	Best Of Slim Harpo	LIKE	_IAHNiUk8nA	MPREb_ZGAHrbkP9wx	UCrcFb_S9sHwwfAkfijuNxrg	xr RootsMusic
