	title	artist	album	likeStatus	videoId	albumId	artistId
3	King of the Beach	Wavves	King of the Beach	LIKE	OPE57o751g8	MPREb_85YXq9P0DNI	UCBYaFtXX67SKAvMqQ4m0NMQ
17	Linus Spacehead	Wavves	King of the Beach	LIKE	c2CNaY-BsPU	MPREb_85YXq9P0DNI	UCBYaFtXX67SKAvMqQ4m0NMQ
18	Heavy Metal Detox	Wavves	V	LIKE	eImRcza9Oro	MPREb_Hm4XgiKv0M1	UCBYaFtXX67SKAvMqQ4m0NMQ
7	Imaginary Person	Ty Segall	Melted	LIKE	aucbZ8n5H5o	MPREb_Jrsv5eXINE0	UC-Z_sxJOcuEGSq822j9VqNw
10	Girlfriend	Ty Segall	Melted	LIKE	K8li0Hsz1ak	MPREb_Jrsv5eXINE0	UC-Z_sxJOcuEGSq822j9VqNw
21	Rainbow	Thee Oh Sees	Help	LIKE	bSJiCiliO3s	MPREb_FtTK9KDh5QR	UCy-Gzb-aCE1vWkbwQZaoIXQ
22	You Make Me Wanna Die	The Shivas	You Know What to Do	LIKE	COoTaaC-N5s	MPREb_NtmeXdo6t2n	UCXXvv2FiLoF7fFvgU0AA1dA
1	Government Center	The Modern Lovers	The Modern Lovers (Expanded Version)	LIKE	wZ3JNZ6tWhk	MPREb_f8oIO6KVTs5	UCCAA_uQg_Qe-M6O17CBy4KA
0	Going Gets Tough	The Growlers	Chinese Fountain	LIKE	sdTByHWOgos	MPREb_I5RT4Z95wov	UCJNle5_HHB85Hsm8kM7aTHg
15	Black Memories	The Growlers	Chinese Fountain	LIKE	gev79Yeqqsk	MPREb_I5RT4Z95wov	UCJNle5_HHB85Hsm8kM7aTHg
14	Smoko	The Chats	Get This In Ya	LIKE	gfKJgVADv1o	MPREb_ObEuGHAHlc9	UC1tx68pTtbA4fDwQ9nENaYw
12	Stoned and Starving	Parquet Courts	Light Up Gold	LIKE	KtYQtlKDrpE	MPREb_YiSMUaUqarb	UC9mjOu5Vl7zQo-DvNeMES_g
23	Slow Dance II	Naked Giants	Sluff	LIKE	LG9t7Q9a-iQ	MPREb_Ktf3CFvwqql	UCOhQm30oipKTkxVv7ARNhAg
9	Cellophane	King Gizzard & The Lizard Wizard	I'm In Your Mind Fuzz	LIKE	FpEl3AvpcoE	MPREb_jDCcIZdXHd0	UC-3mACkWPK3QluQYi5dHQCA
16	Glazin'	Jacuzzi Boys	Glazin'	LIKE	7RIMJlra9ro	MPREb_seCNms4bCkX	UC-i0MRws7MZutdYyhbq2vMw
19	Lost My Mind	Froth	Patterns	LIKE	JfWjTV1F3oE	MPREb_9c3ChifkvpB	UC07KISmM9WHrT6pwPZHOvow
5	Let's Go Trippin'	Dick Dale	King of the Surf Guitar	LIKE	M6mMNzUSJzc	MPREb_n6ziLeTE1bq	UCsIBLw01R85QwRft8D_ONgQ
8	Let's Dance	David Bowie	Let's Dance	LIKE	gHlwJvPv9C0	MPREb_zTDmoyR1UYS	UCvY1eVE6lTebXsdFbbXUtkQ
6	Drugs	Black Lips	200 Million Thousand	LIKE	UwEyqvP4GNw	MPREb_Jim8qyQ2WKh	UClAClLwMYeeJS28cid9HkSw
20	Birthday	Beach Fossils	Clash the Truth	LIKE	QBx1BxfvBp4	MPREb_vglTpNKEsYk	UCa3Tz2g-TF1oumK2paiC9yg
4	No Demons	Bass Drum Of Death	Bass Drum of Death	LIKE	D1Fcos7Fhis	MPREb_SPo9EppjZFE	UCT4pJ5jzFXrDFdYToBwvHXQ
11	Archie, Marry Me	Alvvays	Alvvays	LIKE	YMqiIroCbiY	MPREb_hcXnen4eYhp	UCijE8N5dNSqbRkhOcmsxWKw
2	Shred	All My Friends Hate Me	Shred	LIKE	uIje155pSLU	MPREb_WdjHD10H9qp	
13	When It Comes To You	Dead Ghosts	S/T		d6GN_Nj-0IQ		
