title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Dead Souls	Nine Inch Nails	The Crow Original Motion Picture Soundtrack	LIKE	8eptioPpo4w	MPREb_NdQr5cRNurp	UC8txE2ZyN2Sh8XxH5OkHLSw	xr industrialmusic radio
Come To Daddy (Pappy Mix)	Aphex Twin	Come To Daddy	LIKE	7orEiTI6X_4	MPREb_9hW47CR5sPM	UCWmnkYUzoOiOztmPBhIlZjg	xr industrialmusic radio
Let the Sky Burn	Youth Code	Youth Code	INDIFFERENT	MtGIiQKJWG8	MPREb_bfRIArjwR9d	UCgV0YeXHSyTG5qrmDw2FA7w	xr industrialmusic radio
Tormentor	Tormentor	Seventh Day of Doom	INDIFFERENT	fb2cnXG4SsE	MPREb_yMkjcuYNZlJ	UCoHCE_PR24wQVxDhwAOddkA	xr industrialmusic radio
In The Colosseum	Tom Waits	Bone Machine	INDIFFERENT	rX2uilce1Ng	MPREb_zerdgY4WnVT	UC39N3pyt2Z15oOMjouokl8A	xr industrialmusic radio
Television The Drug Of The Nation	The Disposable Heroes Of Hiphoprisy	Hypocrisy Is The Greatest Luxury	INDIFFERENT	AioHRn9y6aM	MPREb_OuoG5ctVSw0	UCPbhQDGPbPv6Zjagg9-sfdQ	xr industrialmusic radio
Far Too Frail	Superidego	The Escape	INDIFFERENT	p_zqwc4T5x0	MPREb_DpvcdDMKylF	UCGxvtL_nJP4UU9jdGMIhvBQ	xr industrialmusic radio
The Thing I Hate	Stabbing Westward	Darkest Days	INDIFFERENT	skNbS40KK0w	MPREb_P8itzZOpXJz	UCXLOW_7PSxTq3kVaZZQoMEg	xr industrialmusic radio
Candle	Skinny Puppy	The Process	INDIFFERENT	C66TFD3j1uA	MPREb_3vHNB2BHZE1	UCjBUnfnYV_pRzBbm2AHoVKg	xr industrialmusic radio
Glass Houses	Skinny Puppy	Remission	INDIFFERENT	MiQXPsWsjak	MPREb_lA1ylSGNIxl	UCjBUnfnYV_pRzBbm2AHoVKg	xr industrialmusic radio
Assimilate (Live in Warsaw)	Skinny Puppy	Bootlegged, Broke and in Solvent Seas (Live)	INDIFFERENT	R4Po5I1CbBk	MPREb_iFOMcvAJ51n	UCjBUnfnYV_pRzBbm2AHoVKg	xr industrialmusic radio
Morpheus Laughing	Skinny Puppy	14 Years Of Electronic Challenge, Volume 2	INDIFFERENT	cUfGVbuDiek	MPREb_kxMIN67AQWC	UCjBUnfnYV_pRzBbm2AHoVKg	xr industrialmusic radio
Harold and Cindy Hospital	Severed Heads	Come Visit the Big Bigot	INDIFFERENT	rodf9X1wl9o	MPREb_BNWHZ6op7LD	UCD1HiqFUA1w0U_uxOSn2leA	xr industrialmusic radio
Enter the Exterminator	Scraping Foetus off the Wheel	Nail	INDIFFERENT	B7_wJYvMB60	MPREb_3jrhGIyaMcF	UCuSqeZqsp_okDNpch_9sBKw	xr industrialmusic radio
I'll Meet You in Poland Baby	Scraping Foetus off the Wheel	Hole	INDIFFERENT	uAj4LmJm47U	MPREb_zPZRwKiKIkm	UCuSqeZqsp_okDNpch_9sBKw	xr industrialmusic radio
Descent	STEIN27	Teorie pádu	INDIFFERENT	aL0ybRYgcLw	MPREb_3vxKay8aAxZ	UCwLaAGk8hUjy_3aL7HAr4Vg	xr industrialmusic radio
Something Wonderful	Revolting Cocks	Beers, Steers + Queers	INDIFFERENT	eGQ9bJKwu-w	MPREb_2P6ucKgPSKw	UCwNwd7Kj2bhIon7ZvXj-cVQ	xr industrialmusic radio
Get Down	Revolting Cocks	Beers, Steers + Queers	INDIFFERENT	Nyo2iYeI6o4	MPREb_2P6ucKgPSKw	UCwNwd7Kj2bhIon7ZvXj-cVQ	xr industrialmusic radio
The Order of Death	Public Image Ltd.	This is What You Want... This Is What You Get	INDIFFERENT	O0bk6Hbz0ZU	MPREb_nfcAyFgO6Hw	UC7s9i97DKMBbSlAAslttU4Q	xr industrialmusic radio
Animal	Prick	Prick	INDIFFERENT	5ln8fQ8JxIM	MPREb_823x1EXZ2UI	UCOu0mlzpKKGh3ld7i8545jw	xr industrialmusic radio
Ich Bin Ein Auslander	Pop Will Eat Itself	Dos Dedos Mis Amigos	INDIFFERENT	ChaNuRYDIDo	MPREb_xgaaFxiVb6E	UCVJZut8UslTChoDROC9gW9g	xr industrialmusic radio
Suck	Pigface	Gub / Welcome To Mexico Remastered Vol. 1	INDIFFERENT	9nttlAI50R0	MPREb_6DNYS7TcHwZ	UC670CXNr2VRVEuuG1Cox1GA	xr industrialmusic radio
So What	P!NK	Funhouse (Expanded Edition)	INDIFFERENT	BQ2P1K7Yl00	MPREb_cgPDOYjPU8r	UCUlTyoiUjykZj7ZReC0bF0g	xr industrialmusic radio
Antidote SERUM	Out Out	Pepperbox Muzzle	INDIFFERENT	ycwafH4woeU	MPREb_GFohRIa3hTv	UCqeSScpCZNAKGCDigK8ioFg	xr industrialmusic radio
Water	Ohgr	Welt	INDIFFERENT	F8QHHliMe3A	MPREb_hnUqUZctiDu	UCXn4A_VsLt0YEBwXTKgftRw	xr industrialmusic radio
Solow	Ohgr	Welt	INDIFFERENT	p1jfqFWti8Q	MPREb_hnUqUZctiDu	UCXn4A_VsLt0YEBwXTKgftRw	xr industrialmusic radio
Devil	Ohgr	Welt	INDIFFERENT	6FJpPNJfApU	MPREb_hnUqUZctiDu	UCXn4A_VsLt0YEBwXTKgftRw	xr industrialmusic radio
Fiction	Not My God	Fiction	INDIFFERENT	L29B5BX_8_o	MPREb_QgfhA5CYQdP	UCdUIsCDhbtgDdsbPkrBj_cw	xr industrialmusic radio
Only	Nine Inch Nails	With Teeth	INDIFFERENT	4qA_ctiPb6Q	MPREb_pA4L4WvzGTd	UC8txE2ZyN2Sh8XxH5OkHLSw	xr industrialmusic radio
March Of The Pigs	Nine Inch Nails	The Downward Spiral (Deluxe Edition)	INDIFFERENT	fnw_UbJmmbY	MPREb_QzOb2LYuImh	UC8txE2ZyN2Sh8XxH5OkHLSw	xr industrialmusic radio
Mr. Self Destruct	Nine Inch Nails	The Downward Spiral	INDIFFERENT	zBFXFzqIjHM	MPREb_KsNSZB5QIZh	UC8txE2ZyN2Sh8XxH5OkHLSw	xr industrialmusic radio
Big Man With A Gun	Nine Inch Nails	The Downward Spiral	INDIFFERENT	Xe2rKjw8bww	MPREb_KsNSZB5QIZh	UC8txE2ZyN2Sh8XxH5OkHLSw	xr industrialmusic radio
Kinda I Want To	Nine Inch Nails	Pretty Hate Machine	INDIFFERENT	FIU_o4NJHVE	MPREb_3VZpQziulJy	UC8txE2ZyN2Sh8XxH5OkHLSw	xr industrialmusic radio
Last	Nine Inch Nails	Broken	INDIFFERENT	DzkBmJGGwdA	MPREb_AZ46QfrFBpZ	UC8txE2ZyN2Sh8XxH5OkHLSw	xr industrialmusic radio
Happiness In Slavery	Nine Inch Nails	Broken	INDIFFERENT	mQ2-SkLfldk	MPREb_AZ46QfrFBpZ	UC8txE2ZyN2Sh8XxH5OkHLSw	xr industrialmusic radio
Gave Up	Nine Inch Nails	Broken	INDIFFERENT	EDgt-hw8A40	MPREb_AZ46QfrFBpZ	UC8txE2ZyN2Sh8XxH5OkHLSw	xr industrialmusic radio
World of Shit	Nailbomb	Point Blank	INDIFFERENT	UONEUqv7flY	MPREb_18Wi6DCiFgt	UCxYTMaclo9Tt3Xebmqik8vw	xr industrialmusic radio
Sum of Your Achievements	Nailbomb	Point Blank	INDIFFERENT	3O2fxNiijto	MPREb_18Wi6DCiFgt	UCxYTMaclo9Tt3Xebmqik8vw	xr industrialmusic radio
Ride the Mindway	My Life With the Thrill Kill Kult	Confessions of a Knife	INDIFFERENT	Tko7epkntns	MPREb_jf1GRYFgWyS	UC8cNZu63c5Pieb1HL9xrcTg	xr industrialmusic radio
A Daisy Chain 4 Satan (Acid & Flowers Mix)	My Life With the Thrill Kill Kult	Confessions of a Knife	INDIFFERENT	NdqEKXAoRYM	MPREb_jf1GRYFgWyS	UC8cNZu63c5Pieb1HL9xrcTg	xr industrialmusic radio
After the Flesh	My Life With The Thrill Kill Kult	The Crow Original Motion Picture Soundtrack	INDIFFERENT	pgtkvcKmABM	MPREb_NdQr5cRNurp	UC8cNZu63c5Pieb1HL9xrcTg	xr industrialmusic radio
Kooler Than Jesus	My Life With The Thrill Kill Kult	My Life With The Thrill Kill Kult	INDIFFERENT	1mxx2PBqSEo	MPREb_xRe1xGwulpH	UC8cNZu63c5Pieb1HL9xrcTg	xr industrialmusic radio
A Daisy Chain 4 Satan	My Life With The Thrill Kill Kult	My Life With The Thrill Kill Kult	INDIFFERENT	eKieumDKm9o	MPREb_xRe1xGwulpH	UC8cNZu63c5Pieb1HL9xrcTg	xr industrialmusic radio
Isle of Man (Version II)	Ministry	Twitch	INDIFFERENT	uWJ-i5yDVns	MPREb_p1CFudi0y1l	UCkHZWbfPk_iA8_Rio-9J5LA	xr industrialmusic radio
N.W.O.	Ministry	Songs From The Cool World	INDIFFERENT	qM11Yo6pFyM	MPREb_94qIijFUH3T	UCkHZWbfPk_iA8_Rio-9J5LA	xr industrialmusic radio
The Land of Rape & Honey (Live)	Ministry	Live Necronomicon	INDIFFERENT	ze21mUweCto	MPREb_4qdD3HL3QOy	UCkHZWbfPk_iA8_Rio-9J5LA	xr industrialmusic radio
Stigmata (Update Mix)	Ministry	Land of Rape and Honey	INDIFFERENT	rz3LPq_dxck	MPREb_AXPGGgwNf8u	UCkHZWbfPk_iA8_Rio-9J5LA	xr industrialmusic radio
Stigmata (Live)	Ministry	In Case You Didn't Feel Like Showing Up (Live)	INDIFFERENT	sjR_tJaKQ08	MPREb_Kxlc6yO457R	UCkHZWbfPk_iA8_Rio-9J5LA	xr industrialmusic radio
