	title	artist	album	likeStatus	videoId	albumId	artistId
65	Feel Like An Enemy (feat. Hell Raizah, Killah Priest, Trigga & Prodical Sun)	GZA/Genius	Beneath The Surface	LIKE	LJTjlUHJDpk	MPREb_pg1C4jTm6cI	UC--gj3l4eBnO_hxJsalqIFg
51	Real Hip-Hop (Pete Rock Remix)	Das EFX	Hold It Down	LIKE	aGFHZ4-8cNw	MPREb_7ROCc18Q0Xn	UCCq7iHBfCPO5eaPukfPN2nA
53	Severe Punishment (feat. U-God, GZA, Raekwon & RZA)	Wu-Tang Clan	Wu-Tang Forever	INDIFFERENT	kXjMilJzpqw	MPREb_ySimBuHORNp	UCdQKMtGgbbahJWE3rkPaGoA
71	Da Mystery of Chessboxin'	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	INDIFFERENT	Lki_5CVKS0Y	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
94	Reunited (feat. GZA, Ol' Dirty Bastard, RZA & Method Man)	Wu-Tang Clan	Wu-Tang Forever	INDIFFERENT	D39eZB4mXxE	MPREb_ySimBuHORNp	UCdQKMtGgbbahJWE3rkPaGoA
7	I'm a Player (Street Version)	Too $hort	Get In Where You Fit In	INDIFFERENT	3VpeWSaD4B8	MPREb_kZgqaC78xS7	UC7kG2xPW0nmPMkU5MIrukHQ
80	Swing It To The Area	The UMC's	Fruits Of Nature	INDIFFERENT	a7IdF22gobg	MPREb_e9zomsBScoD	UCoBsrc8UwyNtyUj0gSfxBbg
66	Lazy Afternoon	The Roots	Do You Want More?!!!??!	INDIFFERENT	5yM7TgMbLzU	MPREb_9U53K8spnZb	UCkOV250OgD1qUOAvGYgCSvA
15	Ya Mama	The Pharcyde	Bizarre Ride II The Pharcyde	INDIFFERENT	fIBBMI2pUxI	MPREb_dzbSj6u344s	UCPBVpB_roy80QRKWi4vwRVQ
92	Dirty Decibels (feat. Pharoahe Monch)	The High & Mighty	Home Field Advantage	INDIFFERENT	wPGzeYyMi-U	MPREb_BfHnRmenwPn	UCsIbAEN0mKgamR07aYJDHtg
0	Props Over Here	The Beatnuts	Street Level	INDIFFERENT	WGbsO3yBROQ	MPREb_ecQRb9D7eR4	UCsCi5pSWAnjCgsUWAjtgWog
97	Wontime	Smif-n-wessun	Wontime bw Stand Strong	INDIFFERENT	PZbJnGvInm8	MPREb_ZvZt3FiicJw	UCAuYz5DcuXFI6JGvlU4ggqw
95	Timz N Hood Chek	Smif-n-Wessun	Dah Shinin'	INDIFFERENT	ZRTbVFk9h6c	MPREb_0O5ncWaK03A	UCAuYz5DcuXFI6JGvlU4ggqw
32	I'll Be Around	Rappin' 4-Tay	Don't Fight The Feelin'	INDIFFERENT	nrzyxFBsX6A	MPREb_iu9mCTJvRBF	UC1YrFAk8SjTJIvKqLHHTaow
14	Knuckleheadz (feat. Ghostface Killah & U-God)	Raekwon	Only Built 4 Cuban Linx...	INDIFFERENT	VXuwljCWZMU	MPREb_Z2U9PujcM92	UC5xA-S_yp5X9nRWM8d-Iheg
69	Down With the King (feat. Pete Rock & C.L. Smooth)	RUN DMC	Down With The King	INDIFFERENT	3LMbrMb5bWE	MPREb_GoZ3gPXHRf3	UCZ1zPzqwelYI7RpNPf68zqA
12	Microphone Mathematics	Quasimoto	The Unseen	INDIFFERENT	P7R8NTfarRA	MPREb_0K6QZkMjHgO	UCFkCLeMBKTlA3UD13VBTR9w
89	Breathe And Stop	Q-Tip	Amplified	INDIFFERENT	q50mOuWQE04	MPREb_WwdANDmhD90	UCe0gK3BlE7ZD1fekT0LxBiA
64	Been Around the World (feat. Notorious B.I.G. & Mase)	Puff Daddy & The Family	No Way Out	INDIFFERENT	lbUgUJXEGGk	MPREb_8zxZTbTnq3n	UCa7UEhon5aHfncjkOWgwRDA
31	I'll Be Missing You (feat. Faith Evans & 112)	Puff Daddy	No Way Out	INDIFFERENT	t_k6fV3jZ2k	MPREb_8zxZTbTnq3n	UCa7UEhon5aHfncjkOWgwRDA
40	Burn Hollywood Burn (feat. Ice Cube & Big Daddy Kane)	Public Enemy	Fear Of A Black Planet	INDIFFERENT	Vt1KfJhyMqw	MPREb_WFTPLRacLRs	UCWnh1TnJ-3_6XAFIXqYsVIg
99	Can't Truss It	Public Enemy	Apocalypse 91… The Enemy Strikes Black	INDIFFERENT	qQlN9gt2AhA	MPREb_y0CLaZaytKa	UCWnh1TnJ-3_6XAFIXqYsVIg
10	All the Places	Pete Rock & C.L. Smooth	The Main Ingredient	INDIFFERENT	VOvO0zgXDpg	MPREb_hlJSQ2kC3UN	UCOwnuQTYOU-1hE4rGM2ohAg
47	The Creator	Pete Rock & C.L. Smooth	All Souled Out	INDIFFERENT	SzuX4HGguT4	MPREb_SWWQXk0GExY	UCOwnuQTYOU-1hE4rGM2ohAg
44	Tru Master	Pete Rock	Soul Survivor	INDIFFERENT	yLcN_rzouEI	MPREb_ZCchJJNutDq	UCOwnuQTYOU-1hE4rGM2ohAg
24	Skew It on the Bar-B (feat. Raekwon)	Outkast	Aquemini	INDIFFERENT	ciDy2ay7OzM	MPREb_7tDaxFl3XwZ	UCpJG35xsNdMgxsXn7kqG4Ew
74	Harlem World	Ol' Dirty Bastard	Return to the 36 Chambers: The Dirty Version	INDIFFERENT	YfLyQa8NN_4	MPREb_fndyjxvvKMj	UCrYJAAly5ySwMg0t-LC1r0Q
4	Hate Me Now (feat. Diddy)	Nas	I Am...	INDIFFERENT	Vjhcq3pSsp0	MPREb_22c5JVJjkDO	UCPoQYATXIYvN5WB0c4f6jfQ
67	I Gave You Power	Nas	It Was Written	INDIFFERENT	aG64AlNgjF0	MPREb_VMY4230PUxe	UCPoQYATXIYvN5WB0c4f6jfQ
93	What's Ya Poison (feat. Cormega)	Mobb Deep	Murda Muzik	INDIFFERENT	4_Nlid2-Ymg	MPREb_1b4njqnnG6L	UCrZE2q5Y0Kti9IPxbWCc7mA
28	Sock It 2 Me (feat. Da Brat)	Missy Elliott	Supa Dupa Fly	INDIFFERENT	V67t8eu8ee4	MPREb_HB2CsxgPMbG	UCKqVP7_535ELJu2OeEd3zzQ
29	The Rain (Supa Dupa Fly)	Missy Elliott	Supa Dupa Fly	INDIFFERENT	BucB2h2Ykhg	MPREb_HB2CsxgPMbG	UCKqVP7_535ELJu2OeEd3zzQ
