	title	artist	album	likeStatus	videoId	albumId	artistId
555	they sink	Ólafur Arnalds	re:member	LIKE	d4L5sw-Y_0A	MPREb_RJC0PC4eW6G	UCDQlvsMEM5j0k5cqmfHBzVA
717	Oslo in the Summertime	of Montreal	The Sunlandic Twins	LIKE	zsZY8N6Xn5A	MPREb_Av2Tw1YZrim	UCTc-gLB4Gy6BxJhMAYZ6m4A
103	Raute (Remaster 2022)	farben	textstar+ (Remaster 2022)	LIKE	ZfHl3D4rdoU	MPREb_WO3t24KABbQ	UCXjvO90KeVCh_Uwo2C68L7Q
625	T.Microsystems (Remaster 2022)	farben	textstar+ (Remaster 2022)	LIKE	6jBTF7TTix8	MPREb_WO3t24KABbQ	UCXjvO90KeVCh_Uwo2C68L7Q
707	dreamer	eevee	beat tape 01	LIKE	wM5ayl8iaBw	MPREb_KYsWS7PGdkE	UCzu820Gt6_VpbOvZxzUq58w
991	blue birds	eevee	beat tape 01	LIKE	zN5kiR44uXo	MPREb_KYsWS7PGdkE	UCzu820Gt6_VpbOvZxzUq58w
233	NYNEX (feat. ELUCID, Quelle Chris & Denmark Vessey)	billy woods	Aethiopes	LIKE	A5_bMqCZdUs	MPREb_3g42leqWBmt	UC-ila4F7VDattJX8rRh4zIA
224	Hunger of the Pine	alt-J	This Is All Yours	LIKE	ZRX_fUZ5GCY	MPREb_AxizdsNIzNI	UCyzh4EnNuEO3Jk_mlXJCIag
363	Fitzpleasure	alt-J	An Awesome Wave	LIKE	joSUixErUGY	MPREb_VsvPkrdaKvh	UCyzh4EnNuEO3Jk_mlXJCIag
688	Bloodflood	alt-J	An Awesome Wave	LIKE	ciK0_MaWx4Q	MPREb_VsvPkrdaKvh	UCyzh4EnNuEO3Jk_mlXJCIag
702	Deadcrush	alt-J	RELAXER	LIKE	rCuBBaLtXQQ	MPREb_EuILBeE1vdO	UCyzh4EnNuEO3Jk_mlXJCIag
708	Lovely Day	alt-J	This Is All Yours	LIKE	HGP93-5N72I	MPREb_AxizdsNIzNI	UCyzh4EnNuEO3Jk_mlXJCIag
969	3WW	alt-J	RELAXER	LIKE	qT7pVIW9Fh0	MPREb_EuILBeE1vdO	UCyzh4EnNuEO3Jk_mlXJCIag
1022	Guwop (feat. Quavo, Offset & Young Scooter)	Young Thug	JEFFERY	LIKE	nQiLX1byUe0	MPREb_GF3jljLiI6V	UCm6WwhIkHJFRGQd7ttnr9lQ
110	Loop The Loop (Taken From The Salad Days Album)	Young Marble Giants	Colossal Youth (40th Anniversary Edition)	LIKE	W23Dp23mZw0	MPREb_MGwVbe6Kcq2	UClxRGWXhsKCcyaBzd_ouxVA
345	WAKING UP DOWN	Yaeji	WHAT WE DREW 우리가 그려왔던	LIKE	IQZHWczV1XA	MPREb_XBNkp54VKRt	UCohh6h_Kyey44cs1DNRh4Ag
386	$$$	XXXTENTACION	?	LIKE	gtdejuLP2hw	MPREb_tmsKxsTDlyL	UCnAcxgRZ065f_eXK1o85c1w
726	Dear God (Remastered 2001)	XTC	Skylarking	LIKE	xf58TEMm8Rw	MPREb_wnJJj5GnePr	UCgsgbGAPI68KlnBRGFMtRuA
200	Wu-Tang: 7th Chamber - Part II (Conclusion)	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	bIhNhCzZRMw	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
222	C.R.E.A.M. (Cash Rules Everything Around Me) (A Cappella)	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	UwlJvOdyJjE	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
316	Protect Ya Neck (Shao Lin Version)	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	iEWnv4cQBKA	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
429	Protect Ya Neck	Wu-Tang Clan	Enter The Wu-Tang (36 Chambers) [Expanded Edition]	LIKE	Xvbb7F2CCOU	MPREb_eRevYdOLt8G	UCdQKMtGgbbahJWE3rkPaGoA
17	G'd up (feat. Method Man & R-Mean and Mzee Jones)	Wu-Tang	The Saga Continues	LIKE	zlK3a5jELZk	MPREb_03OeISChz9B	UCdQKMtGgbbahJWE3rkPaGoA
347	Frozen (feat. Method Man & Killa Priest and Chris Rivers)	Wu-Tang	The Saga Continues	LIKE	u-aojRZQV5c	MPREb_03OeISChz9B	UCdQKMtGgbbahJWE3rkPaGoA
763	Stella (feat. Ghostface Killah, Sheek Louch & Method Man)	Wu-Block	Wu-Block	LIKE	E6VQ_K2QKI0	MPREb_QcSvGWIpWaP	UCGui1xDT6VyZBFr4HQt-QQw
43	Keep My Skillet Good and Greasy	Woody Guthrie	Woody Guthrie Sings Folk Songs, Vol. 2	LIKE	VVFSBnHb6Sk	MPREb_SivSCYW3WTZ	UCgbCJIqwRQbo8xuVWvQFqYg
626	Going Down the Road Feeling Bad	Woody Guthrie	This Land is Your Land: The Asch Recordings, Vol. 1	LIKE	nLPSMYaB1M8	MPREb_TFcxd6qtcQq	UCgbCJIqwRQbo8xuVWvQFqYg
780	Mr Suit (2006 Remastered Version)	Wire	Pink Flag (2006 Remastered Version)	LIKE	LPU8tS1uHl0	MPREb_0uByMaayRnq	UCJOW5ijQ4MFnvZxhdCHha6Q
452	634-5789	Wilson Pickett	The Exciting Wilson Pickett	LIKE	BFw-UnFXtFE	MPREb_hKYWC1qijZy	UC_nBrnmRNUgbvTbsr20gssQ
385	dlp 1.1	William Basinski	The Disintegration Loops	LIKE	juH-dWmfcVM	MPREb_BMGXDV34c2i	UCi6J6_Fl9zUHMFmduDLISfw
115	Candy (feat. Larry Blackmon & Cameo)	Will Smith	Big Willie Style	LIKE	QfgUVFmfCj4	MPREb_ZoEsu93vJDr	UCdHscQsCBWSfcW50NjdJWkA
186	I Am My Mother	Wilco	Cruel Country	LIKE	5HxYIAR7o9Q	MPREb_NWpJlnCnlQ5	UCb5aNlKdWOySR6Z-CnQieFQ
9	Hearts Aglow	Weyes Blood	And In The Darkness, Hearts Aglow	LIKE	diqii5RKg8g	MPREb_73QQFmRhLB6	UChpnWWkg9ZAgAZ5KwkeQkFg
247	The Collector	Wayne Shorter	Adam's Apple (Rudy Van Gelder Edition)	LIKE	d9UQio-IhBU	MPREb_RqvtCvPaLQP	UC3X4afoYfFCLWw1LTfeLCqA
70	Belong	Washed Out	High Times	LIKE	EYGTv0DvNhc	MPREb_XB4tAhVZ7ak	UC1rCT_Cy1pP1wnRcEUV3nPA
241	Good Luck	Washed Out	High Times	LIKE	voGd-E4xM0Y	MPREb_XB4tAhVZ7ak	UC1rCT_Cy1pP1wnRcEUV3nPA
61	Frozen Notes (Strings Version)	Warren Zevon	Excitable Boy	LIKE	EOk-fDvDKMI	MPREb_TNptpDKdduK	UChDuOKD_xJJqrHcwGtfch8g
470	Tule's Blues (Solo Piano Version)	Warren Zevon	Excitable Boy	LIKE	CD4bh-_NrTQ	MPREb_TNptpDKdduK	UChDuOKD_xJJqrHcwGtfch8g
571	Werewolves of London (Alternate Version)	Warren Zevon	Excitable Boy	LIKE	b60pbCWDMjk	MPREb_TNptpDKdduK	UChDuOKD_xJJqrHcwGtfch8g
