	title	artist	album	likeStatus	videoId	albumId	artistId
73	The Past Is A Grotesque Animal	of Montreal	Hissing Fauna, Are You The Destroyer?	LIKE	U8Lxjcuty_g	MPREb_koEflO4QOMl	UCTc-gLB4Gy6BxJhMAYZ6m4A
79	2080	Yeasayer	All Hour Cymbals	LIKE	eTnQ54M1Lo8	MPREb_VHnbDKpq7D7	UCOmQROWwukObd9QvmZS3mXA
77	Sun City Creeps	Woods	City Sun Eater in the River of Light	LIKE	94MutTcYRGc	MPREb_7Qu2h81oY7z	UCIzNIt3-X2hkGPeJ6zUVg8A
82	California Dreamer	Wolf Parade	At Mount Zoomer	LIKE	60GbwTcgABk	MPREb_Zdw9i2SUnyj	UCcSBYlEz6WW8M9b2WhmtveA
20	I Am Trying to Break Your Heart	Wilco	Yankee Hotel Foxtrot	LIKE	3RQcPC8KY_g	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ
51	Jesus, Etc.	Wilco	Yankee Hotel Foxtrot	LIKE	USMsgVbf8Us	MPREb_lLsAOqmMog8	UCb5aNlKdWOySR6Z-CnQieFQ
59	Impossible Germany	Wilco	Sky Blue Sky	LIKE	eY-7q42UZR0	MPREb_dcLLfawEzwl	UCb5aNlKdWOySR6Z-CnQieFQ
65	Hummingbird	Wilco	A Ghost Is Born	LIKE	uUDyxQ5k8SY	MPREb_hUGabGQCw2k	UCb5aNlKdWOySR6Z-CnQieFQ
96	Acid Reign	Violens	Amoral	LIKE	2uoNe407ch4	MPREb_7STmR9kY28U	UCs2SwGOCXmsk58pgUgl4cTA
22	Oxford Comma	Vampire Weekend	Vampire Weekend	LIKE	Xol4RPRnuXQ	MPREb_zXcVFdJ9Uu1	UCWy-MPuAh_GH8YwXxtq3gcA
90	Tether Beat	Twin Shadow	Forget	LIKE	ESLVg_E-sV0	MPREb_TYANazM92ek	UCMUB52aO4CqrUXmLwbfRWYA
69	Still Sound	Toro y Moi	Underneath The Pine	LIKE	YAgZKT32qNk	MPREb_6ZYb8GZKE4l	UCJikOjbf3VffCdLXTsbxfxg
50	Islands	The xx	xx	LIKE	cvYklibBZWM	MPREb_Q6bqk6BLU6O	UCQ1Xqlk89CLZ9aAFyo-1THg
53	VCR	The xx	xx	LIKE	H6zshSx2yBE	MPREb_Q6bqk6BLU6O	UCQ1Xqlk89CLZ9aAFyo-1THg
1	The Rat	The Walkmen	Bows + Arrows	LIKE	a3iXh84u4UI	MPREb_ZUJWiFkEvta	UCnaedb1G9lOh40XYkqjC1Zg
5	You Only Live Once	The Strokes	First Impressions Of Earth	LIKE	6FnbPTaoahM	MPREb_V8vARYPytam	UC8N13xhRG78YQK7Ppc4Ytrg
14	Hard To Explain	The Strokes	Is This It	LIKE	2iF9-LAVcjE	MPREb_pPtBvGEbwzO	UC8N13xhRG78YQK7Ppc4Ytrg
29	Reptilia	The Strokes	Room On Fire	LIKE	YdRjNeu11Ww	MPREb_9HLfAiW2TOd	UC8N13xhRG78YQK7Ppc4Ytrg
31	Last Nite	The Strokes	Is This It	LIKE	Bn-lcvrMOlc	MPREb_pPtBvGEbwzO	UC8N13xhRG78YQK7Ppc4Ytrg
44	The Modern Age	The Strokes	Is This It	LIKE	cy0-S7IAlS0	MPREb_pPtBvGEbwzO	UC8N13xhRG78YQK7Ppc4Ytrg
47	12:51	The Strokes	Room On Fire	LIKE	hO4-QAjkpSA	MPREb_9HLfAiW2TOd	UC8N13xhRG78YQK7Ppc4Ytrg
10	New Slang	The Shins	Oh, Inverted World	LIKE	1veF_lrvij8	MPREb_rypGRr8hnNo	UCp8bBB0AoKgBaNlUiKn8SHg
38	Caring Is Creepy	The Shins	Oh, Inverted World	LIKE	UqMbZY_iv6E	MPREb_rypGRr8hnNo	UCp8bBB0AoKgBaNlUiKn8SHg
54	Heartbeats	The Knife	Deep Cuts	LIKE	GDdrHx3Sk_Q	MPREb_4oonycRlhJE	UCis1bLqVozucj8JQo1bLHHg
30	All These Things That I've Done	The Killers	Hot Fuss	LIKE	AUAxlOfw2O0	MPREb_LU3E5vWgwfG	UCneQ7UWyu9USLDgMya6T7IA
37	Smile Like You Mean It	The Killers	Hot Fuss	LIKE	dy3O9N479i8	MPREb_LU3E5vWgwfG	UCneQ7UWyu9USLDgMya6T7IA
83	Animals	The Ghost Of A Saber Tooth Tiger	Midnight Sun	LIKE	kmyasZx6pXY	MPREb_VzBX3ACwDPk	UCZD5O9PqLBFQ0kJ-JLlte-g
97	Jala	The Clean	Getaway (Deluxe 2016 Remaster)	LIKE	hO0dyqLS3kg	MPREb_rPWcjwKj0L1	UCLVaX5cPAa4g0wNcCKSAJcQ
62	Oceans & Streams	The Black Keys	Attack & Release	LIKE	1-7rHaUsYOU	MPREb_LZg974B32FR	UCchwuI134MUX4GSZqYLpYGA
68	Entrance Song	The Black Angels	Phosphene Dream	LIKE	ItEMProo668	MPREb_p3jtvt6XPKH	UCdMCMtXUYb-9gvK1srSECuQ
36	I And Love And You	The Avett Brothers	I And Love And You	LIKE	fT3ABR-CYnQ	MPREb_1CGsL8WvfvQ	UC4gVpVxWJmpR3dNZxzyKkrA
7	Since I Left You	The Avalanches	Since I Left You (20th Anniversary Deluxe Edition)	LIKE	TyOfYE5cqNk	MPREb_cNK9GhEZbWX	UCLXF7R57nHd3Q2PcAAtdPcA
99	Borderline	Tame Impala	The Slow Rush	LIKE	rymYToIEL9o	MPREb_yVhKccUQYoW	UCGz-eguN8tcic5kUG4s1ZgA
2	Wolf Like Me	TV on the Radio	Return To Cookie Mountain (Bonus Track Version)	LIKE	8NceNkPFbEw	MPREb_eyOKjYpRIe2	UCyRprZQCBFlc-lMRR2uQq-Q
48	The Way We Get By	Spoon	Kill the Moonlight	LIKE	nDHNcZDyFXE	MPREb_JtrYqdzwWa4	UC4zxbn4wRucKR-IArNkBtEw
58	Everything Hits At Once	Spoon	Girls Can Tell	LIKE	aY6nItOhSo4	MPREb_DxnC8bz3PSy	UC4zxbn4wRucKR-IArNkBtEw
