	title	artist	album	likeStatus	videoId	albumId	artistId
9	The Golden Flute	Yusef Lateef	The Golden Flute	INDIFFERENT	c4YXJM7V8yw	MPREb_n13kE0q8kye	UCTzvT7cM3lVEnarspxywomQ
15	Back Home	Yusef Lateef	The Blue Yusef Lateef	INDIFFERENT	0wqe1Lt2h4U	MPREb_Zo1Bnocje1i	UCTzvT7cM3lVEnarspxywomQ
0	Trance Dance (Live / Remastered)	The Jazz Crusaders	The Festival Album	INDIFFERENT	WvJ8EADMpLw	MPREb_kClZqvOQOJb	UCzWAP0KP3cY02LW6IYH6LNA
1	The Afterlife	The Comet Is Coming	The Afterlife	INDIFFERENT	YMstIXwsPUY	MPREb_xkrNanuZwKs	UCkhhyLDFuxeJnEVG0XhzzWA
13	Star Exploding in Slow Motion	The Comet Is Coming	Prophecy	INDIFFERENT	R2AnA_-lnQ0	MPREb_JKL6DTCsA5W	UCkhhyLDFuxeJnEVG0XhzzWA
2	The Coming Of The Strange Ones	Shabaka And The Ancestors	We Are Sent Here By History	INDIFFERENT	E2WCYx92X0A	MPREb_8iFL6UF0T4F	UCGzO43G7oit5wcWV9vBBD2A
6	Behold, The Deceiver	Shabaka And The Ancestors	We Are Sent Here By History	INDIFFERENT	Y8XCaxVsslg	MPREb_8iFL6UF0T4F	UCGzO43G7oit5wcWV9vBBD2A
14	’Til The Freedom Comes Home	Shabaka And The Ancestors	We Are Sent Here By History	INDIFFERENT	DimK2Wjdq38	MPREb_8iFL6UF0T4F	UCGzO43G7oit5wcWV9vBBD2A
4	So Beautiful (Live At Capitol Studios / 2014)	Robert Glasper	Covered (The Robert Glasper Trio Recorded Live At Capitol Studios)	INDIFFERENT	5Cx-6RwtyJo	MPREb_m21UYOQW6Bs	UCLFHVgbSwvTgM1PcsOCvHjw
5	Still Walking	Niels Vincentz	Something for Someone	INDIFFERENT	KRmmLnr9hWE	MPREb_Bz2obTLl5Ed	UCpJzT3H1NNTL7_HxV3VYLrA
7	Kandaiki	Mammal Hands	Animalia	INDIFFERENT	NFZuYmi0cxg	MPREb_cQpYRfZbFHX	UCeORB_LJKqLUNCULQ9bIdfA
16	Summer Days	Lonnie Liston Smith	Expansions	INDIFFERENT	cN3plwuwd8A	MPREb_PlHOk80TPXc	UCr2ceh8gLnLl3jXahGs6J_Q
10	The Divided City	Gabor Szabo	Bacchanal (Extended Version)	INDIFFERENT	gGWhqwPcR1w	MPREb_WTssE2WV5mW	UCOR9UO5R0ISybK33CZhFqUw
8	Asmarina (My Asmara)	Feqadu Amde-mesqel	Ethiopiques, Vol. 4: Ethio Jazz 1969-1974	INDIFFERENT	mTba6vgDhqE	MPREb_nyYdjRoQrBO	UCMWdin9DYdurLh6OQZjItwQ
11	The Philosopher	Ezra Collective	Juan Pablo: The Philosopher	INDIFFERENT	D1JdqB2PJIM	MPREb_XnPDzvyEQHm	UCbz8rULEc14QEZoUjGBKUTQ
19	Dear John C.	Elvin Jones	Dear John C.	INDIFFERENT	Ihgs923DfC4	MPREb_QjzcTr1AOqt	UCUKbF7JCZ1D2kManXriHxkg
18	Don't Take Your Love from Me	Coleman Hawkins	My One and Only Love	INDIFFERENT	lgZWaRSgt_s	MPREb_X9rM9KRce8m	UCaqOj5uQl-733nBtBpEEGBw
12	Joy Spring	Clifford Brown	Clifford Brown And Max Roach	INDIFFERENT	FE1t6lUVB_k	MPREb_IlsQNGSmB8l	UCQFCMVgOtWDn5Vd3Nt1SRfQ
3	Gospel Trane	Alice Coltrane	A Monastic Trio	INDIFFERENT	dkBVckAKFmM	MPREb_Jd6wILSnKK5	UCwpupyFQfsG4XhnZXhRy6wg
17	The Sidewinder	Lee Morgan, Joe Henderson, Barry Harris, Bob Crenshaw, and Billy Higgins	The Sidewinder		EQF267HjN8M		
