	title	artist	album	likeStatus	videoId	albumId	artistId
30	Saudade	Thievery Corporation	Saudade	LIKE	GjyFhmj8eNA	MPREb_CODe4OFEXqz	UCqx8axYJOduerya_chK-8Ag
49	Décollage (feat. Lou Lou Gehlickhani)	Thievery Corporation	Saudade	LIKE	Ko35fhJKHYU	MPREb_CODe4OFEXqz	UCqx8axYJOduerya_chK-8Ag
38	Adaptation of the Koto Song	The Kilimanjaro Darkjazz Ensemble	The Kilimanjaro Darkjazz Ensemble	LIKE	_Y_f5YcENwI	MPREb_52u624CckdX	UCCOfI7bSteogcp8KW2tSrgg
51	Underwater Love	Smoke City	Flying Away	LIKE	rooAXx5nU_w	MPREb_fQN45SccDoI	UCr0E0SWGqfdB0vK_XQ448pA
39	Oh My God	Sevdaliza	Shabrang	LIKE	PQCbKITflP0	MPREb_ConKKtISgvM	UCHV5LEjuzvHB6y_1609jd6w
44	Shabrang	Sevdaliza	Shabrang	LIKE	xg-dmaKg9Gc	MPREb_ConKKtISgvM	UCHV5LEjuzvHB6y_1609jd6w
45	Wallflower	Sevdaliza	Shabrang	LIKE	65nGP7tWlVU	MPREb_ConKKtISgvM	UCHV5LEjuzvHB6y_1609jd6w
47	All Rivers at Once	Sevdaliza	Shabrang	LIKE	Hi5Ilsro4gc	MPREb_ConKKtISgvM	UCHV5LEjuzvHB6y_1609jd6w
48	Lamp Lady	Sevdaliza	Shabrang	LIKE	DVQYl_gcFdA	MPREb_ConKKtISgvM	UCHV5LEjuzvHB6y_1609jd6w
58	Human Nature	Sevdaliza	Shabrang	LIKE	HjTK1u8mMpE	MPREb_ConKKtISgvM	UCHV5LEjuzvHB6y_1609jd6w
57	Cerulean	Rohne	Meridian	LIKE	7WUkqS2tV5w	MPREb_OhJw48nLx7e	UCbCd_5ZMCGMw9_e11Knu1Vg
7	Ghostwriter	RJD2	Deadringer: Deluxe	LIKE	hY08FkhpPjk	MPREb_F2JjMWcK2CZ	UCi4oHqkqejwf7RWmHKaKKkA
50	The Horror	RJD2	Deadringer: Deluxe	LIKE	McQNT2bfSbM	MPREb_F2JjMWcK2CZ	UCi4oHqkqejwf7RWmHKaKKkA
56	Smoke & Mirrors	RJD2	Deadringer: Deluxe	LIKE	1jVaKBB0jHU	MPREb_F2JjMWcK2CZ	UCi4oHqkqejwf7RWmHKaKKkA
21	Time Is the Enemy	Quantic	The 5th Exotic	LIKE	I7lIBNilsbY	MPREb_8YdIfAAetrj	UCJRtNmHnL1PnW96Q7_2Fl0A
0	I Love You, Vashti...	Neat Beats	Cosmic Surgery	LIKE	t4Wfb3riv8U	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
1	This Machine Destroys Everything	Neat Beats	Cosmic Surgery	LIKE	Ziv5Fn6GZak	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
9	Science Is My Girlfriend	Neat Beats	Cosmic Surgery	LIKE	m-DhTOmg1bY	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
10	Kung Fu of the Astronaut Drunkards	Neat Beats	Cosmic Surgery	LIKE	74VMpd9ya-8	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
12	Space Secretary	Neat Beats	Cosmic Surgery	LIKE	5nUe1wmY888	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
15	Graffiti on a Tuesday Night	Neat Beats	Cosmic Surgery	LIKE	5WK5uR9pWoU	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
22	I Hope I Think of Bike Riding When I'm Dying	Neat Beats	Cosmic Surgery	LIKE	7qtXnnf_CRo	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
23	Turning on the Large Hadron Collider	Neat Beats	Cosmic Surgery	LIKE	XKhanji2M9A	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
25	Origami Space Ship	Neat Beats	Cosmic Surgery	LIKE	X4HlELvaBrQ	MPREb_c5DjXxrJf6K	UCQBp1dquNaSdfYYrAu97R6Q
2	Curls	Madvillain	Curls & All Caps	LIKE	OVIp03CXjKY	MPREb_irWOo71JehM	UCvYD4mt2SEikFlX0iJmTKvw
3	All Caps	Madvillain	Curls & All Caps	LIKE	KM7gZ6Vlfrs	MPREb_irWOo71JehM	UCvYD4mt2SEikFlX0iJmTKvw
4	Supervillain Theme (Instrumental)	Madvillain	Madvillainy	LIKE	tJPaQC68xL0	MPREb_gsxHe49IEfl	UCvYD4mt2SEikFlX0iJmTKvw
5	Accordion	Madvillain	Madvillainy	LIKE	bGCHT6fIEBw	MPREb_gsxHe49IEfl	UCvYD4mt2SEikFlX0iJmTKvw
6	Great Day	Madvillain	Madvillainy	LIKE	yK-6yAt3c-U	MPREb_gsxHe49IEfl	UCvYD4mt2SEikFlX0iJmTKvw
