title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Shimmy Shimmy Ya	El Michels Affair	Enter The 37th Chamber	LIKE	0ozzMwGTQTo	MPREb_o7b3JOMOhlK	UCkT-SJm24vsK5gGcYzg8MRQ	xr hiphop albums
Duel Of The Iron Mics	El Michels Affair	Enter The 37th Chamber	LIKE	2fBlfEmgrwI	MPREb_o7b3JOMOhlK	UCkT-SJm24vsK5gGcYzg8MRQ	xr hiphop albums
In My Feelings	Drake	Scorpion	LIKE	az6m9IE8h4o	MPREb_ZBw3snXoAxN	UCU6cE7pdJPc6DU2jSrKEsdQ	xr hiphop albums
Sing Soprano	ｊａｒｊａｒｊｒ	Fallen Angel	INDIFFERENT	KZLUCLB4ARA	MPREb_adiFykAH1MP	UCFaq5BDc9tjq-peJMwFXfGw	xr hiphop albums
End Game	ｊａｒｊａｒｊｒ	Fallen Angel	INDIFFERENT	60mXvP3xyYY	MPREb_adiFykAH1MP	UCFaq5BDc9tjq-peJMwFXfGw	xr hiphop albums
Cast the First Stone	ｊａｒｊａｒｊｒ	Fallen Angel	INDIFFERENT	2UQLQIFxb_4	MPREb_adiFykAH1MP	UCFaq5BDc9tjq-peJMwFXfGw	xr hiphop albums
Beyond Redemption	ｊａｒｊａｒｊｒ	Fallen Angel	INDIFFERENT	jNlN7VfL13k	MPREb_adiFykAH1MP	UCFaq5BDc9tjq-peJMwFXfGw	xr hiphop albums
rem cycles	knowmadic	spring	INDIFFERENT	jPX45PgKWuc	MPREb_QgkLUO9xBKK	UCJmS1vtGoBGPSSkCWCJycpg	xr hiphop albums
w3	injijo	Meditations	INDIFFERENT	2XSgrozVs_k	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Yin Yang	injijo	Meditations	INDIFFERENT	S1oBTq8Cxdo	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Torn	injijo	Meditations	INDIFFERENT	b8T0EYclbjQ	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Teleport	injijo	Meditations	INDIFFERENT	Im8RzB2ZQnM	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Mirrors	injijo	Meditations	INDIFFERENT	mWDiGbangSw	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Karma	injijo	Meditations	INDIFFERENT	EfYzmbeVsj4	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Infinity	injijo	Meditations	INDIFFERENT	ErX-U1ErWjA	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Half Night	injijo	Meditations	INDIFFERENT	Gt6x3iqtNi4	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Fujitsu	injijo	Meditations	INDIFFERENT	7fwTvA6n3zY	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Exit	injijo	Meditations	INDIFFERENT	eMbKRiS_ii0	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
Elephants	injijo	Meditations	INDIFFERENT	Z_KlpeJ2qN0	MPREb_IqEO8DBoRWQ	UCJtN93CIOFQXSIoBvWiKejQ	xr hiphop albums
SAMO	Vince Staples	Big Fish Theory	INDIFFERENT	KlHP5491z-w	MPREb_EAQCEnzPr5h	UCCn7DeREpok-P8lDnYkyZWA	xr hiphop albums
Ramona Park Is Yankee Stadium	Vince Staples	Big Fish Theory	INDIFFERENT	1Y86kJ5QW0w	MPREb_EAQCEnzPr5h	UCCn7DeREpok-P8lDnYkyZWA	xr hiphop albums
Party People	Vince Staples	Big Fish Theory	INDIFFERENT	GpXJeIxzaoA	MPREb_EAQCEnzPr5h	UCCn7DeREpok-P8lDnYkyZWA	xr hiphop albums
Love Can Be...	Vince Staples	Big Fish Theory	INDIFFERENT	xgwen9BsWFQ	MPREb_EAQCEnzPr5h	UCCn7DeREpok-P8lDnYkyZWA	xr hiphop albums
Homage	Vince Staples	Big Fish Theory	INDIFFERENT	1L8GGlDLtdI	MPREb_EAQCEnzPr5h	UCCn7DeREpok-P8lDnYkyZWA	xr hiphop albums
Crabs In A Bucket	Vince Staples	Big Fish Theory	INDIFFERENT	8x0R-MHNNw4	MPREb_EAQCEnzPr5h	UCCn7DeREpok-P8lDnYkyZWA	xr hiphop albums
BagBak	Vince Staples	Big Fish Theory	INDIFFERENT	3KpZ9Wc7MvA	MPREb_EAQCEnzPr5h	UCCn7DeREpok-P8lDnYkyZWA	xr hiphop albums
Alyssa Interlude	Vince Staples	Big Fish Theory	INDIFFERENT	94PJe7SeQRo	MPREb_EAQCEnzPr5h	UCCn7DeREpok-P8lDnYkyZWA	xr hiphop albums
Turn It Up (Refried)	Ugly Duckling	Taste The Secret	INDIFFERENT	uNkWnV2isjE	MPREb_jD016HqG29j	UCYGUxtLK1SibnJkkwB2kIKQ	xr hiphop albums
Turn It Up	Ugly Duckling	Taste The Secret	INDIFFERENT	R7l-5-O3OIk	MPREb_jD016HqG29j	UCYGUxtLK1SibnJkkwB2kIKQ	xr hiphop albums
The Drive-Thru	Ugly Duckling	Taste The Secret	INDIFFERENT	Lhe7mV9aGyM	MPREb_jD016HqG29j	UCYGUxtLK1SibnJkkwB2kIKQ	xr hiphop albums
The Confrontation	Ugly Duckling	Taste The Secret	INDIFFERENT	CaQ-jl4Z6yY	MPREb_jD016HqG29j	UCYGUxtLK1SibnJkkwB2kIKQ	xr hiphop albums
Something's Going Down Tonight (feat. Grand Puba)	Ugly Duckling	Taste The Secret	INDIFFERENT	R5Z1q8Ww374	MPREb_jD016HqG29j	UCYGUxtLK1SibnJkkwB2kIKQ	xr hiphop albums
Rio De Janeiro	Ugly Duckling	Taste The Secret	INDIFFERENT	2VgRbXgtTNU	MPREb_jD016HqG29j	UCYGUxtLK1SibnJkkwB2kIKQ	xr hiphop albums
Potty Mouth	Ugly Duckling	Taste The Secret	INDIFFERENT	pWPtTOMjADQ	MPREb_jD016HqG29j	UCYGUxtLK1SibnJkkwB2kIKQ	xr hiphop albums
Pass It On	Ugly Duckling	Taste The Secret	INDIFFERENT	tP-4eEY_Az8	MPREb_jD016HqG29j	UCYGUxtLK1SibnJkkwB2kIKQ	xr hiphop albums
Opening Act	Ugly Duckling	Taste The Secret	INDIFFERENT	E7PQekJhpfI	MPREb_jD016HqG29j	UCYGUxtLK1SibnJkkwB2kIKQ	xr hiphop albums
