title	artist	album	likeStatus	videoId	albumId	artistId	playlists
No Justice for the Poor (Lee Perry Mix)	Winston Edwards	King Tubby Meets the Upsetter at the Grass Roots of Dub	LIKE	waKRKLOeP3s	MPREb_5StIemW9NzB	UCel776r7lPk-Qe97484JBiA	reggae classic
King Tubby & The Upsetter at Spanish Town (Lee Perry Mix)	Winston Edwards	King Tubby Meets the Upsetter at the Grass Roots of Dub	LIKE	mAOXYbqINgs	MPREb_5StIemW9NzB	UCel776r7lPk-Qe97484JBiA	reggae classic
African Roots (King Tubby Mix)	Winston Edwards	King Tubby Meets the Upsetter at the Grass Roots of Dub	LIKE	Vo5HIlXB4tk	MPREb_5StIemW9NzB	UCel776r7lPk-Qe97484JBiA	reggae classic
Time Is A Moment In Space	Wayne Smith	Jammys From The Roots [1977-1985]	LIKE	Suj8gqkaTAA	MPREb_CgDI2MWWdz4	UCBFiL1ASsSgbk2qQ0kO8v4Q	reggae classic
Kingdom Rise Kingdom Fall	Wailing Souls	The Very Best Of The Wailing Souls	LIKE	JVL-sM9x2NI	MPREb_dTCE1g5vFu4	UC8VbJdCv-Mj4YCtgfIjqLUw	reggae classic
Runaway Girl	U-Roy	Original DJ	LIKE	H4QzWGWJ4E4	MPREb_dRz4QwM0gqE	UCknTmG4et7MMK2oY9-oKspg	reggae classic
54-46 Was My Number	Toots & The Maytals	In The Dark	LIKE	wNxNwvjzGM0	MPREb_2lGfPUdAHJJ	UC2863SnaB0ZHk7G9KwjGvMA	reggae classic
Pressure Drop	Toots & The Maytals	Funky Kingston	LIKE	DKVB_CtU8XQ	MPREb_gvvgAulHpvF	UC2863SnaB0ZHk7G9KwjGvMA	reggae classic
Louie, Louie	Toots & The Maytals	Funky Kingston	LIKE	BlFGvTtGMBI	MPREb_gvvgAulHpvF	UC2863SnaB0ZHk7G9KwjGvMA	reggae classic
Country Road	Toots & The Maytals	Funky Kingston	LIKE	raH3gShAylo	MPREb_gvvgAulHpvF	UC2863SnaB0ZHk7G9KwjGvMA	reggae classic
Red Red Wine	Tony Tribe	This Is Trojan Boss Reggae	LIKE	DeWFbvie2m8	MPREb_54J11GLxcp9	UCEjG5ieC99a68k2vSYWee7Q	reggae classic
1865 (96º In The Shade)	Third World	96 Degrees In The Shade	LIKE	UwlUY3AQd2Q	MPREb_D7ppPHFsnZ7	UCJmKM1NoeP6wMQ3632XbgZg	reggae classic
One Step Dub	The Upsetters	War Ina Babylon (Expanded Edition)	LIKE	0q1ylvym9Ys	MPREb_ZYI1a8IbJsr	UCFCsABx-h6iF2D94EeXjkKg	reggae classic
Patience	The Upsetters	Super Ape	LIKE	zIaMaLYF0ZI	MPREb_GDNf27a5iKG	UCFCsABx-h6iF2D94EeXjkKg	reggae classic
Rasta Pon Top	The Twinkle Brothers	Rasta Pon Top	LIKE	7HQ8XqWLlFo	MPREb_F84Lc8yQ4Yr	UCdc7cbGGBdDAlA847U7NeXA	reggae classic
I Wish It Would Rain	The Techniques	Little Did You Know	LIKE	81cOzW5gYtc	MPREb_p3sMkhh5qoN	UCZepgn8lkKhGy20EAIVR4qg	reggae classic
Stupid Marriage (2002 Remaster)	The Specials	The Specials (2002 Remaster)	LIKE	7oNx_TBDJJI	MPREb_HpbyjWAyTLR	UC2_ZQJKkRF9GapgwTMd_LMw	reggae classic
(Dawning of A) New Era (2002 Remaster)	The Specials	The Specials (2002 Remaster)	LIKE	NaO395ai3Jo	MPREb_HpbyjWAyTLR	UC2_ZQJKkRF9GapgwTMd_LMw	reggae classic
Wicked Dub	The Revolutionaries	Outlaw Dub	LIKE	zBFUMnius6M	MPREb_tYVWe3ypw12	UCgVomE5fUCJUY9mh4AzKXrg	reggae classic
Kunta Kinte Dub	The Revolutionaries	Drum Sound - More Gems From the Channel One Dub Room 1974 -1980	LIKE	K6XDIje4vJU	MPREb_mpG7ySvJbJb	UCgVomE5fUCJUY9mh4AzKXrg	reggae classic
Towers Of Dub	The Orb	U.F.Orb	LIKE	MEc8_2NAy4E	MPREb_c7pMvO76CzK	UCpoyFBLTLfbT2Z1D1AnlvLg	reggae classic
Rivers Of Babylon	The Melodians	The Harder They Come (Original Motion Picture Soundtrack)	LIKE	gnUKcEwT7NI	MPREb_nGNOa4D7lFC	UCzjwSBbpZZsZ-sGL2lIv1aQ	reggae classic
Satisfaction	The Itals	Rasta Philosophy	LIKE	-9J5yUNb_7Q	MPREb_rahDoNaJ5eL	UCvmgNqA6R3O4IiSWsUnhLPQ	reggae classic
Suspicious Minds	The Heptones	Better Days	LIKE	O9NP2Ea4oH8	MPREb_6zY6UnqLu4m	UCJpH5auKJk7w9_dsXOe_n8w	reggae classic
