	title	artist	album	likeStatus	duration	videoId	albumId	artistId
23	Yoshimi Battles the Pink RobotsPt. 2	The Flaming Lips	Yoshimi Battles The Pink Robots (U.S. Version)	LIKE	2:57	uSUA1OZZxCA	MPREb_HCXBnTInqet	UCPxZkX90JURVTyWW0caNnGg
64	Say Hello to the Angels	Interpol	Turn On The Bright Lights: The Tenth Anniversary Edition	LIKE	4:29	RYKvUsCbUIg	MPREb_ewr2Pu0YJRj	UCTz1LbApOPI1byhP61ktXdw
61	Take Me Out	Franz Ferdinand	Franz Ferdinand	LIKE	3:58	d11xns8lE4w	MPREb_HCCvhivju11	UC02hzkbqEtyTdwRUpNsUnlA
73	City Punk	위댄스 Wedance	City Punk	INDIFFERENT	4:19	gIWBDkg9vZk	MPREb_lDesfFGusI3	UCPpnKu50NxSu0zkG5gMho6w
75	Ironism	위댄스 Wedance	Dance Pop	INDIFFERENT	4:44	VoCIVR0oL-M	MPREb_pZp3y5oONQy	UCPpnKu50NxSu0zkG5gMho6w
20	In Camera	Yumi Zouma	EP III	INDIFFERENT	3:25	OOmHizaKgW4	MPREb_Umi6bdlYcKB	UCQqAzIFazcwAg4dGcabd4dQ
8	Heads Will Roll	Yeah Yeah Yeahs	It's Blitz!	INDIFFERENT	3:41	PCZ2Dp6Is9M	MPREb_vm5ZvJ1mjhE	UCK49WVAaBRnVci8fmM4NiLQ
15	WAKING UP DOWN	Yaeji	WAKING UP DOWN	INDIFFERENT	3:22	O6Sz8SHoc4I	MPREb_OGKRfE5DevU	UCohh6h_Kyey44cs1DNRh4Ag
44	I'm In Love With A Ripper (Party Mix)	YACHT	See Mystery Lights	INDIFFERENT	5:17	SYbnHS-xOfk	MPREb_JhtOScfFFDN	UCYZpCUsbUV1BnlxMMcIEewA
119	Girls In The Back	White Rose Movement	Kick	INDIFFERENT	3:33	ljnWccSfr3o	MPREb_FQt36XFZTUx	UCc7KY3sNGO4Wpf1GUWMzsXw
0	Rose Quartz	Toro y Moi	Anything in Return	INDIFFERENT	4:14	rdTvgM8CwL4	MPREb_KCcBhRzFYI1	UCJikOjbf3VffCdLXTsbxfxg
