	title	artist	album	likeStatus	duration	videoId	albumId	artistId
47	a) STRA (Illusions Of My Childhood-Part One) b)You Keep Me Hanging On c) WBER (Illusions Of My Childhood-Part Two)	Vanilla Fudge	Vanilla Fudge	LIKE	7:26	vaiTEQc_y4o	MPREb_ou6uq1qBHJh	UCMoK9_Vlvo5gX3s_mbtZ6rQ
67	Bang Bang	Vanilla Fudge	Vanilla Fudge	LIKE	5:17	UmWqalcmx1A	MPREb_ou6uq1qBHJh	UCMoK9_Vlvo5gX3s_mbtZ6rQ
10	Brown Eyed Girl	Van Morrison	Blowin' Your Mind!	LIKE	3:04	yZ-VUnIehi8	MPREb_e99niJSXFBw	UCCiTDgyKWFNs6GXxMVR2ZbQ
20	Dear Mr. Fantasy	Traffic	Mr. Fantasy	LIKE	5:34	sS_eHdqcrM8	MPREb_pEzFtyHuF1q	UCFh-Yyaep1Gl5c0O1JTvEBQ
24	Time of the Season	The Zombies	Odessey And Oracle	LIKE	3:30	pfw20G0nU2o	MPREb_hHBMVqtUkIH	UCweKPvb6MUhb8X4X0nbObBw
50	Get Together	The Youngbloods	The Youngbloods	LIKE	4:40	_rxvU1wkyec	MPREb_KTyDMZOnwpL	UCbwFfD0YNyJ0Ic8e4p7UHVw
31	Pinball Wizard	The Who	Tommy (Deluxe Edition)	LIKE	3:02	3xZzGtDW2p4	MPREb_TSZHZQmk3ER	UCpxn_sVrLQWNGFK1eulpYgw
70	I Can See For Miles (Incl. Charles Atlas Commercial)	The Who	The Who Sell Out	LIKE	4:45	EDSi1cAWovQ	MPREb_CEGZZYeSgMo	UCpxn_sVrLQWNGFK1eulpYgw
12	Happy Together	The Turtles	Happy Together	LIKE	2:56	BqZ6sRHpWIk	MPREb_uNIqOTAXWYk	UCyaLZJOfKI9L4MQRfy65Psg
22	I Wanna Be Your Dog	The Stooges	The Stooges	LIKE	3:09	3gsWt7ey6bo	MPREb_s7sYIXFk5nO	UCCT8KMU8ReissgaPl7pvo9g
1	Gimme Shelter	The Rolling Stones	Let It Bleed	LIKE	4:31	EJRdDhnTRoo	MPREb_kha2P1MrZxA	UCNYhhkQqeFLUc-YEDcLpSYQ
27	She’s A Rainbow (Remastered 2017 / Stereo)	The Rolling Stones	Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered)	LIKE	4:35	FoPg4sxeiDU	MPREb_ChnVVlnpuiQ	UCNYhhkQqeFLUc-YEDcLpSYQ
33	Let's Spend The Night Together	The Rolling Stones	Between The Buttons	LIKE	3:35	1k9qy-c1XXk	MPREb_uO9duPtUMEf	UCNYhhkQqeFLUc-YEDcLpSYQ
35	Ruby Tuesday	The Rolling Stones	Between The Buttons	LIKE	3:16	qs1S7pwWZ0U	MPREb_uO9duPtUMEf	UCNYhhkQqeFLUc-YEDcLpSYQ
51	2000 Light Years From Home	The Rolling Stones	Their Satanic Majesties Request	LIKE	4:46	ZgIvkW5sqMc	MPREb_nUkTfsNfbcT	UCNYhhkQqeFLUc-YEDcLpSYQ
63	The Night	The Moody Blues	Days Of Future Passed (Expanded Edition)	LIKE	7:27	4LOagcwYA-M	MPREb_2zwnmftIhpt	UC4HQKRyk4s13hiAnZBXxZWQ
69	"Porpoise Song (Theme from ""Head"")"	The Monkees	Hi-Five Vol. 2	LIKE	2:41	zV8vS267f9c	MPREb_BKyD6x5yIpN	UCFXwbDAkk-Ef4nWOpw9vqYQ
53	I Had Too Much to Dream (Last Night)	The Electric Prunes	Halloween a Go-Go	LIKE	2:56	xmhyerDCzTU	MPREb_5nC2Ko80IkI	UCSeLAkNgnJQs7RlLAfGzYRA
16	Light My Fire	The Doors	The Doors	LIKE	7:06	jKU74Uns9_0	MPREb_5TFkAq5mYDo	UCdx4iSJpg33jNmd9auQT04Q
21	Break On Through (To The Other Side)	The Doors	The Doors	LIKE	2:28	NFeUko-lQHg	MPREb_5TFkAq5mYDo	UCdx4iSJpg33jNmd9auQT04Q
26	People Are Strange	The Doors	Strange Days	LIKE	2:11	-NyC6mrutj0	MPREb_mYiGmNGg7sp	UCdx4iSJpg33jNmd9auQT04Q
39	The Rain, The Park & Other Things (Single Version)	The Cowsills	The Best Of The Cowsills	LIKE	3:04	NQOrVUbm5Xg	MPREb_IQQpn0SNbDi	UCDI0Tm5SfxCEkdpaKvdCxyw
3	Blackbird (Remastered 2009)	The Beatles	The Beatles	LIKE	2:19	Man4Xw8Xypo	MPREb_S5TiUIYvI78	UC2XdaAVUannpujzv32jcouQ
8	Come Together (Remastered 2009)	The Beatles	Abbey Road	LIKE	4:20	oolpPmuK2I8	MPREb_pyQa1mky9hE	UC2XdaAVUannpujzv32jcouQ
14	Get Back (Remastered 2009)	The Beatles	Let It Be	LIKE	3:10	IKJqecxswCA	MPREb_Z7UaZFpBuZe	UC2XdaAVUannpujzv32jcouQ
19	Something (Remastered 2009)	The Beatles	Abbey Road	LIKE	3:03	VWO3nEuWo4k	MPREb_pyQa1mky9hE	UC2XdaAVUannpujzv32jcouQ
25	Strawberry Fields Forever (Stereo Mix 2015)	The Beatles	Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition)	LIKE	4:10	wwrTkhD_zm8	MPREb_t8PwSmfjuhs	UC2XdaAVUannpujzv32jcouQ
29	Revolution (Remastered 2009)	The Beatles	The Beatles 1967 - 1970	LIKE	3:26	6MbqzDm1uCo	MPREb_LAgCGKzQToD	UC2XdaAVUannpujzv32jcouQ
37	Sgt Pepper's Lonely Hearts Club Band	The Beatles	Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition)	LIKE	2:03	xwwABrNLvFs	MPREb_t8PwSmfjuhs	UC2XdaAVUannpujzv32jcouQ
42	Lucy In The Sky With Diamonds (Remix)	The Beatles	Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition)	LIKE	3:28	juilt43avXY	MPREb_t8PwSmfjuhs	UC2XdaAVUannpujzv32jcouQ
46	A Day In The Life (Remix)	The Beatles	Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition)	LIKE	5:31	aXNY4NddrLo	MPREb_t8PwSmfjuhs	UC2XdaAVUannpujzv32jcouQ
57	Heroes And Villains (Remastered 2001)	The Beach Boys	Smiley Smile	LIKE	3:40	4tN1jFFy_08	MPREb_Dlsf3FJOm0J	UCrnD8aXhy4oQMS0ITw471tA
2	The Weight	The Band	Music From Big Pink	LIKE	4:35	QWu-f7HFFJE	MPREb_YFkjxlhScEE	UCFczEeze7e0Lghy3eXtl38Q
54	Trouble No More	The Allman Brothers Band	The Allman Brothers Band	LIKE	3:48	bc1eSr7o9IM	MPREb_DOxReUOcarp	UC8RbgxtYaViMHEKmcpsmi6w
7	Magic Carpet Ride	Steppenwolf	The Second	LIKE	4:32	eGkGNCUQtWY	MPREb_WlHjkSvPEcl	UC0aR1L5OoaiiaW73-bNl_Ug
18	Born To Be Wild	Steppenwolf	Steppenwolf	LIKE	3:33	igvP806798U	MPREb_Hwhc7210ia1	UC0aR1L5OoaiiaW73-bNl_Ug
45	Pictures of Matchstick Men (Mono Version)	Status Quo	Picturesque Matchstickable Messages from the Status Quo	LIKE	3:11	huybJRdzyNk	MPREb_0VnCUf8HRYH	UC2oCil_CLZt9xh3FE73H8rg
15	"Mrs. Robinson (From ""The Graduate"" Soundtrack)"	Simon & Garfunkel	Bookends	LIKE	4:05	_C2vqI9FVwg	MPREb_PpcSnnJxOXu	UCOovQ5kcvRFGh4ix6Q1SsKA
52	Lovefingers	Silver Apples	Silver Apples	LIKE	4:10	QvZLQSPT3Wg	MPREb_tyMVgluJSZU	UC0Si-R1J-ZQneuOl_CRba7A
36	Evil Ways	Santana	Santana (Legacy Edition)	LIKE	3:59	YiNME8msrzg	MPREb_WogiuOWp9X5	UCX0rR7x8-nLew2t8UH-n2aw
74	Jingo	Santana	Evolution: The Original Recordings Vol. 1	LIKE	9:56	FtGnZP2bDdQ	MPREb_QF5QqwQ3sb1	UCX0rR7x8-nLew2t8UH-n2aw
64	Albert's Shuffle	Michael Bloomfield	Super Session	LIKE	6:53	RDCC5NsjP1g	MPREb_PFgohMzV9fY	UCodlvSNYX6lQI53D6kOE2VA
71	Orange Skies	Love	Da Capo (Deluxe Edition)	LIKE	2:51	2XjcLZ2D-0Q	MPREb_w4AmqSwzzCO	UCEjBSuqvwI9a1p-7PA2YxBg
11	Babe I'm Gonna Leave You (Remaster)	Led Zeppelin	Led Zeppelin	LIKE	6:43	UyOg0mt2R2k	MPREb_NtigsSPkRuU	UCYtap7ujIPaxTS2iCDoMi3g
30	Heartbreaker (Remaster)	Led Zeppelin	Led Zeppelin II (Deluxe Edition)	LIKE	4:15	0hdQi2_HzAc	MPREb_eg7VIEpYF8I	UCYtap7ujIPaxTS2iCDoMi3g
