	title	artist	album	likeStatus	duration	videoId	albumId	artistId
1	Repeat After Me	The Three Sounds	Soul Symphony	INDIFFERENT	6:43	30PxSKa-_Vk	MPREb_H5It5j0cXDy	UCP_UbU143cJDL6VQtJoCC_w
3	Little Green Apples	Monk Higgins	Extra Soul Perception	INDIFFERENT	3:28	xdHR9r50lR0	MPREb_IJhz89OHve6	UCONN4bmkqGLXGz-fKFa_RzA
10	Woman Of The Ghetto (Live From The Montreux Jazz Festival,Switzerland/1973)	Marlena Shaw	Blue Break Beats Vol. 4	INDIFFERENT	8:25	uZVX5jtXXZQ	MPREb_itSBobJ4ggB	UCeqbGfZMGFL-qg8_QSxnr_g
6	The Caterpillar	Lou Donaldson	Cosmos	INDIFFERENT	6:55	NVmJ0sFNIeI	MPREb_UL8nmFTQhaU	UCSakqU-Bxg4YHej0uQPKtpQ
4	Alfie's Theme	John Patton	Understanding	INDIFFERENT	4:44	MiN4BZvQcWQ	MPREb_38yG8PdcucE	UCzPEkTVX5A80LC1l_p22Enw
8	We've Only Just Begun	Grant Green	Visions	INDIFFERENT	5:11	Pc6TLSnhvUY	MPREb_qoDVDGdOnti	UC0bbAAPQu2YK6Sw-FrKAKQw
7	Put On Train	Gene Harris & The Three Sounds	Blue Break Beats Vol. 3	INDIFFERENT	5:52	R1BpsJdx0do	MPREb_sZRsfNFtsy1	UCVwlSenoyEeX1CrpANkct1w
9	Your Love Is Just Too Much	Gene Harris & The Three Sounds	Blue Break Beats Vol. 1	INDIFFERENT	2:43	SNCY7LGZXLk	MPREb_x8PzxeWJdXh	UCVwlSenoyEeX1CrpANkct1w
0	The Kumquat Kids	Eddie Henderson	Sunburst	INDIFFERENT	4:31	g9_zIQ_8SNY	MPREb_FGDKHX01jlt	UCvmNX4mGXH0xW2sjfUGlT3g
2	Ground Hog	Duke Pearson	Blue Break Beats Vol. 3	INDIFFERENT	3:04	QSVgwdcHemk	MPREb_sZRsfNFtsy1	UCdmkGxodNl6ohgcd8IeJWww
5	Jasper Country Man	Bobbi Humphrey	Blacks And Blues	INDIFFERENT	5:17	nx-_cvuPVko	MPREb_aP8uG9XPjPQ	UCzUZNi4Ni8RloXi9cGFuo8A
