	title	artist	album	likeStatus	videoId	albumId	artistId
303	She's A Rejecter	of Montreal	Hissing Fauna, Are You The Destroyer?	LIKE	85Ttw0wByEw	MPREb_koEflO4QOMl	UCTc-gLB4Gy6BxJhMAYZ6m4A
304	She's A Rejecter	of Montreal	Hissing Fauna, Are You The Destroyer?	LIKE	85Ttw0wByEw	MPREb_koEflO4QOMl	UCTc-gLB4Gy6BxJhMAYZ6m4A
305	Requiem for O.M.M.2	of Montreal	The Sunlandic Twins	LIKE	Q9ZCurLUyTs	MPREb_Av2Tw1YZrim	UCTc-gLB4Gy6BxJhMAYZ6m4A
306	Requiem for O.M.M.2	of Montreal	The Sunlandic Twins	LIKE	Q9ZCurLUyTs	MPREb_Av2Tw1YZrim	UCTc-gLB4Gy6BxJhMAYZ6m4A
601	So There I Was	deadmau5	Random Album Title	LIKE	cK8JPKL22n8	MPREb_dCIWobQ5aqV	UCL44WZGVf-BU5N0ymCXrpBg
602	Sometimes Things Get, Whatever	deadmau5	Random Album Title	LIKE	VMo8mniP0_4	MPREb_dCIWobQ5aqV	UCL44WZGVf-BU5N0ymCXrpBg
603	Alone with You	deadmau5	Random Album Title	LIKE	4X2-AjtmipQ	MPREb_dCIWobQ5aqV	UCL44WZGVf-BU5N0ymCXrpBg
604	Brazil (2nd Edit)	deadmau5	Random Album Title	LIKE	_PKxV5ERM0E	MPREb_dCIWobQ5aqV	UCL44WZGVf-BU5N0ymCXrpBg
605	Complications	deadmau5	Random Album Title	LIKE	VA2aDYrswXE	MPREb_dCIWobQ5aqV	UCL44WZGVf-BU5N0ymCXrpBg
606	Arguru	deadmau5	Random Album Title	LIKE	FjNogFBfr1g	MPREb_dCIWobQ5aqV	UCL44WZGVf-BU5N0ymCXrpBg
607	Faxing Berlin (Piano Acoustic Version)	deadmau5	Faxing Berlin x4	LIKE	v3zGOsliTO4	MPREb_PMKzl4FBDIs	UCL44WZGVf-BU5N0ymCXrpBg
608	Some Kind of Blue	deadmau5	Random Album Title	LIKE	HtoLrdyxZQk	MPREb_dCIWobQ5aqV	UCL44WZGVf-BU5N0ymCXrpBg
609	I Remember	deadmau5	Random Album Title	LIKE	S31SXGCQEnc	MPREb_dCIWobQ5aqV	UCL44WZGVf-BU5N0ymCXrpBg
610	Brazil (2nd Edit)	deadmau5	Random Album Title (Unmixed Extended Versions)	LIKE	uJylGf5ZlRo	MPREb_UtO0aqSlscK	UCL44WZGVf-BU5N0ymCXrpBg
