title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Sun City Creeps	Woods	City Sun Eater in the River of Light	LIKE	94MutTcYRGc	MPREb_7Qu2h81oY7z	UCIzNIt3-X2hkGPeJ6zUVg8A	Rock Sand Dunes & Guitars
I've Just Destroyed The World	Willie Nelson	Teatro	LIKE	YxEToc73WnY	MPREb_lwF6DPgW44Y	UCPmpbAuktEPbIVpwGrY_c4g	Rock Sand Dunes & Guitars
Girl, You'll Be a Woman Soon	Urge Overkill	Stull	LIKE	bTVRXByWyPo	MPREb_BwWnMQ8CLUv	UCjeBabBiU1VrsBkmDFQzB5Q	Rock Sand Dunes & Guitars
When She Don't Need Me	Townes Van Zandt	Flyin' Shoes	LIKE	2w4xqnt9RTY	MPREb_gtwniLiSaSV	UC0nXgIL3q7dp3-QRNDYkdFg	Rock Sand Dunes & Guitars
Snake Song	Townes Van Zandt	Flyin' Shoes	LIKE	SPLoCtA2gQs	MPREb_gtwniLiSaSV	UC0nXgIL3q7dp3-QRNDYkdFg	Rock Sand Dunes & Guitars
Malas Tierras	Tommy Guerrero	No Mans Land	LIKE	i0GyJt-dILU	MPREb_lwRMNxxPRO2	UCsZx_92ubPsc-kgCWxkQ0xw	Rock Sand Dunes & Guitars
Jesus Gonna Be Here	Tom Waits	Bone Machine	LIKE	a7W9Lz6QtNE	MPREb_zerdgY4WnVT	UC39N3pyt2Z15oOMjouokl8A	Rock Sand Dunes & Guitars
Open the Door	The Men	New Moon	LIKE	N8B18lLfnSM	MPREb_iOjrP7exwCr	UCCsS0lQSH3M6YPOfPhJe82Q	Rock Sand Dunes & Guitars
High and Lonesome	The Men	New Moon	LIKE	XiKOP_kMP-E	MPREb_iOjrP7exwCr	UCCsS0lQSH3M6YPOfPhJe82Q	Rock Sand Dunes & Guitars
Promise Me	The Gun Club	Fire of Love	LIKE	l3igEwPBhqw	MPREb_GJpCtZzHRWj	UC-Xor2mSFRO9Q-1Yelr-juw	Rock Sand Dunes & Guitars
Tonight I Think I'm Gonna Go Downtown	The Flatlanders	The Odessa Tapes	LIKE	-iRlheK4ato	MPREb_D0qfZHlcBxe	UCuJslyTI2aEdxy4er9oaC0A	Rock Sand Dunes & Guitars
Interstate	Sand Rubies	Sand Rubies	LIKE	YSiBTQ2atfQ	MPREb_akJzznIJTOo	UCG1es87ABUjE0vWUu8mEmVw	Rock Sand Dunes & Guitars
The World Ender	Lord Huron	Strange Trails	LIKE	mfpvL75yoSo	MPREb_nKzCilDoeIL	UCHIqmk90GKurdVSG5cf-sFQ	Rock Sand Dunes & Guitars
Border Lord	Kris Kristofferson	Border Lord	LIKE	dExX7ecmfBY	MPREb_ueIcAQaAzvO	UCqvZ_tHW8lg7MQPleCtxZnQ	Rock Sand Dunes & Guitars
The Way I Feel	Jonathan Wilson	Gentle Spirit	LIKE	FVKJWwvUfUc	MPREb_q16V25spm5x	UCoJ1Tl7xMNA5FfpTWd_OYBw	Rock Sand Dunes & Guitars
Marble Son	Jesse Sykes & the Sweet Hereafter	Marble Son	LIKE	zmFYlz5zXdk	MPREb_xvhjhhL8Xnr	UCLW2soc3fsoQGdeGMZJDT8g	Rock Sand Dunes & Guitars
Lost Highway	Hank Williams	Sings	LIKE	903Qkarn8cg	MPREb_EXVo2UxKNK4	UCQPzXuO5tZ5mJUFzCER_IGg	Rock Sand Dunes & Guitars
