	title	artist	album	likeStatus	videoId	albumId	artistId
64	In Dreams	tomemitsu	M_o_d_e_s	LIKE	SPaaeNcnjg4	MPREb_nyKawWIgUmC	UCduawHarkLcQ9rxw_y44y0Q
0	Sultry Sunday	depf	Warmth	LIKE	ZgXLtxDhXBo	MPREb_cO3wpyxKcao	UC8WTbSnzrTd6qfKE1DoEBXQ
12	Yo Chavez	Yussef Kamaal	Black Focus	LIKE	YMJIIppgZ7o	MPREb_M7QWEt3hckg	UCCNsAuss6vs3IdLChZ3Bo9g
2	Gap in the Clouds	Yellow Days	Harmless Melodies	LIKE	FD3OQsYQezE	MPREb_BNS7r0aPEWY	UCuo2J6HEzc4xiaOMu9dRXNg
81	Like A Hunger (feat. Amber Mark)	Wilma Archer	Like A Hunger	LIKE	9GnXRiQUNJI	MPREb_1vIoZJt6Dh8	UCTrnCrcacsiCPtch-nycypA
23	Potato Salad	Tyler, The Creator	Potato Salad	LIKE	jd5_Be6PgkM	MPREb_scdO8zXLk9w	UCo1DYcm1IZ9v3UPkpiAcgtg
69	Não Adianta	Trio Mocotó	Trio Mocoto	LIKE	tBcacXxEfdY	MPREb_GIU4mqr6P6w	UC90f83HEf-7GBWwYi9bbi-A
21	Georgy Porgy	Toto	Toto	LIKE	HX_oR3qwwro	MPREb_RtpxJDpku6b	UCewH1MBbYlEZMWx3ZUNywyg
37	Tidal Wave	Tom Misch	What Kinda Music	LIKE	Wb6VsjwjinA	MPREb_kNg5Xp4BMf0	UCCCWJwLEvpPAs4r_nJiKe2Q
59	Too Easy	The Wiseguys	Executive Suite	LIKE	VnyZG2F46wA	MPREb_OLjUyo8G4FP	UCi7Po74NM5tPoZyBItytH-Q
48	Rain	The Teskey Brothers	Run Home Slow	LIKE	aECD-g6GIFQ	MPREb_XxID3BC5o3X	UCopUYMKHIQMGhCmXNzcrbnA
54	Pain and Misery	The Teskey Brothers	Half Mile Harvest	LIKE	QQLFOAGpgmY	MPREb_vCaXl2ZAZSM	UCopUYMKHIQMGhCmXNzcrbnA
72	On Deck	The Physics	Digital Wildlife	LIKE	BGyCE6PN8Po	MPREb_OcPGwCu4ixD	UCtxo3lmbEHmG76inFZiMwfQ
56	Get Money [2007 Remaster] (feat. Junior M.A.F.I.A.)	The Notorious B.I.G.	Greatest Hits	LIKE	e4oB6wYMcrI	MPREb_cqZ2zKgFDWg	UCczXQ2ehGOS2U2UnR8rY3Hg
13	O-o-h Child	The Five Stairsteps	The First Family of Soul: The Best of The Five Stairsteps	LIKE	gIsj8VxQNkw	MPREb_EYP5TTX9STj	UCIvbzWEe1yIE0rH_HbcqE7w
32	Where Is Love?	The Equatics	Doin It!!!!	LIKE	kOxv_0hKYok	MPREb_5D5FR66mWlg	UCl9fuikgduH4oiu9RzdAFzQ
33	Lead Me Home (feat. Amethyst Starr)	The California Honeydrops	A River's Invitation	LIKE	VKM7ZawiovM	MPREb_DOhGdgwi5PV	UCM0vUrx4lu5dBDoN1r3QdrA
74	Come With Me	Tania Maria	The Concord Jazz Heritage Series	LIKE	9ImsH1L_7vo	MPREb_4LoL2lxij3O	UCoSQGmmszWFvAK90vQSy2aQ
31	Borderline (Blood Orange Remix)	Tame Impala	Borderline (Blood Orange Remix)	LIKE	RFTQehvbThQ	MPREb_O5cZ1KYu8Sx	UCGz-eguN8tcic5kUG4s1ZgA
11	You Can't Turn Me Away	Sylvia Striplin	20 Beautiful Songs for Your Summer Wedding	LIKE	f1RAGrPqF1s	MPREb_V0ys2uY9UUL	UCzxa-iF-BxGEZDeWYYkbF5w
71	Yesterdays New Quintet	Sunrays	Late Night Tales: Zero 7	LIKE	gLTXwEaf_jE	MPREb_vUAGP2yT2WO	
50	See Line Woman	Songstress	Late Night Tales: Cinematic Orchestra	LIKE	Sf8-tq00PMw	MPREb_NroAISNGmhp	UCtEeQzJb3JAAZ7gZ_tL_0lg
29	Detroit	Skinshape	Oracolo	LIKE	PyTT8X6JJi8	MPREb_zyLnk7bBNu4	UCil1XLYzKqVoM_2C_4tyOLA
66	Jay Z	SiR	Seven Sundays	LIKE	b6rKC2l31n8	MPREb_NNRVlK2IGKd	UC235cHmkGCJilUv4hqgi3bw
3	Wildfires	SAULT	Untitled (Black Is)	LIKE	GRC4Ac6IB1w	MPREb_2RZhiAuBmnb	UCZVcwpGNuGE3NqTjQsoAdGw
10	Mystic Brew	Ronnie Foster	Droppin' Science	LIKE	x1UFqTfAAWU	MPREb_81QQDOG3FCn	UCAMYEcnMboH2NmodixfxBPA
70	Existe Uma Voz	Rogê	Curyman	LIKE	7gBqCMp9YFs	MPREb_bSLc0Bm071B	UCTShlJNNAqtF0OvbjFqnVIQ
63	Onfa Nkosi Hwee	Pat Thomas 	Obiaa!	LIKE	SbSctqUJOko	MPREb_AJkTBfBD6xY	UCfOjOk3LNuWwatFkB51j95Q
25	SpottieOttieDopaliscious	Outkast	Aquemini	LIKE	dIPJfdjnR_8	MPREb_7tDaxFl3XwZ	UCpJG35xsNdMgxsXn7kqG4Ew
60	Samba Sensitive	Oscar Peterson	Soul Español	LIKE	3WLM32KWkTk	MPREb_1MXMB9OFwi9	UCGO2MrCyB3dLCID5wLE0JUw
20	Suede	NxWorries	Link Up & Suede	LIKE	2nILC35-upA	MPREb_JqApM7PQR4B	UCxECDWaXlusip8MvkQQok7w
39	Kulu	N'Gou Bagayoko	Kulu	LIKE	rbULF2nrix0	MPREb_yLfiLzUgmSU	UCiL4S2krZX_NJgbVhjvCzNA
51	Aria (2006 Remastered Version)	Marc Moulin	Placebo Years 1971 - 1974	LIKE	pGqZxY2NqaE	MPREb_WqSoOIgIQ4H	UCyKDFpUhp8D0m3jEYHvo7LA
