title	artist	album	likeStatus	videoId	albumId	artistId	playlists
WE R TY / ONLINE	ty	WE R TY	INDIFFERENT	pv11Y_q4y8Q	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
USA	ty	WE R TY	INDIFFERENT	VSkMPR0E56o	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
STOKED UP	ty	WE R TY	INDIFFERENT	lKLvT6j0Owc	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
RUNNING 4 UR LIFE	ty	WE R TY	INDIFFERENT	JJl7GxhRZ1I	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
RIDE MY BIKE	ty	WE R TY	INDIFFERENT	VJEFMwQgpTo	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
OH NO	ty	WE R TY	INDIFFERENT	FgtP0wjjEUk	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
NEMATODE	ty	WE R TY	INDIFFERENT	mY4iTO7TTlQ	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
MURDER BANK	ty	WE R TY	INDIFFERENT	2NOIof0b0Hw	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
HOT ROD BABY	ty	WE R TY	INDIFFERENT	TufBKnGethM	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
DEVIL TATTOO	ty	WE R TY	INDIFFERENT	JIa6GBzrlFc	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
CHOKED UP	ty	WE R TY	INDIFFERENT	Sz25ucll0Xg	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
BREAK IT	ty	WE R TY	INDIFFERENT	upkxFABHLh0	MPREb_noW6qrVLGs8	UC5pfJnSRfpNGeHTLobRuwWQ	rock garage radio
River	together PANGEA	Badillac	INDIFFERENT	BlnoFiKFBUI	MPREb_9X95prCu7qx	UC2Q2RKH9tZTlbay8K5tW6NQ	rock garage radio
Make Myself True	together PANGEA	Badillac	INDIFFERENT	9tVJcTCFY_Y	MPREb_9X95prCu7qx	UC2Q2RKH9tZTlbay8K5tW6NQ	rock garage radio
Bills	grandson	Bills	INDIFFERENT	kqNx1EaUdt8	MPREb_JdiTrlA3bGd	UCvVLbhrgq8TS_Yw3gkFIZUg	rock garage radio
John L	black midi	Cavalcade	INDIFFERENT	-pPXy1SXjs8	MPREb_Hwdr7Q9S1fd	UCQH1ZFu68tIio4QFDP0TErQ	rock garage radio
Holing Out	Yuck	Yuck	INDIFFERENT	hYJz-Z2FRyM	MPREb_gagsFmY1Nwa	UCqSWMyPkaN3g7vnZ6YMhoJA	rock garage radio
Call Bullshit	Young Widows	Power Sucker	INDIFFERENT	deA-55N-mtg	MPREb_y9xuknfhDzL	UCGzQa5a3yp30v9HBKWVwmVw	rock garage radio
Hand It Out	Woods	Sun and Shade	INDIFFERENT	4xXoVy4R3gA	MPREb_E0fbI71TyDr	UCIzNIt3-X2hkGPeJ6zUVg8A	rock garage radio
Any Other Day	Woods	Sun and Shade	INDIFFERENT	h9r6PsQYpgc	MPREb_E0fbI71TyDr	UCIzNIt3-X2hkGPeJ6zUVg8A	rock garage radio
In the Roses	Wooden Shjips	Back to Land	INDIFFERENT	DbpGa5CynI4	MPREb_h4vPvBL7u7a	UCYSZSxnAwfjJcDAjcE3Y4sQ	rock garage radio
Heat Distraction	Women	Public Strain	INDIFFERENT	9to6W7yC3CU	MPREb_uFmFCT1F7Ku	UCgUN36xwqqYlk7AHiYP_FMw	rock garage radio
